cluster,period,z_overd,z_RI,z_garb,z_phil,has_dq,has_ph,ready,reason
C1683,2013_2019,NA,NA,NA,0.18069071498206896,0,1,0,missing_dq
C1684,2013_2019,NA,NA,NA,-0.4617653447735575,0,1,0,missing_dq
C1685,2013_2019,NA,NA,NA,-0.753528252531783,0,1,0,missing_dq
C1686,2013_2019,NA,NA,NA,0.9012330504769811,0,1,0,missing_dq
C1687,2013_2019,NA,NA,NA,-0.6933393050648635,0,1,0,missing_dq
C169,2013_2019,NA,NA,NA,1.1361261975618833,0,1,0,missing_dq
C1691,2013_2019,NA,NA,NA,-0.9254865122461743,0,1,0,missing_dq
C1692,2013_2019,NA,NA,NA,-0.26090426522708615,0,1,0,missing_dq
C1693,2013_2019,NA,NA,NA,0.5412341157729764,0,1,0,missing_dq
C1694,2013_2019,NA,NA,NA,0.6491079373540867,0,1,0,missing_dq
C1696,2013_2019,NA,NA,NA,-1.558982959182996,0,1,0,missing_dq
C1697,2013_2019,NA,NA,NA,-1.858575867711916,0,1,0,missing_dq
C1698,2013_2019,NA,NA,NA,-0.35381713747547205,0,1,0,missing_dq
C1699,2013_2019,NA,NA,NA,-1.1048305268374312,0,1,0,missing_dq
C17,2013_2019,NA,NA,NA,1.4997659625286908,0,1,0,missing_dq
C170,2013_2019,NA,NA,NA,0.6017274681296318,0,1,0,missing_dq
C1700,2013_2019,NA,NA,NA,-0.716555253666868,0,1,0,missing_dq
C1701,2013_2019,NA,NA,NA,-0.1947503512691502,0,1,0,missing_dq
C1702,2013_2019,NA,NA,NA,0.6079979518936328,0,1,0,missing_dq
C1704,2013_2019,NA,NA,NA,-0.7800916512061086,0,1,0,missing_dq
C1705,2013_2019,NA,NA,NA,-0.4776626292132667,0,1,0,missing_dq
C1706,2013_2019,NA,NA,NA,-0.6001866035581767,0,1,0,missing_dq
C1707,2013_2019,NA,NA,NA,1.0859532062948154,0,1,0,missing_dq
C1708,2013_2019,NA,NA,NA,-1.16992886768007,0,1,0,missing_dq
C1709,2013_2019,NA,NA,NA,-0.17340178741098825,0,1,0,missing_dq
C171,2013_2019,NA,NA,NA,1.038267548464579,0,1,0,missing_dq
C1710,2013_2019,NA,NA,NA,-0.7429033531169239,0,1,0,missing_dq
C1711,2013_2019,NA,NA,NA,-0.9908702899954027,0,1,0,missing_dq
C1712,2013_2019,NA,NA,NA,-0.8440028027022384,0,1,0,missing_dq
C1713,2013_2019,NA,NA,NA,-0.2416274730700318,0,1,0,missing_dq
C1715,2013_2019,NA,NA,NA,0.3160278229301655,0,1,0,missing_dq
C1716,2013_2019,NA,NA,NA,0.5612888367333987,0,1,0,missing_dq
C1718,2013_2019,NA,NA,NA,-1.3922043282440864,0,1,0,missing_dq
C172,2013_2019,NA,NA,NA,0.6543832730753739,0,1,0,missing_dq
C1721,2013_2019,NA,NA,NA,-0.22880803598143262,0,1,0,missing_dq
C1722,2013_2019,NA,NA,NA,-0.5861899645309844,0,1,0,missing_dq
C1723,2013_2019,NA,NA,NA,-0.7409282929699104,0,1,0,missing_dq
C1724,2013_2019,NA,NA,NA,-0.7374119570595628,0,1,0,missing_dq
C1725,2013_2019,NA,NA,NA,0.37597630044622005,0,1,0,missing_dq
C1726,2013_2019,NA,NA,NA,-1.3982140603580973,0,1,0,missing_dq
C1727,2013_2019,NA,NA,NA,-1.19669925021307,0,1,0,missing_dq
C1728,2013_2019,NA,NA,NA,-0.4552069614424166,0,1,0,missing_dq
C173,2013_2019,NA,NA,NA,1.0449588987904628,0,1,0,missing_dq
C1730,2013_2019,NA,NA,NA,-0.3077523659748926,0,1,0,missing_dq
C1731,2013_2019,NA,NA,NA,0.0765411749711296,0,1,0,missing_dq
C1732,2013_2019,NA,NA,NA,-1.2238319469571208,0,1,0,missing_dq
C1736,2013_2019,NA,NA,NA,-0.011663955355908969,0,1,0,missing_dq
C1737,2013_2019,NA,NA,NA,0.6724598662562962,0,1,0,missing_dq
C1739,2013_2019,NA,NA,NA,-0.5861946466721945,0,1,0,missing_dq
C174,2013_2019,NA,NA,NA,0.17691034596230176,0,1,0,missing_dq
C1746,2013_2019,NA,NA,NA,-1.5106903254781276,0,1,0,missing_dq
C1749,2013_2019,NA,NA,NA,-1.7075551840009933,0,1,0,missing_dq
C175,2013_2019,NA,NA,NA,1.694057268419453,0,1,0,missing_dq
C1750,2013_2019,NA,NA,NA,-1.0269243900168477,0,1,0,missing_dq
C1751,2013_2019,NA,NA,NA,-0.3500407879757394,0,1,0,missing_dq
C1753,2013_2019,NA,NA,NA,-0.27842477534351595,0,1,0,missing_dq
C1754,2013_2019,NA,NA,NA,-0.6002248484854563,0,1,0,missing_dq
C1758,2013_2019,NA,NA,NA,-0.4153869606281698,0,1,0,missing_dq
C1759,2013_2019,NA,NA,NA,0.2288240451093795,0,1,0,missing_dq
C176,2013_2019,NA,NA,NA,2.0106664097546147,0,1,0,missing_dq
C1763,2013_2019,NA,NA,NA,-1.7763691475637544,0,1,0,missing_dq
C1765,2013_2019,NA,NA,NA,-1.133603345706438,0,1,0,missing_dq
C1766,2013_2019,NA,NA,NA,-0.49362316701856734,0,1,0,missing_dq
C177,2013_2019,NA,NA,NA,0.22099184237803665,0,1,0,missing_dq
C1771,2013_2019,NA,NA,NA,-0.5593761567985701,0,1,0,missing_dq
C1772,2013_2019,NA,NA,NA,-0.047632974373181265,0,1,0,missing_dq
C1773,2013_2019,NA,NA,NA,-1.1540753686470224,0,1,0,missing_dq
C1775,2013_2019,NA,NA,NA,0.3995363115158857,0,1,0,missing_dq
C1776,2013_2019,NA,NA,NA,0.37738753122958674,0,1,0,missing_dq
C1779,2013_2019,NA,NA,NA,0.7376607712384441,0,1,0,missing_dq
C178,2013_2019,NA,NA,NA,0.49585735159876626,0,1,0,missing_dq
C1780,2013_2019,NA,NA,NA,1.173006780140335,0,1,0,missing_dq
C1782,2013_2019,NA,NA,NA,-1.2474208476745805,0,1,0,missing_dq
C179,2013_2019,NA,NA,NA,1.1576888251811288,0,1,0,missing_dq
C1790,2013_2019,NA,NA,NA,-0.8048214847594517,0,1,0,missing_dq
C1793,2013_2019,NA,NA,NA,-1.1211981911824587,0,1,0,missing_dq
C1798,2013_2019,NA,NA,NA,-1.0106850132576546,0,1,0,missing_dq
C18,2013_2019,NA,NA,NA,1.2551287711494288,0,1,0,missing_dq
C180,2013_2019,NA,NA,NA,-0.3511315424156832,0,1,0,missing_dq
C1800,2013_2019,NA,NA,NA,-0.613718939834065,0,1,0,missing_dq
C1802,2013_2019,NA,NA,NA,0.10337772569083423,0,1,0,missing_dq
C1806,2013_2019,NA,NA,NA,-0.2996741591967581,0,1,0,missing_dq
C1808,2013_2019,NA,NA,NA,-0.8535260493828372,0,1,0,missing_dq
C181,2013_2019,NA,NA,NA,1.505231209083639,0,1,0,missing_dq
C1810,2013_2019,NA,NA,NA,-0.32207181190587364,0,1,0,missing_dq
C1811,2013_2019,NA,NA,NA,-0.19194904144290506,0,1,0,missing_dq
C1812,2013_2019,NA,NA,NA,1.2645753950521705,0,1,0,missing_dq
C1816,2013_2019,NA,NA,NA,-0.07479280155987496,0,1,0,missing_dq
C1817,2013_2019,NA,NA,NA,1.2630209889723134,0,1,0,missing_dq
C182,2013_2019,NA,NA,NA,0.4724634643412408,0,1,0,missing_dq
C1826,2013_2019,NA,NA,NA,1.0057852644512508,0,1,0,missing_dq
C1827,2013_2019,NA,NA,NA,-1.7659361919050423,0,1,0,missing_dq
C1828,2013_2019,NA,NA,NA,-0.25636588605632243,0,1,0,missing_dq
C1829,2013_2019,NA,NA,NA,0.05927071791092744,0,1,0,missing_dq
C183,2013_2019,NA,NA,NA,1.2542734843867567,0,1,0,missing_dq
C1832,2013_2019,NA,NA,NA,-0.4400251092580623,0,1,0,missing_dq
C1833,2013_2019,NA,NA,NA,1.164260461854257,0,1,0,missing_dq
C1835,2013_2019,NA,NA,NA,-1.4242864839224558,0,1,0,missing_dq
C1836,2013_2019,NA,NA,NA,0.41167514112462283,0,1,0,missing_dq
C184,2013_2019,NA,NA,NA,0.9383978058594022,0,1,0,missing_dq
C1843,2013_2019,NA,NA,NA,-0.7135536066575079,0,1,0,missing_dq
C185,2013_2019,NA,NA,NA,1.6936852464012768,0,1,0,missing_dq
C1854,2013_2019,NA,NA,NA,0.23255130466903795,0,1,0,missing_dq
C1855,2013_2019,NA,NA,NA,-0.3972311542067957,0,1,0,missing_dq
C186,2013_2019,NA,NA,NA,1.3099585043322968,0,1,0,missing_dq
C1861,2013_2019,NA,NA,NA,1.424954737472854,0,1,0,missing_dq
C1867,2013_2019,NA,NA,NA,1.5337332175615788,0,1,0,missing_dq
C1869,2013_2019,NA,NA,NA,1.208434999952446,0,1,0,missing_dq
C187,2013_2019,NA,NA,NA,0.5234710939025268,0,1,0,missing_dq
C1877,2013_2019,NA,NA,NA,0.7509168518827164,0,1,0,missing_dq
C188,2013_2019,NA,NA,NA,1.1500571098736008,0,1,0,missing_dq
C1885,2013_2019,NA,NA,NA,-0.7348611083364327,0,1,0,missing_dq
C189,2013_2019,NA,NA,NA,0.7284888128957845,0,1,0,missing_dq
C1895,2013_2019,NA,NA,NA,-0.5307696837299825,0,1,0,missing_dq
C1896,2013_2019,NA,NA,NA,0.5860176586486424,0,1,0,missing_dq
C19,2013_2019,NA,NA,NA,0.6979220876616093,0,1,0,missing_dq
C190,2013_2019,NA,NA,NA,1.7829251534832167,0,1,0,missing_dq
C1906,2013_2019,NA,NA,NA,-0.11138005215105559,0,1,0,missing_dq
C1908,2013_2019,NA,NA,NA,0.9286345507447501,0,1,0,missing_dq
C191,2013_2019,NA,NA,NA,1.1056407990118342,0,1,0,missing_dq
C192,2013_2019,NA,NA,NA,1.577485529853126,0,1,0,missing_dq
C193,2013_2019,NA,NA,NA,-0.2663017442457079,0,1,0,missing_dq
C194,2013_2019,NA,NA,NA,0.38537943917581635,0,1,0,missing_dq
C195,2013_2019,NA,NA,NA,1.0637433406981074,0,1,0,missing_dq
C196,2013_2019,NA,NA,NA,0.043609639636637006,0,1,0,missing_dq
C197,2013_2019,NA,NA,NA,0.5542890937722088,0,1,0,missing_dq
C198,2013_2019,NA,NA,NA,0.5209433630837421,0,1,0,missing_dq
C199,2013_2019,NA,NA,NA,-0.2132120449901371,0,1,0,missing_dq
C2,2013_2019,NA,NA,NA,1.1904414762801465,0,1,0,missing_dq
C20,2013_2019,NA,NA,NA,2.6124077835931487,0,1,0,missing_dq
C200,2013_2019,NA,NA,NA,0.7473843440521741,0,1,0,missing_dq
C201,2013_2019,NA,NA,NA,-1.066407631423121,0,1,0,missing_dq
C202,2013_2019,NA,NA,NA,0.700675170204721,0,1,0,missing_dq
C203,2013_2019,NA,NA,NA,0.8397121299176259,0,1,0,missing_dq
C204,2013_2019,NA,NA,NA,0.20551620490027342,0,1,0,missing_dq
C205,2013_2019,NA,NA,NA,0.8639930085799856,0,1,0,missing_dq
C206,2013_2019,NA,NA,NA,0.5487585869548929,0,1,0,missing_dq
C207,2013_2019,NA,NA,NA,-0.3665420218056633,0,1,0,missing_dq
C208,2013_2019,NA,NA,NA,-1.4959529818057058,0,1,0,missing_dq
C209,2013_2019,NA,NA,NA,0.8552057102743584,0,1,0,missing_dq
C21,2013_2019,NA,NA,NA,1.5312029864247423,0,1,0,missing_dq
C210,2013_2019,NA,NA,NA,1.0374223590976988,0,1,0,missing_dq
C211,2013_2019,NA,NA,NA,-2.0448996516056486,0,1,0,missing_dq
C212,2013_2019,NA,NA,NA,1.177020093816338,0,1,0,missing_dq
C213,2013_2019,NA,NA,NA,0.8042310382228621,0,1,0,missing_dq
C214,2013_2019,NA,NA,NA,-0.40114000642082476,0,1,0,missing_dq
C215,2013_2019,NA,NA,NA,1.3930519154026284,0,1,0,missing_dq
C216,2013_2019,NA,NA,NA,0.005270962121875685,0,1,0,missing_dq
C217,2013_2019,NA,NA,NA,0.3077827591704196,0,1,0,missing_dq
C218,2013_2019,NA,NA,NA,0.890758448963081,0,1,0,missing_dq
C219,2013_2019,NA,NA,NA,0.3320552142025431,0,1,0,missing_dq
C22,2013_2019,NA,NA,NA,0.41028996694825115,0,1,0,missing_dq
C220,2013_2019,NA,NA,NA,0.2907650826391502,0,1,0,missing_dq
C221,2013_2019,NA,NA,NA,1.5802672059076466,0,1,0,missing_dq
C222,2013_2019,NA,NA,NA,0.6398897684296574,0,1,0,missing_dq
C223,2013_2019,NA,NA,NA,0.9290923382657291,0,1,0,missing_dq
C224,2013_2019,NA,NA,NA,0.25305090500534116,0,1,0,missing_dq
C225,2013_2019,NA,NA,NA,-0.05088735673784149,0,1,0,missing_dq
C226,2013_2019,NA,NA,NA,0.08736671028046275,0,1,0,missing_dq
C227,2013_2019,NA,NA,NA,0.6227263035653848,0,1,0,missing_dq
C228,2013_2019,NA,NA,NA,1.0691377398359014,0,1,0,missing_dq
C229,2013_2019,NA,NA,NA,0.38411468065750226,0,1,0,missing_dq
C23,2013_2019,NA,NA,NA,0.6972089921935717,0,1,0,missing_dq
C230,2013_2019,NA,NA,NA,-0.053431620646339474,0,1,0,missing_dq
C231,2013_2019,NA,NA,NA,1.153088032230677,0,1,0,missing_dq
C232,2013_2019,NA,NA,NA,0.8950088730106964,0,1,0,missing_dq
C233,2013_2019,NA,NA,NA,-0.03644390962776406,0,1,0,missing_dq
C234,2013_2019,NA,NA,NA,-0.7418006058350909,0,1,0,missing_dq
C235,2013_2019,NA,NA,NA,-0.4221326417317008,0,1,0,missing_dq
C236,2013_2019,NA,NA,NA,0.5349350005980641,0,1,0,missing_dq
C237,2013_2019,NA,NA,NA,1.0014536859769205,0,1,0,missing_dq
C238,2013_2019,NA,NA,NA,1.7058890713283068,0,1,0,missing_dq
C239,2013_2019,NA,NA,NA,0.2109457032523681,0,1,0,missing_dq
C24,2013_2019,NA,NA,NA,0.497442492121421,0,1,0,missing_dq
C240,2013_2019,NA,NA,NA,1.4931982105683328,0,1,0,missing_dq
C241,2013_2019,NA,NA,NA,1.558724530993663,0,1,0,missing_dq
C242,2013_2019,NA,NA,NA,2.0862638941207785,0,1,0,missing_dq
C243,2013_2019,NA,NA,NA,-0.03775183483208628,0,1,0,missing_dq
C244,2013_2019,NA,NA,NA,1.8423095926133077,0,1,0,missing_dq
C245,2013_2019,NA,NA,NA,0.3491135737458554,0,1,0,missing_dq
C246,2013_2019,NA,NA,NA,-0.86215541013885,0,1,0,missing_dq
C247,2013_2019,NA,NA,NA,0.6532434207036488,0,1,0,missing_dq
C248,2013_2019,NA,NA,NA,0.3621033472638982,0,1,0,missing_dq
C249,2013_2019,NA,NA,NA,0.9869388985636713,0,1,0,missing_dq
C25,2013_2019,NA,NA,NA,1.3330612777288744,0,1,0,missing_dq
C250,2013_2019,NA,NA,NA,-0.09914933021169534,0,1,0,missing_dq
C251,2013_2019,NA,NA,NA,0.2643401553458214,0,1,0,missing_dq
C252,2013_2019,NA,NA,NA,0.07390487335270159,0,1,0,missing_dq
C253,2013_2019,NA,NA,NA,0.4209507171847907,0,1,0,missing_dq
C254,2013_2019,NA,NA,NA,-0.22690002403669213,0,1,0,missing_dq
C255,2013_2019,NA,NA,NA,1.1160468841397182,0,1,0,missing_dq
C256,2013_2019,NA,NA,NA,2.105166694280947,0,1,0,missing_dq
C257,2013_2019,NA,NA,NA,1.121900444968555,0,1,0,missing_dq
C258,2013_2019,NA,NA,NA,1.0104479813372997,0,1,0,missing_dq
C259,2013_2019,NA,NA,NA,-0.6251471826008766,0,1,0,missing_dq
C26,2013_2019,NA,NA,NA,1.6446504395666999,0,1,0,missing_dq
C260,2013_2019,NA,NA,NA,-0.30621156706499114,0,1,0,missing_dq
C261,2013_2019,NA,NA,NA,0.2737147889241365,0,1,0,missing_dq
C262,2013_2019,NA,NA,NA,-0.5564810038302983,0,1,0,missing_dq
C263,2013_2019,NA,NA,NA,0.5467854625225892,0,1,0,missing_dq
C264,2013_2019,NA,NA,NA,0.5598372581051133,0,1,0,missing_dq
C265,2013_2019,NA,NA,NA,1.4052409327284845,0,1,0,missing_dq
C266,2013_2019,NA,NA,NA,0.4497470447775174,0,1,0,missing_dq
C267,2013_2019,NA,NA,NA,0.3224851940918427,0,1,0,missing_dq
C268,2013_2019,NA,NA,NA,0.5863653952399852,0,1,0,missing_dq
C269,2013_2019,NA,NA,NA,0.7004364292476843,0,1,0,missing_dq
C27,2013_2019,NA,NA,NA,-0.41585765768671407,0,1,0,missing_dq
C270,2013_2019,NA,NA,NA,0.46070738617790935,0,1,0,missing_dq
C271,2013_2019,NA,NA,NA,1.2982662489830399,0,1,0,missing_dq
C272,2013_2019,NA,NA,NA,0.23665512110512035,0,1,0,missing_dq
C273,2013_2019,NA,NA,NA,-0.2637476971216826,0,1,0,missing_dq
C274,2013_2019,NA,NA,NA,0.40709516609709673,0,1,0,missing_dq
C275,2013_2019,NA,NA,NA,0.03742915881204304,0,1,0,missing_dq
C276,2013_2019,NA,NA,NA,-0.045058202603292546,0,1,0,missing_dq
C277,2013_2019,NA,NA,NA,1.6900170707656241,0,1,0,missing_dq
C278,2013_2019,NA,NA,NA,0.5349309791690381,0,1,0,missing_dq
C279,2013_2019,NA,NA,NA,-0.6817391950875907,0,1,0,missing_dq
C28,2013_2019,NA,NA,NA,0.8139996371900573,0,1,0,missing_dq
C280,2013_2019,NA,NA,NA,0.007552019926126236,0,1,0,missing_dq
C281,2013_2019,NA,NA,NA,-0.4492090179017976,0,1,0,missing_dq
C282,2013_2019,NA,NA,NA,-0.14526168510665932,0,1,0,missing_dq
C283,2013_2019,NA,NA,NA,1.3999792647472236,0,1,0,missing_dq
C284,2013_2019,NA,NA,NA,-1.3137429930494025,0,1,0,missing_dq
C285,2013_2019,NA,NA,NA,0.91727542793083106,0,1,0,missing_dq
C286,2013_2019,NA,NA,NA,0.4890699982646903,0,1,0,missing_dq
C287,2013_2019,NA,NA,NA,1.0138803760045496,0,1,0,missing_dq
C288,2013_2019,NA,NA,NA,0.22050196950455442,0,1,0,missing_dq
C289,2013_2019,NA,NA,NA,-1.2093554017018562,0,1,0,missing_dq
C29,2013_2019,NA,NA,NA,1.3365685745701572,0,1,0,missing_dq
C290,2013_2019,NA,NA,NA,0.2555609309766045,0,1,0,missing_dq
C291,2013_2019,NA,NA,NA,1.6354353498529497,0,1,0,missing_dq
C292,2013_2019,NA,NA,NA,0.020935050818384978,0,1,0,missing_dq
C293,2013_2019,NA,NA,NA,-0.6992652455597921,0,1,0,missing_dq
C294,2013_2019,NA,NA,NA,0.02084642990955779,0,1,0,missing_dq
C295,2013_2019,NA,NA,NA,-1.0228479021372796,0,1,0,missing_dq
C296,2013_2019,NA,NA,NA,0.5903974079219335,0,1,0,missing_dq
C297,2013_2019,NA,NA,NA,-0.9771071888856425,0,1,0,missing_dq
C298,2013_2019,NA,NA,NA,0.03528927311009463,0,1,0,missing_dq
C299,2013_2019,NA,NA,NA,-0.37272885211487217,0,1,0,missing_dq
C3,2013_2019,NA,NA,NA,1.3963262841981028,0,1,0,missing_dq
C30,2013_2019,NA,NA,NA,0.660922990021251,0,1,0,missing_dq
C300,2013_2019,NA,NA,NA,0.6225164167785396,0,1,0,missing_dq
C301,2013_2019,NA,NA,NA,0.9497045930019244,0,1,0,missing_dq
C302,2013_2019,NA,NA,NA,0.18304047101007936,0,1,0,missing_dq
C303,2013_2019,NA,NA,NA,1.4961695870829195,0,1,0,missing_dq
C304,2013_2019,NA,NA,NA,0.3760987103747421,0,1,0,missing_dq
C305,2013_2019,NA,NA,NA,2.0981111019409497,0,1,0,missing_dq
C306,2013_2019,NA,NA,NA,1.02563022743112,0,1,0,missing_dq
C307,2013_2019,NA,NA,NA,-0.15863461247190663,0,1,0,missing_dq
C308,2013_2019,NA,NA,NA,2.336213596361003,0,1,0,missing_dq
C309,2013_2019,NA,NA,NA,-0.5767424584941525,0,1,0,missing_dq
C31,2013_2019,NA,NA,NA,0.8460250185668865,0,1,0,missing_dq
C310,2013_2019,NA,NA,NA,-1.1458998291067706,0,1,0,missing_dq
C311,2013_2019,NA,NA,NA,0.047488824493965354,0,1,0,missing_dq
C312,2013_2019,NA,NA,NA,1.4334719975995316,0,1,0,missing_dq
C313,2013_2019,NA,NA,NA,0.4707846031306281,0,1,0,missing_dq
C314,2013_2019,NA,NA,NA,1.3665529735323447,0,1,0,missing_dq
C315,2013_2019,NA,NA,NA,1.259681553073784,0,1,0,missing_dq
C316,2013_2019,NA,NA,NA,-1.0352417121189348,0,1,0,missing_dq
C317,2013_2019,NA,NA,NA,-0.02213088066660231,0,1,0,missing_dq
C318,2013_2019,NA,NA,NA,-0.24950346383559222,0,1,0,missing_dq
C319,2013_2019,NA,NA,NA,-2.8496559405392716,0,1,0,missing_dq
C32,2013_2019,NA,NA,NA,0.9122856690775264,0,1,0,missing_dq
C320,2013_2019,NA,NA,NA,0.36362085060396604,0,1,0,missing_dq
C321,2013_2019,NA,NA,NA,0.20200789801662764,0,1,0,missing_dq
C322,2013_2019,NA,NA,NA,0.7601174057851098,0,1,0,missing_dq
C323,2013_2019,NA,NA,NA,-0.4495835717690858,0,1,0,missing_dq
C324,2013_2019,NA,NA,NA,1.0015794267345202,0,1,0,missing_dq
C325,2013_2019,NA,NA,NA,0.040295960937848783,0,1,0,missing_dq
C326,2013_2019,NA,NA,NA,-0.32304743251365087,0,1,0,missing_dq
C327,2013_2019,NA,NA,NA,0.679491117232219,0,1,0,missing_dq
C328,2013_2019,NA,NA,NA,0.021652141949715858,0,1,0,missing_dq
C329,2013_2019,NA,NA,NA,0.09181550974973655,0,1,0,missing_dq
C33,2013_2019,NA,NA,NA,0.2448992813881532,0,1,0,missing_dq
C330,2013_2019,NA,NA,NA,-1.136944175619228,0,1,0,missing_dq
C331,2013_2019,NA,NA,NA,0.8579855700232754,0,1,0,missing_dq
C332,2013_2019,NA,NA,NA,0.5522073322628767,0,1,0,missing_dq
C333,2013_2019,NA,NA,NA,0.5177916225645391,0,1,0,missing_dq
C334,2013_2019,NA,NA,NA,1.515453745009743,0,1,0,missing_dq
C335,2013_2019,NA,NA,NA,-0.2978587249673935,0,1,0,missing_dq
C336,2013_2019,NA,NA,NA,0.8686139518521634,0,1,0,missing_dq
C337,2013_2019,NA,NA,NA,2.674028059793077,0,1,0,missing_dq
C338,2013_2019,NA,NA,NA,0.03408642533151114,0,1,0,missing_dq
C339,2013_2019,NA,NA,NA,-0.1324039785318428,0,1,0,missing_dq
C34,2013_2019,NA,NA,NA,0.6165639553764809,0,1,0,missing_dq
C340,2013_2019,NA,NA,NA,-0.9971880101500652,0,1,0,missing_dq
C341,2013_2019,NA,NA,NA,1.0482220241902191,0,1,0,missing_dq
C342,2013_2019,NA,NA,NA,-0.21402600388039708,0,1,0,missing_dq
C343,2013_2019,NA,NA,NA,1.9552019046565523,0,1,0,missing_dq
C344,2013_2019,NA,NA,NA,1.9348855987065854,0,1,0,missing_dq
C345,2013_2019,NA,NA,NA,-1.4288992671312033,0,1,0,missing_dq
C346,2013_2019,NA,NA,NA,1.037793435283948,0,1,0,missing_dq
C347,2013_2019,NA,NA,NA,1.4812224796153988,0,1,0,missing_dq
C348,2013_2019,NA,NA,NA,-0.47359809720207763,0,1,0,missing_dq
C349,2013_2019,NA,NA,NA,-0.37481789191706383,0,1,0,missing_dq
C35,2013_2019,NA,NA,NA,1.7458796849910505,0,1,0,missing_dq
C350,2013_2019,NA,NA,NA,0.09184878652561758,0,1,0,missing_dq
C351,2013_2019,NA,NA,NA,0.9934712648453586,0,1,0,missing_dq
C352,2013_2019,NA,NA,NA,0.8880036654467113,0,1,0,missing_dq
C353,2013_2019,NA,NA,NA,0.624034856428317,0,1,0,missing_dq
C354,2013_2019,NA,NA,NA,0.3002387786013389,0,1,0,missing_dq
C355,2013_2019,NA,NA,NA,-0.5958146880521549,0,1,0,missing_dq
C356,2013_2019,NA,NA,NA,1.5236438912007935,0,1,0,missing_dq
C357,2013_2019,NA,NA,NA,1.5835015855156365,0,1,0,missing_dq
C358,2013_2019,NA,NA,NA,0.09522162552402023,0,1,0,missing_dq
C359,2013_2019,NA,NA,NA,1.1942937226902295,0,1,0,missing_dq
C36,2013_2019,NA,NA,NA,1.827777738362539,0,1,0,missing_dq
C360,2013_2019,NA,NA,NA,-0.005417465612062646,0,1,0,missing_dq
C361,2013_2019,NA,NA,NA,1.246796990275692,0,1,0,missing_dq
C362,2013_2019,NA,NA,NA,-0.47895236942108066,0,1,0,missing_dq
C363,2013_2019,NA,NA,NA,1.1771281056321932,0,1,0,missing_dq
C364,2013_2019,NA,NA,NA,-0.5875673166844017,0,1,0,missing_dq
C365,2013_2019,NA,NA,NA,1.08903816934521,0,1,0,missing_dq
C366,2013_2019,NA,NA,NA,0.16571587948468372,0,1,0,missing_dq
C367,2013_2019,NA,NA,NA,0.3662577916352215,0,1,0,missing_dq
C368,2013_2019,NA,NA,NA,-0.5295422013779227,0,1,0,missing_dq
C369,2013_2019,NA,NA,NA,1.0055762716615186,0,1,0,missing_dq
C37,2013_2019,NA,NA,NA,0.44147013178603006,0,1,0,missing_dq
C370,2013_2019,NA,NA,NA,0.4681534163092661,0,1,0,missing_dq
C371,2013_2019,NA,NA,NA,1.0220142332611253,0,1,0,missing_dq
C372,2013_2019,NA,NA,NA,-0.03663990399883994,0,1,0,missing_dq
C373,2013_2019,NA,NA,NA,-0.6777341796442615,0,1,0,missing_dq
C374,2013_2019,NA,NA,NA,-0.0736774803072211,0,1,0,missing_dq
C375,2013_2019,NA,NA,NA,-0.24097753983335182,0,1,0,missing_dq
C376,2013_2019,NA,NA,NA,1.025800438327265,0,1,0,missing_dq
C377,2013_2019,NA,NA,NA,-0.06228207518829299,0,1,0,missing_dq
C378,2013_2019,NA,NA,NA,0.019759104268160185,0,1,0,missing_dq
C379,2013_2019,NA,NA,NA,0.838465022674817,0,1,0,missing_dq
C38,2013_2019,NA,NA,NA,0.39160261988583983,0,1,0,missing_dq
C380,2013_2019,NA,NA,NA,0.18943833060000162,0,1,0,missing_dq
C381,2013_2019,NA,NA,NA,-0.5279414234501448,0,1,0,missing_dq
C382,2013_2019,NA,NA,NA,-0.46952545817452,0,1,0,missing_dq
C383,2013_2019,NA,NA,NA,1.0876261437506705,0,1,0,missing_dq
C384,2013_2019,NA,NA,NA,-0.10709875028878522,0,1,0,missing_dq
C385,2013_2019,NA,NA,NA,-0.012023524938823483,0,1,0,missing_dq
C386,2013_2019,NA,NA,NA,1.1992082090449072,0,1,0,missing_dq
C387,2013_2019,NA,NA,NA,0.5322273707819841,0,1,0,missing_dq
C388,2013_2019,NA,NA,NA,0.7872706420001584,0,1,0,missing_dq
C389,2013_2019,NA,NA,NA,1.5449565935933445,0,1,0,missing_dq
C39,2013_2019,NA,NA,NA,0.5398209898396631,0,1,0,missing_dq
C390,2013_2019,NA,NA,NA,0.18090742143373437,0,1,0,missing_dq
C391,2013_2019,NA,NA,NA,-0.3400327721632445,0,1,0,missing_dq
C392,2013_2019,NA,NA,NA,0.7321558194896458,0,1,0,missing_dq
C393,2013_2019,NA,NA,NA,0.5495360344804755,0,1,0,missing_dq
C394,2013_2019,NA,NA,NA,-0.10160107379308139,0,1,0,missing_dq
C395,2013_2019,NA,NA,NA,1.6548318209594788,0,1,0,missing_dq
C396,2013_2019,NA,NA,NA,1.177440274026666,0,1,0,missing_dq
C397,2013_2019,NA,NA,NA,-0.9078487220187641,0,1,0,missing_dq
C398,2013_2019,NA,NA,NA,-0.24678196780997838,0,1,0,missing_dq
C399,2013_2019,NA,NA,NA,-0.6691450986495714,0,1,0,missing_dq
C4,2013_2019,NA,NA,NA,1.5170974807887032,0,1,0,missing_dq
C40,2013_2019,NA,NA,NA,1.7529280475921292,0,1,0,missing_dq
C400,2013_2019,NA,NA,NA,0.5611584006757709,0,1,0,missing_dq
