period,cluster,fips,cluster_deaths
2013_2019,31CS005,31173,95
2013_2019,31CS005,38051,57
2013_2019,31CS005,19025,130
2013_2019,08CS001,40077,145
2013_2019,51CS015,51183,145
2013_2019,16CS007,16023,30
2013_2019,31CS005,29075,84
2013_2019,08CS001,40033,84
2013_2019,16CS001,53055,141
2013_2019,19CS030,19051,86
2013_2019,08CS001,48275,44
2013_2019,30CS004,56017,72
2013_2019,53CS019,53013,69
2013_2019,42CS024,54015,124
2013_2019,08CS001,35037,137
2013_2019,05CS010,05147,109
2013_2019,08CS001,08117,64
2013_2019,08CS001,20097,31
2013_2019,48CS064,48317,34
2013_2019,08CS001,31113,2
2013_2019,NA,02105,17
2013_2019,08CS001,08061,20
2013_2019,53CS016,53053,6560
2013_2019,55CS012,55059,1345
2013_2019,12CS005,12085,1935
2013_2019,51CS015,51760,1800
2013_2019,51CS023,37159,1571
2013_2019,51CS023,37097,1554
2013_2019,37CS021,37057,1695
2013_2019,25CS012,36083,1519
2013_2019,06CS027,06033,877
2013_2019,13CS007,13107,267
2013_2019,55CS025,55033,347
2013_2019,26CS028,26081,4761
2013_2019,23CS009,23003,830
2013_2019,36CS014,36029,9604
2013_2019,05CS010,28151,643
2013_2019,48CS080,48203,678
2013_2019,26CS020,26049,4425
2013_2019,13CS007,13045,1082
2013_2019,45CS029,45083,3092
2013_2019,17CS044,19113,1774
2013_2019,42CS006,42011,3900
2013_2019,21CS029,21005,230
2013_2019,21CS029,21227,1006
2013_2019,13CS055,13095,881
2013_2019,28CS022,01123,505
2013_2019,42CS011,42009,525
2013_2019,37CS008,37021,2508
2013_2019,42CS033,42015,650
2013_2019,12CS032,12087,687
2013_2019,40CS027,29037,932
2013_2019,19CS015,29117,180
2013_2019,08CS001,48485,1312
2013_2019,48CS029,48251,1416
2013_2019,25CS012,50025,424
2013_2019,55CS025,55129,200
2013_2019,13CS007,13219,225
2013_2019,17CS028,29047,1697
2013_2019,NA,09015,1043
2013_2019,13CS007,13105,263
2013_2019,13CS022,13213,340
2013_2019,42CS024,54033,835
2013_2019,17CS044,27169,387
2013_2019,51CS015,51101,142
2013_2019,04CS010,04021,2947
2013_2019,49CS008,49049,2398
2013_2019,18CS045,18141,2642
2013_2019,31CS005,19189,148
2013_2019,18CS035,18103,352
2013_2019,46CS004,46079,121
2013_2019,42CS024,54083,369
2013_2019,36CS004,36109,678
2013_2019,28CS022,01131,154
2013_2019,42CS033,42079,4030
2013_2019,26CS044,26111,737
2013_2019,48CS085,48281,206
2013_2019,42CS047,54009,323
2013_2019,13CS007,13073,841
2013_2019,18CS039,18041,329
2013_2019,22CS009,22007,223
2013_2019,45CS020,45015,1474
2013_2019,36CS028,36099,347
2013_2019,42CS024,54077,389
2013_2019,17CS044,19019,194
2013_2019,47CS040,47183,366
2013_2019,48CS011,48479,1326
2013_2019,10CS002,10001,1647
2013_2019,26CS004,26119,165
2013_2019,24CS011,24025,2088
2013_2019,08CS001,40021,502
2013_2019,19CS004,19017,227
2013_2019,01CS023,01049,787
2013_2019,37CS008,37087,755
2013_2019,48CS029,48349,495
2013_2019,16CS001,30047,303
2013_2019,13CS045,13137,421
2013_2019,08CS001,56013,434
2013_2019,12CS016,13275,486
2013_2019,45CS020,45033,405
2013_2019,17CS044,19139,391
2013_2019,16CS001,16079,171
2013_2019,08CS001,48231,874
2013_2019,41CS013,41043,1271
2013_2019,51CS023,51105,340
2013_2019,17CS040,17145,246
2013_2019,08CS001,31099,75
2013_2019,55CS012,55045,331
2013_2019,26CS028,26107,366
2013_2019,26CS028,26089,257
2013_2019,19CS015,19057,433
2013_2019,47CS038,47099,529
2013_2019,16CS007,16065,126
2013_2019,55CS025,55121,251
2013_2019,08CS001,48263,15
2013_2019,36CS028,42083,537
2013_2019,28CS022,28041,119
2013_2019,28CS014,28083,342
2013_2019,39CS015,39033,566
2013_2019,47CS024,47141,830
2013_2019,47CS040,47053,636
2013_2019,02CS001,02220,59
2013_2019,48CS011,48507,101
2013_2019,08CS001,16083,775
2013_2019,37CS008,47089,633
2013_2019,48CS011,48019,226
2013_2019,16CS001,30099,60
2013_2019,30CS004,30021,80
2013_2019,48CS011,48177,197
2013_2019,21CS022,21173,302
2013_2019,36CS028,36003,481
2013_2019,23CS003,33003,511
2013_2019,51CS019,51775,339
2013_2019,47CS040,28003,480
2013_2019,51CS049,37041,188
2013_2019,19CS004,19195,79
2013_2019,21CS022,21133,350
2013_2019,47CS033,21225,176
2013_2019,17CS028,29105,419
2013_2019,27CS017,55115,454
2013_2019,26CS042,26151,500
2013_2019,47CS040,01059,388
2013_2019,19CS015,29129,38
2013_2019,31CS005,38003,137
2013_2019,48CS053,48083,137
2013_2019,10CS002,24011,362
2013_2019,42CS024,54087,193
2013_2019,40CS027,29109,505
2013_2019,42CS024,39115,182
2013_2019,13CS007,13023,172
2013_2019,08CS001,20007,61
2013_2019,21CS021,21131,141
2013_2019,39CS041,18151,347
2013_2019,51CS023,54025,454
2013_2019,30CS004,56003,144
2013_2019,19CS015,29115,182
2013_2019,05CS010,05107,267
2013_2019,26CS028,26123,465
2013_2019,23CS003,23023,332
2013_2019,05CS010,28011,379
2013_2019,12CS013,12003,243
2013_2019,21CS022,21187,116
2013_2019,08CS001,56005,249
2013_2019,31CS005,19093,87
2013_2019,13CS050,13321,230
2013_2019,13CS055,01005,304
2013_2019,08CS001,32033,108
2013_2019,05CS010,28053,96
2013_2019,31CS005,31133,26
2013_2019,30CS004,38059,280
2013_2019,26CS028,26057,472
2013_2019,08CS001,20151,120
2013_2019,28CS022,01037,150
2013_2019,17CS028,17187,176
2013_2019,27CS010,38027,43
2013_2019,28CS022,01065,163
2013_2019,27CS003,27149,80
2013_2019,47CS024,47041,269
2013_2019,13CS007,13003,86
2013_2019,30CS004,30017,141
2013_2019,42CS024,39031,429
2013_2019,01CS016,13099,147
2013_2019,21CS029,17047,69
2013_2019,51CS049,37139,414
2013_2019,51CS015,51036,63
2013_2019,08CS001,31047,229
2013_2019,21CS021,21175,118
2013_2019,28CS022,01085,134
2013_2019,48CS011,48505,84
2013_2019,13CS038,13143,329
2013_2019,20CS018,20157,97
2013_2019,08CS001,48111,42
2013_2019,32CS001,32023,741
2013_2019,36CS028,42047,373
2013_2019,48CS088,35041,149
2013_2019,30CS004,38065,14
2013_2019,30CS004,30007,50
2013_2019,08CS001,08107,114
2013_2019,17CS028,17169,91
2013_2019,31CS005,31081,84
2013_2019,35CS002,35053,165
2013_2019,16CS001,53051,149
2013_2019,21CS021,21129,89
2013_2019,05CS010,28021,98
2013_2019,31CS005,46115,65
2013_2019,27CS010,38083,12
2013_2019,51CS017,51111,133
2013_2019,20CS018,20153,35
2013_2019,48CS013,40127,172
2013_2019,31CS005,46089,39
2013_2019,16CS001,30039,20
2013_2019,08CS001,08057,12
2013_2019,21CS022,21181,106
2013_2019,08CS001,08053,7
2013_2019,31CS005,46069,25
2013_2019,08CS001,31075,6
2013_2019,01CS029,01089,3073
2013_2019,55CS037,55133,3393
2013_2019,39CS016,39035,13650
2013_2019,34CS015,34029,7154
2013_2019,17CS017,17043,6033
2013_2019,39CS041,39123,493
2013_2019,47CS041,47163,2030
2013_2019,48CS011,48481,436
2013_2019,42CS041,42101,13953
2013_2019,23CS011,23031,2016
2013_2019,37CS059,37183,5344
2013_2019,37CS019,37051,2492
2013_2019,51CS015,51087,2675
2013_2019,04CS005,04012,1828
2013_2019,18CS035,18107,391
2013_2019,26CS024,26065,2120
2013_2019,12CS030,12083,4843
2013_2019,08CS001,06017,1512
2013_2019,25CS012,33013,1324
2013_2019,48CS011,48187,1085
2013_2019,29CS026,29095,6193
2013_2019,18CS002,18003,3228
2013_2019,26CS028,26121,1619
2013_2019,48CS048,48291,788
2013_2019,01CS001,01101,2054
2013_2019,39CS041,39039,399
2013_2019,51CS049,51800,751
2013_2019,13CS007,13289,117
2013_2019,51CS023,51141,264
2013_2019,48CS064,48303,2374
2013_2019,55CS025,55005,528
2013_2019,12CS005,12055,1575
2013_2019,35CS002,35006,897
2013_2019,08CS001,48387,170
2013_2019,51CS023,37161,878
2013_2019,27CS010,27005,352
2013_2019,42CS024,39157,1090
2013_2019,48CS010,48027,2179
2013_2019,12CS006,12015,2489
2013_2019,18CS039,18081,1319
2013_2019,08CS001,48499,575
2013_2019,55CS012,55123,281
2013_2019,47CS024,47123,558
2013_2019,45CS020,37031,727
2013_2019,17CS044,27109,1058
2013_2019,37CS008,37175,440
2013_2019,12CS013,13127,893
2013_2019,12CS019,12053,2617
2013_2019,42CS039,42097,1154
2013_2019,39CS041,39125,203
2013_2019,37CS019,37153,548
2013_2019,51CS023,37149,291
2013_2019,08CS001,35049,1174
2013_2019,13CS007,01029,195
2013_2019,30CS004,30111,1544
2013_2019,36CS028,42081,1320
2013_2019,17CS003,17037,793
2013_2019,18CS009,18055,403
2013_2019,51CS002,51061,549
2013_2019,27CS017,55007,168
2013_2019,55CS012,55027,865
2013_2019,48CS029,48041,1028
2013_2019,28CS022,28061,213
2013_2019,08CS001,04005,814
2013_2019,13CS033,13247,688
2013_2019,13CS007,01117,1479
2013_2019,17CS028,29159,408
2013_2019,18CS035,18067,1027
2013_2019,42CS011,42013,1532
2013_2019,18CS035,18111,167
2013_2019,08CS001,08085,448
2013_2019,05CS010,22111,280
2013_2019,21CS022,21049,448
2013_2019,13CS007,13021,1760
2013_2019,27CS017,55099,184
2013_2019,08CS001,48277,606
2013_2019,21CS021,21151,761
2013_2019,13CS020,45049,247
2013_2019,37CS005,37055,343
2013_2019,34CS011,34021,2860
2013_2019,42CS002,42065,562
2013_2019,48CS048,48361,947
2013_2019,08CS001,08049,71
2013_2019,31CS005,27013,496
2013_2019,12CS037,12097,2219
2013_2019,47CS024,47115,365
2013_2019,13CS007,13297,853
2013_2019,47CS040,28139,312
2013_2019,54CS006,54043,281
2013_2019,31CS005,27091,248
2013_2019,28CS022,28153,199
2013_2019,26CS002,55125,323
2013_2019,12CS005,12051,322
2013_2019,50CS001,50027,587
2013_2019,18CS002,18135,309
2013_2019,22CS009,48241,436
2013_2019,13CS020,13183,108
2013_2019,46CS004,46087,75
2013_2019,17CS028,17061,137
2013_2019,08CS001,08089,211
2013_2019,06CS027,06113,1296
2013_2019,39CS008,39081,874
2013_2019,20CS018,20053,98
2013_2019,24CS003,24013,1497
2013_2019,16CS001,30023,110
2013_2019,18CS009,17079,80
2013_2019,51CS023,37171,880
2013_2019,08CS001,40121,604
2013_2019,26CS004,26129,336
2013_2019,12CS016,12065,169
2013_2019,29CS038,29203,107
2013_2019,26CS004,26143,383
2013_2019,28CS022,01099,273
2013_2019,45CS020,45089,412
2013_2019,31CS005,19147,115
2013_2019,17CS044,27045,244
2013_2019,47CS024,47031,649
2013_2019,39CS041,39149,444
2013_2019,47CS024,47185,370
2013_2019,48CS053,48093,187
2013_2019,21CS022,21089,440
2013_2019,47CS040,21035,377
2013_2019,27CS010,38089,205
2013_2019,08CS001,31033,90
2013_2019,28CS014,28137,316
2013_2019,48CS011,48013,385
2013_2019,21CS029,21123,152
2013_2019,46CS004,46083,253
2013_2019,48CS039,48473,321
2013_2019,47CS040,47069,282
2013_2019,42CS024,54097,273
2013_2019,12CS016,12079,211
2013_2019,08CS001,20133,186
2013_2019,08CS001,31111,395
2013_2019,47CS040,21007,100
2013_2019,26CS004,26079,188
2013_2019,31CS005,19197,159
2013_2019,48CS064,48445,119
2013_2019,32CS005,06105,159
2013_2019,31CS005,19041,185
2013_2019,13CS007,13225,280
2013_2019,31CS005,19155,912
2013_2019,08CS001,48233,261
2013_2019,47CS040,47033,198
2013_2019,08CS001,41045,297
2013_2019,31CS005,19141,189
2013_2019,31CS005,46043,32
2013_2019,17CS028,29137,82
2013_2019,08CS001,20035,426
2013_2019,17CS028,17109,314
2013_2019,22CS009,22069,398
2013_2019,47CS040,47005,262
2013_2019,16CS001,16073,96
2013_2019,55CS012,55049,205
2013_2019,51CS023,51678,72
2013_2019,27CS010,38103,62
2013_2019,48CS088,48279,164
2013_2019,27CS031,27031,52
2013_2019,47CS040,29186,169
2013_2019,48CS029,48347,590
2013_2019,08CS001,31019,382
2013_2019,17CS039,17129,111
2013_2019,31CS005,31039,92
2013_2019,13CS007,13235,123
2013_2019,20CS023,20041,258
2013_2019,26CS002,26013,104
2013_2019,08CS001,08099,116
2013_2019,12CS013,13229,212
2013_2019,17CS028,17123,167
2013_2019,31CS005,46033,101
2013_2019,48CS011,48247,52
2013_2019,18CS039,18161,79
2013_2019,16CS001,16015,66
2013_2019,16CS007,16029,62
2013_2019,27CS017,27143,138
2013_2019,16CS001,30001,91
2013_2019,27CS017,55003,202
2013_2019,19CS030,19175,132
2013_2019,05CS010,05097,146
2013_2019,51CS015,51181,68
2013_2019,47CS038,47181,182
2013_2019,31CS005,46009,70
2013_2019,27CS010,38091,17
2013_2019,26CS002,26095,73
2013_2019,20CS018,20163,51
2013_2019,20CS018,20069,44
2013_2019,27CS010,27069,63
2013_2019,08CS001,31005,3
2013_2019,08CS001,31085,6
2013_2019,08CS001,08079,12
2013_2019,12CS038,12099,14275
2013_2019,06CS044,06111,5490
2013_2019,37CS024,37145,451
2013_2019,13CS041,13117,1049
2013_2019,39CS055,39153,5908
2013_2019,22CS017,22051,4037
2013_2019,26CS028,26101,328
2013_2019,19CS030,19011,233
2013_2019,NA,09003,7896
2013_2019,37CS032,37081,4311
2013_2019,28CS022,28111,131
2013_2019,21CS029,21111,7846
2013_2019,36CS028,36017,596
2013_2019,47CS024,13295,850
2013_2019,42CS039,42119,380
2013_2019,55CS012,55101,1831
2013_2019,31CS005,31119,372
2013_2019,42CS011,42033,920
2013_2019,39CS022,39049,9545
2013_2019,06CS039,06095,3198
2013_2019,37CS008,47155,1088
2013_2019,54CS012,54039,2461
2013_2019,06CS041,06099,4178
2013_2019,12CS014,12033,3353
2013_2019,08CS001,35035,645
2013_2019,12CS013,12107,1028
2013_2019,22CS017,22087,360
2013_2019,20CS018,20167,104
2013_2019,39CS016,39055,881
2013_2019,47CS033,47125,1275
2013_2019,17CS028,17195,624
2013_2019,47CS038,47149,1889
2013_2019,47CS040,28115,285
2013_2019,47CS040,28071,333
2013_2019,45CS020,37155,1410
2013_2019,34CS001,34001,2613
2013_2019,47CS040,47119,902
2013_2019,17CS028,29175,279
2013_2019,10CS003,24045,956
2013_2019,42CS022,42045,5404
2013_2019,31CS005,19119,108
2013_2019,53CS014,53035,2231
2013_2019,45CS020,45027,370
2013_2019,27CS031,27075,133
2013_2019,48CS090,48491,2553
2013_2019,16CS001,30093,404
2013_2019,47CS040,17055,553
2013_2019,36CS026,36063,2399
2013_2019,47CS040,01093,416
2013_2019,08CS001,40101,930
2013_2019,22CS017,22057,856
2013_2019,48CS029,48257,932
2013_2019,17CS040,17189,163
2013_2019,08CS001,48011,31
2013_2019,08CS001,49045,371
2013_2019,51CS019,51770,1200
2013_2019,18CS035,18157,1179
2013_2019,28CS022,28105,314
2013_2019,27CS017,27171,784
2013_2019,12CS013,13191,134
2013_2019,48CS053,48049,517
2013_2019,28CS022,01039,552
2013_2019,NA,09007,1522
2013_2019,51CS002,51171,473
2013_2019,08CS001,40031,1031
2013_2019,06CS036,06069,347
2013_2019,08CS001,40071,591
2013_2019,13CS007,13231,177
2013_2019,36CS014,36013,1472
2013_2019,23CS003,23015,424
2013_2019,08CS001,04023,297
2013_2019,13CS007,13059,795
2013_2019,48CS011,48047,78
2013_2019,47CS040,47045,467
2013_2019,06CS030,06025,1080
2013_2019,51CS017,51135,191
2013_2019,08CS001,40039,297
2013_2019,22CS012,22037,253
2013_2019,12CS016,12045,195
2013_2019,51CS012,51167,359
2013_2019,55CS026,55089,792
2013_2019,21CS022,21043,336
2013_2019,55CS012,55081,422
2013_2019,27CS011,27161,184
2013_2019,47CS016,47147,637
2013_2019,28CS022,01119,171
2013_2019,12CS003,12059,261
2013_2019,08CS001,48429,103
2013_2019,13CS020,45029,508
2013_2019,28CS014,28033,1374
2013_2019,45CS020,37025,1542
2013_2019,47CS040,29155,251
2013_2019,47CS040,47039,163
2013_2019,51CS023,37009,329
2013_2019,06CS027,06101,779
2013_2019,47CS040,05135,277
2013_2019,06CS036,06087,1705
2013_2019,48CS088,48117,144
2013_2019,26CS004,26113,187
2013_2019,55CS025,55019,330
2013_2019,08CS001,48353,187
2013_2019,21CS021,21025,190
2013_2019,08CS001,40045,59
2013_2019,12CS005,12043,112
2013_2019,08CS001,08007,98
2013_2019,08CS001,48009,87
2013_2019,51CS017,51007,155
2013_2019,17CS040,17191,212
2013_2019,31CS005,46077,76
2013_2019,32CS005,06057,994
2013_2019,45CS028,45039,277
2013_2019,51CS002,51840,253
2013_2019,28CS022,28039,260
2013_2019,12CS013,12121,570
2013_2019,21CS022,21135,169
2013_2019,13CS007,13017,226
2013_2019,29CS038,29149,143
2013_2019,21CS029,21029,618
2013_2019,21CS021,21121,419
2013_2019,48CS052,48489,177
2013_2019,08CS001,40153,194
2013_2019,40CS027,40113,432
2013_2019,50CS001,50001,306
2013_2019,17CS028,17147,165
2013_2019,13CS007,13009,426
2013_2019,40CS027,40131,867
2013_2019,08CS001,40075,147
2013_2019,30CS004,56043,90
2013_2019,18CS039,18139,195
2013_2019,47CS024,13083,161
2013_2019,47CS033,21149,115
2013_2019,13CS050,13081,244
2013_2019,47CS024,13055,330
2013_2019,08CS001,48495,56
2013_2019,27CS003,27009,366
2013_2019,51CS002,51113,149
2013_2019,13CS007,13033,212
2013_2019,47CS040,17153,107
2013_2019,42CS024,54017,83
2013_2019,02CS001,02110,176
2013_2019,13CS007,13237,238
2013_2019,19CS015,19111,452
2013_2019,21CS029,21169,151
2013_2019,20CS018,20183,70
2013_2019,42CS010,42121,673
2013_2019,26CS004,26135,119
2013_2019,51CS015,51037,160
2013_2019,05CS010,05137,151
2013_2019,05CS010,22013,203
2013_2019,08CS001,35007,133
2013_2019,31CS005,46035,193
2013_2019,45CS020,45017,183
2013_2019,22CS012,28157,125
2013_2019,08CS001,08039,143
2013_2019,48CS067,48307,101
2013_2019,08CS001,08087,240
2013_2019,47CS040,05021,233
2013_2019,31CS005,46051,105
2013_2019,31CS005,31025,224
2013_2019,31CS005,46027,85
2013_2019,47CS033,21143,114
2013_2019,08CS001,48195,57
2013_2019,31CS005,46053,49
2013_2019,08CS001,20047,36
2013_2019,06CS041,06043,191
2013_2019,37CS005,37079,198
2013_2019,31CS005,46117,26
2013_2019,08CS001,08047,28
2013_2019,08CS001,32017,49
2013_2019,31CS005,31177,174
2013_2019,31CS005,20131,137
2013_2019,17CS028,29163,214
2013_2019,42CS024,54105,54
2013_2019,31CS005,31143,67
2013_2019,31CS005,27063,116
2013_2019,20CS018,20027,101
2013_2019,55CS025,55091,75
2013_2019,21CS021,47137,67
2013_2019,31CS005,31129,64
2013_2019,31CS005,29087,53
2013_2019,48CS067,48173,8
2013_2019,47CS033,21055,132
2013_2019,20CS018,20195,39
2013_2019,31CS005,38021,60
2013_2019,31CS005,38045,44
2013_2019,12CS013,12067,89
2013_2019,35CS002,35023,52
2013_2019,08CS001,31091,13
2013_2019,31CS005,46057,47
2013_2019,30CS004,38041,33
2013_2019,48CS067,48081,42
2013_2019,26CS002,26083,22
2013_2019,48CS088,48079,21
2013_2019,08CS001,08025,37
2013_2019,08CS001,32011,14
2013_2019,27CS010,38075,26
2013_2019,08CS001,31007,2
2013_2019,08CS001,56027,17
2013_2019,18CS039,39003,1040
2013_2019,26CS033,26099,8630
2013_2019,51CS022,51059,5294
2013_2019,08CS001,53021,396
2013_2019,04CS006,04013,29526
2013_2019,30CS004,30083,104
2013_2019,53CS013,53033,12696
2013_2019,12CS040,12103,11651
2013_2019,12CS045,12117,3307
2013_2019,06CS035,06083,3109
2013_2019,08CS001,32007,302
2013_2019,28CS014,28027,267
2013_2019,06CS031,06041,1891
2013_2019,53CS020,53067,2101
2013_2019,48CS030,48121,3454
2013_2019,53CS006,53011,3418
2013_2019,08CS001,48181,1419
2013_2019,06CS024,06059,19310
2013_2019,22CS012,22005,711
2013_2019,21CS029,18025,132
2013_2019,48CS011,48469,822
2013_2019,17CS044,19115,116
2013_2019,37CS002,37193,850
2013_2019,18CS035,18169,441
2013_2019,22CS009,48313,135
2013_2019,17CS028,29195,257
2013_2019,10CS002,24047,632
2013_2019,13CS033,13089,4504
2013_2019,48CS085,48453,5491
2013_2019,49CS007,49035,6512
2013_2019,39CS043,39099,2994
2013_2019,45CS020,45051,3369
2013_2019,48CS010,48099,451
2013_2019,17CS013,17111,1935
2013_2019,26CS004,26009,240
2013_2019,08CS001,32510,733
2013_2019,44CS004,44007,5706
2013_2019,08CS001,40103,123
2013_2019,18CS002,18179,275
2013_2019,45CS002,45003,1731
2013_2019,41CS016,41051,5617
2013_2019,41CS003,41005,3319
2013_2019,06CS003,06007,2281
2013_2019,48CS023,48085,4211
2013_2019,22CS029,22103,2225
2013_2019,13CS025,13067,4205
2013_2019,08CS001,53005,1409
2013_2019,27CS017,27095,306
2013_2019,13CS007,13319,126
2013_2019,51CS015,51127,173
2013_2019,01CS023,01043,1014
2013_2019,08CS001,56021,822
2013_2019,17CS028,29085,149
2013_2019,42CS024,39169,1157
2013_2019,39CS041,39107,410
2013_2019,45CS028,45079,3102
2013_2019,26CS051,26115,1427
2013_2019,26CS004,26017,1295
2013_2019,02CS001,02130,186
2013_2019,37CS005,37195,908
2013_2019,48CS014,48039,2270
2013_2019,08CS001,08101,1647
2013_2019,36CS028,42035,381
2013_2019,20CS022,20169,563
2013_2019,17CS028,17013,44
2013_2019,08CS001,35045,1007
2013_2019,13CS007,13245,1954
2013_2019,48CS085,48021,691
2013_2019,17CS028,17057,505
2013_2019,42CS024,39111,176
2013_2019,13CS007,13149,129
2013_2019,47CS040,21157,414
2013_2019,13CS055,13261,316
2013_2019,42CS021,42043,2432
2013_2019,51CS012,51185,634
2013_2019,05CS010,05103,368
2013_2019,41CS013,41003,579
2013_2019,55CS012,55103,179
2013_2019,17CS028,29051,690
2013_2019,45CS004,45007,2121
2013_2019,25CS012,50003,477
2013_2019,55CS025,55097,533
2013_2019,37CS008,47063,772
2013_2019,51CS015,51031,541
2013_2019,48CS011,48255,153
2013_2019,13CS007,13169,219
2013_2019,18CS035,18017,378
2013_2019,45CS019,45081,213
2013_2019,27CS017,27001,224
2013_2019,18CS046,18051,326
2013_2019,16CS001,16049,198
2013_2019,22CS009,22055,1693
2013_2019,05CS010,05115,588
2013_2019,27CS003,27011,75
2013_2019,39CS022,39129,568
2013_2019,31CS005,27035,643
2013_2019,21CS029,18061,379
2013_2019,45CS020,37019,1458
2013_2019,01CS025,01033,714
2013_2019,47CS040,05065,206
2013_2019,01CS023,01095,1089
2013_2019,50CS001,50017,290
2013_2019,47CS040,47081,280
2013_2019,31CS005,31151,131
2013_2019,31CS005,31051,66
2013_2019,08CS001,08067,338
2013_2019,31CS005,38055,109
2013_2019,13CS020,13267,235
2013_2019,27CS017,27103,223
2013_2019,18CS039,18133,372
2013_2019,08CS001,48147,426
2013_2019,42CS011,42021,1896
2013_2019,21CS029,21163,249
2013_2019,17CS028,17017,154
2013_2019,47CS040,17087,114
2013_2019,17CS028,29015,291
2013_2019,47CS040,01057,245
2013_2019,51CS023,51197,367
2013_2019,32CS005,06049,110
2013_2019,42CS033,42025,800
2013_2019,55CS012,55055,675
2013_2019,21CS029,17185,117
2013_2019,42CS024,39059,495
2013_2019,36CS014,36037,610
2013_2019,31CS005,31097,52
2013_2019,21CS029,21137,314
2013_2019,13CS020,13161,173
2013_2019,27CS017,27015,270
2013_2019,22CS009,22023,49
2013_2019,26CS004,26137,226
2013_2019,51CS002,54023,128
2013_2019,13CS050,13277,444
2013_2019,30CS004,30003,152
2013_2019,48CS011,48007,350
2013_2019,48CS085,48055,341
2013_2019,12CS005,12093,430
2013_2019,21CS029,17159,169
2013_2019,10CS002,51131,159
2013_2019,08CS001,49055,25
2013_2019,08CS001,40043,63
2013_2019,45CS020,45043,776
2013_2019,16CS001,53001,132
2013_2019,20CS018,20159,118
2013_2019,42CS024,54021,94
2013_2019,18CS002,18069,443
2013_2019,42CS024,54095,126
2013_2019,51CS023,51520,269
2013_2019,51CS023,51173,419
2013_2019,21CS022,21201,30
2013_2019,08CS001,32027,64
2013_2019,48CS053,48143,339
2013_2019,08CS001,49047,239
2013_2019,17CS028,29125,108
2013_2019,48CS011,48285,238
2013_2019,47CS040,17069,73
2013_2019,28CS022,01129,220
2013_2019,13CS022,13085,234
2013_2019,17CS040,17157,366
2013_2019,47CS040,29069,451
2013_2019,05CS010,22021,122
2013_2019,51CS023,51063,157
2013_2019,51CS015,51011,195
2013_2019,28CS022,01107,231
2013_2019,48CS067,48271,37
2013_2019,42CS024,39127,330
2013_2019,39CS041,18087,255
2013_2019,31CS005,19073,120
2013_2019,08CS001,40061,164
2013_2019,27CS017,55075,595
2013_2019,17CS044,19065,247
2013_2019,18CS039,39011,450
2013_2019,27CS010,38019,36
2013_2019,22CS027,22091,132
2013_2019,08CS001,08095,43
2013_2019,05CS010,22065,119
2013_2019,08CS001,56023,134
2013_2019,08CS001,56035,56
2013_2019,10CS002,51001,385
2013_2019,31CS005,46107,38
2013_2019,08CS001,31123,58
2013_2019,48CS067,48137,22
2013_2019,47CS040,47095,95
2013_2019,51CS049,37073,124
2013_2019,13CS007,13265,33
2013_2019,41CS013,53059,88
2013_2019,17CS028,17071,83
2013_2019,31CS005,46071,26
2013_2019,08CS001,48389,120
2013_2019,46CS004,46101,52
2013_2019,31CS005,31175,58
2013_2019,08CS001,48357,83
2013_2019,20CS018,20055,217
2013_2019,31CS005,46055,35
2013_2019,51CS023,51017,63
2013_2019,08CS001,08019,57
2013_2019,01CS016,13201,98
2013_2019,08CS001,08063,58
2013_2019,01CS016,13243,91
2013_2019,13CS055,13307,28
2013_2019,08CS001,31073,21
2013_2019,27CS010,38053,61
2013_2019,20CS018,20039,44
2013_2019,08CS001,41069,13
2013_2019,27CS010,38007,6
2013_2019,36CS034,36081,14097
2013_2019,45CS017,45031,862
2013_2019,36CS028,36043,711
2013_2019,17CS013,17031,40052
2013_2019,17CS042,17143,1775
2013_2019,08CS001,40133,329
2013_2019,26CS002,26103,677
2013_2019,45CS020,37191,1200
2013_2019,18CS039,18057,1635
2013_2019,19CS030,19153,3334
2013_2019,25CS011,25025,4704
2013_2019,31CS005,31159,170
2013_2019,39CS037,39085,2441
2013_2019,27CS032,55095,433
2013_2019,18CS039,18035,1295
2013_2019,37CS059,37037,704
2013_2019,47CS029,47093,4257
2013_2019,51CS023,51143,1385
2013_2019,17CS048,17197,4533
2013_2019,42CS049,42001,1024
2013_2019,08CS001,40091,285
2013_2019,42CS020,42041,2337
2013_2019,08CS001,40081,387
2013_2019,13CS007,13157,605
2013_2019,39CS041,39043,959
2013_2019,NA,09001,6679
2013_2019,39CS015,39147,578
2013_2019,05CS010,22041,281
2013_2019,17CS044,55063,983
2013_2019,50CS001,36031,404
2013_2019,13CS007,45047,825
2013_2019,08CS001,06005,404
2013_2019,47CS040,05111,343
2013_2019,24CS002,24003,4229
2013_2019,21CS029,18043,806
2013_2019,36CS028,36053,588
2013_2019,08CS001,08045,313
2013_2019,06CS027,06055,1264
2013_2019,17CS028,29185,137
2013_2019,31CS005,19167,249
2013_2019,06CS036,06047,1752
2013_2019,08CS001,08119,173
2013_2019,23CS009,23019,1606
2013_2019,41CS010,41029,2361
2013_2019,21CS021,21231,235
2013_2019,29CS039,29071,971
2013_2019,55CS012,19043,195
2013_2019,29CS038,29067,176
2013_2019,31CS005,20117,125
2013_2019,17CS029,17089,3174
2013_2019,12CS003,12005,1862
2013_2019,06CS021,06053,2562
2013_2019,15CS002,15001,1738
2013_2019,21CS029,21179,453
2013_2019,13CS007,01121,1019
