period,cluster,detail_ucod_root3,detail_ucod_gbdl3,detail_mcod
2007_2014,C32,57.05967925718748,53.44337928704655,62.16364615628613
2007_2014,C320,56.697009071031104,61.403251885184716,61.04935069898695
2007_2014,C321,57.17876056383657,54.797818264191896,61.071249167212905
2007_2014,C322,56.961304918721915,30.728088102592153,61.779747134795244
2007_2014,C323,57.36098331663009,46.7132018086354,61.35291010240807
2007_2014,C324,56.41825577411075,60.67977978312213,61.55701095760918
2007_2014,C325,57.144340531287675,53.02376573458372,62.084631586570694
2007_2014,C326,57.030198035355504,59.878348655487095,62.29160714376117
2007_2014,C327,57.025946144560194,64.29238400432472,60.55619321141268
2007_2014,C328,56.780190308899016,35.6650471575569,62.04533237664058
2007_2014,C329,57.009260233410636,28.92052320356724,60.571514149723725
2007_2014,C33,57.28170197195712,57.167072195309,62.35345983268762
2007_2014,C330,57.409483347817606,49.969467517524976,61.96124645695405
2007_2014,C331,56.27504979199646,60.52407802283312,60.49749442290856
2007_2014,C332,57.27675385675212,54.21991383322297,61.84002188009645
2007_2014,C333,58.164175112872485,38.41834991857612,61.35315626224414
2007_2014,C334,57.19485465025716,58.10547350246114,61.754113489187795
2007_2014,C335,56.9598604159811,55.13775404342811,61.669097842727936
2007_2014,C336,57.20695045646167,29.559966705159315,61.27025864483904
2007_2014,C337,57.350519677428906,56.447546787242366,60.625610048215485
2007_2014,C338,56.511979010521316,56.79862689315321,62.00673134202901
2007_2014,C339,56.80744309087241,54.539679068146555,61.260470701945266
2007_2014,C34,56.61068890961827,57.526710722331266,61.85843326639174
2007_2014,C340,57.53688781341123,65.15311998952917,61.350589770791245
2007_2014,C341,57.340839510334405,53.798281047897454,61.440316530704465
2007_2014,C343,56.96043542341559,51.6324372473196,62.02567183490709
2007_2014,C344,56.2912807160123,27.07419766560176,61.1126577737865
2007_2014,C345,57.470897854005095,36.72540923328191,61.788989034853365
2007_2014,C346,56.68997450898614,39.63221106165803,61.73741493950821
2007_2014,C347,56.75604586749118,61.26812223789784,60.99828407712039
2007_2014,C348,57.5261611837369,48.80343091576251,61.701813612689925
2007_2014,C349,57.55019209362198,42.25148110163744,61.58023761097474
2007_2014,C35,56.88437903188231,57.94128539354152,62.080497472794356
2007_2014,C350,57.29566654523877,63.772926488891436,60.850100208490524
2007_2014,C351,57.00493739527575,52.39592354785898,61.02404785104532
2007_2014,C352,57.55005852435967,46.12255922095684,61.68645543579846
2007_2014,C353,57.38572252688103,56.46002873891159,61.534672660414834
2007_2014,C354,57.0829297879381,57.44986221300126,60.50522035525196
2007_2014,C355,57.20970644282837,40.72885406063773,61.49122477914428
2007_2014,C356,57.18582489674735,47.92724290031289,61.249758786436175
2007_2014,C358,56.674151326308,32.475265516337956,61.069331525966696
2007_2014,C359,55.48808269989711,39.28224410506201,60.87124110758093
2007_2014,C36,57.03837539964274,51.38454474127972,61.995640299789
2007_2014,C360,56.69568385817287,53.233832459915945,60.28664732210961
2007_2014,C361,56.33182467600174,57.211580538398294,60.97433344682092
2007_2014,C362,56.16215048003222,39.320450206234355,61.889988439188265
2007_2014,C363,56.009448529333426,50.19139795844349,61.027891968286404
2007_2014,C364,57.27129108833322,52.412465065963374,61.1209086954071
2007_2014,C365,56.041326487850995,66.65362761346823,61.56906560550945
2007_2014,C366,57.224459274782674,46.31345218492652,61.98377402334812
2007_2014,C367,57.07093223214452,21.67456273845604,61.35514111458671
2007_2014,C368,56.847723968485646,55.248526360274546,59.95272243093474
2007_2014,C369,56.596860790884136,51.802587645998045,61.67733572327499
2007_2014,C37,57.17834440502816,51.81519646277409,61.79861634177289
2007_2014,C370,57.10131184203699,35.92330735021761,61.38561468315764
2007_2014,C371,56.67035967794787,48.242375993766636,61.214378674802624
2007_2014,C372,57.06137068933806,41.32312701482135,60.700484677065624
2007_2014,C373,57.46894990621335,63.48849282454221,61.11114917030225
2007_2014,C374,56.977168702875034,47.224240265204955,60.89133393023824
2007_2014,C375,56.209735712834295,59.63784470499928,61.499008348374616
2007_2014,C376,56.92249056450025,62.69502074695118,60.07436393700835
2007_2014,C377,56.98139666165501,30.394683719282764,60.6200581862988
2007_2014,C378,56.44376067822296,51.1163893863868,60.994156275847075
2007_2014,C379,56.627989090729145,50.80473333642398,62.426677952656235
2007_2014,C38,56.80921605613485,54.59017968422579,61.60542656461324
2007_2014,C381,57.768514356233375,65.1838256073985,61.37978236842673
2007_2014,C382,57.010390856252165,49.40891060686354,61.36205174740894
2007_2014,C383,57.27010798510692,45.71339964236387,60.766741393959485
2007_2014,C384,57.75005499615522,49.51793200382815,60.076156496486455
2007_2014,C385,56.973403259701065,24.741417532961464,60.76997599058305
2007_2014,C387,57.272750340063205,48.938319426457824,61.3329228546774
2007_2014,C388,57.28242741979276,45.90229828972875,60.07287621553608
2007_2014,C389,57.14596838457726,57.752983203047634,61.44132690154987
2007_2014,C39,57.03144328732738,53.44133645736202,62.370525996476196
2007_2014,C390,57.80853706650169,46.844331674755246,61.62207223223796
2007_2014,C391,57.01566914417429,43.3785547817006,62.18394384952186
2007_2014,C392,56.5926871334948,53.972363149494335,61.20855599947571
2007_2014,C393,56.79235281829741,45.496408686309515,61.07727158694655
2007_2014,C394,57.520935263786214,52.052398368248525,61.66076347345286
2007_2014,C397,57.0037180291914,53.55518532041674,60.9664499281309
2007_2014,C398,57.06726116274403,47.21073542623518,61.61755893646792
2007_2014,C399,57.052253357902394,53.77681527941059,60.91789635299571
2007_2014,C4,56.88738220083947,46.137172427997676,62.37516874730838
2007_2014,C40,57.49610663455003,49.97816966249891,62.3308927152017
2007_2014,C400,57.48054938466451,45.59290371207192,60.7671544474973
2007_2014,C401,56.75826112423873,38.34683864589512,60.278124431479846
2007_2014,C402,57.13033620378689,57.43542952224409,62.19384269406772
2007_2014,C403,57.76874178166977,60.882462032890714,61.012205313982285
2007_2014,C404,56.41106432470736,60.47588837037775,60.12927257112444
2007_2014,C405,56.64224365414358,67.98876151288752,60.50180394854477
2007_2014,C406,56.90031369383509,36.22408509516156,61.52431391344337
2007_2014,C407,57.510062724625605,39.28224410506201,61.43514731652035
2007_2014,C408,57.4578996850941,62.60803042152029,61.49751172090645
2007_2014,C409,56.43137270318524,55.4616345046986,60.87648713758759
2007_2014,C41,57.73950902051571,49.99196329547067,62.08908355329502
2007_2014,C410,57.63673672609411,48.66764037535667,60.85348445657986
2007_2014,C411,56.983004566129,67.56251968904157,60.51824968000326
2007_2014,C412,56.44490982546033,61.678300452158844,61.57108946500307
2007_2014,C414,56.55999363219676,44.30376762338184,60.60040236909628
2007_2014,C415,56.96229447589647,27.07419766560176,61.44969161759612
2007_2014,C416,58.19076705902732,57.27655350067872,60.956003667098095
2007_2014,C417,57.78497557638015,63.48239008706272,61.91911773766601
2007_2014,C419,57.57146252128676,47.873562453360634,61.45599098265998
2007_2014,C42,56.938162078153496,56.34885847521991,61.238993182359856
2007_2014,C420,56.772221406534705,59.26384856101753,60.86787855961407
2007_2014,C421,57.0649298999826,38.59571631334156,60.76038784783975
2007_2014,C422,57.749046091457295,44.75381517518199,62.27873724092717
2007_2014,C423,56.39790493055401,64.11849463920048,61.521503832890055
2007_2014,C424,56.82445600188316,68.63862096724681,61.15584162757944
2007_2014,C425,56.531772664730155,65.47159440242683,60.85507186685353
2007_2014,C426,56.65538183162645,56.819796302787225,60.44049554673739
2007_2014,C427,57.1079856477209,46.43944741906072,60.48486874013339
2007_2014,C429,56.642598121055265,48.760509318154966,60.64799084041767
2007_2014,C43,57.30626141657776,43.72244396835513,61.93523359426468
2007_2014,C430,57.29488077004358,50.09724800085844,61.079330884857335
2007_2014,C431,57.629346835174196,59.83040619983724,61.49711076672386
2007_2014,C432,56.8650147977917,54.832778588912554,62.21131310218369
2007_2014,C433,56.95783114097205,58.98434487020754,61.572033310477934
2007_2014,C434,56.7063088494581,44.10384144272112,61.21387120252656
2007_2014,C435,57.499183018267054,46.57768817678794,61.09298609969316
2007_2014,C436,55.95472623491103,59.66207473181914,60.87449059122208
2007_2014,C437,57.39921883675015,43.26444970394296,61.74722523358612
2007_2014,C438,56.95848020356319,52.626994687419604,60.49955047387992
2007_2014,C439,57.33446537518711,40.826635548893286,60.29288736739552
2007_2014,C44,57.127897497769446,55.688958055232554,62.01319452755977
2007_2014,C440,56.77911363679928,51.35412144607507,60.517857832839056
2007_2014,C441,56.204319607976345,46.869910562535516,60.90434473724684
2007_2014,C442,56.764221898347515,32.88834655090038,61.82682704360848
2007_2014,C444,56.62943099957525,49.33003795718933,61.11642120299724
2007_2014,C445,57.38941825832503,54.27175412348091,61.0310804237703
2007_2014,C446,56.432427437258234,48.650568043333784,61.786174015562516
2007_2014,C448,56.96919422601054,64.82964673991106,61.1338965454046
2007_2014,C449,57.51833183871003,41.819550015298155,60.830216539528784
2007_2014,C45,56.928363663672094,55.76320922327298,62.00621912507373
2007_2014,C450,56.82782522785468,59.061972074000444,61.45350535247517
2007_2014,C451,56.83721502913265,67.55637783996386,60.965019027684164
2007_2014,C452,56.30709983577464,44.10384144272112,60.27054845729504
2007_2014,C454,57.16955059787353,42.430077277205214,61.613137132784466
2007_2014,C455,56.21198314396162,38.34683864589512,60.07828934226318
2007_2014,C456,56.87043360210045,33.495906312593156,61.92897147938357
2007_2014,C458,57.07356760048686,40.13215873548726,60.4043543364231
2007_2014,C459,56.676117444039896,50.64677078807022,60.49447752417811
2007_2014,C46,57.06203406711923,60.11337416442491,61.97293094804129
2007_2014,C460,55.97011698199909,39.57647607063827,61.089949946516455
2007_2014,C463,56.57855919998043,57.78268308617563,60.714852990380486
2007_2014,C464,56.42040437013202,59.100736126640136,61.21263443011294
2007_2014,C465,56.6216995959971,49.77960544563882,61.103507194451375
2007_2014,C466,57.0403961545201,57.950338348576075,61.61332044745403
2007_2014,C469,57.21063487128833,52.07759987478445,61.34304847956963
2007_2014,C47,56.77992866721198,51.24977440578606,61.81539305823108
2007_2014,C470,57.0829881897924,49.65420747714703,61.438869607117404
2007_2014,C472,57.22615909458934,48.33652691332906,61.228783518568875
2007_2014,C473,56.98956164584155,43.22603269869107,61.89227044964159
2007_2014,C474,57.341900050116266,50.81701854874953,60.62314346509576
2007_2014,C475,56.42074998632705,56.053117175564196,61.63318366690038
2007_2014,C476,57.065122892273294,56.46002873891159,61.45037260364685
2007_2014,C477,56.978789919595584,40.61515882328952,61.513713632736724
2007_2014,C478,57.51202580447034,39.57647607063826,60.40950763909765
2007_2014,C479,56.60116474591468,35.6650471575569,61.9849406230876
2007_2014,C48,56.901739554183685,43.500592280504726,61.579144705777594
2007_2014,C480,56.04580611617488,38.644760560160655,60.18014727661039
2007_2014,C482,57.55725507695421,61.72088932791937,61.26404337550112
2007_2014,C483,56.60726921063989,45.986039457409376,61.51230275700928
2007_2014,C484,56.48395219902016,52.01923800910689,61.67285040989465
2007_2014,C485,57.21147536087675,49.95487123273427,60.91475952200933
2007_2014,C486,57.33903752178579,61.283677296764516,61.42313912787451
2007_2014,C487,57.34928252372043,52.395923547858985,61.08783294203677
2007_2014,C488,57.08546017878091,48.097423780503604,61.55363900652158
2007_2014,C489,57.10575669975193,40.77489606826983,60.65828302675405
2007_2014,C49,57.05486439411869,51.02916751232252,61.83849222471675
2007_2014,C490,56.85106902733624,54.322275828200475,61.668997228628854
2007_2014,C492,56.83503502586942,27.07361672329852,61.09369954449438
2007_2014,C493,57.38279923899796,54.85376958268603,60.01912364866654
2007_2014,C495,57.47885000718567,61.93568786240349,60.64976919467567
2007_2014,C496,56.85054520937221,48.850152896517685,60.91154718137624
2007_2014,C497,56.01452595507288,44.97879115678717,60.83168467589848
2007_2014,C498,57.21458501163045,47.45608946750578,62.08812237230224
2007_2014,C499,56.511743782784826,51.66440736159677,61.45638477456876
2007_2014,C5,56.917101539197354,54.059265887978825,61.843614498062315
2007_2014,C50,57.09361039258326,38.018296035006856,61.541123880400306
2007_2014,C500,57.41036779670843,51.81739501831628,60.31560711805861
2007_2014,C502,56.265672901466516,48.02817017229077,60.58504250439374
2007_2014,C503,57.51718013090482,50.84202467895771,61.272530174362366
2007_2014,C504,57.19744160068704,51.52006374670317,61.74754371473492
2007_2014,C505,56.61129525014084,64.77458348268642,61.16786730414602
2007_2014,C507,56.63130892202952,45.496408686309515,61.589320115438156
2007_2014,C509,57.678710089452245,37.45780633720948,61.03088677154846
2007_2014,C51,56.75754149832002,48.738015264405746,61.75370916537537
2007_2014,C510,57.52877737349676,51.689734531972825,61.5050643891974
2007_2014,C511,56.53064930568425,55.597766033658786,61.28977510961877
2007_2014,C513,56.798541617274225,53.097993051657745,60.97947086507147
2007_2014,C514,57.22118634735659,52.272614421910916,60.82482075067137
2007_2014,C515,56.80588087887016,49.80892688775774,61.09806156442822
2007_2014,C516,56.697508160952665,42.40326773805129,60.86583048238604
2007_2014,C517,57.32521857704599,50.009515201652874,60.311928413941565
2007_2014,C518,56.52618414676062,51.811862430943904,60.87352042195814
2007_2014,C519,57.474356345000594,40.986565624952746,61.71018954949952
2007_2014,C52,57.0680269308048,51.18412208427863,61.893976341636126
2007_2014,C520,56.81317120640179,18.562436533693013,61.161576070701635
2007_2014,C521,56.845968803650564,44.661620606699536,60.42200112616101
2007_2014,C522,56.490364019048855,39.60984242656742,60.491836907813905
2007_2014,C524,57.08308153646929,58.12302574135987,60.117695978149975
2007_2014,C525,56.750704963360384,54.972925212987775,61.1266747924121
2007_2014,C527,56.37643148918949,49.24673586097877,60.82742829240319
2007_2014,C528,56.906093373368094,62.10836420049681,61.48051250551443
2007_2014,C529,56.93002191453144,47.873562453360634,61.69390762714582
2007_2014,C53,57.12596158038941,54.196299708155045,62.1824754157799
2007_2014,C530,56.281193973631495,55.80366143095355,61.30368696544609
2007_2014,C532,56.71246721912212,44.442998842745816,61.20227771603493
2007_2014,C534,56.26078971588886,59.47488371679407,60.47637815510475
2007_2014,C535,56.929892697304574,60.882462032890714,61.96918552537647
2007_2014,C536,57.46760130092494,43.05839158907337,61.44236955314988
2007_2014,C538,57.03122989269808,51.10947385408219,61.29924177855296
2007_2014,C539,56.60313285226641,45.809702879214726,61.937521224013594
2007_2014,C54,57.47637974440561,46.68441827101562,62.267550104532795
2007_2014,C540,56.51925203474856,41.96603836778573,60.788865604822284
2007_2014,C541,56.71795384743263,57.78268308617563,61.021368623619836
2007_2014,C543,56.85741208420835,50.529578334106965,61.1195330130474
2007_2014,C544,56.51925951728002,65.06875056395927,60.653398239507325
2007_2014,C545,56.57332962676988,49.77960544563883,60.26459372372432
2007_2014,C546,56.771555609537906,49.53451164339811,60.549580616665686
2007_2014,C547,57.08037848915627,53.49637459075051,60.67485550693044
2007_2014,C548,56.81042041345976,32.64521204352516,59.96913732106329
2007_2014,C55,56.67337601617122,60.79127326693658,62.08006035617466
2007_2014,C550,56.67058894713533,60.54136770205399,61.65610560261939
2007_2014,C551,56.719959139769756,24.76656559551114,61.249796821778965
2007_2014,C553,56.8434093879503,66.13350607005515,60.53182014609326
2007_2014,C554,56.80565193592771,55.475936818841554,61.386796915131626
2007_2014,C555,57.19036129165054,54.698047784226,60.579700828494204
2007_2014,C556,58.05169818519253,43.76522631698161,61.03963001338201
2007_2014,C557,56.20197173945839,64.82964673991104,61.13993271171849
2007_2014,C558,56.75738105614786,57.71224348017353,61.26330992577995
2007_2014,C559,56.14056587797948,50.27038382315892,61.47495789169194
2007_2014,C56,56.90595631304304,49.10012751527602,61.90574643472313
2007_2014,C560,57.3941017587791,41.87823555538162,61.881783818613094
2007_2014,C562,56.45626048059658,39.21750037031453,60.680139977863696
2007_2014,C563,57.203528038273035,47.26606680421506,62.146270907080435
2007_2014,C564,57.30570383368983,33.38786035808236,60.92940231770367
2007_2014,C565,56.302578832354385,29.800965026817078,59.58041038737227
2007_2014,C566,56.8194920801787,44.85602978000251,62.09925219039051
2007_2014,C567,56.398667461183514,52.55139337404977,60.95538955888852
2007_2014,C568,57.546601533006765,40.75139001793935,61.33632259779215
2007_2014,C569,56.877868712777016,57.881503278891074,60.88017721119661
2007_2014,C57,56.761131614103725,56.06040228103855,62.22713854609882
2007_2014,C570,57.08964472473498,60.08172587018358,61.256960079630694
2007_2014,C572,57.74694987770931,59.21175638397333,60.88046947729213
2007_2014,C573,57.632854281847756,66.15390230988915,62.32193947805838
2007_2014,C574,56.9658424420445,56.89678954194645,60.913801742521805
2007_2014,C575,57.71043499275203,42.76631075523907,61.78037930527683
2007_2014,C576,57.331166623719454,49.95487123273427,60.19238266083938
2007_2014,C577,57.505043923106044,63.728267392096164,60.621157163542115
2007_2014,C578,56.79714222588275,34.20489541076586,62.02751363130817
2007_2014,C579,57.21150992291418,43.363494577825804,61.11162370973064
2007_2014,C58,56.89662434254142,47.40980893121221,61.65895530769227
2007_2014,C581,57.40416778932201,46.37948660095013,60.26884061297142
2007_2014,C582,56.7730769664813,55.53351369244944,60.60276195371993
2007_2014,C583,56.73586124953798,59.1484776914768,60.5749109887563
2007_2014,C584,57.74604538755081,50.903033725193964,60.96119557768115
2007_2014,C587,56.85707066976463,59.85988923849698,61.42094731906444
2007_2014,C588,56.50587920546902,51.0272498719374,61.20454134542454
2007_2014,C59,56.497389220614885,56.40621657631858,61.69780987004803
2007_2014,C590,57.16533418374978,48.43271184458383,60.936968482901996
2007_2014,C591,57.095675820120114,48.80320001639989,61.67602719780558
2007_2014,C593,57.76021657796322,67.22259035366181,60.7595880584761
2007_2014,C595,57.14138312199569,48.463555143011625,61.593115488011996
2007_2014,C596,57.299337650549894,54.67987508790838,61.42948171223556
2007_2014,C598,57.08799045223805,46.73334318847782,61.94768835298445
2007_2014,C599,56.73563420701384,49.53451164339811,60.67393447335592
2007_2014,C6,57.43674176442116,51.268022788605776,62.46772199915044
2007_2014,C60,56.91885678262734,42.33723303228993,61.532235266946714
2007_2014,C600,56.691084817662635,57.58401889708179,60.552481932213006
2007_2014,C601,56.68375490068893,19.232394415712857,61.291533867898146
2007_2014,C603,57.538135532090074,70.26562719368978,61.28949900789806
2007_2014,C606,57.04907788720826,45.907990757272344,62.052702222195066
2007_2014,C607,56.95719491095432,59.66207473181914,60.13087545909007
2007_2014,C61,57.31604624873613,52.15065291692407,61.83664626443592
2007_2014,C612,57.224431286549276,55.95591209804731,60.99603328710427
2007_2014,C613,57.68242446527647,54.340381056657186,60.49256116535251
2007_2014,C614,57.52740733115825,48.02871235006849,61.489863664090514
2007_2014,C616,57.367442669819276,35.87858326585284,61.07327066884217
2007_2014,C617,57.081871852691684,54.033780525752285,60.61317116212013
2007_2014,C62,57.03118876380023,45.53965299716607,61.555462991989955
2007_2014,C621,56.2842285727283,31.034273427966227,61.022437463667615
2007_2014,C622,57.082111863237614,48.84791718303237,60.85231784595526
2007_2014,C626,57.16154001227291,59.12537991489759,61.11265081862939
2007_2014,C627,56.3045372656469,53.07409997970945,61.14405778488623
2007_2014,C628,57.5119379745921,48.54309252303468,61.16833900444531
2007_2014,C63,57.35851844020893,51.91043357091254,61.88527916269203
2007_2014,C630,57.686108950695896,49.692968574616906,61.25843141551107
2007_2014,C631,56.978138778881856,50.47245505981373,61.39873333794393
2007_2014,C633,56.82148847893995,45.84236081517722,61.2000654983138
2007_2014,C636,56.95505628891478,66.65362761346823,60.53361523973339
2007_2014,C639,56.03171718228571,41.300837441641676,60.57116416643495
2007_2014,C64,56.853757566402884,50.53289251211078,61.595430932615635
2007_2014,C640,56.18562515395655,40.5048114144376,61.02291242071134
2007_2014,C641,56.49242339488965,52.272614421910916,61.176776965123864
2007_2014,C642,57.7963116811181,48.29693907160016,61.09947982840567
2007_2014,C644,56.53471170410549,54.27175412348093,61.26001975517238
2007_2014,C648,56.27467398570622,62.50835724793494,60.86657148455529
2007_2014,C649,57.294080874919324,48.803200016399884,60.55211618599445
2007_2014,C65,57.06394715367054,35.92083182472459,61.62957291859608
2007_2014,C651,56.27713365516843,42.76631075523907,60.9230692586317
2007_2014,C653,57.424410082779914,47.87356245336061,61.47154953549772
2007_2014,C654,56.83571652861305,51.855251899552904,61.241589387346686
2007_2014,C655,57.55523047078279,53.72106208721965,61.04518805044372
2007_2014,C659,56.88051280410902,47.036464246697356,60.6240467953675
2007_2014,C66,57.0635454830481,50.39777239043574,62.4109416898956
2007_2014,C660,57.28909373183727,48.786749835301414,61.22373439573448
2007_2014,C661,57.35504319964341,44.83386246519843,61.18306888877611
2007_2014,C662,56.86351478156486,43.05839158907337,61.92145454726612
2007_2014,C664,57.021514724946194,54.077086706980246,61.485344453614935
2007_2014,C668,56.97400901157604,67.72865465798756,60.678883844272974
2007_2014,C67,56.8002356128565,53.0131543629759,61.37528628940653
2007_2014,C670,57.56492085739166,60.651220462351546,61.84690253616256
2007_2014,C673,57.963670072251105,59.463247226114525,60.9465657959005
2007_2014,C674,57.64925700811869,49.05029164512041,60.99642190572579
2007_2014,C68,56.76406559673332,59.180036139106264,61.63371615950656
2007_2014,C680,56.656435318627814,55.527745194527625,61.284823291268424
2007_2014,C681,57.57574897650817,43.61006552751806,61.26669847351801
2007_2014,C683,56.8653735266918,54.66255039330746,61.86964537417255
2007_2014,C684,57.340916604017835,33.59401649997233,61.46752876903295
2007_2014,C688,56.2944325545832,53.062307936931234,60.64130658278576
2007_2014,C69,56.994155859910535,61.90245816579135,61.92101259059751
2007_2014,C696,57.460846406591884,52.022305094273875,60.9366855550033
2007_2014,C697,56.793571821420656,55.855210292380775,61.484068312890635
2007_2014,C7,57.069804468869314,57.15325228055397,62.0861416180064
2007_2014,C70,57.36500466445631,57.550016486782106,61.93183581751283
2007_2014,C704,56.98180737100552,51.811862430943904,60.9175748870441
2007_2014,C707,56.85365748920811,57.16286844771791,59.990788828245726
2007_2014,C71,56.67950348981332,49.10044567815695,61.50306951050462
2007_2014,C711,55.92850459443487,34.54374063521101,60.080310263542415
2007_2014,C713,58.6702915516873,44.37358873854407,61.06776463349911
2007_2014,C714,56.69232880573244,67.69924126604478,61.660799528363334
2007_2014,C716,57.28354967411737,53.03560860446522,60.981722941635724
2007_2014,C72,57.026873247108206,50.244392833149774,62.46037111627365
2007_2014,C722,56.0002169495136,53.09799305165774,61.06585805573812
2007_2014,C723,57.73960326664651,50.64677078807022,61.41589799989456
2007_2014,C724,56.452430898693585,45.59500251370563,60.22730819078594
2007_2014,C726,57.36791182284635,60.85376170808965,61.55224096265308
2007_2014,C728,56.41630675565289,60.77266474915604,59.950432700083105
2007_2014,C729,55.49364680945653,51.855251899552904,61.587932731799214
2007_2014,C73,57.17853008572539,40.444590614663625,61.68593370882392
2007_2014,C732,57.573733328099756,48.924217625706454,60.50271880202228
2007_2014,C735,57.48627689925614,54.34038105665719,60.93315477221448
2007_2014,C736,57.71150537766092,56.00238626439883,60.70884000523601
2007_2014,C74,57.11399820662081,52.07848112232874,61.514359416752534
2007_2014,C747,57.92457584587668,48.66764037535667,61.93775807242494
2007_2014,C75,57.658776472073974,60.2120325441892,61.56886666965018
2007_2014,C752,56.95332544448138,42.19220986566421,62.172096448680534
2007_2014,C759,56.90323975923605,41.09420583903333,59.283494152803264
2007_2014,C76,56.7848204865094,55.37912903371764,62.28065850914674
2007_2014,C762,56.83558920301905,28.92052320356724,60.373367246133576
2007_2014,C77,57.26055745619118,57.17670095698609,62.186496570302744
2007_2014,C773,57.26491107722633,36.7012961930102,60.48119418229858
2007_2014,C779,57.40038507093558,56.380890670660676,60.795949746888674
2007_2014,C78,57.475029533719614,43.736186220106326,61.54410035200721
2007_2014,C783,57.05831646584311,47.552109197434746,61.230821092822815
2007_2014,C789,58.21384688931217,42.96202559508912,60.2486103993499
2007_2014,C79,57.21860024634007,50.591872118607945,61.822100868038774
2007_2014,C8,56.83133952108145,54.56284208062806,62.300292246399685
2007_2014,C80,57.25544212922075,51.77352065889859,61.504742525285344
2007_2014,C809,56.97493042372638,29.951819521608936,59.70627759530048
2007_2014,C81,56.757851947493464,39.96865926610166,61.15901967038287
2007_2014,C82,57.66913042226938,49.65420747714703,61.819783973120714
2007_2014,C83,57.40822003199354,57.31866252359708,61.98337924547135
2007_2014,C84,57.35738833161416,55.79822767668841,61.553148412274965
2007_2014,C85,57.12708593255554,55.043231692500974,61.42019991442027
2007_2014,C86,57.2108706451037,48.25098488980345,62.021502036709535
2007_2014,C87,57.16450856734958,55.7575753189171,61.59243261403808
2007_2014,C88,57.358526915196606,52.096337767887476,61.7094102836988
2007_2014,C89,57.50505777652421,41.32312701482135,61.419286354154025
2007_2014,C9,56.856784449771546,59.52198026672934,62.25968278169294
2007_2014,C90,56.85893682702448,42.84771495807665,61.89273944166949
2007_2014,C91,56.96051621109783,52.38294887405299,61.79503857103951
2007_2014,C92,56.41173736644233,52.77224317085914,61.80637693868372
2007_2014,C93,56.95433984468922,53.33069210016655,61.39354486171559
2007_2014,C94,57.405726943279525,63.39110716883426,61.87516155628615
2007_2014,C95,57.035227919002196,26.7197321198783,61.71646333864777
2007_2014,C96,57.18423167407949,59.189382782518784,62.38236726038832
2007_2014,C97,56.6473386058645,40.3193631147646,61.86252227425477
2007_2014,C98,56.319223152154095,35.5118442255837,61.258436606120824
2007_2014,C99,56.946873439052354,51.833915511373704,61.95819254196779
2015_2022,C1,58.5121911262772,48.603882959806256,62.32980353991897
2015_2022,C10,58.6468303290895,46.63053350696873,62.30325588518633
2015_2022,C100,58.492268110791315,42.451179616333576,61.97602884518313
2015_2022,C101,58.52553646691935,46.224553170583,62.21692862585254
2015_2022,C102,59.25553628351708,60.11886719906265,61.87621205171537
2015_2022,C103,57.937767494168874,39.72703169553635,61.75765128884489
2015_2022,C104,58.750475918150286,40.897630565944695,61.76177948251113
2015_2022,C105,58.3407317589522,49.49102493524057,61.65930403555325
2015_2022,C106,58.69060135783884,52.74203736392491,61.93643279583945
2015_2022,C107,58.63018559699141,43.71757104133229,61.76420985166955
2015_2022,C108,58.51198960696382,38.40368270114193,61.816013985118076
2015_2022,C109,58.12884730903154,42.49154255129219,61.12915640279578
2015_2022,C11,58.27380433505892,48.63917493903877,62.11389810382768
2015_2022,C110,58.81938218418088,50.27649492835924,61.400123960793884
2015_2022,C111,58.23519367900427,37.37647219032641,61.62031211939087
2015_2022,C112,58.61310946229275,37.52712857351202,61.2610173390551
2015_2022,C113,59.14664815545367,41.12870497446781,62.088208606788186
2015_2022,C114,58.553279529969146,45.920024036890055,61.62325746041239
2015_2022,C115,59.04389427623711,34.181074322839024,61.916462930982895
2015_2022,C116,58.07652877865006,46.73165559140243,62.02783836665157
2015_2022,C117,58.727261023196554,39.891091852054466,61.999919666502635
2015_2022,C118,58.19024862414978,45.811428915462514,62.13380148785168
2015_2022,C119,58.10598867748803,48.692096175418904,62.14102671230998
2015_2022,C12,58.78940430290216,41.10107890096288,62.10928450628072
2015_2022,C120,58.572767854498956,46.5259044072403,61.92222071099317
2015_2022,C121,58.61422858224483,47.87356245336061,61.45851421019985
2015_2022,C122,58.2906789223649,49.0188251604264,61.162333075387586
2015_2022,C123,58.80569657944554,30.32051022800149,61.12243132752082
2015_2022,C124,58.39696887600602,53.22579262961144,61.89299058588915
2015_2022,C125,58.55204389568131,48.04004329879883,62.04017687204128
2015_2022,C126,58.532071233422926,30.465543050807074,61.135779408824824
2015_2022,C127,58.3523285896228,45.656126271814145,60.98155235902187
2015_2022,C128,58.66410337884682,46.36134086105732,61.62555338768824
2015_2022,C129,58.3745481419104,59.1950856295133,61.94336918729146
2015_2022,C13,58.59733704428977,49.97501372559688,62.31169139598453
2015_2022,C130,58.40464441410232,42.10736515046859,61.97071773939281
2015_2022,C131,59.360452860298935,49.38988257225983,61.78862065963052
2015_2022,C132,58.53242965069843,44.53673736778303,61.58351472778322
2015_2022,C133,58.830979028955475,40.26573093416802,62.049089547594654
2015_2022,C134,57.990372640019466,48.40932336815855,61.40116802969809
2015_2022,C135,58.24409926894437,43.29429748087981,61.94042766277579
