fips,cluster,period
18181,C1644,2005_2010
45025,C1079,2005_2010
55031,C1115,2005_2010
48097,C1094,2005_2010
28011,C1189,2005_2010
12079,C1682,2005_2010
56013,C1230,2005_2010
56005,C1728,2005_2010
37005,C580,2005_2010
01093,C1083,2005_2010
12065,C2032,2005_2010
17039,C1804,2005_2010
48237,C557,2005_2010
23025,C914,2005_2010
48135,C438,2005_2010
55039,C492,2005_2010
33001,C814,2005_2010
17021,C1135,2005_2010
41037,C2352,2005_2010
31041,C2090,2005_2010
29229,C1738,2005_2010
42055,C358,2005_2010
08097,C2421,2005_2010
47003,C1051,2005_2010
29019,C554,2005_2010
05063,C1159,2005_2010
49039,C1969,2005_2010
24047,C806,2005_2010
51135,C1761,2005_2010
19141,C1902,2005_2010
13319,C2263,2005_2010
01007,C1721,2005_2010
13031,C1058,2005_2010
17055,C867,2005_2010
27031,C2154,2005_2010
22119,C859,2005_2010
20147,C2505,2005_2010
01031,C931,2005_2010
19071,C2101,2005_2010
28137,C1642,2005_2010
01079,C1272,2005_2010
27061,C944,2005_2010
12077,C2126,2005_2010
29097,C441,2005_2010
39111,C2024,2005_2010
13167,C2424,2005_2010
26141,C2042,2005_2010
40051,C969,2005_2010
13077,C620,2005_2010
46023,C2401,2005_2010
35005,C748,2005_2010
42089,C382,2005_2010
29105,C1209,2005_2010
54075,C2339,2005_2010
38015,C838,2005_2010
26019,C1992,2005_2010
18065,C869,2005_2010
41019,C379,2005_2010
37109,C723,2005_2010
17105,C1139,2005_2010
13081,C1594,2005_2010
46013,C1215,2005_2010
05097,C2207,2005_2010
19139,C1260,2005_2010
19065,C1717,2005_2010
18091,C449,2005_2010
48449,C1760,2005_2010
28067,C656,2005_2010
48487,C1905,2005_2010
37127,C526,2005_2010
29055,C1576,2005_2010
53027,C635,2005_2010
28035,C703,2005_2010
51119,C2234,2005_2010
48401,C929,2005_2010
17137,C1204,2005_2010
17037,C750,2005_2010
06061,C194,2005_2010
19113,C304,2005_2010
29221,C1480,2005_2010
37179,C448,2005_2010
48473,C1525,2005_2010
30095,C2286,2005_2010
54109,C1373,2005_2010
39161,C1340,2005_2010
29201,C1147,2005_2010
06087,C302,2005_2010
06057,C527,2005_2010
39117,C1481,2005_2010
37181,C1038,2005_2010
42123,C920,2005_2010
55073,C487,2005_2010
37013,C790,2005_2010
37183,C116,2005_2010
20021,C1432,2005_2010
51061,C973,2005_2010
41071,C614,2005_2010
22079,C385,2005_2010
28143,C2365,2005_2010
48467,C760,2005_2010
21007,C2297,2005_2010
48493,C1400,2005_2010
48179,C1483,2005_2010
48093,C1879,2005_2010
47077,C1387,2005_2010
48055,C1341,2005_2010
27155,C2104,2005_2010
21113,C1292,2005_2010
29027,C1424,2005_2010
47081,C1715,2005_2010
46103,C706,2005_2010
45043,C818,2005_2010
32510,C718,2005_2010
12109,C349,2005_2010
47165,C388,2005_2010
54015,C195,2005_2010
18063,C568,2005_2010
29157,C1808,2005_2010
28003,C1069,2005_2010
04021,C236,2005_2010
47041,C1802,2005_2010
29169,C1479,2005_2010
17103,C1285,2005_2010
29129,C2215,2005_2010
26055,C637,2005_2010
26013,C777,2005_2010
51610,C97,2005_2010
39031,C1233,2005_2010
04003,C409,2005_2010
13127,C670,2005_2010
50003,C1125,2005_2010
54045,C938,2005_2010
47059,C587,2005_2010
13233,C1031,2005_2010
20183,C2413,2005_2010
37057,C327,2005_2010
28113,C905,2005_2010
47055,C1355,2005_2010
53001,C804,2005_2010
31011,C1176,2005_2010
13043,C2166,2005_2010
39057,C410,2005_2010
47105,C999,2005_2010
33017,C551,2005_2010
17113,C463,2005_2010
18113,C1120,2005_2010
17107,C1311,2005_2010
05003,C1607,2005_2010
39037,C847,2005_2010
51143,C372,2005_2010
06025,C541,2005_2010
42119,C1208,2005_2010
13047,C927,2005_2010
35006,C644,2005_2010
21237,C2080,2005_2010
28151,C787,2005_2010
26139,C306,2005_2010
47007,C150,2005_2010
40009,C1520,2005_2010
19015,C1431,2005_2010
31151,C2142,2005_2010
36097,C1911,2005_2010
27127,C1860,2005_2010
28015,C1197,2005_2010
13283,C2424,2005_2010
16071,C2476,2005_2010
51670,C1592,2005_2010
40037,C622,2005_2010
13297,C761,2005_2010
38049,C2350,2005_2010
36021,C788,2005_2010
47153,C2228,2005_2010
51520,C1588,2005_2010
41033,C446,2005_2010
37101,C431,2005_2010
28029,C1503,2005_2010
13145,C1732,2005_2010
51107,C561,2005_2010
18107,C1127,2005_2010
01133,C1361,2005_2010
36057,C797,2005_2010
17051,C1768,2005_2010
06015,C1443,2005_2010
29003,C2170,2005_2010
29131,C1563,2005_2010
51173,C1077,2005_2010
13255,C776,2005_2010
39051,C1186,2005_2010
31053,C1050,2005_2010
17019,C422,2005_2010
36075,C462,2005_2010
36015,C478,2005_2010
22117,C822,2005_2010
28069,C2412,2005_2010
47113,C556,2005_2010
22069,C1146,2005_2010
55085,C1037,2005_2010
21071,C955,2005_2010
46081,C1674,2005_2010
26027,C995,2005_2010
13277,C1254,2005_2010
47045,C1131,2005_2010
48363,C1357,2005_2010
24027,C389,2005_2010
12029,C2091,2005_2010
55089,C694,2005_2010
40145,C932,2005_2010
29143,C1695,2005_2010
45071,C1124,2005_2010
13093,C2385,2005_2010
55067,C1663,2005_2010
16031,C2008,2005_2010
48001,C841,2005_2010
09013,C555,2005_2010
17175,C279,2005_2010
18029,C1199,2005_2010
36113,C726,2005_2010
30039,C2201,2005_2010
45059,C639,2005_2010
05023,C1343,2005_2010
28037,C2155,2005_2010
21213,C2015,2005_2010
29183,C229,2005_2010
40115,C1014,2005_2010
39067,C1912,2005_2010
16017,C1273,2005_2010
18171,C470,2005_2010
21171,C2138,2005_2010
42103,C1028,2005_2010
21083,C1023,2005_2010
13131,C1601,2005_2010
05031,C572,2005_2010
24013,C376,2005_2010
53067,C266,2005_2010
48059,C2134,2005_2010
46039,C2285,2005_2010
39103,C424,2005_2010
12093,C1089,2005_2010
51015,C428,2005_2010
41061,C1654,2005_2010
19033,C889,2005_2010
09015,C525,2005_2010
42027,C528,2005_2010
22003,C385,2005_2010
13035,C1703,2005_2010
31123,C2279,2005_2010
55135,C740,2005_2010
48441,C427,2005_2010
18109,C805,2005_2010
19109,C1889,2005_2010
38103,C2516,2005_2010
18013,C455,2005_2010
51093,C1304,2005_2010
39123,C949,2005_2010
28159,C1719,2005_2010
17151,C2291,2005_2010
47063,C699,2005_2010
05093,C825,2005_2010
36017,C945,2005_2010
21081,C1945,2005_2010
47171,C1455,2005_2010
40015,C1193,2005_2010
27145,C578,2005_2010
51053,C1486,2005_2010
28095,C1137,2005_2010
05049,C2001,2005_2010
28005,C2155,2005_2010
08093,C2281,2005_2010
42067,C1680,2005_2010
31149,C2090,2005_2010
13003,C2452,2005_2010
47021,C1353,2005_2010
39005,C899,2005_2010
06035,C1659,2005_2010
37151,C384,2005_2010
19175,C2130,2005_2010
13169,C1827,2005_2010
18131,C1997,2005_2010
31141,C1598,2005_2010
47029,C1166,2005_2010
01019,C1423,2005_2010
28031,C1667,2005_2010
48395,C1968,2005_2010
47009,C420,2005_2010
40035,C1836,2005_2010
20195,C2491,2005_2010
40099,C1926,2005_2010
05085,C829,2005_2010
47145,C809,2005_2010
48329,C508,2005_2010
46003,C2401,2005_2010
26071,C1778,2005_2010
13285,C754,2005_2010
34041,C507,2005_2010
13073,C737,2005_2010
48089,C1568,2005_2010
20125,C1040,2005_2010
40049,C1220,2005_2010
37085,C625,2005_2010
18047,C1769,2005_2010
48031,C105,2005_2010
01023,C1990,2005_2010
55139,C361,2005_2010
55109,C967,2005_2010
18119,C1625,2005_2010
48083,C2225,2005_2010
48049,C985,2005_2010
19169,C935,2005_2010
17185,C2185,2005_2010
13251,C2108,2005_2010
38021,C2441,2005_2010
27117,C2353,2005_2010
37065,C756,2005_2010
37093,C1565,2005_2010
28139,C1635,2005_2010
40111,C942,2005_2010
12113,C456,2005_2010
01103,C433,2005_2010
55117,C460,2005_2010
29015,C1374,2005_2010
32033,C260,2005_2010
37103,C496,2005_2010
21167,C1743,2005_2010
13247,C835,2005_2010
37189,C1331,2005_2010
28091,C1409,2005_2010
51183,C2268,2005_2010
40083,C1411,2005_2010
13075,C1957,2005_2010
51169,C1368,2005_2010
54107,C468,2005_2010
39081,C495,2005_2010
22031,C1489,2005_2010
35019,C2258,2005_2010
48241,C1102,2005_2010
18167,C465,2005_2010
17139,C2037,2005_2010
56043,C2446,2005_2010
51750,C894,2005_2010
16059,C1170,2005_2010
26131,C1243,2005_2010
45067,C1218,2005_2010
48047,C2230,2005_2010
22089,C1195,2005_2010
02050,C2435,2005_2010
48497,C1036,2005_2010
54069,C795,2005_2010
08117,C2421,2005_2010
05067,C1740,2005_2010
26105,C1420,2005_2010
27041,C1185,2005_2010
26023,C1053,2005_2010
38017,C609,2005_2010
27171,C813,2005_2010
54009,C1312,2005_2010
56035,C1230,2005_2010
51085,C691,2005_2010
27135,C2333,2005_2010
22111,C1502,2005_2010
12035,C532,2005_2010
51109,C1570,2005_2010
17049,C1436,2005_2010
47107,C834,2005_2010
31095,C2316,2005_2010
31033,C2336,2005_2010
51113,C2321,2005_2010
08045,C1599,2005_2010
42009,C953,2005_2010
17149,C1823,2005_2010
21229,C1392,2005_2010
29029,C1114,2005_2010
27169,C1142,2005_2010
22049,C1835,2005_2010
48117,C2055,2005_2010
17063,C1309,2005_2010
13239,C2472,2005_2010
13295,C677,2005_2010
17181,C1589,2005_2010
28085,C1175,2005_2010
30017,C2265,2005_2010
16029,C746,2005_2010
05135,C1537,2005_2010
36025,C890,2005_2010
53071,C871,2005_2010
05145,C668,2005_2010
24015,C633,2005_2010
39029,C416,2005_2010
13179,C1426,2005_2010
21199,C696,2005_2010
19167,C1613,2005_2010
46035,C1913,2005_2010
35007,C2224,2005_2010
47089,C897,2005_2010
56045,C2373,2005_2010
48353,C1967,2005_2010
48043,C2313,2005_2010
31047,C1697,2005_2010
08065,C2421,2005_2010
36105,C690,2005_2010
28153,C1855,2005_2010
30063,C658,2005_2010
27157,C1999,2005_2010
01045,C977,2005_2010
30093,C1110,2005_2010
27009,C1345,2005_2010
05015,C1439,2005_2010
45077,C491,2005_2010
19149,C1766,2005_2010
18137,C1649,2005_2010
39041,C611,2005_2010
47139,C1850,2005_2010
20121,C1729,2005_2010
37153,C861,2005_2010
01117,C457,2005_2010
18071,C1063,2005_2010
38035,C1061,2005_2010
53039,C2120,2005_2010
51021,C547,2005_2010
38105,C1872,2005_2010
28023,C1940,2005_2010
45029,C943,2005_2010
13147,C1531,2005_2010
37149,C1406,2005_2010
05021,C1698,2005_2010
27023,C2233,2005_2010
28043,C1557,2005_2010
17141,C1074,2005_2010
08073,C2442,2005_2010
22063,C566,2005_2010
16085,C1170,2005_2010
31143,C2202,2005_2010
51775,C1446,2005_2010
55043,C1003,2005_2010
40055,C2072,2005_2010
41011,C579,2005_2010
56015,C2206,2005_2010
48259,C1474,2005_2010
26153,C2428,2005_2010
37161,C621,2005_2010
28145,C1519,2005_2010
27119,C1231,2005_2010
38025,C2473,2005_2010
28117,C1447,2005_2010
18017,C1214,2005_2010
47025,C1177,2005_2010
38019,C2129,2005_2010
18051,C1305,2005_2010
13133,C2111,2005_2010
32017,C2306,2005_2010
48143,C1339,2005_2010
27035,C828,2005_2010
26011,C1783,2005_2010
48341,C2056,2005_2010
54063,C2099,2005_2010
17157,C1224,2005_2010
41027,C2000,2005_2010
29107,C1227,2005_2010
39071,C1005,2005_2010
22099,C1171,2005_2010
19193,C539,2005_2010
37157,C466,2005_2010
06069,C1476,2005_2010
01003,C278,2005_2010
13099,C2115,2005_2010
39083,C877,2005_2010
37091,C1564,2005_2010
28101,C1645,2005_2010
28071,C1261,2005_2010
40095,C1983,2005_2010
13055,C1458,2005_2010
42131,C1470,2005_2010
30087,C2311,2005_2010
08105,C2328,2005_2010
22029,C1535,2005_2010
48477,C1217,2005_2010
47141,C739,2005_2010
51155,C1045,2005_2010
54025,C993,2005_2010
13091,C1726,2005_2010
27065,C1314,2005_2010
05035,C950,2005_2010
44001,C880,2005_2010
37033,C1617,2005_2010
47005,C1614,2005_2010
19127,C983,2005_2010
05011,C2058,2005_2010
45031,C663,2005_2010
21047,C774,2005_2010
48483,C1483,2005_2010
48289,C1735,2005_2010
16087,C1386,2005_2010
33003,C962,2005_2010
13161,C2136,2005_2010
13271,C2127,2005_2010
16067,C1809,2005_2010
29185,C1268,2005_2010
01005,C1408,2005_2010
21017,C1895,2005_2010
35039,C1251,2005_2010
54029,C1091,2005_2010
47085,C1710,2005_2010
13217,C693,2005_2010
51177,C600,2005_2010
26157,C854,2005_2010
21145,C627,2005_2010
53031,C1324,2005_2010
42025,C624,2005_2010
48051,C1941,2005_2010
40119,C862,2005_2010
50011,C1265,2005_2010
20035,C1067,2005_2010
20113,C1211,2005_2010
24025,C285,2005_2010
29025,C1552,2005_2010
37107,C704,2005_2010
15001,C357,2005_2010
21179,C1396,2005_2010
54051,C1145,2005_2010
53047,C1222,2005_2010
18165,C1868,2005_2010
37147,C453,2005_2010
18099,C1052,2005_2010
22047,C1401,2005_2010
32023,C786,2005_2010
18105,C603,2005_2010
18153,C1650,2005_2010
47133,C1646,2005_2010
48265,C763,2005_2010
50015,C1976,2005_2010
18069,C1191,2005_2010
42097,C417,2005_2010
22125,C2335,2005_2010
13027,C1981,2005_2010
21189,C2078,2005_2010
45027,C1271,2005_2010
26155,C742,2005_2010
13011,C413,2005_2010
21161,C1870,2005_2010
13149,C523,2005_2010
34019,C599,2005_2010
21187,C2432,2005_2010
21089,C1084,2005_2010
26143,C1196,2005_2010
35035,C887,2005_2010
26123,C1013,2005_2010
56025,C745,2005_2010
47097,C1472,2005_2010
40141,C390,2005_2010
40147,C796,2005_2010
48471,C1066,2005_2010
39075,C1493,2005_2010
29043,C898,2005_2010
47101,C708,2005_2010
51075,C2049,2005_2010
21115,C1385,2005_2010
48399,C2181,2005_2010
54001,C1914,2005_2010
51195,C975,2005_2010
16045,C1843,2005_2010
42111,C504,2005_2010
48489,C2230,2005_2010
36009,C616,2005_2010
05045,C660,2005_2010
19179,C1155,2005_2010
21211,C1509,2005_2010
20037,C1071,2005_2010
26089,C2004,2005_2010
26037,C896,2005_2010
45033,C1281,2005_2010
27027,C1104,2005_2010
13193,C2021,2005_2010
08029,C1316,2005_2010
19123,C1782,2005_2010
19051,C2427,2005_2010
26007,C1296,2005_2010
05113,C1608,2005_2010
26017,C451,2005_2010
27059,C1634,2005_2010
55081,C1162,2005_2010
51049,C2049,2005_2010
13163,C1901,2005_2010
29007,C1478,2005_2010
45087,C1173,2005_2010
05037,C1884,2005_2010
48383,C2159,2005_2010
55033,C1429,2005_2010
13305,C1467,2005_2010
21225,C2026,2005_2010
31155,C2034,2005_2010
51720,C975,2005_2010
37117,C1415,2005_2010
13025,C2107,2005_2010
20079,C1287,2005_2010
16013,C2341,2005_2010
26075,C323,2005_2010
28045,C1133,2005_2010
27161,C1033,2005_2010
55015,C1475,2005_2010
40097,C1034,2005_2010
19089,C2167,2005_2010
13143,C1291,2005_2010
50021,C757,2005_2010
21023,C2151,2005_2010
39055,C662,2005_2010
26109,C1619,2005_2010
50005,C1501,2005_2010
05133,C1194,2005_2010
21029,C984,2005_2010
05055,C1092,2005_2010
39137,C1524,2005_2010
36107,C1047,2005_2010
27015,C1463,2005_2010
48223,C1253,2005_2010
08083,C1499,2005_2010
47053,C743,2005_2010
29119,C1744,2005_2010
48053,C1149,2005_2010
21099,C1890,2005_2010
22035,C2229,2005_2010
13033,C1702,2005_2010
56029,C1603,2005_2010
13185,C676,2005_2010
28017,C2016,2005_2010
29009,C1205,2005_2010
17011,C1169,2005_2010
31173,C2102,2005_2010
54043,C1590,2005_2010
26061,C1243,2005_2010
51079,C519,2005_2010
30111,C367,2005_2010
45005,C943,2005_2010
26005,C570,2005_2010
48365,C1569,2005_2010
01039,C924,2005_2010
05149,C1643,2005_2010
16009,C123,2005_2010
29001,C1909,2005_2010
13071,C1086,2005_2010
51065,C1952,2005_2010
54007,C2057,2005_2010
51083,C961,2005_2010
12125,C1826,2005_2010
32007,C1492,2005_2010
48381,C605,2005_2010
13219,C1906,2005_2010
31153,C724,2005_2010
20111,C1433,2005_2010
48373,C801,2005_2010
51167,C1342,2005_2010
46019,C2337,2005_2010
01013,C1528,2005_2010
28133,C1327,2005_2010
47143,C1239,2005_2010
37167,C753,2005_2010
39077,C833,2005_2010
48325,C1240,2005_2010
20139,C1892,2005_2010
38043,C2203,2005_2010
42057,C358,2005_2010
48187,C604,2005_2010
20127,C293,2005_2010
40075,C2072,2005_2010
51181,C2268,2005_2010
18081,C455,2005_2010
39087,C705,2005_2010
17077,C991,2005_2010
26029,C1641,2005_2010
30089,C2440,2005_2010
18135,C1389,2005_2010
40129,C1483,2005_2010
17131,C1972,2005_2010
42113,C110,2005_2010
47067,C791,2005_2010
40113,C1055,2005_2010
18101,C981,2005_2010
41045,C1386,2005_2010
22083,C1711,2005_2010
51077,C1775,2005_2010
37099,C1247,2005_2010
26047,C1404,2005_2010
37045,C474,2005_2010
36099,C1375,2005_2010
31131,C1886,2005_2010
26103,C777,2005_2010
47051,C1090,2005_2010
18117,C1800,2005_2010
29017,C681,2005_2010
51145,C2050,2005_2010
23007,C1437,2005_2010
54099,C1008,2005_2010
13019,C1980,2005_2010
17165,C1151,2005_2010
56017,C2446,2005_2010
19119,C2244,2005_2010
47049,C1668,2005_2010
29045,C1123,2005_2010
01075,C1970,2005_2010
48209,C672,2005_2010
27099,C1226,2005_2010
01113,C824,2005_2010
47039,C2169,2005_2010
51580,C1684,2005_2010
13187,C1807,2005_2010
22011,C1200,2005_2010
47177,C1016,2005_2010
29061,C2343,2005_2010
40047,C729,2005_2010
21139,C2302,2005_2010
54013,C2057,2005_2010
51175,C1422,2005_2010
37061,C948,2005_2010
30047,C1578,2005_2010
48457,C1609,2005_2010
17045,C1573,2005_2010
20161,C1384,2005_2010
22097,C512,2005_2010
21039,C2297,2005_2010
13017,C1832,2005_2010
17117,C848,2005_2010
29141,C1504,2005_2010
37003,C1405,2005_2010
40069,C2194,2005_2010
29031,C681,2005_2010
05079,C2308,2005_2010
27067,C1264,2005_2010
47109,C1289,2005_2010
13303,C1722,2005_2010
46029,C1586,2005_2010
46005,C1866,2005_2010
48293,C1516,2005_2010
36121,C1228,2005_2010
21127,C2041,2005_2010
28083,C1197,2005_2010
17193,C1665,2005_2010
26091,C537,2005_2010
21037,C607,2005_2010
17189,C201,2005_2010
05083,C1529,2005_2010
20197,C293,2005_2010
36003,C1019,2005_2010
01059,C1168,2005_2010
48337,C1428,2005_2010
35028,C517,2005_2010
37113,C1153,2005_2010
18159,C346,2005_2010
47075,C1858,2005_2010
48107,C2450,2005_2010
40087,C1412,2005_2010
06109,C842,2005_2010
38067,C2257,2005_2010
51033,C1770,2005_2010
18125,C902,2005_2010
49001,C2306,2005_2010
21093,C641,2005_2010
06023,C394,2005_2010
40135,C1025,2005_2010
51081,C1755,2005_2010
48227,C1216,2005_2010
39141,C648,2005_2010
18023,C1295,2005_2010
49005,C1000,2005_2010
37041,C1982,2005_2010
18005,C720,2005_2010
35009,C1207,2005_2010
18025,C1150,2005_2010
55065,C909,2005_2010
27131,C1117,2005_2010
05089,C1763,2005_2010
22065,C2123,2005_2010
29215,C1399,2005_2010
46125,C2345,2005_2010
39053,C1378,2005_2010
39145,C542,2005_2010
48011,C2484,2005_2010
37135,C646,2005_2010
39047,C1352,2005_2010
16057,C1777,2005_2010
37017,C1255,2005_2010
40045,C2504,2005_2010
29039,C1720,2005_2010
42109,C1347,2005_2010
18011,C976,2005_2010
39065,C1379,2005_2010
37059,C1235,2005_2010
27063,C2288,2005_2010
48131,C2212,2005_2010
21153,C2080,2005_2010
28141,C1548,2005_2010
18121,C465,2005_2010
13315,C2368,2005_2010
36037,C821,2005_2010
55107,C900,2005_2010
28051,C1699,2005_2010
13009,C1098,2005_2010
27017,C1245,2005_2010
27095,C1615,2005_2010
26033,C1276,2005_2010
05061,C2020,2005_2010
08125,C2422,2005_2010
51019,C733,2005_2010
48115,C2159,2005_2010
31119,C1176,2005_2010
27149,C2334,2005_2010
20005,C1998,2005_2010
48163,C2301,2005_2010
12043,C18,2005_2010
01021,C1078,2005_2010
40023,C1714,2005_2010
28119,C2365,2005_2010
46102,C2377,2005_2010
16049,C2085,2005_2010
31081,C2413,2005_2010
45041,C352,2005_2010
29053,C1847,2005_2010
29195,C1514,2005_2010
17125,C1919,2005_2010
13005,C998,2005_2010
05057,C1593,2005_2010
12003,C1632,2005_2010
05091,C1116,2005_2010
28163,C1605,2005_2010
50019,C1435,2005_2010
19081,C2282,2005_2010
29069,C1022,2005_2010
12059,C1648,2005_2010
17133,C1518,2005_2010
19057,C982,2005_2010
55059,C399,2005_2010
54057,C1442,2005_2010
17009,C2053,2005_2010
19121,C2087,2005_2010
48345,C2135,2005_2010
46135,C1805,2005_2010
21193,C1156,2005_2010
29211,C2148,2005_2010
20011,C1818,2005_2010
17005,C1939,2005_2010
01077,C493,2005_2010
30041,C2158,2005_2010
46011,C1936,2005_2010
48445,C2246,2005_2010
55053,C1938,2005_2010
01011,C239,2005_2010
22085,C1572,2005_2010
21053,C2402,2005_2010
23015,C1095,2005_2010
21141,C1371,2005_2010
13235,C2385,2005_2010
51037,C2106,2005_2010
18129,C1704,2005_2010
39027,C1202,2005_2010
26113,C2074,2005_2010
49045,C1543,2005_2010
45089,C1107,2005_2010
30053,C1730,2005_2010
42059,C1065,2005_2010
21055,C2302,2005_2010
30023,C2201,2005_2010
16037,C2105,2005_2010
28103,C2412,2005_2010
28155,C2017,2005_2010
40025,C2253,2005_2010
41025,C2495,2005_2010
27151,C2334,2005_2010
13177,C2052,2005_2010
13199,C1620,2005_2010
38055,C2350,2005_2010
40003,C2391,2005_2010
30013,C649,2005_2010
08025,C2442,2005_2010
02090,C1284,2005_2010
38023,C2350,2005_2010
01067,C1821,2005_2010
53051,C2098,2005_2010
39001,C1346,2005_2010
51191,C802,2005_2010
55045,C1358,2005_2010
47181,C1882,2005_2010
08023,C2059,2005_2010
04023,C1560,2005_2010
21177,C1188,2005_2010
48035,C1637,2005_2010
27045,C1689,2005_2010
29149,C2200,2005_2010
19043,C1973,2005_2010
37105,C916,2005_2010
29167,C1268,2005_2010
21219,C484,2005_2010
51063,C584,2005_2010
39127,C1297,2005_2010
51025,C2097,2005_2010
54055,C547,2005_2010
12051,C1452,2005_2010
41059,C798,2005_2010
48073,C958,2005_2010
27153,C1656,2005_2010
29065,C1891,2005_2010
21133,C1600,2005_2010
19101,C2109,2005_2010
17173,C1551,2005_2010
37075,C420,2005_2010
22081,C175,2005_2010
51149,C1874,2005_2010
51115,C1329,2005_2010
42093,C1749,2005_2010
19157,C1801,2005_2010
56001,C2031,2005_2010
48225,C1364,2005_2010
19145,C1709,2005_2010
19083,C1523,2005_2010
46033,C2371,2005_2010
48111,C2055,2005_2010
45069,C1338,2005_2010
51043,C561,2005_2010
22091,C134,2005_2010
18123,C1852,2005_2010
08009,C2287,2005_2010
48419,C1360,2005_2010
39097,C1274,2005_2010
37011,C2043,2005_2010
37053,C1830,2005_2010
49055,C2500,2005_2010
28123,C1544,2005_2010
08003,C2323,2005_2010
55125,C1451,2005_2010
37009,C1425,2005_2010
08021,C2328,2005_2010
40065,C1559,2005_2010
21069,C2131,2005_2010
54077,C1306,2005_2010
31137,C2348,2005_2010
21175,C2222,2005_2010
48323,C1298,2005_2010
55078,C988,2005_2010
18155,C2432,2005_2010
16021,C2098,2005_2010
51690,C1696,2005_2010
28129,C540,2005_2010
12039,C968,2005_2010
55137,C1685,2005_2010
29153,C2226,2005_2010
40153,C1825,2005_2010
51027,C1362,2005_2010
54101,C2339,2005_2010
22045,C707,2005_2010
48017,C2469,2005_2010
23021,C1753,2005_2010
05121,C1673,2005_2010
08091,C393,2005_2010
51099,C2247,2005_2010
49033,C2307,2005_2010
22067,C1242,2005_2010
48063,C2164,2005_2010
21019,C785,2005_2010
38065,C2350,2005_2010
35003,C2133,2005_2010
47057,C1655,2005_2010
31061,C2348,2005_2010
13173,C2165,2005_2010
53017,C1546,2005_2010
37031,C686,2005_2010
23029,C1128,2005_2010
35029,C1553,2005_2010
45001,C1534,2005_2010
37145,C1030,2005_2010
29145,C837,2005_2010
18177,C619,2005_2010
21073,C1012,2005_2010
46015,C2401,2005_2010
32015,C2266,2005_2010
28065,C2095,2005_2010
13059,C773,2005_2010
18143,C1582,2005_2010
48321,C1257,2005_2010
23009,C836,2005_2010
51111,C2097,2005_2010
36023,C1076,2005_2010
28109,C832,2005_2010
48313,C590,2005_2010
08089,C1794,2005_2010
01027,C1924,2005_2010
21181,C2364,2005_2010
27115,C1713,2005_2010
19053,C2383,2005_2010
48315,C175,2005_2010
46037,C2415,2005_2010
06027,C1677,2005_2010
51193,C1762,2005_2010
19011,C1752,2005_2010
39107,C1190,2005_2010
17145,C1678,2005_2010
19025,C2157,2005_2010
05053,C1888,2005_2010
13197,C2454,2005_2010
13065,C2452,2005_2010
19131,C2167,2005_2010
01131,C2114,2005_2010
48319,C2520,2005_2010
55119,C1996,2005_2010
17017,C2053,2005_2010
21157,C1141,2005_2010
17015,C1813,2005_2010
38093,C1701,2005_2010
51117,C1158,2005_2010
21065,C1959,2005_2010
27077,C2333,2005_2010
27055,C546,2005_2010
13129,C939,2005_2010
51035,C1349,2005_2010
12131,C921,2005_2010
40127,C2096,2005_2010
17203,C1234,2005_2010
29151,C2140,2005_2010
48161,C1819,2005_2010
55019,C1307,2005_2010
22061,C1201,2005_2010
51640,C1349,2005_2010
27051,C2251,2005_2010
46025,C2434,2005_2010
01111,C1402,2005_2010
16077,C816,2005_2010
21079,C752,2005_2010
19097,C1741,2005_2010
31185,C2202,2005_2010
36043,C719,2005_2010
01025,C1416,2005_2010
27147,C1626,2005_2010
20175,C2270,2005_2010
22007,C1846,2005_2010
26063,C1068,2005_2010
26015,C923,2005_2010
13311,C1630,2005_2010
56007,C2255,2005_2010
28057,C1465,2005_2010
18041,C1477,2005_2010
30081,C1170,2005_2010
18079,C1661,2005_2010
40001,C1784,2005_2010
40007,C2504,2005_2010
51023,C1554,2005_2010
40107,C622,2005_2010
29005,C2101,2005_2010
51171,C1001,2005_2010
31121,C2494,2005_2010
13037,C2472,2005_2010
19001,C2087,2005_2010
47013,C972,2005_2010
19041,C2093,2005_2010
38071,C2190,2005_2010
21097,C1797,2005_2010
13171,C1971,2005_2010
50013,C481,2005_2010
53003,C1842,2005_2010
29067,C2226,2005_2010
18115,C678,2005_2010
48199,C986,2005_2010
26079,C2074,2005_2010
17087,C2291,2005_2010
16019,C746,2005_2010
48071,C1867,2005_2010
29179,C2054,2005_2010
21119,C1845,2005_2010
22123,C2229,2005_2010
54041,C1725,2005_2010
35017,C1366,2005_2010
47183,C1187,2005_2010
28135,C2089,2005_2010
48459,C1007,2005_2010
05099,C2192,2005_2010
55035,C659,2005_2010
19091,C2243,2005_2010
48087,C2484,2005_2010
27129,C1790,2005_2010
45039,C1363,2005_2010
40081,C1288,2005_2010
55129,C1956,2005_2010
40117,C1848,2005_2010
37043,C2128,2005_2010
40029,C2194,2005_2010
17187,C1814,2005_2010
30027,C2188,2005_2010
27085,C1468,2005_2010
29217,C1737,2005_2010
32013,C2266,2005_2010
13111,C1566,2005_2010
05019,C1676,2005_2010
01107,C1612,2005_2010
26073,C1085,2005_2010
27103,C1864,2005_2010
21005,C2065,2005_2010
38069,C2203,2005_2010
20007,C2369,2005_2010
35043,C638,2005_2010
02122,C1263,2005_2010
21191,C2151,2005_2010
40085,C374,2005_2010
27081,C2285,2005_2010
40079,C839,2005_2010
18139,C2009,2005_2010
18179,C1651,2005_2010
