period,cluster,age_bucket,detail_ucod_age
1999_2006,C484,65-79,50.56110451490388
1999_2006,C484,80+,54.84917867528837
1999_2006,C485,0-44,55.77870499629273
1999_2006,C485,45-64,50.4414419673511
1999_2006,C485,65-79,49.44314577906874
1999_2006,C485,80+,50.5941403179754
1999_2006,C486,0-44,61.92724683306322
1999_2006,C486,45-64,52.77155207799876
1999_2006,C486,65-79,50.36667484986865
1999_2006,C486,80+,54.6239696303291
1999_2006,C487,0-44,59.092814696227464
1999_2006,C487,45-64,53.28200159022011
1999_2006,C487,65-79,52.57910967563875
1999_2006,C487,80+,56.51382217401549
1999_2006,C488,0-44,58.75194835360482
1999_2006,C488,45-64,57.21610463958164
1999_2006,C488,65-79,53.71250496328554
1999_2006,C488,80+,56.72127559214178
1999_2006,C489,0-44,59.49073471505627
1999_2006,C489,45-64,49.146600160159224
1999_2006,C489,65-79,47.58914384316832
1999_2006,C489,80+,52.77969150419304
1999_2006,C49,0-44,67.27799988626336
1999_2006,C49,45-64,55.347147104608126
1999_2006,C49,65-79,51.433337030844996
1999_2006,C49,80+,51.92591178023245
1999_2006,C490,0-44,60.0075141900466
1999_2006,C490,45-64,50.8298624292951
1999_2006,C490,65-79,48.880236943871786
1999_2006,C490,80+,53.43205219186378
1999_2006,C491,0-44,59.95692108382485
1999_2006,C491,45-64,54.351208028904736
1999_2006,C491,65-79,51.7092780901271
1999_2006,C491,80+,54.86675905313757
1999_2006,C492,0-44,58.446038585075634
1999_2006,C492,45-64,50.83504802874656
1999_2006,C492,65-79,48.66832574047965
1999_2006,C492,80+,50.99976458017062
1999_2006,C493,0-44,56.461382602041795
1999_2006,C493,45-64,51.8212051464161
1999_2006,C493,65-79,52.136877202328414
1999_2006,C493,80+,53.38619703777411
1999_2006,C494,0-44,61.624893020388576
1999_2006,C494,45-64,55.89121901793465
1999_2006,C494,65-79,52.922649246250955
1999_2006,C494,80+,58.175713444697806
1999_2006,C495,0-44,59.713598004154164
1999_2006,C495,45-64,50.861718953206115
1999_2006,C495,65-79,48.98645089602992
1999_2006,C495,80+,53.35505805240989
1999_2006,C496,0-44,60.667220372975876
1999_2006,C496,45-64,55.484709909819955
1999_2006,C496,65-79,49.519116615359415
1999_2006,C496,80+,53.46871347459383
1999_2006,C497,0-44,53.49177754971458
1999_2006,C497,45-64,50.83160587224147
1999_2006,C497,65-79,48.169568603655954
1999_2006,C497,80+,49.44099153883865
1999_2006,C498,0-44,55.57090662162606
1999_2006,C498,45-64,51.806496564278035
1999_2006,C498,65-79,50.43348823108182
1999_2006,C498,80+,53.385431763230784
1999_2006,C499,0-44,58.350515208996136
1999_2006,C499,45-64,50.36129958245919
1999_2006,C499,65-79,48.729979160028954
1999_2006,C499,80+,51.592151307862416
1999_2006,C5,0-44,67.37163623544971
1999_2006,C5,45-64,58.71793993354527
1999_2006,C5,65-79,53.747036449041616
1999_2006,C5,80+,59.512514461832296
1999_2006,C50,0-44,65.67924341545452
1999_2006,C50,45-64,57.18820239726717
1999_2006,C50,65-79,50.40685325189185
1999_2006,C50,80+,49.55875395954379
1999_2006,C500,0-44,61.813885913851415
1999_2006,C500,45-64,52.96599605802509
1999_2006,C500,65-79,52.608489612713925
1999_2006,C500,80+,54.60664995602389
1999_2006,C501,0-44,60.98345332441651
1999_2006,C501,45-64,52.55888027669636
1999_2006,C501,65-79,50.21720961393212
1999_2006,C501,80+,53.28529686490539
1999_2006,C502,0-44,61.9145774750642
1999_2006,C502,45-64,57.08593724522807
1999_2006,C502,65-79,52.99788057364407
1999_2006,C502,80+,58.84583353216126
1999_2006,C503,0-44,58.60565192549176
1999_2006,C503,45-64,56.58880542894891
1999_2006,C503,65-79,54.24244848421109
1999_2006,C503,80+,60.31377801561025
1999_2006,C504,0-44,61.4982537369283
1999_2006,C504,45-64,55.064914483850984
1999_2006,C504,65-79,51.791236322980865
1999_2006,C504,80+,55.70266654209314
1999_2006,C505,0-44,61.746011253109366
1999_2006,C505,45-64,49.81809039776664
1999_2006,C505,65-79,50.356777240045076
1999_2006,C505,80+,53.467083087837366
1999_2006,C506,0-44,57.77833276878809
1999_2006,C506,45-64,50.19509688499061
1999_2006,C506,65-79,50.23576172351648
1999_2006,C506,80+,53.47688816581409
1999_2006,C507,0-44,61.47240092019819
1999_2006,C507,45-64,52.53451290587442
1999_2006,C507,65-79,49.23775131356553
1999_2006,C507,80+,54.50014301010475
1999_2006,C508,0-44,52.48103960823201
1999_2006,C508,45-64,53.11683226937028
1999_2006,C508,65-79,52.002093335450375
1999_2006,C508,80+,52.62683596800659
1999_2006,C509,0-44,62.66257255177633
1999_2006,C509,45-64,52.85187761935427
1999_2006,C509,65-79,52.48146393557647
1999_2006,C509,80+,54.44850145190962
1999_2006,C51,0-44,65.22668092871726
1999_2006,C51,45-64,56.422652015391506
1999_2006,C51,65-79,52.36730778414144
1999_2006,C51,80+,55.05154350861399
1999_2006,C510,0-44,60.17478422352031
1999_2006,C510,45-64,49.986827330984816
1999_2006,C510,65-79,49.11710134672841
1999_2006,C510,80+,55.343825246126386
1999_2006,C511,0-44,63.6725974991505
1999_2006,C511,45-64,57.98286670906935
1999_2006,C511,65-79,50.730317684124586
1999_2006,C511,80+,57.77237081922065
1999_2006,C512,0-44,62.878002751126196
1999_2006,C512,45-64,55.909484684394165
1999_2006,C512,65-79,54.26407541144187
1999_2006,C512,80+,54.86277323473239
1999_2006,C513,0-44,60.92168614703847
1999_2006,C513,45-64,56.593672456394465
1999_2006,C513,65-79,52.276258379310555
1999_2006,C513,80+,50.75692485540112
1999_2006,C514,0-44,56.04494496472774
1999_2006,C514,45-64,53.158743871625354
1999_2006,C514,65-79,51.7110370821578
1999_2006,C514,80+,53.09657829749581
1999_2006,C515,0-44,62.61012852335659
1999_2006,C515,45-64,54.154037056293234
1999_2006,C515,65-79,51.23200582153399
1999_2006,C515,80+,55.7843166829789
1999_2006,C516,0-44,58.98550426429767
1999_2006,C516,45-64,54.84624059169933
1999_2006,C516,65-79,51.60992525192343
1999_2006,C516,80+,54.55368154144587
1999_2006,C517,0-44,57.565963928569374
1999_2006,C517,45-64,53.10555609224763
1999_2006,C517,65-79,48.30547170806291
1999_2006,C517,80+,51.69848242584735
1999_2006,C518,0-44,52.352034068213214
1999_2006,C518,45-64,51.120456581488185
1999_2006,C518,65-79,48.761177782940486
1999_2006,C518,80+,49.84928310339977
1999_2006,C519,0-44,56.280132484420676
1999_2006,C519,45-64,53.28004669500145
1999_2006,C519,65-79,51.32966871524439
1999_2006,C519,80+,54.951132597334
1999_2006,C52,0-44,66.35406217337909
1999_2006,C52,45-64,55.133445400701824
1999_2006,C52,65-79,50.763781520549315
1999_2006,C52,80+,49.27393720402691
1999_2006,C520,0-44,58.63083087499987
1999_2006,C520,45-64,51.18642852087573
1999_2006,C520,65-79,51.93363266502709
1999_2006,C520,80+,56.273788628934426
1999_2006,C521,0-44,59.53121713849821
1999_2006,C521,45-64,54.37340576952968
1999_2006,C521,65-79,53.02764687008935
1999_2006,C521,80+,52.916397449457804
1999_2006,C522,0-44,62.03831271662912
1999_2006,C522,45-64,54.7179413535257
1999_2006,C522,65-79,52.35674678532694
1999_2006,C522,80+,56.536844716548444
1999_2006,C523,0-44,59.343340282138165
1999_2006,C523,45-64,50.27711131068092
1999_2006,C523,65-79,50.76869065552998
1999_2006,C523,80+,52.04918871508827
1999_2006,C524,0-44,58.39397110996146
1999_2006,C524,45-64,52.11644046790863
1999_2006,C524,65-79,45.90859020399022
1999_2006,C524,80+,47.92470687558627
1999_2006,C525,0-44,62.72085450608144
1999_2006,C525,45-64,52.65188225160463
1999_2006,C525,65-79,50.315942403043245
1999_2006,C525,80+,52.87724236394433
1999_2006,C526,0-44,60.98549740858511
1999_2006,C526,45-64,54.43424761054118
1999_2006,C526,65-79,54.80124217002001
1999_2006,C526,80+,58.228376663981614
1999_2006,C527,0-44,56.63117095759009
1999_2006,C527,45-64,49.65841669742287
1999_2006,C527,65-79,49.89392015793569
1999_2006,C527,80+,54.52801579992381
1999_2006,C528,0-44,58.92767759442601
1999_2006,C528,45-64,51.079912336383735
1999_2006,C528,65-79,51.463783893774874
1999_2006,C528,80+,52.27398823204812
1999_2006,C529,0-44,60.519132816130046
1999_2006,C529,45-64,56.12833351053644
1999_2006,C529,65-79,53.115525389715664
1999_2006,C529,80+,57.909608859597775
1999_2006,C53,0-44,66.5896886972518
1999_2006,C53,45-64,58.89350485107845
1999_2006,C53,65-79,52.569243871491715
1999_2006,C53,80+,58.302786216588586
1999_2006,C530,0-44,62.594056961362696
1999_2006,C530,45-64,52.44169134177085
1999_2006,C530,65-79,49.63637617003515
1999_2006,C530,80+,50.277272363513404
1999_2006,C531,0-44,60.59264008995911
1999_2006,C531,45-64,52.668083597590396
1999_2006,C531,65-79,52.58290220551432
1999_2006,C531,80+,55.629061371570344
1999_2006,C532,0-44,54.92886817907919
1999_2006,C532,45-64,51.08346693915054
1999_2006,C532,65-79,49.120372997633574
1999_2006,C532,80+,51.39721924460132
1999_2006,C533,0-44,57.38730944160417
1999_2006,C533,45-64,52.53675617459917
1999_2006,C533,65-79,50.31003287287348
1999_2006,C533,80+,53.54778610561827
1999_2006,C534,0-44,56.2338189370443
1999_2006,C534,45-64,52.14814854089024
1999_2006,C534,65-79,50.285998707378404
1999_2006,C534,80+,52.81434849374464
1999_2006,C535,0-44,59.053447178302655
1999_2006,C535,45-64,54.95990938394104
1999_2006,C535,65-79,52.58121012340774
1999_2006,C535,80+,56.60326832618478
1999_2006,C536,0-44,60.6023573594081
1999_2006,C536,45-64,54.54558613189794
1999_2006,C536,65-79,52.5023730348938
1999_2006,C536,80+,56.93309429396562
1999_2006,C537,0-44,57.490698789002266
1999_2006,C537,45-64,55.123182523855284
1999_2006,C537,65-79,53.321843566075614
1999_2006,C537,80+,55.37223152723606
1999_2006,C538,0-44,62.83297235002972
1999_2006,C538,45-64,55.360226179494596
1999_2006,C538,65-79,46.641426000653425
1999_2006,C538,80+,53.3922977584863
1999_2006,C539,0-44,60.92323431000909
1999_2006,C539,45-64,59.751777856267644
1999_2006,C539,65-79,54.6317191793856
1999_2006,C539,80+,59.46871505460017
1999_2006,C54,0-44,68.70722209623746
1999_2006,C54,45-64,58.56036815194322
1999_2006,C54,65-79,54.46311100792488
1999_2006,C54,80+,57.014344595044484
1999_2006,C540,0-44,59.20136841505487
1999_2006,C540,45-64,52.90381213413572
1999_2006,C540,65-79,50.17253912805452
1999_2006,C540,80+,52.87640479835157
1999_2006,C541,0-44,59.77422302597171
1999_2006,C541,45-64,50.962072430683506
1999_2006,C541,65-79,46.43101727784386
1999_2006,C541,80+,49.570186518313534
1999_2006,C542,0-44,61.22915556553163
1999_2006,C542,45-64,52.14439159525825
1999_2006,C542,65-79,48.67850217583723
1999_2006,C542,80+,53.310019940981576
1999_2006,C543,0-44,56.55029724723305
1999_2006,C543,45-64,54.39157205168395
1999_2006,C543,65-79,51.454006129542236
1999_2006,C543,80+,53.36583266937202
1999_2006,C544,0-44,61.961168577069586
1999_2006,C544,45-64,56.9927276395068
1999_2006,C544,65-79,54.069785311235236
1999_2006,C544,80+,57.25707136228219
1999_2006,C545,0-44,62.33597161654743
1999_2006,C545,45-64,55.8387581003628
1999_2006,C545,65-79,51.25754171308403
1999_2006,C545,80+,55.77869518359516
1999_2006,C546,0-44,59.44540321773004
1999_2006,C546,45-64,54.614474957161214
1999_2006,C546,65-79,52.467094061807835
1999_2006,C546,80+,55.31202250275029
1999_2006,C547,0-44,61.264199280998284
1999_2006,C547,45-64,51.07235709819152
1999_2006,C547,65-79,49.8054442784626
1999_2006,C547,80+,53.1486384305921
1999_2006,C548,0-44,59.62553103841047
1999_2006,C548,45-64,54.56040405960012
1999_2006,C548,65-79,52.083618266367225
1999_2006,C548,80+,56.90130721359242
1999_2006,C549,0-44,62.43307040139879
1999_2006,C549,45-64,54.11501725073491
1999_2006,C549,65-79,54.49396559371455
1999_2006,C549,80+,57.825022027019386
1999_2006,C55,0-44,66.84405852452939
1999_2006,C55,45-64,58.430002523613695
1999_2006,C55,65-79,55.063812912020566
1999_2006,C55,80+,55.4157688007222
1999_2006,C550,0-44,60.09136525065195
1999_2006,C550,45-64,55.480175527220105
1999_2006,C550,65-79,50.31887226111739
1999_2006,C550,80+,55.11104720545121
1999_2006,C551,0-44,57.165933656196664
1999_2006,C551,45-64,51.62791928333864
1999_2006,C551,65-79,51.764468524918165
1999_2006,C551,80+,54.33520062699028
1999_2006,C552,0-44,56.89291806813346
1999_2006,C552,45-64,52.22965663791616
1999_2006,C552,65-79,49.7433329962758
1999_2006,C552,80+,54.426049723953234
1999_2006,C553,0-44,61.763217997505166
1999_2006,C553,45-64,50.492288293348764
1999_2006,C553,65-79,51.44055027823811
1999_2006,C553,80+,56.87100420133369
1999_2006,C554,0-44,57.33548531859949
1999_2006,C554,45-64,53.026289040827436
1999_2006,C554,65-79,50.439276750898046
1999_2006,C554,80+,54.923454286776405
1999_2006,C555,0-44,56.581696577199594
1999_2006,C555,45-64,54.13797665533662
1999_2006,C555,65-79,52.59359480075603
1999_2006,C555,80+,56.16805271220262
1999_2006,C556,0-44,55.825466506713546
1999_2006,C556,45-64,47.606022880957
1999_2006,C556,65-79,46.68740058609836
1999_2006,C556,80+,50.98908852258829
1999_2006,C557,0-44,62.14207321825026
1999_2006,C557,45-64,52.80179518943339
1999_2006,C557,65-79,48.36305135787997
1999_2006,C557,80+,53.74266540211132
1999_2006,C558,0-44,54.19682456064161
1999_2006,C558,45-64,51.85512848576064
1999_2006,C558,65-79,51.516256044883924
1999_2006,C558,80+,54.019264960724286
1999_2006,C559,0-44,58.018346994712815
1999_2006,C559,45-64,53.31681356645451
1999_2006,C559,65-79,53.67834880840547
1999_2006,C559,80+,57.35178375389035
1999_2006,C56,0-44,60.267508233335434
1999_2006,C56,45-64,59.79199795384633
1999_2006,C56,65-79,53.47279659648349
1999_2006,C56,80+,56.320667292474155
1999_2006,C560,0-44,56.4951503603763
1999_2006,C560,45-64,52.065424512506254
1999_2006,C560,65-79,51.00194779056986
1999_2006,C560,80+,53.665217802007085
1999_2006,C561,0-44,60.10902147050941
1999_2006,C561,45-64,54.00267694633655
1999_2006,C561,65-79,51.15615945392699
1999_2006,C561,80+,53.66711041499568
1999_2006,C562,0-44,54.931697082455756
1999_2006,C562,45-64,51.3733114505053
1999_2006,C562,65-79,50.55787582977195
1999_2006,C562,80+,54.90545548330725
1999_2006,C563,0-44,59.623221523945865
1999_2006,C563,45-64,51.22259420508534
1999_2006,C563,65-79,49.3649278447043
1999_2006,C563,80+,53.53175878006648
1999_2006,C564,0-44,60.11096357698164
1999_2006,C564,45-64,56.7563644794267
1999_2006,C564,65-79,54.67588664181862
1999_2006,C564,80+,56.45043624967363
1999_2006,C565,0-44,61.214096176174
1999_2006,C565,45-64,51.372356195262554
1999_2006,C565,65-79,50.171552153268074
1999_2006,C565,80+,54.790490147484974
1999_2006,C566,0-44,54.08511920884407
1999_2006,C566,45-64,52.78045952069975
1999_2006,C566,65-79,51.41889642993401
1999_2006,C566,80+,54.47045134918077
1999_2006,C567,0-44,60.53301945739212
1999_2006,C567,45-64,53.246318008453
1999_2006,C567,65-79,51.00901861237572
1999_2006,C567,80+,59.79202314790294
1999_2006,C568,0-44,62.9382704905876
1999_2006,C568,45-64,53.97236445527595
1999_2006,C568,65-79,50.71690523986716
1999_2006,C568,80+,56.8035417832711
1999_2006,C569,0-44,58.39687517841452
1999_2006,C569,45-64,54.1703399983922
1999_2006,C569,65-79,51.44480544935837
1999_2006,C569,80+,56.52896542271282
1999_2006,C57,0-44,65.23512211276301
1999_2006,C57,45-64,56.78671259845463
1999_2006,C57,65-79,51.44307878435815
1999_2006,C57,80+,55.491774813867835
1999_2006,C570,0-44,53.20485135365588
1999_2006,C570,45-64,52.250184109205364
1999_2006,C570,65-79,48.64617900689995
1999_2006,C570,80+,51.506724230321716
1999_2006,C571,0-44,61.55480810591817
1999_2006,C571,45-64,56.89735611978339
1999_2006,C571,65-79,51.21430935964235
1999_2006,C571,80+,55.80784969340189
1999_2006,C572,0-44,61.87687050331428
1999_2006,C572,45-64,56.374340347979974
1999_2006,C572,65-79,52.47622863564956
1999_2006,C572,80+,55.95507595130309
1999_2006,C573,0-44,56.323266827368215
1999_2006,C573,45-64,51.833591496623164
1999_2006,C573,65-79,51.111161586984736
1999_2006,C573,80+,54.46779049771019
1999_2006,C574,0-44,56.0259368500815
1999_2006,C574,45-64,53.569908230324195
1999_2006,C574,65-79,48.09407555756922
1999_2006,C574,80+,52.11903737164428
1999_2006,C575,0-44,56.27314315574693
1999_2006,C575,45-64,51.7068759121977
1999_2006,C575,65-79,49.1290014812661
1999_2006,C575,80+,53.724203656490786
1999_2006,C576,0-44,59.19196390271253
1999_2006,C576,45-64,53.42316074910972
1999_2006,C576,65-79,49.73788766249717
1999_2006,C576,80+,53.23017214169742
1999_2006,C577,0-44,62.23623791116916
1999_2006,C577,45-64,56.26869042094875
1999_2006,C577,65-79,52.36170380769874
1999_2006,C577,80+,57.3857842417607
1999_2006,C578,0-44,61.30306009241639
1999_2006,C578,45-64,51.935081568238544
1999_2006,C578,65-79,48.49864952281742
1999_2006,C578,80+,54.800009042741856
1999_2006,C579,0-44,56.577590697042446
1999_2006,C579,45-64,52.009891324184196
1999_2006,C579,65-79,52.262178845729565
1999_2006,C579,80+,52.7885150949031
1999_2006,C58,0-44,65.2756377158612
1999_2006,C58,45-64,56.17892819355907
1999_2006,C58,65-79,51.890073363223514
1999_2006,C58,80+,53.662240538302335
1999_2006,C580,0-44,62.23769737461975
1999_2006,C580,45-64,53.49319343584049
1999_2006,C580,65-79,50.04425204824614
1999_2006,C580,80+,58.01920292076246
1999_2006,C581,0-44,62.11463564367706
1999_2006,C581,45-64,56.620427249353206
1999_2006,C581,65-79,54.12200296289657
1999_2006,C581,80+,57.50108647019545
1999_2006,C582,0-44,54.46277962982963
1999_2006,C582,45-64,46.79013871556589
1999_2006,C582,65-79,47.4940771592865
1999_2006,C582,80+,52.77330976548116
1999_2006,C583,0-44,59.936465350270865
1999_2006,C583,45-64,52.28075512627109
1999_2006,C583,65-79,50.7289025080934
1999_2006,C583,80+,56.079975201991395
1999_2006,C584,0-44,58.25494433209228
1999_2006,C584,45-64,52.16659443718927
1999_2006,C584,65-79,50.77293246652387
1999_2006,C584,80+,55.209397623563376
1999_2006,C585,0-44,54.95716991213916
1999_2006,C585,45-64,52.77837945853378
1999_2006,C585,65-79,51.710908789218074
1999_2006,C585,80+,54.76769984034174
1999_2006,C586,0-44,55.31543517846034
1999_2006,C586,45-64,50.89884334884833
1999_2006,C586,65-79,51.724088860567925
1999_2006,C586,80+,54.07446937728596
1999_2006,C587,0-44,56.92855346519526
1999_2006,C587,45-64,53.05447008974791
1999_2006,C587,65-79,50.83580335965539
1999_2006,C587,80+,54.344985300929295
1999_2006,C588,0-44,62.23721693594868
1999_2006,C588,45-64,55.868842274879064
1999_2006,C588,65-79,51.97031993519543
1999_2006,C588,80+,57.01800555635803
1999_2006,C589,0-44,59.29070755461004
1999_2006,C589,45-64,52.838351501224416
1999_2006,C589,65-79,54.01668289668495
1999_2006,C589,80+,58.02706120467576
1999_2006,C59,0-44,66.91048722643879
1999_2006,C59,45-64,59.47167610239021
1999_2006,C59,65-79,52.617528234185706
1999_2006,C59,80+,56.69325754885909
1999_2006,C590,0-44,61.45389269169331
1999_2006,C590,45-64,54.676523745570265
1999_2006,C590,65-79,51.56995126849841
1999_2006,C590,80+,54.56925718792562
1999_2006,C591,0-44,55.670471558743
1999_2006,C591,45-64,53.93280690759267
1999_2006,C591,65-79,52.35814406264465
1999_2006,C591,80+,55.19344905535244
1999_2006,C592,0-44,59.25304268268279
1999_2006,C592,45-64,54.38987243460645
1999_2006,C592,65-79,52.274395309307025
1999_2006,C592,80+,57.741705828788376
1999_2006,C593,0-44,60.380283391529325
1999_2006,C593,45-64,59.23886429125359
1999_2006,C593,65-79,52.89900374614166
1999_2006,C593,80+,60.51659031708366
1999_2006,C594,0-44,58.84671966744884
1999_2006,C594,45-64,54.99632422343268
1999_2006,C594,65-79,51.39146714296993
1999_2006,C594,80+,55.96070776296311
1999_2006,C595,0-44,58.06849184181382
1999_2006,C595,45-64,51.44845289066199
1999_2006,C595,65-79,50.04608566388331
1999_2006,C595,80+,54.60007452533005
1999_2006,C596,0-44,57.968997586555055
1999_2006,C596,45-64,51.561115812684314
1999_2006,C596,65-79,48.57191611436306
1999_2006,C596,80+,53.79962519430469
1999_2006,C597,0-44,56.12953808769503
1999_2006,C597,45-64,50.90377616811387
1999_2006,C597,65-79,51.17327590230628
1999_2006,C597,80+,52.027177464175814
1999_2006,C598,0-44,61.66050510097346
1999_2006,C598,45-64,53.26527361919075
1999_2006,C598,65-79,51.82668974228585
1999_2006,C598,80+,57.622665707283616
1999_2006,C599,0-44,56.29483057667294
1999_2006,C599,45-64,51.96104612166496
1999_2006,C599,65-79,49.36839290348828
1999_2006,C599,80+,50.50584458239024
1999_2006,C6,0-44,61.69174134407606
1999_2006,C6,45-64,55.58600850824005
1999_2006,C6,65-79,49.741196334436296
1999_2006,C6,80+,53.46148449268174
1999_2006,C60,0-44,62.30840447072839
1999_2006,C60,45-64,59.21717406886156
1999_2006,C60,65-79,54.545938571989716
1999_2006,C60,80+,55.75979825679124
1999_2006,C600,0-44,55.86325294417986
1999_2006,C600,45-64,48.901220981837774
1999_2006,C600,65-79,49.35946600644627
1999_2006,C600,80+,54.52105724792752
1999_2006,C601,0-44,58.81289849570536
1999_2006,C601,45-64,53.59711229376575
1999_2006,C601,65-79,53.51186234898836
1999_2006,C601,80+,55.818841456246886
1999_2006,C602,0-44,59.42817551127809
1999_2006,C602,45-64,52.906909379971054
1999_2006,C602,65-79,52.14597348893831
1999_2006,C602,80+,58.319500101363694
1999_2006,C603,0-44,56.820475444865814
1999_2006,C603,45-64,51.739842974858696
1999_2006,C603,65-79,49.54706242948506
1999_2006,C603,80+,53.712404477419966
1999_2006,C604,0-44,59.56406097509189
1999_2006,C604,45-64,52.67539314444286
1999_2006,C604,65-79,50.09643218732032
1999_2006,C604,80+,53.06191200903871
1999_2006,C605,0-44,61.633180574423925
1999_2006,C605,45-64,56.11470574259972
1999_2006,C605,65-79,54.66263551301454
1999_2006,C605,80+,58.628721592126205
1999_2006,C606,0-44,53.05617641198484
1999_2006,C606,45-64,46.4268354678394
1999_2006,C606,65-79,48.28005458711439
1999_2006,C606,80+,53.95625673955445
1999_2006,C607,0-44,59.842373728028406
1999_2006,C607,45-64,54.584153109563275
1999_2006,C607,65-79,48.27945584491901
1999_2006,C607,80+,53.38267382021892
1999_2006,C608,0-44,62.664270609982
1999_2006,C608,45-64,57.0056981812923
1999_2006,C608,65-79,52.461849373943494
1999_2006,C608,80+,55.556241438234046
1999_2006,C609,0-44,56.196710961715226
1999_2006,C609,45-64,54.917399109683565
1999_2006,C609,65-79,51.20022861103866
1999_2006,C609,80+,57.31124294551974
1999_2006,C61,0-44,65.44530385262902
1999_2006,C61,45-64,56.145125884708854
1999_2006,C61,65-79,51.16220933717517
1999_2006,C61,80+,51.28466055728227
1999_2006,C610,0-44,59.139359827580094
1999_2006,C610,45-64,52.72925210200114
1999_2006,C610,65-79,47.92947905823136
1999_2006,C610,80+,51.12253669060591
1999_2006,C611,0-44,63.176164386997115
1999_2006,C611,45-64,54.24456135490091
1999_2006,C611,65-79,52.448779305891954
1999_2006,C611,80+,57.339487091277334
1999_2006,C612,0-44,57.50504214012371
1999_2006,C612,45-64,52.014215248963175
1999_2006,C612,65-79,49.99870772920655
1999_2006,C612,80+,56.25566520352783
1999_2006,C613,0-44,59.399800113104725
1999_2006,C613,45-64,50.52721355059736
1999_2006,C613,65-79,49.071738541303844
1999_2006,C613,80+,53.09603449324588
1999_2006,C614,0-44,64.24597659288766
1999_2006,C614,45-64,55.55723757272293
1999_2006,C614,65-79,51.491592103408394
1999_2006,C614,80+,57.849418782232235
1999_2006,C615,0-44,57.61033745480139
1999_2006,C615,45-64,51.28335812324075
1999_2006,C615,65-79,49.32976135881118
1999_2006,C615,80+,52.54886759339548
1999_2006,C616,0-44,58.2188147797486
1999_2006,C616,45-64,51.53753970719307
1999_2006,C616,65-79,48.78403180090861
1999_2006,C616,80+,55.30958523147777
1999_2006,C617,0-44,58.68843353920388
1999_2006,C617,45-64,50.39895158446648
1999_2006,C617,65-79,46.893109591542824
1999_2006,C617,80+,52.16583829715166
1999_2006,C618,0-44,55.3213980807441
1999_2006,C618,45-64,51.363369227071765
1999_2006,C618,65-79,50.075498734406935
1999_2006,C618,80+,54.08774514648575
1999_2006,C619,0-44,55.03307085725682
1999_2006,C619,45-64,51.01012407879979
1999_2006,C619,65-79,47.143449767313065
1999_2006,C619,80+,50.83046404821173
1999_2006,C62,0-44,66.04550173263844
1999_2006,C62,45-64,56.835928155200435
1999_2006,C62,65-79,53.29224849716937
1999_2006,C62,80+,55.03283380328673
1999_2006,C620,0-44,53.623728650399165
1999_2006,C620,45-64,53.614449165560565
1999_2006,C620,65-79,48.56313991375419
1999_2006,C620,80+,49.42577328500762
1999_2006,C621,0-44,57.30925267053206
1999_2006,C621,45-64,51.117446948491335
1999_2006,C621,65-79,52.750724605846685
1999_2006,C621,80+,53.33756745522294
1999_2006,C622,0-44,57.31526986070278
1999_2006,C622,45-64,51.23794170155306
1999_2006,C622,65-79,50.799290218330306
1999_2006,C622,80+,54.114344821726284
1999_2006,C623,0-44,54.19936598005241
1999_2006,C623,45-64,50.26000518010553
1999_2006,C623,65-79,46.90751423907509
1999_2006,C623,80+,52.72040586158168
1999_2006,C624,0-44,58.446215665813746
1999_2006,C624,45-64,55.80080545247068
1999_2006,C624,65-79,51.214627237798275
1999_2006,C624,80+,56.51750025644532
1999_2006,C625,0-44,56.8818588069834
1999_2006,C625,45-64,53.99982907253165
1999_2006,C625,65-79,50.28381764760994
1999_2006,C625,80+,53.24114884349109
1999_2006,C626,0-44,55.277019223307306
1999_2006,C626,45-64,57.64439363108296
1999_2006,C626,65-79,54.02658961835533
1999_2006,C626,80+,58.79532953177423
1999_2006,C627,0-44,60.83538701370169
1999_2006,C627,45-64,56.28643584243654
1999_2006,C627,65-79,53.39828750621024
1999_2006,C627,80+,58.31461873196574
1999_2006,C628,0-44,54.336737488387264
1999_2006,C628,45-64,50.48757378249006
1999_2006,C628,65-79,49.63121750357702
1999_2006,C628,80+,49.66991164092873
1999_2006,C629,0-44,60.041240613519534
1999_2006,C629,45-64,54.84624782306035
1999_2006,C629,65-79,54.80690313648156
1999_2006,C629,80+,59.08321795367295
1999_2006,C63,0-44,65.30010171096131
1999_2006,C63,45-64,60.307864408168975
1999_2006,C63,65-79,54.712135618407565
1999_2006,C63,80+,59.01361294102362
1999_2006,C630,0-44,53.93383918562475
1999_2006,C630,45-64,51.1560271323968
1999_2006,C630,65-79,53.104950657000764
1999_2006,C630,80+,55.55935121980231
1999_2006,C631,0-44,52.55238305880062
1999_2006,C631,45-64,46.86141802147911
1999_2006,C631,65-79,45.93895193632557
1999_2006,C631,80+,48.24139145505861
1999_2006,C632,0-44,59.70573411329917
1999_2006,C632,45-64,52.89410111950487
1999_2006,C632,65-79,54.324023331027796
1999_2006,C632,80+,58.018719990067545
1999_2006,C633,0-44,56.66085832351318
1999_2006,C633,45-64,50.58559911915519
1999_2006,C633,65-79,48.68347324605968
1999_2006,C633,80+,55.10390112358858
1999_2006,C634,0-44,58.76108544177275
1999_2006,C634,45-64,49.84642839792046
1999_2006,C634,65-79,45.535006362521
1999_2006,C634,80+,50.85266838199893
1999_2006,C635,0-44,58.42971214392267
1999_2006,C635,45-64,52.012639842753764
1999_2006,C635,65-79,49.88141404790875
1999_2006,C635,80+,55.82951796005882
