fips,cluster,period
27035,C828,2005_2010
05085,C829,2005_2010
25021,C83,2005_2010
05139,C830,2005_2010
37037,C831,2005_2010
28109,C832,2005_2010
39077,C833,2005_2010
47107,C834,2005_2010
13247,C835,2005_2010
23009,C836,2005_2010
29145,C837,2005_2010
38015,C838,2005_2010
40079,C839,2005_2010
39153,C84,2005_2010
42127,C840,2005_2010
48001,C841,2005_2010
06109,C842,2005_2010
40121,C843,2005_2010
53045,C844,2005_2010
41053,C845,2005_2010
21107,C846,2005_2010
39037,C847,2005_2010
17117,C848,2005_2010
04001,C849,2005_2010
40143,C85,2005_2010
05115,C850,2005_2010
26117,C851,2005_2010
51179,C852,2005_2010
45055,C853,2005_2010
26157,C854,2005_2010
36053,C855,2005_2010
27139,C856,2005_2010
27143,C856,2005_2010
19045,C857,2005_2010
20053,C858,2005_2010
20169,C858,2005_2010
22119,C859,2005_2010
06029,C86,2005_2010
36035,C860,2005_2010
37153,C861,2005_2010
40119,C862,2005_2010
01047,C863,2005_2010
01105,C863,2005_2010
06093,C864,2005_2010
50027,C865,2005_2010
48347,C866,2005_2010
17055,C867,2005_2010
18059,C868,2005_2010
18065,C869,2005_2010
42017,C87,2005_2010
42065,C870,2005_2010
53071,C871,2005_2010
12063,C872,2005_2010
29165,C873,2005_2010
28087,C874,2005_2010
31079,C875,2005_2010
48499,C876,2005_2010
39083,C877,2005_2010
36039,C878,2005_2010
36051,C879,2005_2010
34025,C88,2005_2010
44001,C880,2005_2010
20103,C881,2005_2010
21125,C882,2005_2010
45021,C883,2005_2010
42083,C884,2005_2010
20015,C885,2005_2010
20073,C885,2005_2010
22101,C886,2005_2010
35035,C887,2005_2010
51069,C888,2005_2010
19033,C889,2005_2010
19189,C889,2005_2010
11001,C89,2005_2010
36025,C890,2005_2010
48297,C891,2005_2010
48409,C891,2005_2010
47167,C892,2005_2010
48021,C893,2005_2010
51121,C894,2005_2010
51750,C894,2005_2010
17073,C895,2005_2010
26037,C896,2005_2010
47089,C897,2005_2010
29043,C898,2005_2010
39005,C899,2005_2010
36047,C9,2005_2010
06111,C90,2005_2010
55017,C900,2005_2010
55107,C900,2005_2010
29023,C901,2005_2010
18125,C902,2005_2010
18173,C902,2005_2010
48221,C903,2005_2010
01123,C904,2005_2010
28113,C905,2005_2010
30007,C906,2005_2010
30043,C906,2005_2010
30049,C906,2005_2010
39033,C907,2005_2010
42087,C908,2005_2010
17177,C909,2005_2010
55065,C909,2005_2010
25005,C91,2005_2010
06115,C910,2005_2010
17029,C911,2005_2010
55111,C912,2005_2010
01009,C913,2005_2010
23025,C914,2005_2010
13175,C915,2005_2010
37105,C916,2005_2010
51067,C917,2005_2010
37069,C918,2005_2010
37077,C919,2005_2010
35001,C92,2005_2010
42123,C920,2005_2010
12131,C921,2005_2010
15007,C922,2005_2010
26015,C923,2005_2010
01039,C924,2005_2010
40041,C925,2005_2010
08043,C926,2005_2010
13047,C927,2005_2010
17121,C928,2005_2010
48401,C929,2005_2010
47037,C93,2005_2010
42115,C930,2005_2010
01031,C931,2005_2010
40145,C932,2005_2010
47079,C933,2005_2010
55021,C934,2005_2010
19169,C935,2005_2010
39009,C936,2005_2010
41003,C937,2005_2010
54045,C938,2005_2010
13129,C939,2005_2010
37119,C94,2005_2010
29091,C940,2005_2010
29203,C940,2005_2010
38101,C941,2005_2010
40111,C942,2005_2010
45005,C943,2005_2010
45029,C943,2005_2010
27061,C944,2005_2010
36017,C945,2005_2010
39129,C946,2005_2010
13275,C947,2005_2010
37061,C948,2005_2010
39123,C949,2005_2010
12115,C95,2005_2010
05035,C950,2005_2010
35015,C951,2005_2010
35025,C952,2005_2010
48165,C952,2005_2010
42009,C953,2005_2010
01017,C954,2005_2010
21071,C955,2005_2010
28149,C956,2005_2010
42061,C957,2005_2010
48073,C958,2005_2010
26151,C959,2005_2010
25025,C96,2005_2010
26067,C960,2005_2010
51083,C961,2005_2010
33003,C962,2005_2010
35031,C963,2005_2010
50023,C964,2005_2010
54079,C965,2005_2010
13157,C966,2005_2010
55109,C967,2005_2010
12039,C968,2005_2010
40051,C969,2005_2010
51059,C97,2005_2010
51610,C97,2005_2010
21101,C970,2005_2010
37169,C971,2005_2010
47013,C972,2005_2010
51061,C973,2005_2010
19187,C974,2005_2010
51195,C975,2005_2010
51720,C975,2005_2010
18011,C976,2005_2010
01045,C977,2005_2010
17057,C978,2005_2010
48349,C979,2005_2010
06077,C98,2005_2010
55097,C980,2005_2010
18093,C981,2005_2010
18101,C981,2005_2010
17071,C982,2005_2010
19057,C982,2005_2010
19127,C983,2005_2010
21029,C984,2005_2010
48049,C985,2005_2010
48199,C986,2005_2010
55037,C987,2005_2010
55041,C987,2005_2010
55075,C987,2005_2010
55078,C988,2005_2010
55115,C988,2005_2010
47099,C989,2005_2010
18089,C99,2005_2010
51001,C990,2005_2010
17077,C991,2005_2010
55005,C992,2005_2010
55013,C992,2005_2010
54025,C993,2005_2010
12121,C994,2005_2010
26027,C995,2005_2010
27049,C996,2005_2010
47123,C997,2005_2010
13005,C998,2005_2010
13299,C998,2005_2010
47105,C999,2005_2010
02013,C1,2011_2017
02060,C1,2011_2017
06037,C1,2011_2017
25007,C1,2011_2017
25019,C1,2011_2017
53055,C1,2011_2017
36047,C10,2011_2017
53061,C100,2011_2017
48471,C1000,2011_2017
38049,C1001,2011_2017
38069,C1001,2011_2017
38101,C1001,2011_2017
01021,C1002,2011_2017
47177,C1003,2011_2017
51195,C1004,2011_2017
51720,C1004,2011_2017
18011,C1005,2011_2017
27019,C1006,2011_2017
47051,C1007,2011_2017
27049,C1008,2011_2017
42115,C1009,2011_2017
42071,C101,2011_2017
01045,C1010,2011_2017
27027,C1011,2011_2017
27089,C1012,2011_2017
38035,C1012,2011_2017
05091,C1013,2011_2017
37181,C1014,2011_2017
17177,C1015,2011_2017
39009,C1016,2011_2017
40135,C1017,2011_2017
12039,C1018,2011_2017
29029,C1019,2011_2017
18089,C102,2011_2017
17029,C1020,2011_2017
19033,C1021,2011_2017
48049,C1022,2011_2017
48319,C1022,2011_2017
48411,C1022,2011_2017
47029,C1023,2011_2017
54099,C1024,2011_2017
27013,C1025,2011_2017
27165,C1025,2011_2017
21235,C1026,2011_2017
28113,C1027,2011_2017
47003,C1028,2011_2017
18071,C1029,2011_2017
11001,C103,2011_2017
33003,C1030,2011_2017
21071,C1031,2011_2017
26151,C1032,2011_2017
39059,C1033,2011_2017
55043,C1034,2011_2017
13071,C1035,2011_2017
39123,C1036,2011_2017
55085,C1037,2011_2017
01017,C1038,2011_2017
13233,C1039,2011_2017
25025,C104,2011_2017
22009,C1040,2011_2017
36033,C1041,2011_2017
21009,C1042,2011_2017
32005,C1043,2011_2017
26123,C1044,2011_2017
18099,C1045,2011_2017
18131,C1045,2011_2017
28003,C1046,2011_2017
39027,C1047,2011_2017
27131,C1048,2011_2017
48053,C1049,2011_2017
26081,C105,2011_2017
21083,C1050,2011_2017
36003,C1051,2011_2017
05055,C1052,2011_2017
47079,C1053,2011_2017
54025,C1054,2011_2017
40097,C1055,2011_2017
42117,C1056,2011_2017
26059,C1057,2011_2017
17057,C1058,2011_2017
28095,C1059,2011_2017
34007,C106,2011_2017
22099,C1060,2011_2017
51171,C1061,2011_2017
36023,C1062,2011_2017
26023,C1063,2011_2017
50003,C1064,2011_2017
51083,C1065,2011_2017
26073,C1066,2011_2017
13005,C1067,2011_2017
13299,C1067,2011_2017
18029,C1068,2011_2017
37059,C1069,2011_2017
06081,C107,2011_2017
48459,C1070,2011_2017
23013,C1071,2011_2017
29113,C1072,2011_2017
17071,C1073,2011_2017
19057,C1073,2011_2017
21113,C1074,2011_2017
39135,C1075,2011_2017
53019,C1076,2011_2017
53065,C1076,2011_2017
51730,C1077,2011_2017
23029,C1078,2011_2017
47045,C1079,2011_2017
47095,C1079,2011_2017
12083,C108,2011_2017
29109,C1080,2011_2017
18169,C1081,2011_2017
50025,C1082,2011_2017
24041,C1083,2011_2017
05063,C1084,2011_2017
42061,C1085,2011_2017
51111,C1086,2011_2017
51117,C1086,2011_2017
29069,C1087,2011_2017
26063,C1088,2011_2017
19111,C1089,2011_2017
19177,C1089,2011_2017
42129,C109,2011_2017
17077,C1090,2011_2017
45071,C1091,2011_2017
31037,C1092,2011_2017
31053,C1092,2011_2017
39149,C1093,2011_2017
45067,C1094,2011_2017
54037,C1095,2011_2017
02090,C1096,2011_2017
29009,C1097,2011_2017
19127,C1098,2011_2017
21089,C1099,2011_2017
06065,C11,2011_2017
10003,C110,2011_2017
26041,C1100,2011_2017
37139,C1101,2011_2017
41009,C1102,2011_2017
42059,C1103,2011_2017
12093,C1104,2011_2017
48481,C1105,2011_2017
40115,C1106,2011_2017
29161,C1107,2011_2017
36107,C1108,2011_2017
17081,C1109,2011_2017
25013,C111,2011_2017
37043,C1110,2011_2017
37113,C1110,2011_2017
18025,C1111,2011_2017
18037,C1111,2011_2017
30001,C1112,2011_2017
30081,C1112,2011_2017
18113,C1113,2011_2017
55095,C1114,2011_2017
08085,C1115,2011_2017
26057,C1116,2011_2017
42099,C1117,2011_2017
17021,C1118,2011_2017
55078,C1119,2011_2017
55115,C1119,2011_2017
25023,C112,2011_2017
19073,C1120,2011_2017
19187,C1120,2011_2017
37197,C1121,2011_2017
39031,C1122,2011_2017
13137,C1123,2011_2017
18145,C1124,2011_2017
48099,C1125,2011_2017
39011,C1126,2011_2017
47017,C1127,2011_2017
17105,C1128,2011_2017
20037,C1129,2011_2017
17097,C113,2011_2017
53047,C1130,2011_2017
55031,C1131,2011_2017
05059,C1132,2011_2017
16017,C1133,2011_2017
16021,C1133,2011_2017
51001,C1134,2011_2017
47103,C1135,2011_2017
54029,C1136,2011_2017
21131,C1137,2011_2017
21193,C1137,2011_2017
19001,C1138,2011_2017
19049,C1138,2011_2017
40089,C1139,2011_2017
13089,C114,2011_2017
47025,C1140,2011_2017
27007,C1141,2011_2017
33019,C1142,2011_2017
36031,C1143,2011_2017
18083,C1144,2011_2017
23015,C1145,2011_2017
28009,C1146,2011_2017
28093,C1146,2011_2017
48217,C1147,2011_2017
18069,C1148,2011_2017
39097,C1149,2011_2017
26049,C115,2011_2017
29201,C1150,2011_2017
37175,C1151,2011_2017
56013,C1152,2011_2017
56017,C1152,2011_2017
33007,C1153,2011_2017
48147,C1154,2011_2017
48241,C1155,2011_2017
39051,C1156,2011_2017
48067,C1157,2011_2017
19107,C1158,2011_2017
19179,C1158,2011_2017
20035,C1159,2011_2017
39095,C116,2011_2017
28001,C1160,2011_2017
37145,C1161,2011_2017
21095,C1162,2011_2017
51047,C1163,2011_2017
13069,C1164,2011_2017
37003,C1165,2011_2017
18033,C1166,2011_2017
22095,C1167,2011_2017
35039,C1168,2011_2017
40123,C1169,2011_2017
53063,C117,2011_2017
17011,C1170,2011_2017
24035,C1171,2011_2017
27041,C1172,2011_2017
45023,C1173,2011_2017
50011,C1174,2011_2017
51173,C1175,2011_2017
54051,C1176,2011_2017
21049,C1177,2011_2017
21157,C1178,2011_2017
29159,C1179,2011_2017
17197,C118,2011_2017
22115,C1180,2011_2017
28107,C1181,2011_2017
28119,C1181,2011_2017
05009,C1182,2011_2017
28077,C1183,2011_2017
28085,C1183,2011_2017
48097,C1184,2011_2017
39079,C1185,2011_2017
39107,C1186,2011_2017
22069,C1187,2011_2017
13009,C1188,2011_2017
42031,C1189,2011_2017
36067,C119,2011_2017
55081,C1190,2011_2017
13103,C1191,2011_2017
36073,C1192,2011_2017
45089,C1193,2011_2017
40113,C1194,2011_2017
02122,C1195,2011_2017
02150,C1195,2011_2017
06005,C1196,2011_2017
20125,C1197,2011_2017
26035,C1198,2011_2017
28011,C1199,2011_2017
48113,C12,2011_2017
01097,C120,2011_2017
01093,C1200,2011_2017
28073,C1201,2011_2017
27169,C1202,2011_2017
30093,C1203,2011_2017
45087,C1204,2011_2017
13277,C1205,2011_2017
21177,C1206,2011_2017
24019,C1207,2011_2017
26069,C1208,2011_2017
26135,C1208,2011_2017
31123,C1209,2011_2017
31157,C1209,2011_2017
08025,C121,2011_2017
08041,C121,2011_2017
39039,C1210,2011_2017
47143,C1211,2011_2017
45033,C1212,2011_2017
48249,C1213,2011_2017
51155,C1214,2011_2017
17103,C1215,2011_2017
21013,C1216,2011_2017
21179,C1217,2011_2017
21229,C1217,2011_2017
47131,C1218,2011_2017
29105,C1219,2011_2017
20173,C122,2011_2017
27099,C1220,2011_2017
37017,C1221,2011_2017
55015,C1222,2011_2017
49003,C1223,2011_2017
21185,C1224,2011_2017
26143,C1225,2011_2017
39021,C1226,2011_2017
48321,C1227,2011_2017
17063,C1228,2011_2017
17075,C1229,2011_2017
39151,C123,2011_2017
17007,C1230,2011_2017
17137,C1231,2011_2017
17171,C1231,2011_2017
19181,C1232,2011_2017
20113,C1233,2011_2017
23027,C1234,2011_2017
27025,C1235,2011_2017
18107,C1236,2011_2017
41007,C1237,2011_2017
48013,C1238,2011_2017
22067,C1239,2011_2017
24003,C124,2011_2017
47047,C1240,2011_2017
47109,C1241,2011_2017
18103,C1242,2011_2017
39171,C1243,2011_2017
29207,C1244,2011_2017
19099,C1245,2011_2017
20079,C1246,2011_2017
48227,C1247,2011_2017
21121,C1248,2011_2017
19139,C1249,2011_2017
47093,C125,2011_2017
42035,C1250,2011_2017
47021,C1251,2011_2017
47183,C1252,2011_2017
55069,C1253,2011_2017
29101,C1254,2011_2017
35009,C1255,2011_2017
28071,C1256,2011_2017
01059,C1257,2011_2017
26165,C1258,2011_2017
37165,C1259,2011_2017
45045,C126,2011_2017
42047,C1260,2011_2017
48223,C1261,2011_2017
48323,C1262,2011_2017
26007,C1263,2011_2017
27017,C1264,2011_2017
47115,C1265,2011_2017
48477,C1266,2011_2017
37099,C1267,2011_2017
40081,C1268,2011_2017
29209,C1269,2011_2017
37081,C127,2011_2017
27067,C1270,2011_2017
48325,C1271,2011_2017
51073,C1272,2011_2017
51115,C1272,2011_2017
18061,C1273,2011_2017
48259,C1274,2011_2017
21035,C1275,2011_2017
01079,C1276,2011_2017
21209,C1277,2011_2017
28099,C1278,2011_2017
54083,C1279,2011_2017
13067,C128,2011_2017
22053,C1280,2011_2017
18055,C1281,2011_2017
53031,C1282,2011_2017
22089,C1283,2011_2017
18133,C1284,2011_2017
21211,C1285,2011_2017
36121,C1286,2011_2017
22039,C1287,2011_2017
26107,C1288,2011_2017
46013,C1289,2011_2017
46045,C1289,2011_2017
48047,C129,2011_2017
48215,C129,2011_2017
48261,C129,2011_2017
54077,C1290,2011_2017
22061,C1291,2011_2017
31101,C1292,2011_2017
31111,C1292,2011_2017
08029,C1293,2011_2017
41015,C1294,2011_2017
13293,C1295,2011_2017
29107,C1296,2011_2017
45027,C1297,2011_2017
18017,C1298,2011_2017
51009,C1299,2011_2017
32003,C13,2011_2017
22051,C130,2011_2017
27047,C1300,2011_2017
48427,C1301,2011_2017
51197,C1302,2011_2017
01061,C1303,2011_2017
45069,C1304,2011_2017
05023,C1305,2011_2017
17203,C1306,2011_2017
18023,C1307,2011_2017
42109,C1308,2011_2017
54047,C1309,2011_2017
27123,C131,2011_2017
18077,C1310,2011_2017
55083,C1311,2011_2017
51167,C1312,2011_2017
54059,C1313,2011_2017
05103,C1314,2011_2017
27119,C1315,2011_2017
48493,C1316,2011_2017
22011,C1317,2011_2017
40015,C1318,2011_2017
53021,C1319,2011_2017
06097,C132,2011_2017
36099,C1320,2011_2017
51137,C1321,2011_2017
54035,C1322,2011_2017
31019,C1323,2011_2017
31099,C1323,2011_2017
47055,C1324,2011_2017
47185,C1325,2011_2017
16011,C1326,2011_2017
17049,C1327,2011_2017
22087,C1328,2011_2017
28015,C1329,2011_2017
28083,C1329,2011_2017
06099,C133,2011_2017
17135,C1330,2011_2017
40087,C1331,2011_2017
17027,C1332,2011_2017
23023,C1333,2011_2017
26047,C1334,2011_2017
26105,C1335,2011_2017
39159,C1336,2011_2017
51187,C1337,2011_2017
37039,C1338,2011_2017
42119,C1339,2011_2017
42079,C134,2011_2017
42113,C134,2011_2017
13279,C1340,2011_2017
17157,C1341,2011_2017
39053,C1342,2011_2017
31119,C1343,2011_2017
31139,C1343,2011_2017
54053,C1344,2011_2017
48007,C1345,2011_2017
51093,C1346,2011_2017
13213,C1347,2011_2017
17165,C1348,2011_2017
29167,C1349,2011_2017
42133,C135,2011_2017
49045,C1350,2011_2017
27009,C1351,2011_2017
48171,C1352,2011_2017
18051,C1353,2011_2017
29027,C1354,2011_2017
13249,C1355,2011_2017
13261,C1355,2011_2017
47071,C1356,2011_2017
48465,C1357,2011_2017
01019,C1358,2011_2017
13305,C1359,2011_2017
34005,C136,2011_2017
28029,C1360,2011_2017
31001,C1361,2011_2017
26051,C1362,2011_2017
39047,C1363,2011_2017
40049,C1364,2011_2017
39127,C1365,2011_2017
55019,C1366,2011_2017
51169,C1367,2011_2017
55029,C1368,2011_2017
01133,C1369,2011_2017
34039,C137,2011_2017
05111,C1370,2011_2017
06069,C1371,2011_2017
13039,C1372,2011_2017
27097,C1373,2011_2017
55033,C1374,2011_2017
18027,C1375,2011_2017
27005,C1376,2011_2017
13111,C1377,2011_2017
39131,C1378,2011_2017
47077,C1379,2011_2017
31055,C138,2011_2017
51035,C1380,2011_2017
54009,C1381,2011_2017
21133,C1382,2011_2017
28091,C1383,2011_2017
39161,C1384,2011_2017
18151,C1385,2011_2017
26101,C1386,2011_2017
17107,C1387,2011_2017
18041,C1388,2011_2017
51163,C1389,2011_2017
51678,C1389,2011_2017
13135,C139,2011_2017
29127,C1390,2011_2017
29173,C1390,2011_2017
27085,C1391,2011_2017
48143,C1392,2011_2017
55045,C1393,2011_2017
54067,C1394,2011_2017
01109,C1395,2011_2017
12027,C1396,2011_2017
26061,C1397,2011_2017
26083,C1397,2011_2017
26131,C1397,2011_2017
48055,C1398,2011_2017
54005,C1399,2011_2017
12011,C14,2011_2017
12069,C140,2011_2017
50001,C1400,2011_2017
13257,C1401,2011_2017
13179,C1402,2011_2017
19125,C1403,2011_2017
37009,C1404,2011_2017
37055,C1405,2011_2017
54109,C1406,2011_2017
23007,C1407,2011_2017
24011,C1408,2011_2017
40133,C1409,2011_2017
42011,C141,2011_2017
48299,C1410,2011_2017
13055,C1411,2011_2017
21021,C1412,2011_2017
22047,C1413,2011_2017
08067,C1414,2011_2017
47117,C1415,2011_2017
51023,C1416,2011_2017
51775,C1417,2011_2017
48363,C1418,2011_2017
21043,C1419,2011_2017
48085,C142,2011_2017
30047,C1420,2011_2017
37117,C1421,2011_2017
41055,C1422,2011_2017
41065,C1422,2011_2017
13087,C1423,2011_2017
18175,C1424,2011_2017
20161,C1425,2011_2017
40083,C1426,2011_2017
29225,C1427,2011_2017
41045,C1428,2011_2017
29007,C1429,2011_2017
34017,C143,2011_2017
29055,C1430,2011_2017
50005,C1431,2011_2017
21137,C1432,2011_2017
27021,C1433,2011_2017
29083,C1434,2011_2017
13143,C1435,2011_2017
37189,C1436,2011_2017
37093,C1437,2011_2017
18073,C1438,2011_2017
27059,C1439,2011_2017
42029,C144,2011_2017
39019,C1440,2011_2017
18021,C1441,2011_2017
39065,C1442,2011_2017
51105,C1443,2011_2017
18001,C1444,2011_2017
50019,C1445,2011_2017
51027,C1446,2011_2017
13291,C1447,2011_2017
21085,C1448,2011_2017
35029,C1449,2011_2017
22033,C145,2011_2017
22091,C145,2011_2017
26129,C1450,2011_2017
39137,C1451,2011_2017
18143,C1452,2011_2017
39117,C1453,2011_2017
18137,C1454,2011_2017
39001,C1455,2011_2017
28127,C1456,2011_2017
49001,C1457,2011_2017
49021,C1457,2011_2017
48225,C1458,2011_2017
26033,C1459,2011_2017
12081,C146,2011_2017
28117,C1460,2011_2017
29221,C1461,2011_2017
54057,C1462,2011_2017
26043,C1463,2011_2017
48149,C1464,2011_2017
48473,C1465,2011_2017
01025,C1466,2011_2017
48185,C1467,2011_2017
51175,C1468,2011_2017
05027,C1469,2011_2017
34031,C147,2011_2017
29169,C1470,2011_2017
47133,C1471,2011_2017
48365,C1472,2011_2017
13227,C1473,2011_2017
21141,C1474,2011_2017
26029,C1475,2011_2017
26109,C1476,2011_2017
35017,C1477,2011_2017
39075,C1478,2011_2017
48189,C1479,2011_2017
34027,C148,2011_2017
51109,C1480,2011_2017
51139,C1481,2011_2017
56033,C1482,2011_2017
22031,C1483,2011_2017
27147,C1484,2011_2017
39073,C1485,2011_2017
24023,C1486,2011_2017
37007,C1487,2011_2017
28137,C1488,2011_2017
27095,C1489,2011_2017
36085,C149,2011_2017
28133,C1490,2011_2017
37149,C1491,2011_2017
48071,C1492,2011_2017
48407,C1493,2011_2017
53017,C1494,2011_2017
17109,C1495,2011_2017
28105,C1496,2011_2017
28155,C1496,2011_2017
32001,C1497,2011_2017
47069,C1498,2011_2017
05107,C1499,2011_2017
36081,C15,2011_2017
20091,C150,2011_2017
13147,C1500,2011_2017
20121,C1501,2011_2017
55093,C1502,2011_2017
31067,C1503,2011_2017
42131,C1504,2011_2017
48331,C1505,2011_2017
29175,C1506,2011_2017
51670,C1507,2011_2017
37033,C1508,2011_2017
04023,C1509,2011_2017
05105,C151,2011_2017
05119,C151,2011_2017
18079,C1510,2011_2017
20009,C1511,2011_2017
20047,C1511,2011_2017
20145,C1511,2011_2017
29215,C1512,2011_2017
45001,C1513,2011_2017
12007,C1514,2011_2017
08045,C1515,2011_2017
35019,C1516,2011_2017
35047,C1516,2011_2017
26031,C1517,2011_2017
28027,C1518,2011_2017
40039,C1519,2011_2017
40045,C1519,2011_2017
40129,C1519,2011_2017
48211,C1519,2011_2017
06091,C152,2011_2017
32027,C152,2011_2017
32029,C152,2011_2017
32031,C152,2011_2017
41025,C152,2011_2017
01005,C1520,2011_2017
13225,C1521,2011_2017
29131,C1522,2011_2017
32007,C1523,2011_2017
40091,C1524,2011_2017
48015,C1525,2011_2017
05083,C1526,2011_2017
51690,C1527,2011_2017
21173,C1528,2011_2017
41061,C1529,2011_2017
41039,C153,2011_2017
12051,C1530,2011_2017
18135,C1531,2011_2017
47111,C1532,2011_2017
55123,C1533,2011_2017
13311,C1534,2011_2017
18181,C1535,2011_2017
28043,C1536,2011_2017
28115,C1537,2011_2017
29219,C1538,2011_2017
48457,C1539,2011_2017
47065,C154,2011_2017
53049,C1540,2011_2017
08081,C1541,2011_2017
49009,C1541,2011_2017
56037,C1541,2011_2017
29015,C1542,2011_2017
31141,C1543,2011_2017
41057,C1544,2011_2017
28123,C1545,2011_2017
28141,C1546,2011_2017
54097,C1547,2011_2017
55001,C1548,2011_2017
06035,C1549,2011_2017
48339,C155,2011_2017
13123,C1550,2011_2017
17133,C1551,2011_2017
51520,C1552,2011_2017
18031,C1553,2011_2017
22111,C1554,2011_2017
36123,C1555,2011_2017
55051,C1556,2011_2017
55125,C1556,2011_2017
05015,C1557,2011_2017
13195,C1558,2011_2017
28057,C1559,2011_2017
37067,C156,2011_2017
47097,C1560,2011_2017
18183,C1561,2011_2017
27115,C1562,2011_2017
28145,C1563,2011_2017
01111,C1564,2011_2017
05029,C1565,2011_2017
05123,C1566,2011_2017
28163,C1567,2011_2017
47057,C1568,2011_2017
53037,C1569,2011_2017
42077,C157,2011_2017
12133,C1570,2011_2017
35055,C1571,2011_2017
45011,C1572,2011_2017
19015,C1573,2011_2017
20031,C1574,2011_2017
20059,C1574,2011_2017
21115,C1575,2011_2017
29141,C1576,2011_2017
48293,C1577,2011_2017
28139,C1578,2011_2017
48123,C1579,2011_2017
19153,C158,2011_2017
48419,C1580,2011_2017
08083,C1581,2011_2017
55137,C1582,2011_2017
05019,C1583,2011_2017
06015,C1584,2011_2017
21217,C1585,2011_2017
21027,C1586,2011_2017
28031,C1587,2011_2017
51141,C1588,2011_2017
55057,C1589,2011_2017
12033,C159,2011_2017
01099,C1590,2011_2017
04009,C1591,2011_2017
21051,C1592,2011_2017
22037,C1593,2011_2017
39105,C1594,2011_2017
47171,C1595,2011_2017
05113,C1596,2011_2017
12129,C1597,2011_2017
13119,C1598,2011_2017
18149,C1599,2011_2017
42101,C16,2011_2017
48121,C160,2011_2017
20111,C1600,2011_2017
13107,C1601,2011_2017
22041,C1602,2011_2017
26127,C1603,2011_2017
56029,C1604,2011_2017
29177,C1605,2011_2017
48035,C1606,2011_2017
38057,C1607,2011_2017
38059,C1607,2011_2017
47081,C1608,2011_2017
47135,C1608,2011_2017
48089,C1609,2011_2017
55133,C161,2011_2017
39069,C1610,2011_2017
45039,C1611,2011_2017
54027,C1612,2011_2017
20191,C1613,2011_2017
27015,C1614,2011_2017
37131,C1615,2011_2017
50017,C1616,2011_2017
51840,C1617,2011_2017
22029,C1618,2011_2017
05071,C1619,2011_2017
33011,C162,2011_2017
18087,C1620,2011_2017
18179,C1621,2011_2017
47151,C1622,2011_2017
20021,C1623,2011_2017
24039,C1624,2011_2017
29195,C1625,2011_2017
53075,C1626,2011_2017
51053,C1627,2011_2017
12059,C1628,2011_2017
19143,C1629,2011_2017
19167,C1629,2011_2017
12117,C163,2011_2017
54043,C1630,2011_2017
05149,C1631,2011_2017
13029,C1632,2011_2017
27091,C1633,2011_2017
19149,C1634,2011_2017
20051,C1635,2011_2017
20195,C1635,2011_2017
35051,C1636,2011_2017
22085,C1637,2011_2017
48025,C1638,2011_2017
01013,C1639,2011_2017
18161,C164,2011_2017
39017,C164,2011_2017
13187,C1640,2011_2017
21183,C1641,2011_2017
37091,C1642,2011_2017
37123,C1643,2011_2017
01091,C1644,2011_2017
37185,C1645,2011_2017
36095,C1646,2011_2017
18075,C1647,2011_2017
28007,C1648,2011_2017
28039,C1649,2011_2017
41067,C165,2011_2017
47085,C1650,2011_2017
08087,C1651,2011_2017
13105,C1652,2011_2017
20099,C1653,2011_2017
48449,C1654,2011_2017
20041,C1655,2011_2017
47049,C1656,2011_2017
17045,C1657,2011_2017
17083,C1658,2011_2017
17145,C1659,2011_2017
41005,C166,2011_2017
26009,C1660,2011_2017
13145,C1661,2011_2017
13199,C1662,2011_2017
24029,C1663,2011_2017
48463,C1664,2011_2017
18153,C1665,2011_2017
19065,C1666,2011_2017
37115,C1667,2011_2017
38105,C1668,2011_2017
48233,C1669,2011_2017
45051,C167,2011_2017
53003,C1670,2011_2017
21097,C1671,2011_2017
29217,C1672,2011_2017
48285,C1673,2011_2017
05135,C1674,2011_2017
48179,C1675,2011_2017
05121,C1676,2011_2017
36049,C1677,2011_2017
39175,C1678,2011_2017
51033,C1679,2011_2017
12021,C168,2011_2017
29229,C1680,2011_2017
40009,C1681,2011_2017
40065,C1682,2011_2017
48197,C1682,2011_2017
48133,C1683,2011_2017
48337,C1684,2011_2017
51570,C1685,2011_2017
13131,C1686,2011_2017
23021,C1687,2011_2017
05021,C1688,2011_2017
05067,C1689,2011_2017
18003,C169,2011_2017
21167,C1690,2011_2017
46029,C1691,2011_2017
48273,C1692,2011_2017
06021,C1693,2011_2017
28025,C1694,2011_2017
47041,C1695,2011_2017
55121,C1696,2011_2017
13207,C1697,2011_2017
18129,C1698,2011_2017
22077,C1699,2011_2017
12043,C17,2011_2017
12099,C17,2011_2017
53011,C170,2011_2017
26089,C1700,2011_2017
27045,C1701,2011_2017
37015,C1702,2011_2017
41013,C1703,2011_2017
47005,C1704,2011_2017
48503,C1705,2011_2017
01057,C1706,2011_2017
16057,C1707,2011_2017
21207,C1708,2011_2017
13205,C1709,2011_2017
17089,C171,2011_2017
17085,C1710,2011_2017
48455,C1711,2011_2017
49047,C1712,2011_2017
51049,C1713,2011_2017
51147,C1713,2011_2017
18049,C1714,2011_2017
05089,C1715,2011_2017
26133,C1716,2011_2017
05141,C1717,2011_2017
06063,C1718,2011_2017
12003,C1719,2011_2017
45019,C172,2011_2017
28079,C1720,2011_2017
30053,C1721,2011_2017
05057,C1722,2011_2017
21231,C1723,2011_2017
