cluster,deaths,S_raw,I_raw,S_rare,I_rare,S_resid,I_resid,period
C1815,616,0.8884033985495025,0.6081887375163354,NA,NA,-0.0018496189870787466,-0.02133855798146201,2011_2017
C1816,644,0.8891005362447437,0.6235361193293878,NA,NA,-0.0011747595440386885,-0.006052314261193601,2011_2017
C1817,650,0.8851644970414201,0.6214296070755313,NA,NA,-0.00511544668736869,-0.00817158183287292,2011_2017
C1818,676,0.8914953958194741,0.6280752321891315,NA,NA,0.0011957939728476686,-0.0015799043908163988,2011_2017
C1819,872,0.8888640476390877,0.6260204081632584,0.8879012986904191,0.6312729059601533,-0.001563188249990089,-0.003984993862080188,2011_2017
C182,9218,0.8909852905545157,0.6298632089027463,0.8882238246129166,0.622603087230596,-6.251412155114472e-4,-0.003389231485287154,2011_2017
C1820,682,0.8945485504940618,0.630097616570052,NA,NA,0.004244519436925782,4.3032493051293493e-4,2011_2017
C1821,693,0.8833042859016885,0.6105357705430039,0.8829670709410428,0.6116855374241552,-0.007007765243662935,-0.01915353058332185,2011_2017
C1822,1269,0.8917366975479412,0.6373669743055521,0.8922491156716184,0.6496228643320381,0.0011213034441911547,0.0068452106606930255,2011_2017
C1823,625,0.8973056,0.6552499999999901,NA,NA,0.00704531320459364,0.025702755512635015,2011_2017
C1824,657,0.8872718342912876,0.6285748190340578,NA,NA,-0.0030134781938574704,-0.0010411033247663514,2011_2017
C1825,755,0.8974623920003508,0.6361921296296386,0.8968901380369062,0.635752660147483,0.00710738723875895,0.006384951115473026,2011_2017
C1826,694,0.8932139624114477,0.642361599871301,0.8931622410106371,0.642361599871301,0.0029011884813287337,0.012670315210460179,2011_2017
C1827,689,0.9042574480589651,0.6721375866228889,NA,NA,0.013948298505128007,0.04245624831921293,2011_2017
C1828,684,0.8977591395643104,0.6433421599494022,NA,NA,0.007453640746086879,0.013670840340669533,2011_2017
C1829,858,0.8915404719600523,0.6345037029143776,0.8953235835562043,0.6431336572075916,0.0011213512997751579,0.004520571469643639,2011_2017
C183,9391,0.8902377333094108,0.6317007788699024,0.8962995386203849,0.6332111917299602,-0.0013820310050279474,-0.0015772727716977196,2011_2017
C1830,683,0.8915794370285259,0.6424718324829767,NA,NA,0.0012746715543835848,0.012802525386629286,2011_2017
C1831,671,0.8942988310704713,0.640464822112408,NA,NA,0.004002950322680821,0.010819897324832265,2011_2017
C1832,641,0.8813062662912133,0.608115750777642,NA,NA,-0.008966689288508623,-0.021466260589266734,2011_2017
C1833,685,0.8909414460013854,0.6367217630853914,NA,NA,6.352149088754462e-4,0.0070484339001057605,2011_2017
C1834,673,0.8941489725762757,0.6376102716394418,NA,NA,0.0038516000772111834,0.007961253046527174,2011_2017
C1835,624,0.8905119986850756,0.6263983232746674,NA,NA,2.525144061219555e-4,-0.0031467188709192926,2011_2017
C1836,657,0.886136652696983,0.6205461093266951,NA,NA,-0.004148659788162061,-0.009069813032129042,2011_2017
C1837,646,0.8878883148501376,0.6300468155968204,NA,NA,-0.0023885350387539,4.541170973130656e-4,2011_2017
C1838,684,0.8903209534557641,0.6337683578327854,NA,NA,1.5454637540581913e-5,0.004097038224052684,2011_2017
C1839,657,0.8876842063806473,0.6195128890486286,NA,NA,-0.0026011061044978454,-0.010103033310195558,2011_2017
C184,9425,0.8914367539348058,0.6330818692430152,0.8886761986340818,0.6084319759214837,-1.8482429528153245e-4,-2.0116031795774095e-4,2011_2017
C1840,695,0.8964794782878732,0.6532618059362502,0.896948779113724,0.6536059736394426,0.006165982612217579,0.0235685405928499,2011_2017
C1841,673,0.889318193359224,0.6315485848206261,NA,NA,-0.00097917913984047855,0.0018995662277114826,2011_2017
C1842,908,0.8903869665625181,0.6356601533966427,0.8912982924975025,0.64708254568368,-6.055386150204601e-5,0.005599084626525818,2011_2017
C1843,672,0.8857089710884354,0.6140260631001359,NA,NA,-0.004587656089134663,-0.015620910110839952,2011_2017
C1844,660,0.8953122130394858,0.6442618071930556,NA,NA,0.005024617120830993,0.014639618419410305,2011_2017
C1845,684,0.8890171334769673,0.6349035812672107,NA,NA,-0.0012883653412562234,0.005232261658477976,2011_2017
C1846,623,0.8943727472051818,0.635792241946088,NA,NA,0.004114066727735851,0.006249405668839313,2011_2017
C1847,722,0.8851413049316689,0.6134066587395935,0.8820958320854653,0.6052661111578643,-0.005191295651973218,-0.01633903610440468,2011_2017
C1848,660,0.8871808999081727,0.6204862124989795,NA,NA,-0.003106696010482108,-0.00913597627466578,2011_2017
C1849,609,0.8729376808194541,0.5916633793556851,NA,NA,-0.017309609161036053,-0.03784819803942823,2011_2017
C185,9320,0.8907893634069517,0.6315407889969497,0.8812287818782318,0.6228475765305956,-8.265917565912325e-4,-0.001726809211463964,2011_2017
C1850,667,0.8804802995803447,0.5971079103795096,NA,NA,-0.00981258429923515,-0.03252879011806943,2011_2017
C1851,683,0.8885096969060364,0.6206021272760005,NA,NA,-0.0017950685681059212,-0.00906717982034689,2011_2017
C1852,594,0.884433561201238,0.6147553093259517,NA,NA,-0.0058012308573103825,-0.01472197008634035,2011_2017
C1853,634,0.8912517788016598,0.6420287069075998,NA,NA,9.843265151798265e-4,0.012461798199993284,2011_2017
C1854,648,0.8912846745922878,0.640635309642758,NA,NA,0.0010062753999000096,0.01103835939764485,2011_2017
C1855,657,0.8983734469441607,0.6524860567224425,NA,NA,0.008088134459015545,0.022870134363618413,2011_2017
C1856,636,0.890673826193584,0.6267336617080548,NA,NA,4.047953714186259e-4,-0.00283757896690383,2011_2017
C1857,659,0.8966959180806897,0.6371225563966175,NA,NA,0.006409082152996543,0.007502453262254419,2011_2017
C1858,643,0.8923228741634397,0.6300234220907296,NA,NA,0.002048357232741068,4.371259163764471e-4,2011_2017
C1859,610,0.8923837678043537,0.6300482339570656,NA,NA,0.002135655589553079,5.344001085684791e-4,2011_2017
C186,9169,0.8896894597860481,0.631049706026357,0.8849608675528451,0.5985003150598573,-0.0019182968215455246,-0.002195392927186981,2011_2017
C1860,649,0.8847224959105036,0.6119823264119304,NA,NA,-0.005556676144137406,-0.017616744795084068,2011_2017
C1861,638,0.8812020322127336,0.6142028706907624,NA,NA,-0.009068572196721332,-0.01537268837169103,2011_2017
C1862,630,0.895379188712522,0.6397531414239019,NA,NA,0.0051149084677776496,0.010194937734094793,2011_2017
C1863,685,0.8814747722308062,0.6004543209876549,NA,NA,-0.008831458861703747,-0.02921900819763071,2011_2017
C1864,621,0.897513490526163,0.6434889327197041,NA,NA,0.007256421523405376,0.013950518804143481,2011_2017
C1865,638,0.88502471477285,0.6247688609467449,NA,NA,-0.005245889636604912,-0.004806698115708547,2011_2017
C1866,690,0.8890737240075615,0.6269983309537627,NA,NA,-0.0012361525180671592,-0.002685002374856856,2011_2017
C1867,661,0.8830429299575895,0.6099442268897626,NA,NA,-0.007245424803136233,-0.019680044370269843,2011_2017
C1868,637,0.8958446801012399,0.6512631370216235,NA,NA,0.005574861868819974,0.021689735460758704,2011_2017
C1869,622,0.8835154723379618,0.6111621263136515,NA,NA,-0.00674240304879946,-0.01837850055737734,2011_2017
C187,8963,0.893857299640959,0.6397806237102839,0.8916459503100648,0.5969008264462805,0.0022609482477589597,0.006566824027864041,2011_2017
C1870,678,0.8921476492547054,0.6321949515241483,NA,NA,0.0018465666579364425,0.002535751329210196,2011_2017
C1871,658,0.8946933232324166,0.6412547241118725,NA,NA,0.0044072484480599744,0.011636709779248062,2011_2017
C1872,650,0.8904189349112426,0.6261056267357563,NA,NA,1.3899118245380265e-4,-0.003495562172647904,2011_2017
C1873,681,0.8867584812004459,0.6222231322044994,NA,NA,-0.0035448143636145385,-0.007442141025180048,2011_2017
C1874,666,0.89032275518762,0.6353560483144023,NA,NA,3.062332905621793e-5,0.005721411584224579,2011_2017
C1875,653,0.8863321365168184,0.6249281934996291,NA,NA,-0.003950115142170632,-0.004679329049737973,2011_2017
C1876,944,0.8903444592071244,0.6335931201289968,0.8983394103639727,0.6356214585412325,-1.2255780083290227e-4,0.0034785469839877896,2011_2017
C1877,606,0.890985633216787,0.634582511505595,NA,NA,7.408180511747509e-4,0.0050777257322058055,2011_2017
C1878,634,0.8940580561056434,0.6405091004149849,NA,NA,0.003790603819163355,0.010942191707378328,2011_2017
C1879,679,0.8923284480122158,0.6342758474778719,NA,NA,0.0020266266751600517,0.0046146199617691855,2011_2017
C188,8964,0.8916056660575566,0.6324948944081676,0.9066622546237443,0.6039236111111151,9.258668602872206e-6,-7.190589431109382e-4,2011_2017
C1880,624,0.8865826347797502,0.6240999999999941,NA,NA,-0.003676849499203434,-0.005445042145592568,2011_2017
C1881,607,0.8896048028356706,0.6235164913026563,NA,NA,-6.408386246703454e-4,-0.0059905620671012625,2011_2017
C1882,621,0.8965644213141237,0.6560981535471399,NA,NA,0.006307352311366077,0.026559739631579243,2011_2017
C1883,627,0.8873677596921112,0.6224758634041242,NA,NA,-0.002894128297425677,-0.007075775232037218,2011_2017
C1884,658,0.8957650058665385,0.6373172210866919,NA,NA,0.005478931082181914,0.007699206754067473,2011_2017
C1885,642,0.893110509408876,0.6320305602996782,NA,NA,0.0028367725466083584,0.0024464048631027764,2011_2017
C1886,681,0.8929254508248861,0.6339853366880387,NA,NA,0.00262215526082565,0.004320063458359213,2011_2017
C1887,664,0.8939341704166062,0.6404648221124083,NA,NA,0.003643545988407282,0.010834322215617934,2011_2017
C1888,606,0.8864817174786787,0.6339149066421933,NA,NA,-0.0037630976869336267,0.004410120868804134,2011_2017
C1889,686,0.8902243112988635,0.6381521178118656,NA,NA,-8.265100125467153e-5,0.008476781977306396,2011_2017
C189,9042,0.8913034852567641,0.6330667285995631,0.9063104081628379,0.646264348822346,-2.9727066747789124e-4,-1.591584147120637e-4,2011_2017
C1890,673,0.8918307284364657,0.6253678039576928,NA,NA,0.0015333559374012167,-0.0042812146352219065,2011_2017
C1891,628,0.8917856708182887,0.6372869409201609,NA,NA,0.0015229841429281377,0.007733110454606725,2011_2017
C1892,635,0.8990563581127162,0.661765186419627,NA,NA,0.008788115937899665,0.03219611002552637,2011_2017
C1893,600,0.8908222222222221,0.6427018174984525,NA,NA,5.823935936519935e-4,0.013210716252987814,2011_2017
C1894,627,0.893360703484098,0.6384182217620774,NA,NA,0.003098815494561105,0.008866583125915995,2011_2017
C1895,631,0.8801464734115094,0.6021653777513489,NA,NA,-0.010118601724825071,-0.027395007355355452,2011_2017
C1896,620,0.8999427679500521,0.6539483473270286,NA,NA,0.009686506628778931,0.02441214992760623,2011_2017
C1897,648,0.8856881572930955,0.6138019652305475,NA,NA,-0.004590241899292294,-0.015794985014565676,2011_2017
C1898,650,0.8909727810650888,0.6370432604417119,NA,NA,6.928373363000407e-4,0.0074420715333076695,2011_2017
C1899,595,0.894501800720288,0.6468144044321306,NA,NA,0.00426616571622786,0.01733481172881173,2011_2017
C19,42889,0.890366229216762,0.6312557902431108,0.8853252799587837,0.6320639357149057,-0.0020159232881837917,-0.004114479383439915,2011_2017
C190,8916,0.8930557392147759,0.638403552012805,0.8915454227498059,0.6273116133587873,0.0014620266929193054,0.005196994171422811,2011_2017
C1900,644,0.8902530766559933,0.6286727811617652,NA,NA,-2.2219132789118838e-5,-9.156524288162243e-4,2011_2017
C1901,608,0.8868810595567868,0.622900180480363,NA,NA,-0.003365406840361493,-0.006609136759226568,2011_2017
C1902,633,0.8933012885305062,0.6188220186033653,NA,NA,0.0030346273772620795,-0.010742719001376199,2011_2017
C1903,652,0.9052278971733974,0.6619360207100534,NA,NA,0.014946413646056733,0.03233060614041324,2011_2017
C1904,610,0.8862456328943833,0.6241670137442792,NA,NA,-0.004002479320417315,-0.005346820104217886,2011_2017
C1905,663,0.8988213454542973,0.6422121548323433,NA,NA,0.008531476442244392,0.012583728020192086,2011_2017
C1906,586,0.8841337697585295,0.6131780558588276,NA,NA,-0.006094227286829274,-0.016280576033762394,2011_2017
C1907,652,0.8896787609620233,0.6207151160963975,NA,NA,-6.027225653173709e-4,-0.008890298473242667,2011_2017
C1908,620,0.8991155046826224,0.6596166666666617,NA,NA,0.008859243361349163,0.030080469267239417,2011_2017
C1909,617,0.8903960976019797,0.6329796279291432,NA,NA,1.422671519669091e-4,0.003450101557201977,2011_2017
C191,8923,0.8957605073975887,0.6446567558476831,0.8933339755927462,0.6622031606797525,0.004166400972058549,0.01144911701847808,2011_2017
C1910,600,0.8877833333333333,0.6193275882126595,NA,NA,-0.0024564952952368197,-0.0101635130328051,2011_2017
C1911,620,0.8946149843912592,0.6406417755331564,NA,NA,0.004358723069986001,0.011105578133734051,2011_2017
C1912,627,0.8886345194579897,0.6336965226042843,NA,NA,-0.0016273685315472551,0.0041448839681229145,2011_2017
C1913,607,0.890364745188615,0.6337194884330614,NA,NA,1.1910372827406395e-4,0.0042124350633038045,2011_2017
C1914,669,0.8846213141895742,0.6128773983171726,NA,NA,-0.005673070360583031,-0.01676342046294375,2011_2017
C1915,604,0.8929158808824175,0.6364058733289565,NA,NA,0.002672722397960059,0.0069056339771288175,2011_2017
C1916,634,0.8760312073958344,0.594259590913375,NA,NA,-0.014236244890645618,-0.03530731779423156,2011_2017
C1917,605,0.8828358718666757,0.6034116271654829,NA,NA,-0.007408115641808806,-0.02609088727271281,2011_2017
C1918,614,0.8775902131587602,0.5911131517192204,NA,NA,-0.012661174590888382,-0.03840967116269106,2011_2017
C1919,617,0.8930912109359609,0.6348708683175696,NA,NA,0.002837380485948112,0.005341341945628339,2011_2017
C192,9094,0.8919540305493405,0.6339558237156607,0.899135253549356,0.6377946589396136,3.5039638978072023e-4,7.22037975025488e-4,2011_2017
C1920,646,0.8895657008118548,0.6370428027441257,NA,NA,-7.111490770367179e-4,0.00745010424461838,2011_2017
C1921,561,0.8804814422933328,0.6140329218107037,NA,NA,-0.009724707355575896,-0.015365754384321167,2011_2017
C1922,630,0.8971680524061476,0.656532242451792,NA,NA,0.00690377216140328,0.026974038761984835,2011_2017
C1923,627,0.8919616716141521,0.6367903370498524,NA,NA,0.001699783624615161,0.007238698413691024,2011_2017
C1924,605,0.8881688409261662,0.6247326550153469,NA,NA,-0.0020751465823182617,-0.004769859422848802,2011_2017
C1925,616,0.8966678613594198,0.6368159203980263,NA,NA,0.006414843822838582,0.007288624900228852,2011_2017
C1926,641,0.8995889320752238,0.6396921870404797,NA,NA,0.009315976495501876,0.01011017567357095,2011_2017
C1927,607,0.8856802433986792,0.6204388778061153,NA,NA,-0.0045653980616616715,-0.009068175563642271,2011_2017
C1928,585,0.8884856454087224,0.6314866112650102,NA,NA,-0.0017414957558931435,0.002030328161536095,2011_2017
C1929,683,0.8849726360107099,0.6132076139508981,NA,NA,-0.005332129463432492,-0.016461693145449326,2011_2017
C193,8798,0.8918747988819918,0.6354646820643691,0.8997761167460067,0.6530187517254656,2.8777340012288964e-4,0.0022764754323871188,2011_2017
C1930,657,0.8976599042277407,0.6446738856711082,NA,NA,0.007374591742595556,0.015057963312284057,2011_2017
C1931,594,0.8979242480925982,0.6516451486161795,NA,NA,0.007689456034049855,0.02216786920388747,2011_2017
C1932,619,0.8942454999334485,0.6348161752202307,NA,NA,0.003990047595322657,0.005282197909093473,2011_2017
C1933,572,0.8850860677783755,0.6095154614073551,NA,NA,-0.0051298120664231735,-0.01990991731414061,2011_2017
C1934,604,0.8841827112845928,0.6211964344334697,NA,NA,-0.006060447199864604,-0.00830380491835794,2011_2017
C1935,608,0.8910361842105263,0.6249653234538733,NA,NA,7.897178133780798e-4,-0.004543993785716221,2011_2017
C1936,600,0.8880666666666666,0.6228630590136616,NA,NA,-0.0021731619619035176,-0.006628042231803071,2011_2017
C1937,581,0.8875906873128117,0.629433666470699,NA,NA,-0.0026330156607303813,-1.3181222718453107e-5,2011_2017
C1938,587,0.8921870510695972,0.6400716665266893,NA,NA,0.0019581996003141303,0.010610689842924344,2011_2017
C1939,592,0.8862593590211832,0.620424746075719,NA,NA,-0.003973742887841443,-0.009047895067939519,2011_2017
C194,8727,0.8917646304688875,0.6362250850340215,0.889329627775765,0.6398103974408483,1.8167189456525952e-4,0.003048039195475484,2011_2017
C1940,597,0.8840517495349445,0.6152524594907327,NA,NA,-0.006185567125409648,-0.014231748173293394,2011_2017
C1941,594,0.8829427836161843,0.607515190564398,NA,NA,-0.007292008442364053,-0.02196208884789408,2011_2017
C1942,629,0.8996741995900325,0.6564028943178102,NA,NA,0.009410715497610937,0.026846875504722336,2011_2017
C1943,581,0.8869863520963619,0.6180864664109751,NA,NA,-0.0032373508771801397,-0.011360381282442347,2011_2017
C1944,621,0.8900142878998862,0.6292999999999932,NA,NA,-2.4278110287141505e-4,-2.384139155674091e-4,2011_2017
C1945,613,0.8881839640843178,0.6162612316458497,NA,NA,-0.0020666067832395443,-0.013259349470745687,2011_2017
C1946,628,0.8849750496977565,0.6208427184145763,NA,NA,-0.005287636977604074,-0.008711112050977913,2011_2017
C1947,645,0.8956096388438196,0.6422121548323518,NA,NA,0.005333565403550466,0.012621587136800255,2011_2017
C1948,639,0.8916514213082354,0.6383730794608377,NA,NA,0.001380031951107892,0.008795366270528949,2011_2017
C1949,601,0.9008391449636075,0.6529043692129525,NA,NA,0.010598481797963594,0.023410977751693925,2011_2017
C195,9195,0.8916239025098459,0.6323831585952652,0.89162081842,0.627371193415638,1.4724653095138591e-5,-8.658406850214981e-4,2011_2017
C1950,602,0.8919272414211765,0.631378891295014,NA,NA,0.0016857451035831809,0.0018832134191513424,2011_2017
C1951,644,0.8922929285135605,0.6261834192941199,NA,NA,0.0020176327247780463,-0.0034050142964614813,2011_2017
C1952,601,0.8865756185614103,0.6206701205193623,NA,NA,-0.0036650446042335964,-0.008823270941896224,2011_2017
C1953,582,0.8862968080206894,0.6276979927773533,NA,NA,-0.003927756710891354,-0.0017512198342119214,2011_2017
C1954,585,0.8810577836218862,0.6061377697298952,NA,NA,-0.009169357542729331,-0.02331851337357887,2011_2017
C1955,620,0.8907388137356921,0.6382961681404651,NA,NA,4.8255241441888763e-4,0.008759970741042754,2011_2017
C1956,571,0.9071497142997352,0.6904930686830433,NA,NA,0.016934711265525065,0.061070096188330064,2011_2017
C1957,615,0.8859118249719081,0.6136377300797848,NA,NA,-0.004340378332646548,-0.01588733092525542,2011_2017
C1958,567,0.8894363415233493,0.6300803402646502,NA,NA,-7.751388723042488e-4,6.670349287866111e-4,2011_2017
C1959,587,0.89150794180556,0.6336814597553145,NA,NA,0.0012790903362769938,0.004220483071549538,2011_2017
C196,8798,0.890762697364365,0.6308234679932356,0.884516870828368,0.6184319009028872,-8.243281175039726e-4,-0.0023647386387463734,2011_2017
C1960,621,0.8970985968815557,0.6467661691542399,NA,NA,0.006841527878798037,0.017227755238679292,2011_2017
C1961,623,0.8881892360529617,0.6286433357140535,NA,NA,-0.002069444424484194,-8.995005631951432e-4,2011_2017
C1962,611,0.8889775822951295,0.6245084493570001,NA,NA,-0.0012713508093623337,-0.0050076372548489454,2011_2017
C1963,613,0.8892644151060891,0.6231778425656043,NA,NA,-9.861557614681998e-4,-0.006342738550991094,2011_2017
C1964,599,0.8957723083268998,0.6466109664351751,NA,NA,0.005533315625141212,0.01712215921935427,2011_2017
C1965,572,0.886278057606729,0.6250984562066764,NA,NA,-0.003937822238069728,-0.004326922514819368,2011_2017
C1966,600,0.8819111111111111,0.6026114004629591,NA,NA,-0.008328717517458988,-0.026879700782505508,2011_2017
C1967,558,0.9023650775298364,0.6531466067732377,NA,NA,0.012161614634537,0.023755303822306152,2011_2017
C1968,592,0.895458592037984,0.6425691326603512,NA,NA,0.0052254901289592575,0.013096491516692729,2011_2017
C1969,573,0.8854350361984474,0.6238130021913746,NA,NA,-0.004781718928062628,-0.00561477856121404,2011_2017
C197,8737,0.8901093544444761,0.6285310634434759,0.8830173347211723,0.6128864447086821,-0.0014741789311620039,-0.004647559819361106,2011_2017
C1970,583,0.8908908496597419,0.6340199659118628,NA,NA,6.654246470005544e-4,0.004568392435139252,2011_2017
C1971,594,0.8952431157818364,0.6467717402461629,NA,NA,0.005008323723288019,0.017294460833870873,2011_2017
C1972,598,0.8813547946890975,0.6078222977999801,NA,NA,-0.00888336069147563,-0.02166421155962366,2011_2017
C1973,534,0.8922835220019918,0.6372588786731609,NA,NA,0.002102087091440173,0.007928027007329825,2011_2017
C1974,536,0.8770049008687905,0.580246078961604,NA,NA,-0.013178407081002602,-0.049089912876171336,2011_2017
C1975,568,0.8806908351517556,0.5982098765432142,NA,NA,-0.009521528223781328,-0.031205851949796144,2011_2017
C1976,586,0.876067280923482,0.5961012662952657,NA,NA,-0.014160716121876844,-0.03335736559732423,2011_2017
C1977,618,0.8863752997978656,0.6195971482201634,NA,NA,-0.0038793422512476954,-0.009934605419009533,2011_2017
C1978,563,0.8876704030993567,0.6286881616552032,NA,NA,-0.0025375297625614946,-7.154082021002131e-4,2011_2017
C1979,579,0.8907800656840899,0.6313808084816234,NA,NA,5.580906776045486e-4,0.001938702839300792,2011_2017
C198,9145,0.8899835198719612,0.6287433788058264,0.895344526797925,0.6352838010203917,-0.0016229212321034355,-0.004498110018157878,2011_2017
C1980,590,0.8918414248779087,0.6342674243908764,NA,NA,0.001610018828383142,0.004799437185707656,2011_2017
C1981,567,0.8858405730833715,0.6150362318840559,NA,NA,-0.004370907312282023,-0.014377073451807726,2011_2017
C1982,619,0.8882793394943641,0.6158935380419703,NA,NA,-0.001976112843761722,-0.013640439269166896,2011_2017
C1983,546,0.8748004132619518,0.5881886642885403,NA,NA,-0.01539215646228291,-0.041172744589137535,2011_2017
C1984,571,0.8964455390579712,0.6541222303384443,NA,NA,0.006230536023761026,0.024699257843731087,2011_2017
C1985,616,0.8931628436498567,0.6356068449449986,NA,NA,0.0029098261132754514,0.006079549447201233,2011_2017
C1986,585,0.8894849879465265,0.6419994212962884,NA,NA,-7.4215321808905e-4,0.012543138192814336,2011_2017
C1987,539,0.8848723500194478,0.627172495055347,NA,NA,-0.00531375444974691,-0.002171171256220191,2011_2017
C1988,553,0.8803076430059286,0.6134156378600821,NA,NA,-0.009891309760788933,-0.01596328796820894,2011_2017
C1989,570,0.8773591874422899,0.6060092524957398,NA,NA,-0.012854937247104216,-0.02341130956181819,2011_2017
C199,8727,0.889286759024481,0.6252693763780979,0.878640197201564,0.6165838175920221,-0.002296199549841328,-0.007907669460448173,2011_2017
C1990,531,0.8801146257815798,0.5959630911188003,NA,NA,-0.010063986400253671,-0.03336001414714656,2011_2017
C1991,609,0.8943515575076642,0.6382467674775392,NA,NA,0.004104267527173989,0.008735190082425794,2011_2017
C1992,558,0.8977466887629912,0.6501440329218117,NA,NA,0.00754322586769183,0.02075272997088016,2011_2017
C1993,532,0.8905322516818361,0.6344571040350964,NA,NA,3.5269682567057965e-4,0.005131411792834781,2011_2017
C1994,594,0.8993526737634482,0.6498698244729934,NA,NA,0.00911788170489985,0.020392545060701317,2011_2017
C1995,548,0.8834714156321594,0.6218490931279803,NA,NA,-0.0067229861157668686,-0.007517343362879394,2011_2017
C1996,563,0.8928128618256044,0.6415690536569625,NA,NA,0.0026049289636861394,0.012165483799659023,2011_2017
C1997,620,0.897018730489074,0.6491004319287215,NA,NA,0.006762469167800797,0.01956423452929914,2011_2017
C1998,539,0.8912402201562021,0.6385804063361007,NA,NA,0.0010541156870074175,0.009236740024533499,2011_2017
C1999,587,0.8927558776326368,0.6387257617728558,NA,NA,0.002527026163353712,0.009264785089090784,2011_2017
C2,125172,0.8912719719562153,0.6330629418223551,0.8981844303752401,0.65488148384352185,-0.0016478237879726403,-0.0037827793768144043,2011_2017
C20,41905,0.8911269504785093,0.6313656334094668,0.8959225602694139,0.6153485223243235,-0.0012435513701648303,-0.003972663381077888,2011_2017
C200,8623,0.8916454755195768,0.6332407713498707,0.8815177986139763,0.6314704149482262,6.853422444962084e-5,8.023869963095514e-5,2011_2017
C2000,796,0.8911391126486706,0.6378799578091111,0.8881777494811313,0.6414146584495244,7.575969857842427e-4,0.008000025565052766,2011_2017
C2001,585,0.886866827379648,0.6228564347469607,NA,NA,-0.0033603137849676306,-0.006599848356513331,2011_2017
C2002,572,0.8811677832656855,0.6079289275262812,NA,NA,-0.009048096579113226,-0.02149645119521449,2011_2017
C2003,601,0.893690770512817,0.6342541634227389,NA,NA,0.0034501073471730655,0.004760771961480334,2011_2017
C2004,552,0.8844780508296577,0.6205967078189328,NA,NA,-0.0057199950281694055,-0.008779729183960848,2011_2017
C2005,580,0.8897562425683709,0.6296761626491356,NA,NA,-4.665971651745351e-4,2.316839407951155e-4,2011_2017
C2006,549,0.8908596852697901,0.6305254725715991,NA,NA,6.643700112672629e-4,0.0011565291383136603,2011_2017
C2007,537,0.8903730983566195,0.6307594640649424,NA,NA,1.8885650156301152e-4,0.0014209093157623045,2011_2017
C2008,560,0.8798150510204084,0.6023868312757253,NA,NA,-0.01039020464084768,-0.02700939155358828,2011_2017
C2009,579,0.8862281164893315,0.6141120965093103,NA,NA,-0.003993858517153771,-0.015330009133012265,2011_2017
C201,8437,0.8930251841560584,0.636718338395728,0.8867577976924736,0.6287819231374103,0.00145918775023545,0.003587841748840534,2011_2017
C2010,537,0.8994517441195135,0.6540484429065738,NA,NA,0.009267502264456978,0.024709888157393695,2011_2017
C2011,598,0.9024116061341596,0.6550945122823015,NA,NA,0.012173450753586477,0.02560800292269778,2011_2017
C2012,587,0.882249999274456,0.6103515624999915,NA,NA,-0.00797885219482702,-0.01910941418377355,2011_2017
C2013,548,0.8887727103202088,0.6220768925881802,NA,NA,-0.0014216914277174622,-0.0072895439026794875,2011_2017
C2014,550,0.8871338842975207,0.614820075757582,NA,NA,-0.0030623428121780046,-0.01455137006418941,2011_2017
C2015,587,0.8904109191482693,0.6201041137886146,NA,NA,1.8206767898626893e-4,-0.009356862895150368,2011_2017
C2016,585,0.8887369420702755,0.6325301755251614,NA,NA,-0.0014901990943400414,0.003073892421687381,2011_2017
C2017,561,0.9009313010571267,0.6636913121729331,NA,NA,0.010725151408218008,0.03429263597790825,2011_2017
C2018,582,0.898897037115764,0.6576480781348423,NA,NA,0.008672472384183168,0.028198865523277074,2011_2017
C2019,591,0.8835693896891041,0.6122639182040055,NA,NA,-0.006662865006328221,-0.017206397935754673,2011_2017
C202,8428,0.8932417908168333,0.6392502392084768,0.8887809148426848,0.6465579152559819,0.0016763301038825566,0.0061212126607796125,2011_2017
C2020,577,0.8927789408552573,0.6266179693206737,NA,NA,0.0025586997846387357,-0.002819377890379541,2011_2017
C2021,536,0.8850036199599021,0.6098566792861013,NA,NA,-0.0051796879898909935,-0.019479312551673983,2011_2017
C2022,566,0.8959969533893544,0.6485024395826134,NA,NA,0.005786357529496761,0.01909156167377926,2011_2017
C2023,562,0.8795228023961196,0.5927572016460906,NA,NA,-0.010684239651129574,-0.03664392355310415,2011_2017
C2024,568,0.8835982443959532,0.6055777703163306,NA,NA,-0.006614118979583693,-0.023837958176679726,2011_2017
C2025,540,0.8926954732510288,0.6322503401360392,NA,NA,0.002508440060136696,0.0029041251383005126,2011_2017
C2026,559,0.8887644368777622,0.61563786008231,NA,NA,-0.0014399232008579065,-0.01375590500418798,2011_2017
C2027,590,0.8907497845446711,0.6338975694444349,NA,NA,5.183784951455331e-4,0.0044295822392661725,2011_2017
C2028,552,0.8826533291325352,0.6098852511885711,NA,NA,-0.00754471672529185,-0.01949118581432262,2011_2017
C2029,528,0.8826905417814508,0.6087658592848929,NA,NA,-0.0074852317089291525,-0.020549455774717028,2011_2017
C203,8163,0.893242875180899,0.6363201175397375,0.8949298506118568,0.6312625078375219,0.0016934494711339915,0.0032350957687036688,2011_2017
C2030,575,0.8941489603024574,0.6374632693314085,NA,NA,0.003930459177893826,0.008030697045353469,2011_2017
C2031,554,0.878533540121727,0.5898876404494486,NA,NA,-0.011666317918336451,-0.03949376971582368,2011_2017
