period,cluster,ucod_age_0-44,ucod_age_45-64,ucod_age_65-79,ucod_age_80+
1999_2006,C836,50.77723514846546,50.34231287879549,49.014157937242274,53.27263553411298
1999_2006,C837,56.411705655127896,49.47091194718617,50.05026460214362,56.54646310807444
1999_2006,C838,53.83399557099581,52.64473753311978,53.99191528875115,57.63023575662903
1999_2006,C839,54.26601163392137,49.364803821693265,53.72031814204964,55.61315100271591
1999_2006,C84,63.23062116073835,56.40702027301971,53.30230802341187,53.99208480749505
1999_2006,C840,56.98601426097557,49.26483201231593,48.59616412875838,55.17154916907732
1999_2006,C841,59.692631286488194,49.33294228945371,46.41478175208077,54.57110354572741
1999_2006,C842,59.70945467570614,51.372612444022494,49.50402847826094,54.79369412321704
1999_2006,C843,59.224742743797,52.364292275319336,51.865586969413705,57.800817426691246
1999_2006,C844,50.9384280177853,50.914904495703986,47.96661038155564,51.689019212311045
1999_2006,C845,53.94858075206525,52.262069402190384,53.07922749146116,57.1874957988192
1999_2006,C846,57.26205722488619,52.99059508880358,48.55682208438686,53.50360006658999
1999_2006,C847,53.167073681236815,48.47457019190537,47.985725172937414,53.06606165344166
1999_2006,C848,59.313695186538226,53.953048666251505,49.5937557886502,54.37363127186633
1999_2006,C849,56.39179569191644,49.7476831762686,47.32241442259515,54.860222576171154
1999_2006,C85,66.56540935229864,57.14916998653016,53.94230245575592,55.96646896164267
1999_2006,C850,54.78043533099804,55.59535345453787,53.182795614570125,54.95102993138729
1999_2006,C851,54.77286778661869,52.5954621636498,49.79283223986018,54.348095528784235
1999_2006,C852,56.76748739940056,54.59651224398749,49.67432230520909,52.76110195853167
1999_2006,C853,57.76173259979954,53.87176980771555,50.26529339000618,53.27040136541425
1999_2006,C854,55.17155752321681,50.66551226023691,49.47187511893033,52.12949372692834
1999_2006,C855,48.254748329277994,51.21217031360284,50.94884247992068,50.64570014321845
1999_2006,C856,52.73484523798749,52.19050512976298,52.032680877901065,56.544938885480825
1999_2006,C857,54.240459615912705,52.144107897634335,49.87082447723583,52.81098898666337
1999_2006,C858,55.0235938947463,50.00715871102997,51.209685925186825,53.24950872189648
1999_2006,C859,56.672264931150835,49.33351495524514,45.782320022960434,54.95490306289618
1999_2006,C86,65.78003317419677,53.90823504973028,49.186805018069784,53.36849822214022
1999_2006,C860,52.44434920390536,47.648133112105114,47.89957606264571,52.89745336424964
1999_2006,C861,55.83670378179133,54.44012992416001,50.1312460905135,56.32197212661571
1999_2006,C862,56.28322076300168,47.9246593028195,46.5763226660174,49.577252942862614
1999_2006,C863,55.58897397011723,52.4511925986546,51.90206998534513,53.26373502919656
1999_2006,C864,54.50381890568634,50.143575514657414,47.540229460166486,53.147929715744134
1999_2006,C865,59.03611035972168,55.08203050128759,48.343447775975115,57.49318838580476
1999_2006,C866,57.52138371104742,53.285229394588754,52.266940362843606,55.89745459906348
1999_2006,C867,59.861679515999974,50.66449510212976,46.70397026677985,54.39128903541722
1999_2006,C868,56.48304689955319,52.71153612045426,50.027805918792545,53.62402190265005
1999_2006,C869,58.9539574381645,55.65288128400272,50.9725627570436,57.14559363947668
1999_2006,C87,66.39076271902204,57.46810824681466,51.94751338832266,52.447485450167605
1999_2006,C870,59.29510802023879,54.2422441051576,50.3337925757635,56.04581581491394
1999_2006,C871,53.6084690621204,47.547199077492216,47.88621867937202,56.310517066125584
1999_2006,C872,53.988862352898984,50.9386601369694,52.971331047373994,54.45461577474512
1999_2006,C873,57.800773518309,54.67237433311535,48.56860673303071,53.3240110661374
1999_2006,C874,56.550737866630364,51.71679350972296,50.471270978472575,55.222863348882704
1999_2006,C875,53.96127268066267,49.21991450940165,51.50595356597708,53.757350683511454
1999_2006,C876,56.2889449115069,46.824101614338375,45.51351573928215,52.00403876774025
1999_2006,C877,57.689734325997705,54.981288721747916,53.4691563509139,57.25127277789092
1999_2006,C878,56.674838706520795,52.19116829656282,50.90024085055219,55.07802070990737
1999_2006,C879,58.39974852211408,49.78074679583945,50.88491959176073,54.114071159172084
1999_2006,C88,64.12467910193268,56.73608018488152,52.651429448372674,57.051286505304944
1999_2006,C880,57.587683166739225,51.065123707745514,47.15692050754929,56.01318628258056
1999_2006,C881,56.12309911280527,48.54911785090122,48.312629438476414,53.11763304583564
1999_2006,C882,57.97936513011518,47.23588440416203,47.58441609768291,52.309141301616194
1999_2006,C883,55.05691379585142,52.16139290741369,48.999879282614685,52.51012111097884
1999_2006,C884,58.01495746797962,52.02937721295167,48.19755162155373,53.50505122963012
1999_2006,C885,53.996579248188205,56.05927664634228,51.63206277773693,55.97243014075758
1999_2006,C886,53.326098170915934,42.99313418884505,47.63299794340437,49.628217426224374
1999_2006,C887,54.09773020173433,50.448672623963404,54.1486879336179,55.13795384417352
1999_2006,C888,57.85698612711633,50.96735619564278,50.40361292990154,54.0260271593109
1999_2006,C889,53.11043594880257,52.17926564706789,51.821401052984946,56.268396468670446
1999_2006,C89,68.36161750107631,59.65623875984644,54.59966968495991,56.40561635516631
1999_2006,C890,54.12229069058532,53.199319404210364,51.930885392215444,56.04997904561712
1999_2006,C891,49.19205612867029,50.947133332458996,48.59368576357302,54.97527981693147
1999_2006,C892,55.126319866206394,47.0069461974589,51.332922435710906,55.421642977015445
1999_2006,C893,57.067577650486946,53.09727698316886,50.00703882453188,54.37744838876087
1999_2006,C894,52.65144639625586,52.09711016035284,47.795000768559945,52.18882446326293
1999_2006,C895,52.80408752315015,49.10460208053985,50.54397748601002,55.512636928224346
1999_2006,C896,55.37843817528715,52.30648012847673,49.161128131830615,56.542284912668116
1999_2006,C897,54.98812412590535,50.899198043534476,50.06348746989244,53.59220827125085
1999_2006,C898,55.344892009295144,46.85394312106597,46.941918592016464,51.03202514523799
1999_2006,C899,52.18826887349577,51.526006918719496,50.052185304735616,56.1548287944693
1999_2006,C9,69.95364855490394,58.77688564810361,52.525538671266496,53.52103616284207
1999_2006,C90,63.142484215044014,56.697603373658644,52.78926529578093,53.03011983651487
1999_2006,C900,56.675977016997805,51.01267327397072,49.98127993163762,57.158223009730975
1999_2006,C901,48.72693692808567,50.15886979674803,49.28550665129755,51.521386116851296
1999_2006,C902,58.66855746209388,49.341143585877425,51.112691446472276,57.54430592776594
1999_2006,C903,53.596062512374324,49.203721997071085,48.24154597194365,53.50935523775009
1999_2006,C904,58.98476134914785,51.637715600867864,51.89498488654949,55.907467447249616
1999_2006,C905,53.402085781076956,51.82933012221492,46.530195066402705,50.735665873792485
1999_2006,C906,50.58301773894206,47.00434505738123,47.82025652557459,50.96065525085378
1999_2006,C907,56.26149169509619,49.230279933574835,45.55003243345352,51.54913493149502
1999_2006,C908,55.421286211821545,50.699779766998596,47.932768721224114,51.90078737879214
1999_2006,C909,54.73037991889835,43.50057807494771,45.838664104850054,50.71573928546563
1999_2006,C91,62.824577500678515,57.17458919202166,53.03819463588025,56.58712794952663
1999_2006,C910,52.06502690722449,54.037815197501686,50.93130727955113,55.55979411671744
1999_2006,C911,53.154573401987,51.427340508633975,49.73615428955158,52.84062845148413
1999_2006,C912,53.34989675453537,52.09300509183746,52.13351399003548,56.29109908735942
1999_2006,C913,52.97081226150482,51.46450298964387,52.84952440498858,56.31547277702485
1999_2006,C914,51.851370758253005,48.040451941334496,45.13771031157043,48.56309599455423
1999_2006,C915,50.6228630756348,51.32332990394386,48.240084676972565,49.89985061079918
1999_2006,C916,52.30894265848352,46.60062655420769,50.516706759245345,50.31953231858976
1999_2006,C917,56.52372855442912,48.506089284894415,48.94873235671263,53.173373873418406
1999_2006,C918,52.55808299075491,52.68476247179607,52.03555365235891,56.00434992073879
1999_2006,C919,55.4967623301668,49.39140307124297,48.77033608623514,53.33589955538154
1999_2006,C92,67.6232424946407,57.77523772199393,54.08249403946039,55.653598362353584
1999_2006,C920,53.50708445931929,52.06572853357535,49.901843113273706,54.66413395832576
1999_2006,C921,55.27860506081405,50.91822420422006,48.80757455084738,52.395216926574186
1999_2006,C922,57.176795160959,51.75971225021572,46.71593977127625,55.54029880856618
1999_2006,C923,53.28555341605739,49.623146041878584,48.78010164234352,52.34834724590468
1999_2006,C924,52.95088037700222,51.670222285888826,52.70539927657326,56.77610414670142
1999_2006,C925,49.53515412765341,50.16409455182282,48.713593404566105,53.59367011834331
1999_2006,C926,52.217036122276085,51.03988683212618,50.038234743424844,53.431382712803604
1999_2006,C927,51.74863565163645,47.5106581952009,52.22808938860922,55.96106960190105
1999_2006,C928,55.514445634222135,50.08894649398447,50.04843028735513,51.180099406911495
1999_2006,C929,53.55514875424956,47.05922900830799,47.491930526547804,53.10973191952827
1999_2006,C93,69.0734837906511,54.650620906673545,51.717314518772874,52.61628308834075
1999_2006,C930,51.72151207041913,48.393569103509115,47.5655688691261,51.379906449340645
1999_2006,C931,57.433582727581395,48.825343070649,47.726024720456174,49.740172962095386
1999_2006,C932,55.483702497591636,56.39559705839028,52.30844328299747,59.32247802384768
1999_2006,C933,50.883194176733845,45.88703667880253,51.79076776493354,52.04789112718483
1999_2006,C934,54.69639175841594,51.97175496975385,49.38682874253774,57.636405524196455
1999_2006,C935,56.96289709598351,49.70099976439014,50.104993122619675,56.12746596786657
1999_2006,C936,53.50747905319069,52.11086389377201,50.0852237822588,54.809740697972934
1999_2006,C937,50.72581268702617,51.809062791171065,49.70225889380665,51.78608297573344
1999_2006,C938,54.47224814963209,47.8492071292035,47.19549840655291,53.04823358825471
1999_2006,C939,53.518389897221944,55.27940666114712,49.347534525830405,53.381796037941804
1999_2006,C94,67.64427662888342,59.26129099589258,53.96484654223179,56.22622099118419
1999_2006,C940,58.31849558874237,49.49334489193292,50.150992557738704,54.39991957746415
1999_2006,C941,52.08743875236659,49.43506662768886,47.08608449502054,51.38462062447593
1999_2006,C942,57.456243028951775,53.79837207696139,52.03725242693733,56.093483477904115
1999_2006,C943,54.00083662851437,50.178552421112045,49.315759231801096,55.18544888817747
1999_2006,C944,56.42393987148484,52.80934483019844,50.50388275875007,55.18460553398419
1999_2006,C945,57.665666531178374,55.42284247084892,49.64102896218796,55.767386074619
1999_2006,C946,53.42240088160029,51.196490999733676,48.616774308547036,52.87986294394236
1999_2006,C947,56.222061180674,50.19659306401768,49.128689614210764,53.975134890539735
1999_2006,C948,58.417417969270396,51.565835799134554,47.46460800800036,53.4970243810379
1999_2006,C949,51.11870155662808,47.292920497025115,46.74524171606099,53.02864861595014
1999_2006,C95,65.81282265928176,55.20440140959064,51.658540031634516,53.28762610245471
1999_2006,C950,53.58793004829418,47.86142644802781,48.86968865946101,54.36863252736485
1999_2006,C951,59.533080197770964,47.90759651151017,44.67450365556212,52.04171951776626
1999_2006,C952,51.73015343417464,52.18878530076758,52.16524844027084,54.0993980964338
1999_2006,C953,51.81277653557281,47.898689786141716,45.97204403908498,49.649275113831536
1999_2006,C954,51.89871384185902,51.31900221601277,51.784844145473464,52.17869182087803
1999_2006,C955,47.4458007053583,50.264704474773765,48.76434031628416,52.00958157785954
1999_2006,C956,57.44631538872915,55.65465660415631,54.087528231297696,59.6355659446564
1999_2006,C957,54.46711650188378,52.38075690205986,50.93119571745552,55.27961143885648
1999_2006,C958,54.50815601510431,51.95628141300034,44.11693677297207,50.41619349457547
1999_2006,C959,56.79453062212867,52.95364542357236,51.3991039262994,55.669226428134245
1999_2006,C96,66.4849619737745,56.462262171131975,52.88666075284809,54.749190770093875
1999_2006,C960,58.207955576573724,51.02566003347564,48.185964386982214,54.15572548702056
1999_2006,C961,48.09732949148343,47.586698825734075,47.98178081561738,52.58747457769131
1999_2006,C962,49.52982827580169,48.715298681131436,49.105816477339374,50.24432915141544
1999_2006,C963,56.685805851673656,54.59927028069335,51.41967061029814,57.192527891663396
1999_2006,C964,49.22635160972156,47.92807651484637,47.93571487446073,52.940545574192285
1999_2006,C965,55.749847583623776,51.97276540754527,49.59638778068144,55.14403902029799
1999_2006,C966,55.564936215670926,49.0459798168773,47.172412133318744,53.109730693220726
1999_2006,C967,54.805896954269805,54.044830456054896,50.54918572946898,55.871350814514415
1999_2006,C968,51.12041568551796,44.59311658063293,45.60810211840125,50.70935546168167
1999_2006,C969,53.59211701344961,51.87956248925788,50.127444379038025,53.47295127932911
1999_2006,C97,62.176890978942424,59.97307653871698,54.39505693327578,59.433134974242314
1999_2006,C970,56.27295222638113,51.895083433269704,48.657136981013224,54.63850104783733
1999_2006,C971,48.839274570823136,50.65196802750842,48.727201628372434,52.02533078538042
1999_2006,C972,49.06724316116994,49.370508922724085,47.00359277368473,52.14869305199396
1999_2006,C973,50.060296209863175,46.78569897443592,47.44700589411457,52.5887817682648
1999_2006,C974,54.47214433162457,52.03134416033676,47.89677416788757,54.2352963385662
1999_2006,C975,51.322319771484466,47.72639867020979,50.878201168146816,55.01175911794912
1999_2006,C976,57.11199700332253,50.990256920862784,48.273497487859345,55.135893541497346
1999_2006,C977,53.23746215239006,54.8609614665437,52.934500718933194,55.809854800052996
1999_2006,C978,50.72741336721741,50.376482684253084,47.40538312655187,50.47974986936949
1999_2006,C979,53.89987697882784,51.38091383367262,48.43212353163296,52.249307622627235
1999_2006,C98,67.94046587983942,58.37639964746166,50.65533257409269,53.64676349649999
1999_2006,C980,54.17800775477859,51.453416399164475,45.71145298407346,48.909739272451944
1999_2006,C981,51.249576893404935,48.88875904643753,48.59092429345872,52.64730677224833
1999_2006,C982,53.28318385476896,50.83193664816177,49.34229199097481,53.84905220701358
1999_2006,C983,50.65416349366157,47.321590756831064,47.37976674055862,52.22135738706355
1999_2006,C984,49.070873353871214,46.73279421697794,49.87482433782282,51.69634916785455
1999_2006,C985,53.66746571579926,51.30944865598575,51.511379919588705,54.853154379192624
1999_2006,C986,54.42987365142694,48.594360013732775,50.19611589701241,56.48767763574462
1999_2006,C987,53.051833521143536,46.3537510566423,47.785714549840044,50.13470542969537
1999_2006,C988,54.300843584724,50.770761712064505,50.2940591280029,51.99832224654645
1999_2006,C989,52.44331060939988,52.90165340787653,52.73347748580957,57.110609242411506
1999_2006,C99,68.3730337208932,64.03349323126693,59.268472707892194,62.21304574494392
1999_2006,C990,54.280798869506846,49.73696488228022,46.255898869820406,52.72162745448255
1999_2006,C991,56.80854371522326,53.123956668918005,47.16693143834139,58.68027766482991
1999_2006,C992,52.05392084626025,51.95502420723641,51.56597005234457,55.10785455518122
1999_2006,C993,57.48188516148217,51.82040994337407,48.719281678306125,55.6071983481603
1999_2006,C994,54.26405094185212,61.70907423726406,55.3337528197801,66.22350534801718
1999_2006,C995,52.32667847221619,50.034777966619906,46.50095462343102,52.56675837887129
1999_2006,C996,58.056160948365324,49.00614739103009,47.942368287206634,55.09976684039814
1999_2006,C997,52.32608997400545,51.3389529672338,50.77715137412869,53.89908758724498
1999_2006,C998,55.52269119351132,52.77543278253509,47.466316723449395,49.70800746744538
1999_2006,C999,55.65911669118903,54.204270392929445,50.07905175109387,54.37600745980362
2007_2014,C1,NA,NA,NA,56.386525425166646
2007_2014,C10,NA,NA,NA,50.13815084971292
2007_2014,C100,NA,NA,NA,54.07892465734318
2007_2014,C1000,NA,NA,NA,53.23821708294834
2007_2014,C1001,NA,NA,NA,58.80647629542636
2007_2014,C1002,NA,NA,NA,56.84170876341256
2007_2014,C1003,NA,NA,NA,54.50469131007977
2007_2014,C1004,NA,NA,NA,56.33235805105511
2007_2014,C1005,NA,NA,NA,55.352688829421965
2007_2014,C1006,NA,NA,NA,55.803325703784004
2007_2014,C1007,NA,NA,NA,57.15171794942726
2007_2014,C1008,NA,NA,NA,54.80679390894214
2007_2014,C1009,NA,NA,NA,53.119455261832705
2007_2014,C101,NA,NA,NA,55.4644239612396
2007_2014,C1010,NA,NA,NA,54.63845679399884
2007_2014,C1011,NA,NA,NA,56.59972399103947
2007_2014,C1012,NA,NA,NA,56.848786658610415
2007_2014,C1013,NA,NA,NA,59.93542485679668
2007_2014,C1014,NA,NA,NA,56.59819451256777
2007_2014,C1015,NA,NA,NA,58.868881848623545
2007_2014,C1016,NA,NA,NA,54.88158974964702
2007_2014,C1017,NA,NA,NA,54.2864764835128
2007_2014,C1018,NA,NA,NA,55.50874308573732
2007_2014,C1019,NA,NA,NA,56.101157398970045
2007_2014,C102,NA,NA,NA,60.79414777246329
2007_2014,C1020,NA,NA,NA,53.942679572445336
2007_2014,C1021,NA,NA,NA,57.09108508448212
2007_2014,C1022,NA,NA,NA,54.4924520112126
2007_2014,C1023,NA,NA,NA,54.78722927066901
2007_2014,C1024,NA,NA,NA,58.019349856071265
2007_2014,C1025,NA,NA,NA,56.01337238540179
2007_2014,C1026,NA,NA,NA,56.90559453570332
2007_2014,C1027,NA,NA,NA,53.44370543610636
2007_2014,C1028,NA,NA,NA,57.46927259100659
2007_2014,C1029,NA,NA,NA,54.47278521844556
2007_2014,C103,NA,NA,NA,57.09562105778358
2007_2014,C1030,NA,NA,NA,56.311457630775955
2007_2014,C1031,NA,NA,NA,50.96417069539936
2007_2014,C1032,NA,NA,NA,56.35050128875746
2007_2014,C1033,NA,NA,NA,50.28816460174656
2007_2014,C1034,NA,NA,NA,55.07447054354534
2007_2014,C1035,NA,NA,NA,56.038780182194074
2007_2014,C1036,NA,NA,NA,62.5441343342394
2007_2014,C1037,NA,NA,NA,57.37381344728775
2007_2014,C1038,NA,NA,NA,52.72466747738514
2007_2014,C1039,NA,NA,NA,56.4978288590496
2007_2014,C104,NA,NA,NA,60.16509078398515
2007_2014,C1040,NA,NA,NA,54.014402615769775
2007_2014,C1041,NA,NA,NA,52.16687377928326
2007_2014,C1042,NA,NA,NA,55.89571749359811
2007_2014,C1043,NA,NA,NA,57.8985723585252
2007_2014,C1044,NA,NA,NA,55.93829207822262
2007_2014,C1045,NA,NA,NA,54.03357977462439
2007_2014,C1046,NA,NA,NA,54.633533835691196
2007_2014,C1047,NA,NA,NA,54.277921121565626
2007_2014,C1048,NA,NA,NA,54.67942999548714
2007_2014,C1049,NA,NA,NA,55.75731719808229
2007_2014,C105,NA,NA,NA,57.06299073012474
2007_2014,C1050,NA,NA,NA,56.23191113121302
2007_2014,C1051,NA,NA,NA,54.80531600344437
2007_2014,C1052,NA,NA,NA,51.93108105211813
2007_2014,C1053,NA,NA,NA,55.4922163029464
2007_2014,C1054,NA,NA,NA,56.82291486253498
2007_2014,C1055,NA,NA,NA,53.71582069382956
2007_2014,C1056,NA,NA,NA,52.73513064942596
2007_2014,C1057,NA,NA,NA,56.34214871768854
2007_2014,C1058,NA,NA,NA,55.69567936862426
2007_2014,C1059,NA,NA,NA,54.203687436394425
2007_2014,C106,NA,NA,NA,60.15491179836173
2007_2014,C1060,NA,NA,NA,55.317293875931924
2007_2014,C1061,NA,NA,NA,55.32231395829122
2007_2014,C1062,NA,NA,NA,52.2661427786783
2007_2014,C1063,NA,NA,NA,50.71182732821332
2007_2014,C1064,NA,NA,NA,54.76079589057638
2007_2014,C1065,NA,NA,NA,58.160787917725344
2007_2014,C1066,NA,NA,NA,50.66724067732158
2007_2014,C1067,NA,NA,NA,55.24003913393556
2007_2014,C1068,NA,NA,NA,56.98880359228225
2007_2014,C1069,NA,NA,NA,57.767491216650434
2007_2014,C107,NA,NA,NA,58.81622819427533
2007_2014,C1070,NA,NA,NA,55.55118813537784
2007_2014,C1071,NA,NA,NA,56.68301475251219
2007_2014,C1072,NA,NA,NA,55.34627770589393
2007_2014,C1073,NA,NA,NA,57.48161867188325
2007_2014,C1074,NA,NA,NA,58.75132207150504
2007_2014,C1075,NA,NA,NA,49.19725391426586
2007_2014,C1076,NA,NA,NA,56.1198755888886
2007_2014,C1077,NA,NA,NA,55.381184971253504
2007_2014,C1078,NA,NA,NA,55.65374894319183
2007_2014,C1079,NA,NA,NA,54.184104367909086
2007_2014,C108,NA,NA,NA,57.01295082329677
2007_2014,C1080,NA,NA,NA,53.30225790181921
2007_2014,C1081,NA,NA,NA,57.42723088066291
2007_2014,C1082,NA,NA,NA,50.57563077719557
2007_2014,C1083,NA,NA,NA,56.68006205513996
2007_2014,C1084,NA,NA,NA,55.49928434483306
2007_2014,C1085,NA,NA,NA,54.50467455445686
2007_2014,C1086,NA,NA,NA,59.525403334170726
2007_2014,C1087,NA,NA,NA,58.94880396648555
2007_2014,C1088,NA,NA,NA,52.644441050093214
2007_2014,C1089,NA,NA,NA,56.689962489711185
2007_2014,C109,NA,NA,NA,56.761527222776415
2007_2014,C1090,NA,NA,NA,55.11317227980482
2007_2014,C1091,NA,NA,NA,55.88763540559343
2007_2014,C1092,NA,NA,NA,58.12544887173786
2007_2014,C1093,NA,NA,NA,52.61740489654584
2007_2014,C1094,NA,NA,NA,55.83712484021996
2007_2014,C1095,NA,NA,NA,55.06475273015961
2007_2014,C1096,NA,NA,NA,55.79035798534243
2007_2014,C1097,NA,NA,NA,53.783776260126885
2007_2014,C1098,NA,NA,NA,55.474746492667144
2007_2014,C1099,NA,NA,NA,56.840225189734234
2007_2014,C11,NA,NA,NA,56.42174363932625
2007_2014,C110,NA,NA,NA,57.74282603243887
2007_2014,C1100,NA,NA,NA,59.53102829423383
2007_2014,C1101,NA,NA,NA,57.154988955960256
2007_2014,C1102,NA,NA,NA,53.72885339902329
2007_2014,C1103,NA,NA,NA,55.40459579141161
2007_2014,C1104,NA,NA,NA,55.60613595667528
2007_2014,C1105,NA,NA,NA,56.041396831432635
2007_2014,C1106,NA,NA,NA,57.5624064167924
2007_2014,C1107,NA,NA,NA,57.85108546220278
2007_2014,C1108,NA,NA,NA,60.73823305747518
2007_2014,C1109,NA,NA,NA,54.66798366212321
2007_2014,C111,NA,NA,NA,55.67566276357339
2007_2014,C1110,NA,NA,NA,54.33494530862451
2007_2014,C1111,NA,NA,NA,57.765749739258766
2007_2014,C1112,NA,NA,NA,56.81081275560404
2007_2014,C1113,NA,NA,NA,53.88209854235842
2007_2014,C1114,NA,NA,NA,53.18667337397282
2007_2014,C1115,NA,NA,NA,56.212925155416414
2007_2014,C1116,NA,NA,NA,55.00675299240516
2007_2014,C1117,NA,NA,NA,52.55247297395856
2007_2014,C1118,NA,NA,NA,56.98890437567503
2007_2014,C1119,NA,NA,NA,53.44247790139409
2007_2014,C112,NA,NA,NA,60.26539512305473
2007_2014,C1120,NA,NA,NA,57.99942267266017
2007_2014,C1121,NA,NA,NA,54.125703589594586
2007_2014,C1122,NA,NA,NA,53.7344584872084
2007_2014,C1123,NA,NA,NA,56.48878950901448
2007_2014,C1124,NA,NA,NA,56.162219789255865
2007_2014,C1125,NA,NA,NA,58.883092078865545
2007_2014,C1126,NA,NA,NA,57.19159162347441
2007_2014,C1127,NA,NA,NA,56.80450455408435
2007_2014,C1128,NA,NA,NA,55.85213540519449
2007_2014,C1129,NA,NA,NA,53.45400587288199
2007_2014,C113,NA,NA,NA,55.93872829594625
2007_2014,C1130,NA,NA,NA,56.3562140937886
2007_2014,C1131,NA,NA,NA,55.22490215955919
2007_2014,C1132,NA,NA,NA,56.30302297320118
2007_2014,C1133,NA,NA,NA,56.20766513267928
2007_2014,C1134,NA,NA,NA,59.73064753657876
2007_2014,C1135,NA,NA,NA,55.378942115223985
2007_2014,C1136,NA,NA,NA,55.416146527295744
2007_2014,C1137,NA,NA,NA,55.7197289136793
2007_2014,C1138,NA,NA,NA,54.04188325156127
2007_2014,C1139,NA,NA,NA,51.198208195519335
2007_2014,C114,NA,NA,NA,58.145384404261954
2007_2014,C1140,NA,NA,NA,55.059312251299936
2007_2014,C1141,NA,NA,NA,52.301673253754075
2007_2014,C1142,NA,NA,NA,54.804769339322284
2007_2014,C1143,NA,NA,NA,54.05697059771513
2007_2014,C1144,NA,NA,NA,54.86576027416206
2007_2014,C1145,NA,NA,NA,51.81162081294303
2007_2014,C1146,NA,NA,NA,57.614385623361436
2007_2014,C1147,NA,NA,NA,56.299762118866816
2007_2014,C1148,NA,NA,NA,55.745478922324686
2007_2014,C1149,NA,NA,NA,51.805504183456485
2007_2014,C115,NA,NA,NA,56.10562540055614
2007_2014,C1150,NA,NA,NA,54.27228723717157
2007_2014,C1151,NA,NA,NA,54.476789201016324
2007_2014,C1152,NA,NA,NA,55.34899865561951
2007_2014,C1153,NA,NA,NA,57.87099136636934
2007_2014,C1154,NA,NA,NA,57.64049649086424
2007_2014,C1155,NA,NA,NA,54.62694366751497
2007_2014,C1156,NA,NA,NA,53.064934099973435
2007_2014,C1157,NA,NA,NA,57.655698946963646
2007_2014,C1158,NA,NA,NA,55.829200923484585
2007_2014,C1159,NA,NA,NA,55.927745677350245
2007_2014,C116,NA,NA,NA,57.817509411454346
2007_2014,C1160,NA,NA,NA,52.26817879642765
2007_2014,C1161,NA,NA,NA,50.431566832560755
2007_2014,C1162,NA,NA,NA,54.876390711829835
2007_2014,C1163,NA,NA,NA,55.92990479219387
2007_2014,C1164,NA,NA,NA,56.766216602072205
2007_2014,C1165,NA,NA,NA,55.843851867827524
2007_2014,C1166,NA,NA,NA,52.51405890462185
2007_2014,C1167,NA,NA,NA,54.3038883581662
2007_2014,C1168,NA,NA,NA,56.70434156480102
2007_2014,C1169,NA,NA,NA,55.05812296232731
2007_2014,C117,NA,NA,NA,58.74604420403411
2007_2014,C1170,NA,NA,NA,55.359278738530065
2007_2014,C1171,NA,NA,NA,57.128008612554595
2007_2014,C1172,NA,NA,NA,48.23018621264338
2007_2014,C1173,NA,NA,NA,56.50560299421995
2007_2014,C1174,NA,NA,NA,54.66628097120535
2007_2014,C1175,NA,NA,NA,56.656084302627754
2007_2014,C1176,NA,NA,NA,56.02604309806884
2007_2014,C1177,NA,NA,NA,55.59732589610019
2007_2014,C1178,NA,NA,NA,56.44656394165257
2007_2014,C1179,NA,NA,NA,57.25454255417712
2007_2014,C118,NA,NA,NA,56.470439103813504
2007_2014,C1180,NA,NA,NA,55.67859684806811
2007_2014,C1181,NA,NA,NA,52.58191241027006
2007_2014,C1182,NA,NA,NA,56.171886781442005
2007_2014,C1183,NA,NA,NA,55.4964946977108
2007_2014,C1184,NA,NA,NA,52.74311268882276
2007_2014,C1185,NA,NA,NA,51.93672636387737
2007_2014,C1186,NA,NA,NA,56.485774824355275
2007_2014,C1187,NA,NA,NA,55.05665945866338
2007_2014,C1188,NA,NA,NA,56.838687423013695
2007_2014,C1189,NA,NA,NA,51.191694792652
2007_2014,C119,NA,NA,NA,58.440747336114306
2007_2014,C1190,NA,NA,NA,54.97809789641866
2007_2014,C1191,NA,NA,NA,54.85749886677904
2007_2014,C1192,NA,NA,NA,57.271004183180864
2007_2014,C1193,NA,NA,NA,53.846315970363385
2007_2014,C1194,NA,NA,NA,52.84163184742384
2007_2014,C1195,NA,NA,NA,54.26671565587297
2007_2014,C1196,NA,NA,NA,56.802762440780626
2007_2014,C1197,NA,NA,NA,56.54070295540907
2007_2014,C1198,NA,NA,NA,54.78311014666439
2007_2014,C1199,NA,NA,NA,55.80554135961827
2007_2014,C12,NA,NA,NA,48.89478871872546
2007_2014,C120,NA,NA,NA,57.8110931382819
2007_2014,C1200,NA,NA,NA,52.99334104194436
2007_2014,C1201,NA,NA,NA,57.027308695378714
2007_2014,C1202,NA,NA,NA,53.64990614226807
2007_2014,C1203,NA,NA,NA,59.04871305071535
2007_2014,C1204,NA,NA,NA,55.336673204691536
2007_2014,C1205,NA,NA,NA,57.899863882986445
2007_2014,C1206,NA,NA,NA,58.13602529961729
2007_2014,C1207,NA,NA,NA,54.5362308237227
2007_2014,C1208,NA,NA,NA,55.37955118196753
2007_2014,C1209,NA,NA,NA,53.77565839746296
2007_2014,C121,NA,NA,NA,55.829629367956514
2007_2014,C1210,NA,NA,NA,58.92549897283017
2007_2014,C1211,NA,NA,NA,60.38192021180133
2007_2014,C1212,NA,NA,NA,55.8751419759904
2007_2014,C1213,NA,NA,NA,53.525518240951484
2007_2014,C1214,NA,NA,NA,53.661599646013755
2007_2014,C1215,NA,NA,NA,56.48788120844488
2007_2014,C1216,NA,NA,NA,57.28399664373692
