fips,cluster,period
19047,C1923,2011_2017
25003,C345,2011_2017
17137,C1231,2011_2017
13125,C2466,2011_2017
42087,C931,2011_2017
19069,C2263,2011_2017
18013,C2092,2011_2017
40083,C1426,2011_2017
19059,C1836,2011_2017
22123,C2236,2011_2017
48349,C971,2011_2017
01055,C409,2011_2017
32510,C733,2011_2017
54009,C1381,2011_2017
18067,C526,2011_2017
41035,C714,2011_2017
49005,C951,2011_2017
48099,C1125,2011_2017
40131,C670,2011_2017
35049,C481,2011_2017
40031,C579,2011_2017
48259,C1274,2011_2017
37077,C957,2011_2017
54107,C548,2011_2017
28121,C490,2011_2017
06043,C1963,2011_2017
48375,C463,2011_2017
41011,C660,2011_2017
39167,C730,2011_2017
36011,C716,2011_2017
26045,C519,2011_2017
21047,C876,2011_2017
28073,C1201,2011_2017
19157,C1847,2011_2017
19137,C2168,2011_2017
48361,C592,2011_2017
19187,C1120,2011_2017
37031,C707,2011_2017
13045,C525,2011_2017
37189,C1436,2011_2017
05003,C1789,2011_2017
39149,C1093,2011_2017
29055,C1430,2011_2017
45071,C1091,2011_2017
48171,C1352,2011_2017
31053,C1092,2011_2017
29063,C2395,2011_2017
33003,C1030,2011_2017
17193,C1769,2011_2017
42013,C341,2011_2017
37063,C274,2011_2017
15005,C495,2011_2017
17071,C1073,2011_2017
41007,C1237,2011_2017
13103,C1191,2011_2017
49049,C239,2011_2017
54023,C2306,2011_2017
55095,C1114,2011_2017
48459,C1070,2011_2017
08069,C265,2011_2017
17063,C1228,2011_2017
48415,C2103,2011_2017
54063,C2128,2011_2017
37161,C634,2011_2017
01037,C2225,2011_2017
08063,C8,2011_2017
28003,C1046,2011_2017
05039,C2297,2011_2017
26149,C809,2011_2017
51750,C837,2011_2017
01077,C479,2011_2017
30041,C2286,2011_2017
05095,C2347,2011_2017
06027,C1735,2011_2017
48003,C2364,2011_2017
16035,C2431,2011_2017
39003,C501,2011_2017
41003,C884,2011_2017
22027,C2005,2011_2017
27127,C1969,2011_2017
29029,C1019,2011_2017
04005,C673,2011_2017
09015,C562,2011_2017
26129,C1450,2011_2017
48427,C1301,2011_2017
27129,C2019,2011_2017
55031,C1131,2011_2017
08021,C2374,2011_2017
47125,C461,2011_2017
47085,C1650,2011_2017
13187,C1640,2011_2017
16009,C2192,2011_2017
45025,C973,2011_2017
47069,C1498,2011_2017
29079,C2203,2011_2017
13143,C1435,2011_2017
13303,C1843,2011_2017
13217,C636,2011_2017
48037,C575,2011_2017
13097,C609,2011_2017
46085,C2461,2011_2017
51121,C837,2011_2017
19125,C1403,2011_2017
22059,C2046,2011_2017
47109,C1241,2011_2017
28147,C1986,2011_2017
06109,C794,2011_2017
37125,C505,2011_2017
13255,C777,2011_2017
55089,C718,2011_2017
28017,C1947,2011_2017
17135,C1330,2011_2017
40151,C2501,2011_2017
40091,C1524,2011_2017
34041,C558,2011_2017
48369,C2566,2011_2017
05049,C2036,2011_2017
17177,C1015,2011_2017
20105,C2540,2011_2017
47117,C1415,2011_2017
18177,C653,2011_2017
48469,C686,2011_2017
01051,C727,2011_2017
35055,C1571,2011_2017
42105,C1800,2011_2017
19083,C1782,2011_2017
47179,C380,2011_2017
18165,C1879,2011_2017
53055,C1,2011_2017
48249,C1213,2011_2017
27145,C547,2011_2017
40127,C2055,2011_2017
55073,C458,2011_2017
36095,C1646,2011_2017
45037,C1821,2011_2017
05019,C1583,2011_2017
17127,C1786,2011_2017
21099,C1784,2011_2017
12111,C183,2011_2017
42037,C748,2011_2017
18137,C1454,2011_2017
12085,C295,2011_2017
08107,C2477,2011_2017
26041,C1100,2011_2017
55075,C913,2011_2017
19029,C1951,2011_2017
31119,C1343,2011_2017
17101,C1900,2011_2017
45035,C528,2011_2017
48227,C1247,2011_2017
01013,C1639,2011_2017
45049,C1775,2011_2017
47143,C1211,2011_2017
51137,C1321,2011_2017
48041,C589,2011_2017
54089,C1877,2011_2017
48287,C2078,2011_2017
27143,C2229,2011_2017
37111,C968,2011_2017
42075,C370,2011_2017
18025,C1111,2011_2017
23015,C1145,2011_2017
10001,C352,2011_2017
38049,C1001,2011_2017
20115,C2121,2011_2017
53041,C622,2011_2017
53031,C1282,2011_2017
12043,C17,2011_2017
51013,C587,2011_2017
48149,C1464,2011_2017
37169,C983,2011_2017
01053,C996,2011_2017
42099,C1117,2011_2017
47025,C1140,2011_2017
40039,C1519,2011_2017
13017,C1867,2011_2017
37017,C1221,2011_2017
39145,C563,2011_2017
19131,C2250,2011_2017
42063,C614,2011_2017
20191,C1613,2011_2017
27157,C1946,2011_2017
31045,C2351,2011_2017
29097,C452,2011_2017
29211,C1778,2011_2017
16061,C2431,2011_2017
37061,C972,2011_2017
28107,C1181,2011_2017
39135,C1075,2011_2017
22109,C536,2011_2017
01023,C2079,2011_2017
37029,C2452,2011_2017
22009,C1040,2011_2017
51147,C1713,2011_2017
17167,C277,2011_2017
29163,C1868,2011_2017
38073,C2497,2011_2017
27111,C786,2011_2017
27079,C1763,2011_2017
13245,C275,2011_2017
20139,C1928,2011_2017
29129,C2380,2011_2017
13005,C1067,2011_2017
42061,C1085,2011_2017
27117,C2401,2011_2017
05115,C870,2011_2017
37079,C1979,2011_2017
29145,C773,2011_2017
19111,C1089,2011_2017
36109,C774,2011_2017
48073,C920,2011_2017
16059,C2430,2011_2017
19129,C2227,2011_2017
55065,C2224,2011_2017
27113,C2283,2011_2017
19033,C1021,2011_2017
18093,C912,2011_2017
28119,C1181,2011_2017
45043,C759,2011_2017
21107,C845,2011_2017
37045,C473,2011_2017
20151,C2309,2011_2017
48025,C1638,2011_2017
23019,C348,2011_2017
13077,C567,2011_2017
39131,C1378,2011_2017
41027,C2009,2011_2017
36105,C712,2011_2017
13227,C1473,2011_2017
16021,C1133,2011_2017
13075,C2024,2011_2017
48499,C833,2011_2017
13285,C770,2011_2017
13119,C1598,2011_2017
16005,C752,2011_2017
36017,C866,2011_2017
29101,C1254,2011_2017
13189,C1819,2011_2017
24021,C325,2011_2017
53051,C2233,2011_2017
50015,C1901,2011_2017
47021,C1251,2011_2017
48465,C1357,2011_2017
48209,C598,2011_2017
20059,C1574,2011_2017
29171,C1778,2011_2017
13073,C676,2011_2017
51069,C805,2011_2017
48239,C2212,2011_2017
54003,C585,2011_2017
47003,C1028,2011_2017
05005,C779,2011_2017
16049,C2032,2011_2017
40065,C1682,2011_2017
19027,C1787,2011_2017
45029,C960,2011_2017
30009,C2457,2011_2017
51027,C1446,2011_2017
42115,C1009,2011_2017
51067,C899,2011_2017
54047,C1309,2011_2017
21121,C1248,2011_2017
35037,C2279,2011_2017
42109,C1308,2011_2017
47081,C1608,2011_2017
31127,C271,2011_2017
39101,C723,2011_2017
27025,C1235,2011_2017
51177,C521,2011_2017
27063,C2298,2011_2017
18079,C1510,2011_2017
36121,C1286,2011_2017
47031,C800,2011_2017
39029,C437,2011_2017
47115,C1265,2011_2017
22011,C1317,2011_2017
48343,C1993,2011_2017
48279,C2100,2011_2017
24017,C511,2011_2017
21009,C1042,2011_2017
56033,C1482,2011_2017
48273,C1692,2011_2017
29005,C2518,2011_2017
41031,C1758,2011_2017
17141,C970,2011_2017
40017,C603,2011_2017
24019,C1207,2011_2017
42123,C940,2011_2017
01121,C551,2011_2017
53015,C476,2011_2017
29037,C626,2011_2017
24015,C600,2011_2017
13257,C1401,2011_2017
28063,C2429,2011_2017
16071,C2500,2011_2017
31067,C1503,2011_2017
41069,C2539,2011_2017
13225,C1521,2011_2017
48455,C1711,2011_2017
06057,C580,2011_2017
48177,C1949,2011_2017
42005,C637,2011_2017
36049,C1677,2011_2017
54045,C954,2011_2017
48107,C2582,2011_2017
17057,C1058,2011_2017
37069,C928,2011_2017
51195,C1004,2011_2017
51099,C2048,2011_2017
55123,C1533,2011_2017
08065,C2321,2011_2017
01087,C1742,2011_2017
27061,C988,2011_2017
04021,C199,2011_2017
16055,C427,2011_2017
48005,C613,2011_2017
41041,C877,2011_2017
40097,C1055,2011_2017
02070,C2437,2011_2017
29009,C1097,2011_2017
18071,C1029,2011_2017
39127,C1365,2011_2017
26003,C2448,2011_2017
04007,C704,2011_2017
51003,C539,2011_2017
16017,C1133,2011_2017
26133,C1716,2011_2017
06113,C430,2011_2017
26159,C699,2011_2017
36097,C1881,2011_2017
48139,C472,2011_2017
23021,C1687,2011_2017
56025,C801,2011_2017
17055,C896,2011_2017
48065,C463,2011_2017
45039,C1611,2011_2017
18037,C1111,2011_2017
13059,C725,2011_2017
39119,C570,2011_2017
48329,C500,2011_2017
26109,C1476,2011_2017
26111,C729,2011_2017
29053,C1841,2011_2017
29075,C2395,2011_2017
45055,C758,2011_2017
13313,C668,2011_2017
51093,C1346,2011_2017
31177,C1996,2011_2017
55055,C804,2011_2017
38063,C2317,2011_2017
39163,C2152,2011_2017
21025,C2014,2011_2017
26101,C1386,2011_2017
08039,C2322,2011_2017
28019,C2241,2011_2017
21059,C534,2011_2017
21185,C1224,2011_2017
37187,C2295,2011_2017
51193,C1851,2011_2017
19065,C1666,2011_2017
01113,C881,2011_2017
38097,C2433,2011_2017
37015,C1702,2011_2017
40075,C2267,2011_2017
13251,C2037,2011_2017
27141,C986,2011_2017
39043,C565,2011_2017
40111,C966,2011_2017
17121,C964,2011_2017
39083,C817,2011_2017
28035,C703,2011_2017
47121,C2124,2011_2017
40049,C1364,2011_2017
45047,C694,2011_2017
28021,C256,2011_2017
42057,C2112,2011_2017
48321,C1227,2011_2017
26079,C2030,2011_2017
05045,C593,2011_2017
39147,C872,2011_2017
49045,C1350,2011_2017
51103,C1914,2011_2017
27161,C1994,2011_2017
13177,C1950,2011_2017
26027,C914,2011_2017
05021,C1688,2011_2017
22095,C1167,2011_2017
28109,C797,2011_2017
29001,C1778,2011_2017
36113,C816,2011_2017
12073,C296,2011_2017
48289,C1849,2011_2017
29027,C1354,2011_2017
13057,C404,2011_2017
48285,C1673,2011_2017
21013,C1216,2011_2017
45021,C843,2011_2017
37123,C1643,2011_2017
30067,C2063,2011_2017
22003,C1730,2011_2017
47163,C270,2011_2017
48013,C1238,2011_2017
22023,C220,2011_2017
19109,C1886,2011_2017
31157,C1209,2011_2017
19191,C1960,2011_2017
48295,C2527,2011_2017
30079,C2269,2011_2017
13035,C1751,2011_2017
51155,C1214,2011_2017
13247,C824,2011_2017
48407,C1493,2011_2017
47147,C850,2011_2017
13231,C1995,2011_2017
13259,C2438,2011_2017
48437,C2566,2011_2017
51019,C702,2011_2017
08017,C8,2011_2017
20029,C2254,2011_2017
39067,C1814,2011_2017
45087,C1204,2011_2017
18167,C488,2011_2017
20209,C422,2011_2017
01049,C709,2011_2017
53021,C1319,2011_2017
46103,C689,2011_2017
02170,C900,2011_2017
44005,C665,2011_2017
40051,C948,2011_2017
22035,C2236,2011_2017
40153,C1988,2011_2017
19067,C1957,2011_2017
46127,C2436,2011_2017
48063,C2205,2011_2017
23007,C1407,2011_2017
16013,C2489,2011_2017
18077,C1310,2011_2017
38093,C1771,2011_2017
22029,C1618,2011_2017
37043,C1110,2011_2017
13281,C2163,2011_2017
27001,C1731,2011_2017
29179,C2255,2011_2017
13011,C2106,2011_2017
29177,C1605,2011_2017
16019,C669,2011_2017
12131,C924,2011_2017
21093,C629,2011_2017
28135,C2131,2011_2017
26015,C887,2011_2017
54053,C1344,2011_2017
26165,C1258,2011_2017
16051,C2040,2011_2017
05093,C987,2011_2017
32033,C2487,2011_2017
05043,C1990,2011_2017
27009,C1351,2011_2017
29186,C2007,2011_2017
37059,C1069,2011_2017
31047,C1897,2011_2017
46025,C2589,2011_2017
18147,C1827,2011_2017
26069,C1208,2011_2017
35031,C867,2011_2017
55045,C1393,2011_2017
13305,C1359,2011_2017
34019,C648,2011_2017
12049,C1790,2011_2017
54077,C1290,2011_2017
29195,C1625,2011_2017
31153,C612,2011_2017
21005,C1804,2011_2017
39077,C892,2011_2017
18055,C1281,2011_2017
18029,C1068,2011_2017
01127,C557,2011_2017
40085,C2328,2011_2017
05053,C1825,2011_2017
01091,C1644,2011_2017
49041,C1998,2011_2017
37143,C2179,2011_2017
55071,C630,2011_2017
54011,C438,2011_2017
17203,C1306,2011_2017
22001,C822,2011_2017
22115,C1180,2011_2017
29219,C1538,2011_2017
19189,C2240,2011_2017
26123,C1044,2011_2017
51670,C1507,2011_2017
37191,C474,2011_2017
29043,C859,2011_2017
41049,C2539,2011_2017
54017,C2406,2011_2017
40089,C1139,2011_2017
17117,C889,2011_2017
21141,C1474,2011_2017
37005,C621,2011_2017
13117,C555,2011_2017
15007,C906,2011_2017
47101,C2137,2011_2017
27041,C1172,2011_2017
27017,C1264,2011_2017
13169,C1826,2011_2017
37139,C1101,2011_2017
12039,C1018,2011_2017
13265,C2466,2011_2017
35015,C938,2011_2017
39019,C1440,2011_2017
45057,C627,2011_2017
55137,C1582,2011_2017
21043,C1419,2011_2017
54103,C1749,2011_2017
22015,C535,2011_2017
21217,C1585,2011_2017
13093,C2359,2011_2017
27089,C1012,2011_2017
21057,C2363,2011_2017
48401,C911,2011_2017
26107,C1288,2011_2017
33007,C1153,2011_2017
51117,C1086,2011_2017
41013,C1703,2011_2017
19021,C2033,2011_2017
20123,C2540,2011_2017
18099,C1045,2011_2017
28133,C1490,2011_2017
35005,C775,2011_2017
20169,C927,2011_2017
18175,C1424,2011_2017
47183,C1252,2011_2017
13191,C2385,2011_2017
54041,C1733,2011_2017
18017,C1298,2011_2017
47097,C1560,2011_2017
18153,C1665,2011_2017
26117,C861,2011_2017
22031,C1483,2011_2017
51570,C1685,2011_2017
35027,C1933,2011_2017
28141,C1546,2011_2017
32007,C1523,2011_2017
08075,C1768,2011_2017
48417,C2365,2011_2017
35041,C2123,2011_2017
48189,C1479,2011_2017
29093,C2255,2011_2017
28057,C1559,2011_2017
21205,C1737,2011_2017
40125,C680,2011_2017
48403,C2109,2011_2017
48449,C1654,2011_2017
51023,C1416,2011_2017
48083,C2273,2011_2017
55097,C933,2011_2017
41063,C2495,2011_2017
48221,C790,2011_2017
29109,C1080,2011_2017
20037,C1129,2011_2017
55057,C1589,2011_2017
48163,C2311,2011_2017
39055,C674,2011_2017
29069,C1087,2011_2017
42053,C784,2011_2017
16083,C717,2011_2017
38055,C2444,2011_2017
16077,C2489,2011_2017
55043,C1034,2011_2017
51730,C1077,2011_2017
21221,C2093,2011_2017
20045,C753,2011_2017
48475,C2344,2011_2017
01047,C942,2011_2017
37055,C1405,2011_2017
13219,C1896,2011_2017
06091,C152,2011_2017
12087,C744,2011_2017
05133,C2150,2011_2017
37185,C1645,2011_2017
19197,C2197,2011_2017
48365,C1472,2011_2017
13145,C1661,2011_2017
31135,C2451,2011_2017
54083,C1279,2011_2017
13155,C2360,2011_2017
45023,C1173,2011_2017
26105,C1335,2011_2017
51149,C1781,2011_2017
55007,C2086,2011_2017
20011,C1974,2011_2017
47105,C853,2011_2017
29167,C1349,2011_2017
27169,C1202,2011_2017
40079,C862,2011_2017
23001,C485,2011_2017
27153,C1863,2011_2017
31027,C2474,2011_2017
51037,C2223,2011_2017
02090,C1096,2011_2017
01021,C1002,2011_2017
48035,C1606,2011_2017
27051,C2341,2011_2017
24023,C1486,2011_2017
19057,C1073,2011_2017
40041,C994,2011_2017
38069,C1001,2011_2017
17015,C1833,2011_2017
24037,C715,2011_2017
30045,C2538,2011_2017
48363,C1418,2011_2017
39015,C969,2011_2017
18105,C643,2011_2017
47189,C572,2011_2017
05113,C1596,2011_2017
29039,C1860,2011_2017
31099,C1323,2011_2017
20039,C2605,2011_2017
38091,C2317,2011_2017
26031,C1517,2011_2017
21215,C2219,2011_2017
22065,C2268,2011_2017
37037,C813,2011_2017
13111,C1377,2011_2017
05141,C1717,2011_2017
19117,C2381,2011_2017
54093,C2306,2011_2017
53013,C2495,2011_2017
31121,C2485,2011_2017
13241,C1902,2011_2017
21237,C2496,2011_2017
48129,C2567,2011_2017
42001,C552,2011_2017
30047,C1420,2011_2017
13131,C1686,2011_2017
37103,C538,2011_2017
13287,C2360,2011_2017
22125,C2265,2011_2017
51163,C1389,2011_2017
53007,C750,2011_2017
38103,C2577,2011_2017
46093,C1983,2011_2017
51125,C2034,2011_2017
18031,C1553,2011_2017
20041,C1655,2011_2017
41057,C1544,2011_2017
19121,C2080,2011_2017
48067,C1157,2011_2017
21233,C2054,2011_2017
39005,C915,2011_2017
19119,C2404,2011_2017
22087,C1328,2011_2017
06101,C720,2011_2017
01005,C1520,2011_2017
13163,C1906,2011_2017
29209,C1269,2011_2017
40001,C1779,2011_2017
31035,C2572,2011_2017
47091,C1755,2011_2017
27069,C2561,2011_2017
01029,C1967,2011_2017
08105,C2374,2011_2017
18135,C1531,2011_2017
40005,C2068,2011_2017
55083,C1311,2011_2017
13211,C1921,2011_2017
19141,C2018,2011_2017
19023,C2151,2011_2017
40093,C2525,2011_2017
01001,C939,2011_2017
48071,C1492,2011_2017
47029,C1023,2011_2017
31141,C1543,2011_2017
54055,C625,2011_2017
48205,C2527,2011_2017
38105,C1668,2011_2017
47013,C919,2011_2017
48445,C2330,2011_2017
48051,C1864,2011_2017
48143,C1392,2011_2017
17149,C2017,2011_2017
20113,C1233,2011_2017
48179,C1675,2011_2017
17041,C1922,2011_2017
48017,C2330,2011_2017
18143,C1452,2011_2017
26009,C1660,2011_2017
48043,C2332,2011_2017
21177,C1206,2011_2017
41061,C1529,2011_2017
20135,C2514,2011_2017
48429,C2365,2011_2017
37175,C1151,2011_2017
32005,C1043,2011_2017
47057,C1568,2011_2017
16075,C1844,2011_2017
05067,C1689,2011_2017
22013,C1887,2011_2017
29011,C2132,2011_2017
05075,C1846,2011_2017
35045,C549,2011_2017
54057,C1462,2011_2017
29115,C2066,2011_2017
48031,C97,2011_2017
21173,C1528,2011_2017
56029,C1604,2011_2017
18069,C1148,2011_2017
48397,C990,2011_2017
39039,C1210,2011_2017
13297,C679,2011_2017
08071,C2060,2011_2017
55081,C1190,2011_2017
21191,C2122,2011_2017
40095,C1948,2011_2017
19063,C2298,2011_2017
48115,C2257,2011_2017
19007,C2145,2011_2017
37167,C778,2011_2017
56011,C1725,2011_2017
38081,C2419,2011_2017
28001,C1160,2011_2017
13277,C1205,2011_2017
48231,C619,2011_2017
31037,C1092,2011_2017
48019,C1873,2011_2017
42031,C1189,2011_2017
24009,C806,2011_2017
27107,C2433,2011_2017
18111,C2196,2011_2017
51197,C1302,2011_2017
18049,C1714,2011_2017
36053,C874,2011_2017
17171,C1231,2011_2017
31095,C2402,2011_2017
51065,C1865,2011_2017
28075,C644,2011_2017
39159,C1336,2011_2017
55093,C1502,2011_2017
47173,C1830,2011_2017
29061,C2434,2011_2017
17079,C2410,2011_2017
21139,C2382,2011_2017
38003,C2208,2011_2017
28101,C1726,2011_2017
48325,C1271,2011_2017
55131,C484,2011_2017
13137,C1123,2011_2017
02068,C900,2011_2017
18015,C2029,2011_2017
02130,C1858,2011_2017
48493,C1316,2011_2017
13069,C1164,2011_2017
19075,C2263,2011_2017
44001,C998,2011_2017
29083,C1434,2011_2017
27045,C1701,2011_2017
48101,C2565,2011_2017
22077,C1699,2011_2017
19035,C2165,2011_2017
27085,C1391,2011_2017
36035,C858,2011_2017
27159,C1918,2011_2017
46079,C2318,2011_2017
13147,C1500,2011_2017
48391,C2463,2011_2017
42059,C1103,2011_2017
17199,C697,2011_2017
29223,C1939,2011_2017
12023,C687,2011_2017
47047,C1240,2011_2017
20027,C2482,2011_2017
16007,C2500,2011_2017
13031,C955,2011_2017
22089,C1283,2011_2017
37117,C1421,2011_2017
18155,C2472,2011_2017
36033,C1041,2011_2017
27013,C1025,2011_2017
45053,C1724,2011_2017
23009,C897,2011_2017
54013,C2453,2011_2017
31021,C2493,2011_2017
18023,C1307,2011_2017
17023,C1870,2011_2017
19183,C1739,2011_2017
48225,C1458,2011_2017
30075,C2556,2011_2017
37039,C1338,2011_2017
29105,C1219,2011_2017
16057,C1707,2011_2017
21225,C2097,2011_2017
47141,C675,2011_2017
48165,C2343,2011_2017
51181,C214,2011_2017
40009,C1681,2011_2017
17147,C2130,2011_2017
40107,C1987,2011_2017
05135,C1674,2011_2017
01095,C480,2011_2017
40011,C2243,2011_2017
40003,C2525,2011_2017
05109,C2261,2011_2017
22091,C145,2011_2017
28115,C1537,2011_2017
55011,C2373,2011_2017
18139,C1940,2011_2017
37153,C923,2011_2017
19179,C1158,2011_2017
39031,C1122,2011_2017
48151,C2481,2011_2017
46125,C2392,2011_2017
19037,C2250,2011_2017
27091,C1633,2011_2017
13039,C1372,2011_2017
17087,C2349,2011_2017
39133,C386,2011_2017
30085,C2231,2011_2017
13151,C391,2011_2017
13133,C2001,2011_2017
28093,C1146,2011_2017
17185,C2249,2011_2017
36079,C768,2011_2017
19105,C1932,2011_2017
54051,C1176,2011_2017
50017,C1616,2011_2017
39011,C1126,2011_2017
51101,C607,2011_2017
48367,C544,2011_2017
05037,C1766,2011_2017
20153,C2375,2011_2017
26071,C1891,2011_2017
54035,C1322,2011_2017
13179,C1402,2011_2017
17065,C2361,2011_2017
18169,C1081,2011_2017
45091,C276,2011_2017
13197,C2546,2011_2017
48219,C1834,2011_2017
47017,C1127,2011_2017
51071,C1866,2011_2017
13049,C698,2011_2017
13027,C1920,2011_2017
47145,C740,2011_2017
16047,C2226,2011_2017
01061,C1303,2011_2017
24041,C1083,2011_2017
26053,C1894,2011_2017
21039,C2408,2011_2017
19147,C2299,2011_2017
05137,C2129,2011_2017
50011,C1174,2011_2017
31091,C2276,2011_2017
37105,C907,2011_2017
46067,C2435,2011_2017
13087,C1423,2011_2017
21049,C1177,2011_2017
17049,C1327,2011_2017
28025,C1694,2011_2017
21035,C1275,2011_2017
31185,C2215,2011_2017
17035,C2410,2011_2017
20145,C1511,2011_2017
46043,C2435,2011_2017
12045,C2064,2011_2017
46107,C2578,2011_2017
21235,C1026,2011_2017
18033,C1166,2011_2017
02110,C2000,2011_2017
39079,C1185,2011_2017
39143,C795,2011_2017
39027,C1047,2011_2017
28065,C2099,2011_2017
28031,C1587,2011_2017
26037,C830,2011_2017
08007,C549,2011_2017
20099,C1653,2011_2017
28091,C1383,2011_2017
41065,C1422,2011_2017
28131,C1970,2011_2017
35051,C1636,2011_2017
21051,C1592,2011_2017
05149,C1631,2011_2017
38101,C1001,2011_2017
01067,C1831,2011_2017
29201,C1150,2011_2017
51077,C1835,2011_2017
55003,C1955,2011_2017
13081,C1767,2011_2017
47103,C1135,2011_2017
45061,C1741,2011_2017
54037,C1095,2011_2017
48489,C2127,2011_2017
40013,C979,2011_2017
55117,C486,2011_2017
21105,C2473,2011_2017
41025,C152,2011_2017
55051,C1556,2011_2017
22075,C1954,2011_2017
20185,C2288,2011_2017
31029,C1768,2011_2017
51095,C706,2011_2017
41015,C1294,2011_2017
27021,C1433,2011_2017
08057,C2377,2011_2017
46011,C1978,2011_2017
18129,C1698,2011_2017
20089,C2254,2011_2017
21203,C1862,2011_2017
17157,C1341,2011_2017
49017,C2498,2011_2017
49013,C2222,2011_2017
46121,C2533,2011_2017
30003,C2162,2011_2017
13239,C2504,2011_2017
39125,C1888,2011_2017
01009,C812,2011_2017
53003,C1670,2011_2017
48111,C2527,2011_2017
18173,C934,2011_2017
46135,C1822,2011_2017
13195,C1558,2011_2017
20179,C2544,2011_2017
13071,C1035,2011_2017
13161,C2051,2011_2017
22119,C950,2011_2017
51740,C554,2011_2017
28023,C1882,2011_2017
19159,C2427,2011_2017
48331,C1505,2011_2017
47169,C376,2011_2017
27059,C1439,2011_2017
13267,C1752,2011_2017
26151,C1032,2011_2017
08025,C121,2011_2017
08089,C1797,2011_2017
51610,C96,2011_2017
18181,C1535,2011_2017
01057,C1706,2011_2017
37149,C1491,2011_2017
53075,C1626,2011_2017
42023,C602,2011_2017
22099,C1060,2011_2017
19031,C2072,2011_2017
06035,C1549,2011_2017
55125,C1556,2011_2017
12065,C2114,2011_2017
46039,C2292,2011_2017
29119,C1732,2011_2017
17061,C2218,2011_2017
37093,C1437,2011_2017
19039,C2427,2011_2017
13207,C1697,2011_2017
19085,C1968,2011_2017
17021,C1118,2011_2017
20013,C2324,2011_2017
50023,C974,2011_2017
56015,C2238,2011_2017
46029,C1691,2011_2017
26085,C2083,2011_2017
40059,C2501,2011_2017
47007,C2252,2011_2017
21171,C2190,2011_2017
23023,C1333,2011_2017
05091,C1013,2011_2017
28087,C839,2011_2017
17029,C1020,2011_2017
46013,C1289,2011_2017
13085,C1878,2011_2017
29031,C666,2011_2017
22117,C846,2011_2017
41009,C1102,2011_2017
46081,C1762,2011_2017
26073,C1066,2011_2017
21239,C1729,2011_2017
30031,C978,2011_2017
51049,C1713,2011_2017
24047,C819,2011_2017
19081,C2362,2011_2017
47027,C2363,2011_2017
17077,C1090,2011_2017
54087,C1989,2011_2017
48007,C1345,2011_2017
22025,C2178,2011_2017
19195,C2240,2011_2017
46035,C1943,2011_2017
53065,C1076,2011_2017
55053,C1852,2011_2017
29085,C2198,2011_2017
35025,C959,2011_2017
48081,C2319,2011_2017
54027,C1612,2011_2017
40043,C2243,2011_2017
31025,C1794,2011_2017
51135,C1925,2011_2017
06021,C1693,2011_2017
18107,C1236,2011_2017
53049,C1540,2011_2017
56003,C2206,2011_2017
30065,C2556,2011_2017
35006,C608,2011_2017
49003,C1223,2011_2017
05083,C1526,2011_2017
05085,C807,2011_2017
48233,C1669,2011_2017
06103,C842,2011_2017
45009,C2056,2011_2017
18119,C1736,2011_2017
48223,C1261,2011_2017
17107,C1387,2011_2017
27149,C2545,2011_2017
47153,C2138,2011_2017
21007,C2408,2011_2017
27073,C2237,2011_2017
51109,C1480,2011_2017
01027,C2058,2011_2017
19161,C2188,2011_2017
31143,C2397,2011_2017
30061,C2260,2011_2017
54005,C1399,2011_2017
37193,C656,2011_2017
55023,C2176,2011_2017
28157,C2265,2011_2017
01123,C943,2011_2017
17175,C302,2011_2017
56045,C2280,2011_2017
48501,C2343,2011_2017
20201,C2379,2011_2017
18021,C1441,2011_2017
22047,C1413,2011_2017
16067,C2061,2011_2017
20117,C2379,2011_2017
55121,C1696,2011_2017
48175,C2463,2011_2017
13105,C1652,2011_2017
47041,C1695,2011_2017
39111,C2025,2011_2017
08023,C2517,2011_2017
27055,C2077,2011_2017
12125,C1854,2011_2017
48299,C1410,2011_2017
28129,C2095,2011_2017
22005,C745,2011_2017
29137,C2486,2011_2017
19055,C2201,2011_2017
54095,C2406,2011_2017
31169,C2327,2011_2017
13025,C1895,2011_2017
48185,C1467,2011_2017
55078,C1119,2011_2017
17109,C1495,2011_2017
18121,C488,2011_2017
27057,C1915,2011_2017
54031,C2287,2011_2017
47083,C461,2011_2017
55067,C1734,2011_2017
19135,C2509,2011_2017
48011,C463,2011_2017
24011,C1408,2011_2017
17169,C690,2011_2017
31139,C1343,2011_2017
21027,C1586,2011_2017
26047,C1334,2011_2017
16041,C2500,2011_2017
01045,C1010,2011_2017
08045,C1515,2011_2017
08117,C2554,2011_2017
12047,C2186,2011_2017
30077,C2396,2011_2017
22083,C1911,2011_2017
21063,C2289,2011_2017
01119,C2156,2011_2017
22043,C1824,2011_2017
20199,C2331,2011_2017
27133,C2404,2011_2017
50003,C1064,2011_2017
12027,C1396,2011_2017
21163,C1788,2011_2017
12133,C1570,2011_2017
13237,C1738,2011_2017
01075,C2027,2011_2017
37115,C1667,2011_2017
31137,C2424,2011_2017
26119,C2134,2011_2017
36107,C1108,2011_2017
51187,C1337,2011_2017
27103,C1793,2011_2017
55001,C1548,2011_2017
21181,C2456,2011_2017
48433,C2481,2011_2017
20061,C1754,2011_2017
21021,C1412,2011_2017
20051,C1635,2011_2017
47161,C2126,2011_2017
21211,C1285,2011_2017
48333,C2357,2011_2017
05099,C2261,2011_2017
08115,C2451,2011_2017
54109,C1406,2011_2017
27099,C1220,2011_2017
