period,cluster,fips,cluster_deaths
2015_2022,C1149,28095,2548
2015_2022,C1245,47109,2318
2015_2022,C293,20177,11387
2015_2022,C317,12091,10589
2015_2022,C1589,08083,1605
2015_2022,C1561,05071,1678
2015_2022,C1442,13239,178
2015_2022,C664,13313,5024
2015_2022,C9,06065,107523
2015_2022,C412,37089,8413
2015_2022,C615,05145,5460
2015_2022,C189,29183,17567
2015_2022,C815,28067,3913
2015_2022,C304,26147,11092
2015_2022,C114,10003,26795
2015_2022,C1360,28099,2080
2015_2022,C454,53015,7451
2015_2022,C14,06071,88569
2015_2022,C720,28031,1470
2015_2022,C102,34025,29224
2015_2022,C527,37049,6375
2015_2022,C564,47001,6024
2015_2022,C1986,40073,935
2015_2022,C1614,22085,1554
2015_2022,C362,22083,1080
2015_2022,C522,40017,6449
2015_2022,C794,40147,3997
2015_2022,C776,27111,4129
2015_2022,C446,17099,7639
2015_2022,C1048,48459,2856
2015_2022,C1654,46019,665
2015_2022,C405,42089,8439
2015_2022,C505,18091,6649
2015_2022,C1296,17075,2187
2015_2022,C1804,55023,1105
2015_2022,C1605,47049,1576
2015_2022,C808,06109,3947
2015_2022,C367,55105,9360
2015_2022,C1806,16071,263
2015_2022,C1882,56007,738
2015_2022,C139,32013,802
2015_2022,C442,06023,7663
2015_2022,C941,49005,3242
2015_2022,C1983,30071,299
2015_2022,C1247,17007,2315
2015_2022,C1606,17083,1574
2015_2022,C1866,17171,344
2015_2022,C1417,18171,493
2015_2022,C1809,27057,1245
2015_2022,C1429,27059,1909
2015_2022,C1818,55113,1235
2015_2022,C1809,27107,553
2015_2022,C1809,27113,791
2015_2022,C1763,27117,610
2015_2022,C1621,29173,559
2015_2022,C1812,29211,400
2015_2022,C1068,29113,2795
2015_2022,C1383,29225,2018
2015_2022,C1534,29103,244
2015_2022,C190,29057,644
2015_2022,C1122,20125,2627
2015_2022,C443,20209,7661
2015_2022,C1894,08065,191
2015_2022,C1930,21221,1067
2015_2022,C878,47043,3564
2015_2022,C1187,42059,2459
2015_2022,C616,39109,5450
2015_2022,C1782,28101,1291
2015_2022,C1413,28143,607
2015_2022,C246,09011,13503
2015_2022,C610,22109,5538
2015_2022,C1743,20129,213
2015_2022,C1644,40055,426
2015_2022,C454,53069,309
2015_2022,C108,11001,27845
2015_2022,C1648,08073,331
2015_2022,C1468,18121,933
2015_2022,C1736,49019,459
2015_2022,C11,06027,1210
2015_2022,C141,36085,23209
2015_2022,C418,42085,8251
2015_2022,C1799,47159,1266
2015_2022,C1027,54099,2926
2015_2022,C1602,47151,1578
2015_2022,C1396,51163,1982
2015_2022,C492,54011,6927
2015_2022,C1549,13221,873
2015_2022,C1200,39097,2441
2015_2022,C1029,39009,2925
2015_2022,C1392,39175,1456
2015_2022,C1392,39065,1993
2015_2022,C1922,39121,758
2015_2022,C1194,39135,2449
2015_2022,C210,42049,15429
2015_2022,C1840,40093,634
2015_2022,C1335,36121,2121
2015_2022,C145,42029,22759
2015_2022,C948,36051,3204
2015_2022,C1404,13305,1974
2015_2022,C1909,13027,1036
2015_2022,C602,13025,1160
2015_2022,C1991,26003,606
2015_2022,C1772,13155,701
2015_2022,C1549,13133,1185
2015_2022,C1155,42099,2542
2015_2022,C1509,42113,544
2015_2022,C214,36095,1752
2015_2022,C1147,24035,2551
2015_2022,C1682,54041,1455
2015_2022,C1054,54037,2846
2015_2022,C846,37083,3761
2015_2022,C1406,30105,545
2015_2022,C1100,51083,2679
2015_2022,C697,51019,4733
2015_2022,C1722,51021,478
2015_2022,C1582,51097,520
2015_2022,C534,13153,6288
2015_2022,C1325,26105,2137
2015_2022,C1162,36073,2523
2015_2022,C1568,13029,1660
2015_2022,C926,47029,3339
2015_2022,C1991,26153,690
2015_2022,C1310,55069,2165
2015_2022,C1983,30051,119
2015_2022,C1965,30045,115
2015_2022,C562,37085,6040
2015_2022,C1800,41027,1086
2015_2022,C1419,41055,124
2015_2022,C1996,56019,537
2015_2022,C444,35028,800
2015_2022,C1623,47083,698
2015_2022,C1648,08017,121
2015_2022,C1648,20075,142
2015_2022,C1743,20171,301
2015_2022,C1406,46031,273
2015_2022,C1521,45001,1750
2015_2022,C1917,46049,211
2015_2022,C1825,46003,207
2015_2022,C1589,08111,29
2015_2022,C1753,13189,1343
2015_2022,C1643,13101,134
2015_2022,C2044,38049,364
2015_2022,C1925,19085,1082
2015_2022,C1813,31057,133
2015_2022,C2028,31145,765
2015_2022,C1813,31049,134
2015_2022,C1815,46011,1236
2015_2022,C20,48439,78862
2015_2022,C711,01083,4596
2015_2022,C1333,01061,2123
2015_2022,C1195,01021,2449
2015_2022,C417,05051,8271
2015_2022,C752,05005,4263
2015_2022,C1653,05025,605
2015_2022,C1036,05091,2909
2015_2022,C1422,05015,1931
2015_2022,C1642,05095,688
2015_2022,C752,05049,1123
2015_2022,C1642,05077,680
2015_2022,C1604,05123,1577
2015_2022,C1807,19055,1140
2015_2022,C1964,19117,667
2015_2022,C645,48457,1681
2015_2022,C1326,48171,2136
2015_2022,C1709,48391,516
2015_2022,C1217,48097,2400
2015_2022,C506,48381,6629
2015_2022,C868,48497,3607
2015_2022,C726,48267,349
2015_2022,C2019,48237,583
2015_2022,C1920,48415,919
2015_2022,C1591,21167,1603
2015_2022,C489,18143,1694
2015_2022,C1963,21223,607
2015_2022,C906,21233,910
2015_2022,C1883,21153,931
2015_2022,C510,28121,6611
2015_2022,C35,29189,58668
2015_2022,C363,08035,9421
2015_2022,C289,05007,11567
2015_2022,C1949,27105,1016
2015_2022,C440,17053,1121
2015_2022,C1560,31117,22
2015_2022,C1730,29049,1372
2015_2022,C1079,33019,2760
2015_2022,C1087,33007,2732
2015_2022,C100,34013,29493
2015_2022,C33,36061,59785
2015_2022,C636,34019,5231
2015_2022,C37,36005,55353
2015_2022,C1044,50011,2868
2015_2022,C743,36113,4341
2015_2022,C2038,02180,447
2015_2022,C1103,02122,2672
2015_2022,C281,48423,12190
2015_2022,C162,55025,20600
2015_2022,C5,06073,129486
2015_2022,C822,28087,3897
2015_2022,C273,26145,12555
2015_2022,C255,37071,13253
2015_2022,C574,28089,5867
2015_2022,C708,47145,4645
2015_2022,C112,18089,26992
2015_2022,C341,22019,9866
2015_2022,C1652,28119,474
2015_2022,C961,40097,3151
2015_2022,C496,37125,6811
2015_2022,C1152,28073,2546
2015_2022,C1580,13197,431
2015_2022,C837,29145,3821
2015_2022,C1252,21013,2303
2015_2022,C266,34035,12773
2015_2022,C1323,22067,2140
2015_2022,C999,28149,3012
2015_2022,C751,55135,4274
2015_2022,C735,27139,4378
2015_2022,C1523,28125,324
2015_2022,C126,42129,25251
2015_2022,C693,04007,4766
2015_2022,C2002,27089,487
2015_2022,C450,55073,7541
2015_2022,C623,26055,5366
2015_2022,C508,26091,6625
2015_2022,C203,12017,16112
2015_2022,C621,30013,5421
2015_2022,C1785,30091,273
2015_2022,C1678,55065,868
2015_2022,C163,12111,20399
2015_2022,C1947,29081,653
2015_2022,C488,48209,6998
2015_2022,C387,51107,8895
2015_2022,C698,16047,868
2015_2022,C1806,16039,1247
2015_2022,C1846,16067,1018
2015_2022,C981,53003,1532
2015_2022,C1631,16003,268
2015_2022,C1567,41061,1661
2015_2022,C1492,53075,1789
2015_2022,C1696,30061,353
2015_2022,C326,49011,10362
2015_2022,C61,06019,40802
2015_2022,C226,34015,14479
2015_2022,C596,17183,5636
2015_2022,C425,17179,8104
2015_2022,C1866,17149,1175
2015_2022,C1417,18073,1946
2015_2022,C352,26021,9629
2015_2022,C1107,55031,2664
2015_2022,C951,27019,3193
2015_2022,C1408,27039,1015
2015_2022,C1879,26053,1156
2015_2022,C1583,29141,1621
2015_2022,C1621,29007,1547
2015_2022,C1715,29011,768
2015_2022,C905,37013,3456
2015_2022,C569,55039,5967
2015_2022,C218,22081,552
2015_2022,C285,36007,11941
2015_2022,C1781,21097,1292
2015_2022,C734,20045,4384
2015_2022,C293,20149,1049
2015_2022,C1526,20135,265
2015_2022,C104,42071,28545
2015_2022,C595,18147,1195
2015_2022,C1557,48225,1683
2015_2022,C1464,28019,609
2015_2022,C971,28147,1003
2015_2022,C1531,28063,417
2015_2022,C1020,21235,2950
2015_2022,C557,48451,6080
2015_2022,C1626,48461,178
2015_2022,C1784,40085,752
2015_2022,C1212,40083,2405
2015_2022,C1416,48319,308
2015_2022,C1909,13075,1104
2015_2022,C651,21015,5104
2015_2022,C1588,40067,537
2015_2022,C763,51510,4187
2015_2022,C1416,48235,82
2015_2022,C1038,39071,2899
2015_2022,C1406,30025,190
2015_2022,C153,49025,424
2015_2022,C1460,49031,102
2015_2022,C107,06081,27858
2015_2022,C857,06115,3691
2015_2022,C154,34005,21262
2015_2022,C1097,23029,2692
2015_2022,C1423,54109,1924
2015_2022,C1374,22095,2047
2015_2022,C967,47003,3134
2015_2022,C653,36117,5084
2015_2022,C1240,39021,2335
2015_2022,C1444,39163,931
2015_2022,C216,45063,15238
2015_2022,C953,26059,3191
2015_2022,C1515,18031,1642
2015_2022,C261,55061,1124
2015_2022,C353,13227,1982
2015_2022,C487,18015,1105
2015_2022,C1206,36023,2426
2015_2022,C545,36069,6159
2015_2022,C706,42005,4666
2015_2022,C447,42093,1204
2015_2022,C894,42127,3512
2015_2022,C467,51650,7263
2015_2022,C586,51085,5770
2015_2022,C1478,51175,1807
2015_2022,C342,37033,1642
2015_2022,C1395,51045,332
2015_2022,C1811,18045,1243
2015_2022,C1532,06003,123
2015_2022,C790,36079,4020
2015_2022,C570,45075,5937
2015_2022,C1208,37017,2419
2015_2022,C1497,47097,1781
2015_2022,C1432,54067,1904
2015_2022,C1140,26035,2566
2015_2022,C551,46093,1330
2015_2022,C1401,37095,333
2015_2022,C2015,30065,353
2015_2022,C1785,30019,133
2015_2022,C1026,45025,2928
2015_2022,C1411,35033,274
2015_2022,C321,08071,975
2015_2022,C983,13129,3058
2015_2022,C1545,46021,102
2015_2022,C1432,54101,686
2015_2022,C437,45061,1352
2015_2022,C1292,46013,2197
2015_2022,C1618,46091,290
2015_2022,C1654,46075,57
2015_2022,C1654,46119,65
2015_2022,C1654,46137,105
2015_2022,C1587,20033,147
2015_2022,C1724,13315,596
2015_2022,C1467,13283,433
2015_2022,C1316,31157,2156
2015_2022,C1560,31077,150
2015_2022,C2028,31137,631
2015_2022,C1801,31167,265
2015_2022,C1498,31061,263
2015_2022,C191,42095,17423
2015_2022,C904,30031,3468
2015_2022,C458,01015,7401
2015_2022,C477,01055,7107
2015_2022,C1863,01023,965
2015_2022,C1243,01017,2330
2015_2022,C515,01081,6536
2015_2022,C1168,01047,2516
2015_2022,C1817,01063,411
2015_2022,C899,01009,3485
2015_2022,C560,05031,6072
2015_2022,C1653,05003,1500
2015_2022,C1604,05117,677
2015_2022,C1630,05113,1531
2015_2022,C996,05093,3020
2015_2022,C435,05047,1416
2015_2022,C924,19169,3346
2015_2022,C1135,19187,2584
2015_2022,C1718,19083,1397
2015_2022,C1658,19107,742
2015_2022,C730,39063,4407
2015_2022,C1847,19077,759
2015_2022,C514,06039,6552
2015_2022,C1613,19037,799
2015_2022,C995,17073,3029
2015_2022,C1485,48455,1241
2015_2022,C521,48329,6464
2015_2022,C1564,48405,695
2015_2022,C1477,35029,1808
2015_2022,C1906,48253,1107
2015_2022,C1588,48337,1607
2015_2022,C1517,21141,1757
2015_2022,C1861,21099,1177
2015_2022,C1831,21161,1216
2015_2022,C1398,21159,800
2015_2022,C554,39145,6098
2015_2022,C1677,21207,1460
2015_2022,C1781,21191,898
2015_2022,C237,26161,14003
2015_2022,C129,06097,24854
2015_2022,C34,04019,59370
2015_2022,C1406,30075,105
2015_2022,C2053,46023,658
2015_2022,C86,06075,33534
2015_2022,C220,33015,14863
2015_2022,C30,25017,63113
2015_2022,C649,50009,474
2015_2022,C75,12101,36489
2015_2022,C589,21093,5752
2015_2022,C1,02013,121
2015_2022,C489,18019,6976
2015_2022,C936,01113,3272
2015_2022,C1,06037,394455
2015_2022,C1536,13061,219
2015_2022,C1336,26031,2121
2015_2022,C1489,28117,1792
2015_2022,C235,13051,14080
2015_2022,C372,12113,9268
2015_2022,C202,27037,16245
2015_2022,C295,13145,1502
2015_2022,C1894,08097,360
2015_2022,C1898,12013,1094
2015_2022,C1225,48249,2382
2015_2022,C1128,48067,2609
2015_2022,C198,29510,16612
2015_2022,C1790,17173,1274
2015_2022,C719,29031,4509
2015_2022,C520,45085,6471
2015_2022,C90,48141,32859
2015_2022,C773,16005,4140
2015_2022,C1477,35003,289
2015_2022,C1738,27073,528
2015_2022,C1443,56039,533
2015_2022,C85,39113,33666
2015_2022,C1731,16085,492
2015_2022,C361,16055,9459
2015_2022,C542,26005,6199
2015_2022,C1509,42131,1768
2015_2022,C968,19033,3133
2015_2022,C1631,16075,1531
2015_2022,C1806,16063,242
2015_2022,C1492,41001,1357
2015_2022,C1806,16025,53
2015_2022,C1419,41049,523
2015_2022,C462,18063,7353
2015_2022,C1567,41023,584
2015_2022,C889,40051,3522
2015_2022,C1271,17203,2252
2015_2022,C1410,17049,1959
2015_2022,C1816,17033,1236
2015_2022,C587,51161,5765
2015_2022,C1693,27079,1435
2015_2022,C977,27061,3087
2015_2022,C1990,27023,916
2015_2022,C455,27157,1294
2015_2022,C485,29097,7039
2015_2022,C533,29073,1121
2015_2022,C980,29091,3067
2015_2022,C1660,29041,543
2015_2022,C1384,29167,2014
2015_2022,C529,54081,6368
2015_2022,C1535,29169,1724
2015_2022,C1947,29079,725
2015_2022,C1519,29013,1091
2015_2022,C1733,20051,1364
2015_2022,C389,18095,8859
2015_2022,C1218,20079,2400
2015_2022,C1716,28007,1403
2015_2022,C1531,28037,487
2015_2022,C550,47023,1113
2015_2022,C1531,22107,236
2015_2022,C1689,48463,1445
2015_2022,C1571,48129,306
2015_2022,C456,22003,1407
2015_2022,C1487,48211,180
2015_2022,C1571,48101,122
2015_2022,C1598,48197,288
2015_2022,C1463,48045,99
2015_2022,C2010,38073,484
2015_2022,C1796,22059,818
2015_2022,C1211,39079,2408
2015_2022,C486,34037,7031
2015_2022,C323,39165,10408
2015_2022,C1113,22099,2651
2015_2022,C427,39045,8075
2015_2022,C1487,48393,54
2015_2022,C555,36101,6093
2015_2022,C1868,49039,1169
2015_2022,C2006,56041,859
2015_2022,C900,37105,3482
2015_2022,C1532,32001,1729
2015_2022,C1427,47133,1920
2015_2022,C1190,18037,2453
2015_2022,C1127,39027,2610
2015_2022,C1778,22093,1120
2015_2022,C1446,22053,1878
2015_2022,C670,54055,4962
2015_2022,C1438,26001,1089
2015_2022,C785,45055,4050
2015_2022,C169,37067,20134
2015_2022,C245,42125,13519
2015_2022,C1339,23007,2118
2015_2022,C1210,51137,2409
2015_2022,C1683,37199,1394
2015_2022,C962,42087,3150
2015_2022,C997,36039,3016
2015_2022,C832,26149,3843
2015_2022,C756,54061,4232
2015_2022,C1289,37189,2211
2015_2022,C641,18053,5181
2015_2022,C1722,51071,1390
2015_2022,C1879,26071,1142
2015_2022,C148,47007,896
2015_2022,C1576,54001,1168
2015_2022,C1434,54057,1901
2015_2022,C552,51740,6102
2015_2022,C594,30015,332
2015_2022,C892,51067,3515
2015_2022,C1297,51109,2186
2015_2022,C1627,51025,1125
2015_2022,C1042,51720,344
2015_2022,C1722,54063,1005
2015_2022,C1302,55029,2176
2015_2022,C139,32029,230
2015_2022,C1021,26073,2948
2015_2022,C426,45069,1548
2015_2022,C1303,47117,2176
2015_2022,C1415,47067,605
2015_2022,C1757,38039,194
2015_2022,C1991,26097,914
2015_2022,C1364,47077,2067
2015_2022,C1800,53039,1263
2015_2022,C1406,46129,424
2015_2022,C2010,46109,677
2015_2022,C1618,46039,265
2015_2022,C807,30049,3949
2015_2022,C1406,30109,99
2015_2022,C1406,30069,28
2015_2022,C1938,08055,646
2015_2022,C1894,08093,646
2015_2022,C1938,08027,278
2015_2022,C1526,20145,506
2015_2022,C1529,13147,1731
2015_2022,C1453,13311,1867
2015_2022,C1743,20189,294
2015_2022,C1753,13181,474
2015_2022,C1618,46037,477
2015_2022,C1480,47057,1805
2015_2022,C1648,20071,138
2015_2022,C1744,20123,462
2015_2022,C1840,40059,247
2015_2022,C1669,13251,922
2015_2022,C2044,38069,260
2015_2022,C1957,31185,942
2015_2022,C1813,31101,545
2015_2022,C956,31079,3171
2015_2022,C1953,31147,642
2015_2022,C1560,31069,153
2015_2022,C1854,31093,443
2015_2022,C1813,31135,178
2015_2022,C1996,56015,889
2015_2022,C2017,31095,596
2015_2022,C2053,31031,340
2015_2022,C2028,20147,386
2015_2022,C1018,19127,2952
2015_2022,C118,48215,26095
2015_2022,C105,53063,28245
2015_2022,C2040,30043,723
2015_2022,C1612,01111,1560
2015_2022,C573,05045,5883
2015_2022,C493,05125,6911
2015_2022,C1158,05059,2537
2015_2022,C1630,05109,787
2015_2022,C1542,05099,652
2015_2022,C986,05037,1328
2015_2022,C896,19045,3507
2015_2022,C1835,19173,452
2015_2022,C1852,19059,1194
2015_2022,C1884,17131,1101
2015_2022,C1074,48217,2772
2015_2022,C1547,48331,1703
2015_2022,C1598,48023,360
2015_2022,C600,48379,856
2015_2022,C1746,48333,395
2015_2022,C1906,48207,433
2015_2022,C1571,48179,1653
2015_2022,C2047,48371,711
2015_2022,C1487,48295,164
2015_2022,C716,21037,4528
2015_2022,C1517,21219,741
2015_2022,C1474,21087,876
2015_2022,C1781,21023,527
2015_2022,C1454,51027,1780
2015_2022,C919,37141,3361
2015_2022,C1560,31103,34
2015_2022,C580,19137,882
2015_2022,C1815,46061,146
2015_2022,C1566,31165,47
2015_2022,C629,16019,5329
2015_2022,C174,33011,19825
2015_2022,C718,33005,4510
2015_2022,C457,50007,7404
2015_2022,C197,23005,16700
2015_2022,C556,09013,6093
2015_2022,C810,36115,3937
2015_2022,C1609,45053,1567
2015_2022,C1,02060,43
2015_2022,C849,35031,3729
2015_2022,C1090,47103,2717
2015_2022,C95,47037,31477
2015_2022,C628,45073,5331
2015_2022,C955,36025,3172
2015_2022,C1848,47061,1198
2015_2022,C1543,28091,1711
2015_2022,C1505,13011,1033
2015_2022,C239,17163,13884
2015_2022,C161,22033,20614
2015_2022,C291,12073,11525
2015_2022,C642,28145,1761
2015_2022,C78,37119,35450
2015_2022,C1072,36107,2780
2015_2022,C1061,17029,2825
2015_2022,C19,48029,79470
2015_2022,C1528,20121,1736
2015_2022,C1265,37039,2268
2015_2022,C1482,29055,1804
2015_2022,C543,22015,6176
2015_2022,C1530,48365,1730
2015_2022,C416,49053,8288
2015_2022,C459,41033,7399
2015_2022,C499,38017,6748
2015_2022,C1220,08029,2399
2015_2022,C1477,04011,392
2015_2022,C1879,26131,563
2015_2022,C1965,30067,986
2015_2022,C1063,26041,2820
2015_2022,C2017,20029,816
2015_2022,C1785,38105,1286
2015_2022,C1151,27041,2547
2015_2022,C1533,26029,1727
2015_2022,C1700,41037,643
2015_2022,C254,06079,13321
2015_2022,C397,36093,8589
2015_2022,C869,48467,3601
2015_2022,C1720,13177,1393
2015_2022,C1766,17041,1043
2015_2022,C727,17001,4437
2015_2022,C1167,17063,2518
2015_2022,C981,16069,3066
2015_2022,C1632,16021,703
2015_2022,C1475,30089,928
2015_2022,C284,53077,12034
2015_2022,C656,24037,5066
2015_2022,C1173,41007,2507
2015_2022,C1008,53065,2970
2015_2022,C1802,17051,1262
2015_2022,C1156,17081,2542
2015_2022,C821,17095,3898
2015_2022,C322,17155,341
2015_2022,C1871,17003,496
2015_2022,C1553,17009,287
2015_2022,C1290,27007,2202
2015_2022,C1282,27017,2230
2015_2022,C1126,27025,2617
2015_2022,C1809,27087,376
2015_2022,C1809,27125,190
2015_2022,C659,55001,1703
2015_2022,C1870,29123,988
2015_2022,C1870,29157,1167
2015_2022,C1109,29201,2663
2015_2022,C1440,29139,964
2015_2022,C780,29043,4084
2015_2022,C1858,40063,1183
2015_2022,C461,48367,7368
2015_2022,C1953,20013,762
2015_2022,C475,15005,7145
2015_2022,C1744,20061,1322
2015_2022,C1716,28155,806
2015_2022,C1524,28133,1744
2015_2022,C1350,48477,2097
2015_2022,C1041,48471,2876
2015_2022,C1136,48325,2581
2015_2022,C1729,40023,1373
2015_2022,C1487,40149,853
2015_2022,C695,21199,4755
2015_2022,C930,12075,3315
2015_2022,C1288,22061,2214
2015_2022,C589,21027,1393
2015_2022,C526,24017,6379
2015_2022,C1411,35059,284
2015_2022,C1487,40129,230
2015_2022,C700,36009,4724
2015_2022,C1098,40123,2691
2015_2022,C745,47019,4320
2015_2022,C215,36071,15258
2015_2022,C1954,22127,980
2015_2022,C1798,49015,577
2015_2022,C1798,49007,1267
2015_2022,C1460,49021,1852
2015_2022,C1419,41065,1940
2015_2022,C1075,18071,2771
2015_2022,C1635,47161,965
2015_2022,C1858,40107,1079
2015_2022,C860,40099,1194
2015_2022,C1805,13209,561
2015_2022,C654,24001,5080
2015_2022,C818,23025,3906
2015_2022,C402,39057,8499
2015_2022,C1627,37131,1536
2015_2022,C1077,13071,2768
2015_2022,C1473,12077,442
2015_2022,C1308,13039,2169
2015_2022,C979,42103,3071
2015_2022,C449,45077,7565
2015_2022,C1772,13173,491
2015_2022,C286,51199,11939
2015_2022,C1819,54103,1235
2015_2022,C1537,47171,1721
2015_2022,C1760,51147,1325
2015_2022,C1409,51009,1963
2015_2022,C737,51069,4369
2015_2022,C1617,54027,1549
2015_2022,C1617,54071,582
2015_2022,C934,37077,3283
2015_2022,C933,37169,3286
2015_2022,C261,55009,13027
2015_2022,C1082,18113,2747
2015_2022,C1096,18145,2694
2015_2022,C1754,18153,1340
2015_2022,C1089,26023,2720
2015_2022,C299,36041,372
2015_2022,C1655,26019,1209
2015_2022,C1433,55051,510
2015_2022,C450,55119,1109
2015_2022,C550,47075,1284
2015_2022,C594,30035,753
2015_2022,C1469,37187,947
2015_2022,C527,37137,973
2015_2022,C1223,37165,2389
2015_2022,C1188,45023,2456
2015_2022,C1381,13111,2027
2015_2022,C370,55047,1458
2015_2022,C2029,08021,497
2015_2022,C1589,08033,142
2015_2022,C1576,54093,577
2015_2022,C1960,20185,349
2015_2022,C1825,46065,1002
2015_2022,C1815,46111,173
2015_2022,C1590,47169,566
2015_2022,C1742,13141,561
2015_2022,C1610,13159,866
2015_2022,C1463,48269,11
2015_2022,C1717,20187,105
2015_2022,C1639,13171,1067
2015_2022,C1869,20049,239
2015_2022,C1579,20197,407
2015_2022,C1960,20095,1002
2015_2022,C1578,20017,208
2015_2022,C1545,38037,172
2015_2022,C1854,31047,1192
2015_2022,C956,31081,518
2015_2022,C1586,31133,236
2015_2022,C1056,19057,2844
2015_2022,C2028,31099,415
2015_2022,C429,48479,7983
2015_2022,C1560,31075,32
2015_2022,C160,42079,20691
2015_2022,C183,45083,18579
2015_2022,C1301,42047,2183
2015_2022,C1057,01123,2844
2015_2022,C805,01049,3950
2015_2022,C1435,01059,1900
2015_2022,C1713,01005,1407
2015_2022,C1504,21173,1773
2015_2022,C432,01037,714
2015_2022,C1642,05107,1516
2015_2022,C1070,29109,2786
2015_2022,C297,19113,11270
2015_2022,C1911,19189,750
2015_2022,C1214,19139,2402
2015_2022,C1897,19195,523
2015_2022,C1714,19017,1405
2015_2022,C1690,19093,601
2015_2022,C1807,19019,1247
2015_2022,C600,48231,5587
2015_2022,C424,48083,703
2015_2022,C1626,48019,1537
2015_2022,C935,48349,3280
2015_2022,C1746,48281,1351
2015_2022,C481,48177,1210
2015_2022,C1633,48505,470
2015_2022,C1465,21133,1847
2015_2022,C1591,21005,1332
2015_2022,C1675,21225,963
2015_2022,C1645,21131,884
2015_2022,C1504,21181,527
2015_2022,C1705,21187,720
2015_2022,C1570,21175,728
2015_2022,C1813,20153,216
2015_2022,C150,42011,22090
2015_2022,C532,55121,1783
2015_2022,C2017,20157,386
2015_2022,C345,51760,9784
2015_2022,C1947,29117,1022
2015_2022,C910,33003,3440
2015_2022,C1055,50025,2845
2015_2022,C559,09015,6076
2015_2022,C1272,23023,2252
2015_2022,C39,36029,53934
2015_2022,C282,12085,12144
2015_2022,C1,02220,362
2015_2022,C2038,02158,366
2015_2022,C167,04021,20159
2015_2022,C1552,01085,616
2015_2022,C588,13099,745
2015_2022,C1832,01065,881
2015_2022,C1552,01131,644
2015_2022,C572,13045,5924
2015_2022,C915,47099,3416
2015_2022,C960,26151,3156
2015_2022,C685,13095,4822
2015_2022,C572,13143,1862
2015_2022,C1274,28003,2246
2015_2022,C1665,28041,794
2015_2022,C1269,28083,2255
2015_2022,C538,21227,6257
2015_2022,C1380,28011,2028
2015_2022,C976,28151,3089
2015_2022,C98,26081,30263
2015_2022,C795,48203,3996
2015_2022,C384,48251,9007
2015_2022,C208,37021,15574
2015_2022,C1778,22007,1294
2015_2022,C648,47141,5143
2015_2022,C582,29037,5804
2015_2022,C800,40127,1044
2015_2022,C116,26049,26775
2015_2022,C619,13073,5424
2015_2022,C949,40021,3199
2015_2022,C728,26111,4421
2015_2022,C1545,38059,1709
2015_2022,C60,53053,40915
2015_2022,C234,49049,14129
2015_2022,C1757,38027,227
2015_2022,C1917,46115,469
2015_2022,C689,32033,492
2015_2022,C594,30099,418
2015_2022,C1882,08107,676
2015_2022,C1815,46079,647
2015_2022,C1176,56013,2486
2015_2022,C1102,27169,2676
2015_2022,C1884,17187,1133
2015_2022,C1242,29105,2331
2015_2022,C105,16079,1118
2015_2022,C698,16083,4731
2015_2022,C1943,16065,905
2015_2022,C105,53051,1052
2015_2022,C2015,56003,820
2015_2022,C671,54033,4942
2015_2022,C1704,30021,510
2015_2022,C1566,56005,1662
2015_2022,C1019,17145,1224
2015_2022,C1876,17047,373
2015_2022,C1553,17169,496
2015_2022,C211,18141,15403
2015_2022,C767,12087,4174
2015_2022,C398,55059,8573
2015_2022,C1827,54087,1222
2015_2022,C530,27149,416
2015_2022,C1770,55129,1313
2015_2022,C1346,55033,2103
2015_2022,C319,29047,10576
2015_2022,C1812,29115,904
2015_2022,C1083,36003,2744
2015_2022,C1672,29129,255
2015_2022,C1241,47183,2332
2015_2022,C413,48485,8386
2015_2022,C1524,28053,583
2015_2022,C276,28021,537
2015_2022,C1463,48263,78
2015_2022,C1689,48507,580
2015_2022,C792,35041,960
2015_2022,C1475,30047,1823
2015_2022,C1363,45033,2071
2015_2022,C1525,48111,298
2015_2022,C1589,08053,37
2015_2022,C366,37097,9374
2015_2022,C313,37057,10727
2015_2022,C260,24025,13043
2015_2022,C766,47053,4180
2015_2022,C1001,13275,3008
2015_2022,C673,06033,4926
2015_2022,C410,41043,8418
2015_2022,C689,32023,4791
2015_2022,C993,42009,3030
2015_2022,C1645,21129,592
2015_2022,C1042,51105,1768
2015_2022,C375,45015,9167
2015_2022,C613,23003,5478
2015_2022,C1298,55045,2185
2015_2022,C409,36083,8426
2015_2022,C347,10001,9759
2015_2022,C928,39033,3325
2015_2022,C1186,39031,2460
2015_2022,C1922,39115,1089
2015_2022,C245,54009,1790
2015_2022,C1139,42083,2568
2015_2022,C1424,18041,1923
2015_2022,C1643,12003,1514
2015_2022,C704,37087,4686
2015_2022,C964,26123,3143
2015_2022,C1253,18103,2303
2015_2022,C1370,36099,2058
2015_2022,C1681,13321,1274
2015_2022,C1455,18151,1863
2015_2022,C1643,13003,438
2015_2022,C1655,26089,1498
2015_2022,C1607,13107,1573
2015_2022,C844,42015,3773
2015_2022,C1023,54025,2943
2015_2022,C1309,54083,2169
2015_2022,C833,36109,3828
2015_2022,C1255,54077,2300
2015_2022,C509,51775,1981
2015_2022,C1760,51111,836
2015_2022,C1915,51101,923
2015_2022,C204,24011,1988
2015_2022,C1478,51036,505
2015_2022,C1171,37139,2511
2015_2022,C839,47089,3820
2015_2022,C1638,47041,1524
2015_2022,C1157,26107,2538
2015_2022,C1065,26057,2814
2015_2022,C1575,26119,1002
