cluster,domain_code,incidence,p,contr_nats,contr_frac,H_cluster,rank,domain_label,period,family
C532,I48,305,0.0603243670886076,0.1693919785525872,0.039370561067386366,4.302503544784569,3,NA,2007_2014,mcod_root3
C532,F03,261,0.05162183544303797,0.1529973393867769,0.035560072826026606,4.302503544784569,4,NA,2007_2014,mcod_root3
C532,N18,206,0.04074367088607595,0.13039827571393298,0.030307534754271108,4.302503544784569,5,NA,2007_2014,mcod_root3
C532,E11,143,0.028283227848101267,0.10084346156963023,0.023438321553940652,4.302503544784569,6,NA,2007_2014,mcod_root3
C532,E78,129,0.025514240506329115,0.09359946411372384,0.02175465124884876,4.302503544784569,7,NA,2007_2014,mcod_root3
C532,I21,129,0.025514240506329115,0.09359946411372384,0.02175465124884876,4.302503544784569,8,NA,2007_2014,mcod_root3
C532,T14,119,0.02353639240506329,0.08824281757972795,0.020509644364313094,4.302503544784569,9,NA,2007_2014,mcod_root3
C532,G30,76,0.015031645569620253,0.06309679930005291,0.0146651359245335,4.302503544784569,10,NA,2007_2014,mcod_root3
C534,I25,323,0.11754002911208151,0.2516504201705333,0.05919134851268775,4.251473002284982,1,NA,2007_2014,mcod_root3
C534,J44,205,0.07459970887918486,0.19363239745698163,0.04554477879852763,4.251473002284982,2,NA,2007_2014,mcod_root3
C534,F03,162,0.05895196506550218,0.16689491831651987,0.03925578693004075,4.251473002284982,3,NA,2007_2014,mcod_root3
C534,I48,162,0.05895196506550218,0.16689491831651987,0.03925578693004075,4.251473002284982,4,NA,2007_2014,mcod_root3
C534,N18,113,0.04112081513828239,0.1312264244225541,0.030866107900020916,4.251473002284982,5,NA,2007_2014,mcod_root3
C534,E11,73,0.026564774381368266,0.09638149653935624,0.022670141969043524,4.251473002284982,6,NA,2007_2014,mcod_root3
C534,E78,72,0.026200873362445413,0.09542259915265112,0.022444597225800476,4.251473002284982,7,NA,2007_2014,mcod_root3
C534,I21,57,0.02074235807860262,0.08038861389153505,0.0189084145302886,4.251473002284982,8,NA,2007_2014,mcod_root3
C534,T14,54,0.019650655021834062,0.07722009052620456,0.018163137925303094,4.251473002284982,9,NA,2007_2014,mcod_root3
C534,I11,48,0.017467248908296942,0.07069742606872226,0.016628925088016663,4.251473002284982,10,NA,2007_2014,mcod_root3
C535,I25,527,0.1088168490604997,0.2413654661295073,0.05540458329979567,4.35641695603904,1,NA,2007_2014,mcod_root3
C535,J44,369,0.07619244270080529,0.19615691026137458,0.04502712027815749,4.35641695603904,2,NA,2007_2014,mcod_root3
C535,I48,263,0.05430518273797233,0.15819836165378837,0.03631387060746962,4.35641695603904,3,NA,2007_2014,mcod_root3
C535,F03,241,0.04976254387776172,0.14931215008216608,0.034274072383081604,4.35641695603904,4,NA,2007_2014,mcod_root3
C535,N18,193,0.03985133181912038,0.1284248801414785,0.02947947394324842,4.35641695603904,5,NA,2007_2014,mcod_root3
C535,E78,163,0.03365682428246954,0.11414844703287716,0.02620236955846019,4.35641695603904,6,NA,2007_2014,mcod_root3
C535,E11,132,0.02725583316126368,0.0981888042568295,0.022538890388055313,4.35641695603904,7,NA,2007_2014,mcod_root3
C535,T14,110,0.022713194301053067,0.08596510849208949,0.019732984551196646,4.35641695603904,8,NA,2007_2014,mcod_root3
C535,I21,106,0.021887259962832955,0.08364983648954433,0.019201522107195355,4.35641695603904,9,NA,2007_2014,mcod_root3
C535,T40,86,0.017757588271732398,0.07157981453001776,0.016430891545124244,4.35641695603904,10,NA,2007_2014,mcod_root3
C536,I25,308,0.10845070422535211,0.2409188524084354,0.05577623279993782,4.319381935896969,1,NA,2007_2014,mcod_root3
C536,J44,202,0.07112676056338028,0.1880087711332104,0.04352677626646791,4.319381935896969,2,NA,2007_2014,mcod_root3
C536,I48,165,0.058098591549295774,0.16532615719965518,0.03827541987562703,4.319381935896969,3,NA,2007_2014,mcod_root3
C536,F03,149,0.052464788732394366,0.1546458946324856,0.03580278311285099,4.319381935896969,4,NA,2007_2014,mcod_root3
C536,N18,103,0.03626760563380282,0.1202934948314572,0.027849700863852155,4.319381935896969,5,NA,2007_2014,mcod_root3
C536,E11,91,0.03204225352112676,0.11024777607116004,0.02552397025947784,4.319381935896969,6,NA,2007_2014,mcod_root3
C536,E78,84,0.029577464788732393,0.10413463827964888,0.024108689582233975,4.319381935896969,7,NA,2007_2014,mcod_root3
C536,I21,62,0.021830985915492956,0.08349096713339081,0.019329378224121542,4.319381935896969,8,NA,2007_2014,mcod_root3
C536,T14,61,0.02147887323943662,0.08249359629785154,0.019098472309724286,4.319381935896969,9,NA,2007_2014,mcod_root3
C536,G30,48,0.016901408450704224,0.06896380259573003,0.015966127473607844,4.319381935896969,10,NA,2007_2014,mcod_root3
C538,I25,303,0.10986221899927484,0.24263381458001998,0.056304430720766116,4.309320092113677,1,NA,2007_2014,mcod_root3
C538,J44,207,0.07505438723712836,0.1943565079308161,0.045101432192633024,4.309320092113677,2,NA,2007_2014,mcod_root3
C538,I48,163,0.05910079767947788,0.1671672479260613,0.03879202388144425,4.309320092113677,3,NA,2007_2014,mcod_root3
C538,F03,126,0.04568527918781726,0.14098381909957322,0.03271602389378834,4.309320092113677,4,NA,2007_2014,mcod_root3
C538,N18,96,0.03480783176214648,0.11688166614249436,0.027122994728656858,4.309320092113677,5,NA,2007_2014,mcod_root3
C538,E11,94,0.0340826686004351,0.11516418779979147,0.02672444500248405,4.309320092113677,6,NA,2007_2014,mcod_root3
C538,E78,77,0.027918781725888325,0.09990612183120608,0.02318373193349932,4.309320092113677,7,NA,2007_2014,mcod_root3
C538,T14,65,0.023567802755620013,0.08832915019932729,0.02049723583100153,4.309320092113677,8,NA,2007_2014,mcod_root3
C538,I11,52,0.01885424220449601,0.07487052272231132,0.01737409176434329,4.309320092113677,9,NA,2007_2014,mcod_root3
C538,I21,49,0.017766497461928935,0.07160681553730544,0.016616731643664704,4.309320092113677,10,NA,2007_2014,mcod_root3
C539,I25,282,0.10617469879518072,0.2381147522528673,0.05468633649947086,4.354190964230549,1,NA,2007_2014,mcod_root3
C539,J44,185,0.06965361445783133,0.18557260045964982,0.04261930677458087,4.354190964230549,2,NA,2007_2014,mcod_root3
C539,I48,132,0.04969879518072289,0.14918458042820554,0.03426229617711971,4.354190964230549,3,NA,2007_2014,mcod_root3
C539,N18,116,0.043674698795180725,0.1367448844355555,0.03140534844679702,4.354190964230549,4,NA,2007_2014,mcod_root3
C539,F03,116,0.043674698795180725,0.1367448844355555,0.03140534844679702,4.354190964230549,5,NA,2007_2014,mcod_root3
C539,E11,84,0.03162650602409638,0.109230352329538,0.025086256718379978,4.354190964230549,6,NA,2007_2014,mcod_root3
C539,E78,82,0.030873493975903613,0.10737360526853533,0.024659829150949945,4.354190964230549,7,NA,2007_2014,mcod_root3
C539,T14,71,0.026731927710843373,0.09682027898433947,0.02223611223754608,4.354190964230549,8,NA,2007_2014,mcod_root3
C539,I21,63,0.02371987951807229,0.08874654834521908,0.020381868658096842,4.354190964230549,9,NA,2007_2014,mcod_root3
C539,T40,48,0.018072289156626505,0.07253088252448976,0.01665771738546315,4.354190964230549,10,NA,2007_2014,mcod_root3
C54,I25,1045,0.11043009616400719,0.2433186450231682,0.055585300630247976,4.377391905131857,1,NA,2007_2014,mcod_root3
C54,J44,668,0.07059072175842757,0.18712587805822892,0.04274825789275367,4.377391905131857,2,NA,2007_2014,mcod_root3
C54,I48,550,0.05812110324421431,0.16536770073496182,0.03777767774027548,4.377391905131857,3,NA,2007_2014,mcod_root3
C54,F03,501,0.05294304131882067,0.15557517239217028,0.035540608600701476,4.377391905131857,4,NA,2007_2014,mcod_root3
C54,N18,347,0.03666913241044066,0.1212215497122262,0.02769264263729997,4.377391905131857,5,NA,2007_2014,mcod_root3
C54,E78,262,0.02768678009088027,0.09930694927398813,0.022686328166679603,4.377391905131857,6,NA,2007_2014,mcod_root3
C54,E11,255,0.02694705695868118,0.09738346230520983,0.022246914239285237,4.377391905131857,7,NA,2007_2014,mcod_root3
C54,T14,238,0.0251505864947691,0.09262644266671757,0.021160189600142154,4.377391905131857,8,NA,2007_2014,mcod_root3
C54,I21,216,0.02282574236500053,0.08627825499587854,0.019709968142155563,4.377391905131857,9,NA,2007_2014,mcod_root3
C54,I11,158,0.016696607841065202,0.06833169746909437,0.01561013931354544,4.377391905131857,10,NA,2007_2014,mcod_root3
C540,I25,214,0.10413625304136254,0.2355619435272095,0.05512231369499905,4.273440785352607,1,NA,2007_2014,mcod_root3
C540,J44,149,0.07250608272506083,0.19026211110790586,0.044521995428142364,4.273440785352607,2,NA,2007_2014,mcod_root3
C540,I48,124,0.06034063260340632,0.16942138472230509,0.039645193003025526,4.273440785352607,3,NA,2007_2014,mcod_root3
C540,F03,106,0.05158150851581508,0.15291812918673303,0.035783373835637594,4.273440785352607,4,NA,2007_2014,mcod_root3
C540,N18,83,0.040389294403892946,0.12961694067547452,0.03033081471954447,4.273440785352607,5,NA,2007_2014,mcod_root3
C540,E78,66,0.032116788321167884,0.11042960652246134,0.02584091182472057,4.273440785352607,6,NA,2007_2014,mcod_root3
C540,E11,55,0.0267639902676399,0.09690432447366545,0.02267594880589173,4.273440785352607,7,NA,2007_2014,mcod_root3
C540,T14,53,0.02579075425790754,0.09433585319174953,0.02207491759686703,4.273440785352607,8,NA,2007_2014,mcod_root3
C540,I21,50,0.024330900243309004,0.09041382290759584,0.021157148875794164,4.273440785352607,9,NA,2007_2014,mcod_root3
C540,E66,42,0.020437956204379562,0.0795110381329307,0.018605859335984725,4.273440785352607,10,NA,2007_2014,mcod_root3
C541,I25,323,0.11462029808374734,0.24828250861008444,0.057877602021426416,4.2897856845929745,1,NA,2007_2014,mcod_root3
C541,J44,211,0.07487579843860895,0.19407242084645848,0.045240586620324964,4.2897856845929745,2,NA,2007_2014,mcod_root3
C541,I48,173,0.06139105748757984,0.17131119941349413,0.039934675531406776,4.2897856845929745,3,NA,2007_2014,mcod_root3
C541,F03,167,0.05926188786373315,0.1674615837356254,0.03903728438860567,4.2897856845929745,4,NA,2007_2014,mcod_root3
C541,N18,99,0.035131298793470545,0.11764287487227804,0.027423951572872172,4.2897856845929745,5,NA,2007_2014,mcod_root3
C541,E11,80,0.028388928317955996,0.10111443741049662,0.023570976464781273,4.2897856845929745,6,NA,2007_2014,mcod_root3
C541,E78,73,0.025904897090134847,0.09463896286218847,0.022061466427586357,4.2897856845929745,7,NA,2007_2014,mcod_root3
C541,I21,60,0.021291696238467,0.08196106735776845,0.01910609838904927,4.2897856845929745,8,NA,2007_2014,mcod_root3
C541,T14,54,0.0191625266146203,0.07578393430741483,0.01766613529892587,4.2897856845929745,9,NA,2007_2014,mcod_root3
C541,S09,52,0.018452803406671398,0.07367353677842949,0.017174176566216923,4.2897856845929745,10,NA,2007_2014,mcod_root3
C543,I25,337,0.11412123264476803,0.24769944518081818,0.05764894380250424,4.296686614578674,1,NA,2007_2014,mcod_root3
C543,J44,211,0.07145275990518117,0.18854373717728332,0.043881193601030544,4.296686614578674,2,NA,2007_2014,mcod_root3
C543,F03,173,0.058584490348797834,0.1662209125274578,0.03868583572361773,4.296686614578674,3,NA,2007_2014,mcod_root3
C543,I48,152,0.051473078225533354,0.15270499385588968,0.03554017491938114,4.296686614578674,4,NA,2007_2014,mcod_root3
C543,N18,106,0.03589569928885879,0.119429937517432,0.027795822276683098,4.296686614578674,5,NA,2007_2014,mcod_root3
C543,E78,101,0.03420250592617677,0.11544906632413444,0.026869324360872703,4.296686614578674,6,NA,2007_2014,mcod_root3
C543,E11,88,0.029800203183203523,0.10469526783588995,0.024366512437900056,4.296686614578674,7,NA,2007_2014,mcod_root3
C543,I21,79,0.02675245513037589,0.0968740918770319,0.022546231681951794,4.296686614578674,8,NA,2007_2014,mcod_root3
C543,T14,57,0.01930240433457501,0.07619673552077014,0.01773383594284822,4.296686614578674,9,NA,2007_2014,mcod_root3
C543,I11,49,0.01659329495428378,0.0680118769380398,0.015828912610772038,4.296686614578674,10,NA,2007_2014,mcod_root3
C544,I25,290,0.11196911196911197,0.24515997961265965,0.05749641768448848,4.263917466266763,1,NA,2007_2014,mcod_root3
C544,J44,178,0.06872586872586872,0.18402242068859717,0.0431580634814014,4.263917466266763,2,NA,2007_2014,mcod_root3
C544,I48,165,0.0637065637065637,0.17541396422040365,0.041139155625820746,4.263917466266763,3,NA,2007_2014,mcod_root3
C544,F03,142,0.054826254826254826,0.1591927512691544,0.03733485756433608,4.263917466266763,4,NA,2007_2014,mcod_root3
C544,N18,102,0.039382239382239385,0.12737950379295362,0.02987382021361677,4.263917466266763,5,NA,2007_2014,mcod_root3
C544,E11,87,0.03359073359073359,0.11399032360439883,0.026733707794818574,4.263917466266763,6,NA,2007_2014,mcod_root3
C544,T14,72,0.027799227799227798,0.09959760099180773,0.023358238469613147,4.263917466266763,7,NA,2007_2014,mcod_root3
C544,E78,66,0.025482625482625483,0.09351507924171136,0.02193172827137006,4.263917466266763,8,NA,2007_2014,mcod_root3
C544,I21,58,0.022393822393822392,0.08507346268746545,0.019951948732711,4.263917466266763,9,NA,2007_2014,mcod_root3
C544,T40,47,0.018146718146718147,0.0727550119653381,0.01706295033638119,4.263917466266763,10,NA,2007_2014,mcod_root3
C545,I25,351,0.1094139650872818,0.24209117134591934,0.05714300395148928,4.236584614127726,1,NA,2007_2014,mcod_root3
C545,J44,248,0.0773067331670823,0.19790324415826463,0.04671292141748267,4.236584614127726,2,NA,2007_2014,mcod_root3
C545,I48,192,0.059850374064837904,0.16853312300999243,0.03978042181619258,4.236584614127726,3,NA,2007_2014,mcod_root3
C545,F03,170,0.0529925187032419,0.15567106310135423,0.03674447161570629,4.236584614127726,4,NA,2007_2014,mcod_root3
C545,N18,150,0.046758104738154616,0.14320921173114787,0.033802986314397813,4.236584614127726,5,NA,2007_2014,mcod_root3
C545,E78,99,0.030860349127182045,0.10734103141095067,0.025336690090645386,4.236584614127726,6,NA,2007_2014,mcod_root3
C545,E11,95,0.02961346633416459,0.10422536700488065,0.024601271188428676,4.236584614127726,7,NA,2007_2014,mcod_root3
C545,I21,75,0.023379052369077308,0.08780973009936319,0.020726537552571082,4.236584614127726,8,NA,2007_2014,mcod_root3
C545,T14,73,0.02275561097256858,0.08608319125067801,0.02031900672150313,4.236584614127726,9,NA,2007_2014,mcod_root3
C545,I11,65,0.020261845386533667,0.07900125325464462,0.018647391814434526,4.236584614127726,10,NA,2007_2014,mcod_root3
C546,I25,302,0.10716820440028389,0.23934471748591,0.056228831143047525,4.256619115503418,1,NA,2007_2014,mcod_root3
C546,J44,209,0.07416607523066004,0.19293922074634748,0.045326869872765,4.256619115503418,2,NA,2007_2014,mcod_root3
C546,I48,180,0.063875088715401,0.17570924467080012,0.041279062068493175,4.256619115503418,3,NA,2007_2014,mcod_root3
C546,F03,172,0.06103619588360539,0.17067479527713614,0.0400963277770158,4.256619115503418,4,NA,2007_2014,mcod_root3
C546,N18,123,0.043647977288857345,0.13668793309496224,0.03211185435810283,4.256619115503418,5,NA,2007_2014,mcod_root3
C546,E11,77,0.027324343506032647,0.09836701555591927,0.02310918897996954,4.256619115503418,6,NA,2007_2014,mcod_root3
C546,T14,77,0.027324343506032647,0.09836701555591927,0.02310918897996954,4.256619115503418,7,NA,2007_2014,mcod_root3
C546,E78,69,0.024485450674237047,0.0908330933152712,0.021339257953440036,4.256619115503418,8,NA,2007_2014,mcod_root3
C546,I21,55,0.019517388218594747,0.07682921323542885,0.01804935117534999,4.256619115503418,9,NA,2007_2014,mcod_root3
C546,I11,49,0.01738821859474805,0.07045640785062171,0.016552199278062264,4.256619115503418,10,NA,2007_2014,mcod_root3
C547,I25,333,0.12008654886404616,0.2545285506767278,0.05967248201347418,4.2654259063542,1,NA,2007_2014,mcod_root3
C547,J44,189,0.06815723043635052,0.18306609728637202,0.04291859741688601,4.2654259063542,2,NA,2007_2014,mcod_root3
C547,I48,160,0.0576992426974396,0.16458773777898023,0.03858647211144708,4.2654259063542,3,NA,2007_2014,mcod_root3
C547,F03,138,0.04976559682654165,0.14931825739029322,0.03500664662064672,4.2654259063542,4,NA,2007_2014,mcod_root3
C547,N18,109,0.03930760908763072,0.1272126760941735,0.029824143916007288,4.2654259063542,5,NA,2007_2014,mcod_root3
C547,E11,95,0.03425892535160476,0.11558304169904347,0.02709765548309245,4.2654259063542,6,NA,2007_2014,mcod_root3
C547,E78,90,0.03245582401730977,0.11125451993353631,0.026082863089428088,4.2654259063542,7,NA,2007_2014,mcod_root3
C547,T14,77,0.027767760548142804,0.09951631122599396,0.02333092014978964,4.2654259063542,8,NA,2007_2014,mcod_root3
C547,I21,56,0.02019473494410386,0.07880658776534989,0.01847566679049607,4.2654259063542,9,NA,2007_2014,mcod_root3
C547,I11,45,0.016227912008654886,0.06687559142194217,0.015678526105052645,4.2654259063542,10,NA,2007_2014,mcod_root3
C548,I25,305,0.11641221374045801,0.2503581813530756,0.059385488751829585,4.2158141090547545,1,NA,2007_2014,mcod_root3
C548,J44,202,0.07709923664122137,0.19757927620973106,0.046866221113822104,4.2158141090547545,2,NA,2007_2014,mcod_root3
C548,I48,176,0.06717557251908397,0.18140397935198105,0.04302940657709749,4.2158141090547545,3,NA,2007_2014,mcod_root3
C548,F03,135,0.05152671755725191,0.1528104581957085,0.03624696304030606,4.2158141090547545,4,NA,2007_2014,mcod_root3
C548,N18,108,0.04122137404580153,0.13144665035119835,0.031179422752268968,4.2158141090547545,5,NA,2007_2014,mcod_root3
C548,E11,80,0.030534351145038167,0.10653138815515299,0.02526947000019383,4.2158141090547545,6,NA,2007_2014,mcod_root3
C548,E78,71,0.027099236641221373,0.0977808130151457,0.02319381511749567,4.2158141090547545,7,NA,2007_2014,mcod_root3
C548,T14,64,0.024427480916030534,0.09067594536538554,0.021508525523132323,4.2158141090547545,8,NA,2007_2014,mcod_root3
C548,I11,55,0.02099236641221374,0.08110603153959807,0.019238521775758088,4.2158141090547545,9,NA,2007_2014,mcod_root3
C548,E66,50,0.019083969465648856,0.0755516525062404,0.017921011351987755,4.2158141090547545,10,NA,2007_2014,mcod_root3
C55,I25,867,0.1091252359974827,0.24174067232208535,0.05539160427657372,4.364211426610054,1,NA,2007_2014,mcod_root3
C55,J44,529,0.06658275645059786,0.18039330438294796,0.04133468495202358,4.364211426610054,2,NA,2007_2014,mcod_root3
C55,I48,484,0.06091881686595343,0.17046383579245128,0.039059481571648055,4.364211426610054,3,NA,2007_2014,mcod_root3
C55,F03,385,0.048458149779735685,0.14668547220930994,0.033610991281247206,4.364211426610054,4,NA,2007_2014,mcod_root3
C55,N18,306,0.038514789175582126,0.1254316137152475,0.028740957175092178,4.364211426610054,5,NA,2007_2014,mcod_root3
C55,E78,228,0.02869729389553178,0.10190272606717855,0.023349630919767914,4.364211426610054,6,NA,2007_2014,mcod_root3
C55,E11,217,0.027312775330396475,0.09833693611307583,0.02253257839743572,4.364211426610054,7,NA,2007_2014,mcod_root3
C55,I21,177,0.022278162366268093,0.08474943452640235,0.019419186249698343,4.364211426610054,8,NA,2007_2014,mcod_root3
C55,T14,163,0.02051604782882316,0.0797366021574249,0.018270563536689405,4.364211426610054,9,NA,2007_2014,mcod_root3
C55,I11,138,0.01736941472624292,0.07039900898002245,0.016130980399065038,4.364211426610054,10,NA,2007_2014,mcod_root3
C550,I25,459,0.10879355297463854,0.2413370869275376,0.05567937156050871,4.3344075222772265,1,NA,2007_2014,mcod_root3
C550,J44,320,0.07584735719364778,0.19561279289542102,0.04513022642426785,4.3344075222772265,2,NA,2007_2014,mcod_root3
C550,I48,261,0.061863000711068976,0.1721544001548304,0.03971809278892708,4.3344075222772265,3,NA,2007_2014,mcod_root3
C550,F03,203,0.04811566721972031,0.14599002818576864,0.03368165716662191,4.3344075222772265,4,NA,2007_2014,mcod_root3
C550,N18,189,0.04479734534249822,0.13912292226717887,0.032097333153871505,4.3344075222772265,5,NA,2007_2014,mcod_root3
C550,E78,127,0.030101919886228963,0.10545203208332542,0.024329053403802384,4.3344075222772265,6,NA,2007_2014,mcod_root3
C550,E11,112,0.026546575017776724,0.09633365929672323,0.022225335020208507,4.3344075222772265,7,NA,2007_2014,mcod_root3
C550,I21,91,0.02156909220194359,0.08274969078224258,0.01909134993812655,4.3344075222772265,8,NA,2007_2014,mcod_root3
C550,T14,91,0.02156909220194359,0.08274969078224258,0.01909134993812655,4.3344075222772265,9,NA,2007_2014,mcod_root3
C550,I11,74,0.01753970135103105,0.07091806958997214,0.016361652480870778,4.3344075222772265,10,NA,2007_2014,mcod_root3
C551,I25,320,0.11531531531531532,0.249090886386942,0.05784948993811193,4.30584412504626,1,NA,2007_2014,mcod_root3
C551,J44,200,0.07207207207207207,0.18955593943297283,0.0440229450783791,4.30584412504626,2,NA,2007_2014,mcod_root3
C551,I48,162,0.05837837837837838,0.16584186303913528,0.038515528714675326,4.30584412504626,3,NA,2007_2014,mcod_root3
C551,F03,157,0.056576576576576575,0.16249699267411155,0.037738707662197536,4.30584412504626,4,NA,2007_2014,mcod_root3
C551,N18,111,0.04,0.128755032994728,0.029902390624357476,4.30584412504626,5,NA,2007_2014,mcod_root3
C551,E78,74,0.02666666666666667,0.09664909154603642,0.022446026548858886,4.30584412504626,6,NA,2007_2014,mcod_root3
C551,E11,72,0.025945945945945945,0.09474784623994326,0.02200447658771794,4.30584412504626,7,NA,2007_2014,mcod_root3
C551,I11,64,0.023063063063063063,0.08693674534794063,0.020190406996446166,4.30584412504626,8,NA,2007_2014,mcod_root3
C551,T14,51,0.018378378378378378,0.07345066669054655,0.01705836638704552,4.30584412504626,9,NA,2007_2014,mcod_root3
C551,I21,50,0.018018018018018018,0.07236726163517818,0.016806753689533684,4.30584412504626,10,NA,2007_2014,mcod_root3
C553,I25,253,0.10585774058577406,0.23772040440088,0.05586362012236064,4.255370559233185,1,NA,2007_2014,mcod_root3
C553,J44,189,0.0790794979079498,0.20064853893081916,0.04715183698760558,4.255370559233185,2,NA,2007_2014,mcod_root3
C553,I48,166,0.0694560669456067,0.18524355740186452,0.043531710064574326,4.255370559233185,3,NA,2007_2014,mcod_root3
C553,F03,137,0.057322175732217574,0.16388798222441345,0.03851321052847298,4.255370559233185,4,NA,2007_2014,mcod_root3
C553,N18,93,0.03891213389121339,0.12632626406477987,0.029686313402408786,4.255370559233185,5,NA,2007_2014,mcod_root3
C553,E11,72,0.0301255230125523,0.10551110538304773,0.024794810208505262,4.255370559233185,6,NA,2007_2014,mcod_root3
C553,T14,64,0.026778242677824266,0.09694167194151322,0.022781017679217586,4.255370559233185,7,NA,2007_2014,mcod_root3
C553,E78,62,0.02594142259414226,0.0947358510931334,0.02226265604239287,4.255370559233185,8,NA,2007_2014,mcod_root3
C553,I21,56,0.023430962343096235,0.08795273198103047,0.02066864230899776,4.255370559233185,9,NA,2007_2014,mcod_root3
C553,I11,39,0.016317991631799162,0.0671564824071299,0.015781582701749824,4.255370559233185,10,NA,2007_2014,mcod_root3
C554,I25,368,0.11212675198049969,0.24534738656948407,0.05685292476765731,4.315475194497965,1,NA,2007_2014,mcod_root3
C554,J44,245,0.07464960390006094,0.19371199420195026,0.04488775522309207,4.315475194497965,2,NA,2007_2014,mcod_root3
C554,F03,184,0.056063375990249846,0.16153386428505584,0.03743130408697615,4.315475194497965,3,NA,2007_2014,mcod_root3
C554,I48,175,0.05332114564290067,0.1563067952779224,0.036220065747847766,4.315475194497965,4,NA,2007_2014,mcod_root3
C554,N18,122,0.03717245581962218,0.12237868424248846,0.02835810165205346,4.315475194497965,5,NA,2007_2014,mcod_root3
C554,E78,98,0.029859841560024376,0.10484509375746115,0.024295144574375933,4.315475194497965,6,NA,2007_2014,mcod_root3
C554,E11,95,0.02894576477757465,0.10253549089113408,0.023759953717695372,4.315475194497965,7,NA,2007_2014,mcod_root3
C554,T14,77,0.023461304082876295,0.0880362643005238,0.02040013215989888,4.315475194497965,8,NA,2007_2014,mcod_root3
C554,I21,63,0.019195612431444242,0.07588166768777749,0.0175836180878813,4.315475194497965,9,NA,2007_2014,mcod_root3
C554,I11,61,0.01858622790981109,0.07407233359417435,0.017164351608048453,4.315475194497965,10,NA,2007_2014,mcod_root3
C555,I25,311,0.10817391304347826,0.24058040965817024,0.05649102882236637,4.258736558235912,1,NA,2007_2014,mcod_root3
C555,J44,243,0.08452173913043479,0.20883179196643106,0.04903609065993391,4.258736558235912,2,NA,2007_2014,mcod_root3
C555,I48,172,0.05982608695652174,0.1684890149370072,0.039563145696619485,4.258736558235912,3,NA,2007_2014,mcod_root3
C555,F03,142,0.049391304347826084,0.1485680998885172,0.03488548724649413,4.258736558235912,4,NA,2007_2014,mcod_root3
C555,N18,118,0.04104347826086956,0.131056887928474,0.030773654612428397,4.258736558235912,5,NA,2007_2014,mcod_root3
C555,E11,90,0.03130434782608696,0.10843820711690669,0.02546252993911998,4.258736558235912,6,NA,2007_2014,mcod_root3
C555,E78,80,0.02782608695652174,0.09966695842942801,0.023402940535658036,4.258736558235912,7,NA,2007_2014,mcod_root3
C555,T14,73,0.025391304347826087,0.09327111004593508,0.02190112226255446,4.258736558235912,8,NA,2007_2014,mcod_root3
C555,I21,54,0.018782608695652174,0.07465756207305305,0.017530448538469426,4.258736558235912,9,NA,2007_2014,mcod_root3
C555,I11,54,0.018782608695652174,0.07465756207305305,0.017530448538469426,4.258736558235912,10,NA,2007_2014,mcod_root3
C556,I25,265,0.10625501202886929,0.23821452468614526,0.05551402212549518,4.291069455346556,1,NA,2007_2014,mcod_root3
C556,J44,191,0.07658380112269447,0.19677209797711714,0.04585619040305779,4.291069455346556,2,NA,2007_2014,mcod_root3
C556,I48,146,0.05854049719326383,0.16614006802791506,0.0387176366537039,4.291069455346556,3,NA,2007_2014,mcod_root3
C556,F03,125,0.05012028869286287,0.15002653312638736,0.03496250403019191,4.291069455346556,4,NA,2007_2014,mcod_root3
C556,E11,82,0.03287890938251804,0.11227897276504,0.0261657318608869,4.291069455346556,5,NA,2007_2014,mcod_root3
C556,N18,81,0.03247794707297514,0.11130822441739012,0.025939506590531434,4.291069455346556,6,NA,2007_2014,mcod_root3
C556,E78,69,0.027666399358460304,0.09925422088746906,0.023130415836966,4.291069455346556,7,NA,2007_2014,mcod_root3
C556,T14,69,0.027666399358460304,0.09925422088746906,0.023130415836966,4.291069455346556,8,NA,2007_2014,mcod_root3
C556,I21,63,0.025260625501202887,0.09292142309160076,0.021654607099361484,4.291069455346556,9,NA,2007_2014,mcod_root3
C556,I11,43,0.017241379310344827,0.0700076381128693,0.01631472965920924,4.291069455346556,10,NA,2007_2014,mcod_root3
C557,I25,300,0.1180637544273908,0.2522468133015305,0.058687698751619076,4.298120707869321,1,NA,2007_2014,mcod_root3
C557,J44,194,0.07634789452971272,0.19640150960481156,0.04569474031876884,4.298120707869321,2,NA,2007_2014,mcod_root3
C557,F03,140,0.05509641873278237,0.15970636698131457,0.03715725495771029,4.298120707869321,3,NA,2007_2014,mcod_root3
C557,I48,139,0.05470287288469106,0.15895774418588612,0.03698308051117652,4.298120707869321,4,NA,2007_2014,mcod_root3
C557,N18,93,0.03659976387249114,0.12106153269796238,0.028166154681583015,4.298120707869321,5,NA,2007_2014,mcod_root3
C557,E78,76,0.029909484454939,0.10496971777669079,0.024422235881952865,4.298120707869321,6,NA,2007_2014,mcod_root3
C557,I21,59,0.023219205037386857,0.08736865675932792,0.020327176153840176,4.298120707869321,7,NA,2007_2014,mcod_root3
C557,T14,52,0.02046438410074774,0.07958740722802611,0.01851679202082704,4.298120707869321,8,NA,2007_2014,mcod_root3
C557,E11,52,0.02046438410074774,0.07958740722802611,0.01851679202082704,4.298120707869321,9,NA,2007_2014,mcod_root3
C557,I11,49,0.01928374655647383,0.07614173222167152,0.017715121886238683,4.298120707869321,10,NA,2007_2014,mcod_root3
