cluster,deaths_no_garbage,S,f1,f2,H_raw,detail_phillips_raw,detail_phillips_refsize,D1_mref,D1_eff_used,m_ref,m_max,eff_m_used,used_extrapolation,fallback_reason,period,unit,unit_id
C159,3202,278,114,50,3.884517352600569,57.180197513184844,56.66446483245384,NA,46.96869084981106,2000,6404,2000,FALSE,ok,1999_2006,cluster,C159
C16,15920,440,120,56,3.916203207129023,57.6466141245299,56.33877484655736,NA,45.94089085187006,2000,31840,2000,FALSE,ok,1999_2006,cluster,C16
C160,3184,247,102,21,3.8772275720855998,57.072891752433215,56.62792779532828,NA,46.85225296165214,2000,6368,2000,FALSE,ok,1999_2006,cluster,C160
C161,3183,243,91,35,3.824877111577534,56.30229159801419,55.86527589644125,NA,44.48662569845904,2000,6366,2000,FALSE,ok,1999_2006,cluster,C161
C162,4222,290,111,46,3.8027980796974457,55.9772876685149,55.274652614139605,NA,42.73698930178196,2000,8444,2000,FALSE,ok,1999_2006,cluster,C162
C163,3136,264,101,39,3.86859811454863,56.94586591071179,56.47939804644843,NA,46.381875939332204,2000,6272,2000,FALSE,ok,1999_2006,cluster,C163
C164,3106,253,105,31,3.890157140633467,57.263215341239516,56.820090371756756,NA,47.46789538556843,2000,6212,2000,FALSE,ok,1999_2006,cluster,C164
C165,3091,244,92,32,3.8392634180080583,56.514058406735444,56.096782880970714,NA,45.191813197569545,2000,6182,2000,FALSE,ok,1999_2006,cluster,C165
C166,3059,247,86,45,3.885346236631718,57.19239870790595,56.77631414812062,NA,47.32693922346059,2000,6118,2000,FALSE,ok,1999_2006,cluster,C166
C167,3044,272,115,41,3.8889927595865315,57.24607562162936,56.780411468051064,NA,47.34011451255865,2000,6088,2000,FALSE,ok,1999_2006,cluster,C167
C168,3854,275,100,42,3.8770245647639086,57.069903479323,56.454539968190176,NA,46.303615798495954,2000,7708,2000,FALSE,ok,1999_2006,cluster,C168
C169,3735,269,108,36,3.793522172180956,55.8407460661066,55.25199853434413,NA,42.671267778855444,2000,7470,2000,FALSE,ok,1999_2006,cluster,C169
C17,15095,427,109,66,3.8973952209153504,57.36976007320147,56.088025513725874,NA,45.16493528338866,2000,30190,2000,FALSE,ok,1999_2006,cluster,C17
C170,4611,306,107,53,3.8937590885760627,57.316236109611665,56.53755113113726,NA,46.565475073002304,2000,9222,2000,FALSE,ok,1999_2006,cluster,C170
C171,3022,249,104,30,3.790061791635831,55.78980917354552,55.37257795791961,NA,43.022245980886595,2000,6044,2000,FALSE,ok,1999_2006,cluster,C171
C172,4207,280,101,53,3.842222522792324,56.557616506923424,55.885040483633674,NA,44.546398033874304,2000,8414,2000,FALSE,ok,1999_2006,cluster,C172
C173,3002,257,108,37,3.8553348023398275,56.75062960644592,56.32316698281441,NA,45.892204854868815,2000,6004,2000,FALSE,ok,1999_2006,cluster,C173
C174,2990,250,100,37,3.8111773716698036,56.10063106655103,55.68976018487681,NA,43.95933479964072,2000,5980,2000,FALSE,ok,1999_2006,cluster,C174
C175,2975,250,90,48,3.845785649934671,56.61006583209573,56.20469864586324,NA,45.52434179573598,2000,5950,2000,FALSE,ok,1999_2006,cluster,C175
C176,4255,284,102,46,3.85126056731555,56.69065675981998,56.00497361547302,NA,44.91082761035784,2000,8510,2000,FALSE,ok,1999_2006,cluster,C176
C177,3543,273,108,50,3.8649298959848033,56.89186963705356,56.322311188963155,NA,45.88953684841644,2000,7086,2000,FALSE,ok,1999_2006,cluster,C177
C178,2952,244,86,47,3.8656610495753814,56.90263223712117,56.51462506768485,NA,46.493006987934095,2000,5904,2000,FALSE,ok,1999_2006,cluster,C178
C179,2944,254,111,30,3.90650404905901,57.503842262850966,57.09614212643348,NA,48.36648321935652,2000,5888,2000,FALSE,ok,1999_2006,cluster,C179
C18,14532,427,109,61,3.9016065214509643,57.431750527756286,56.144556077412886,NA,45.338719495291095,2000,29064,2000,FALSE,ok,1999_2006,cluster,C18
C180,2893,256,109,38,3.8553714413487112,56.75116893361954,56.35228281816407,NA,45.983068295015336,2000,5786,2000,FALSE,ok,1999_2006,cluster,C180
C181,2871,262,96,53,3.892470329192304,57.29726553761488,56.899772716434185,NA,47.72554499369735,2000,5742,2000,FALSE,ok,1999_2006,cluster,C181
C182,3527,277,114,46,3.8484776350922254,56.64969192435876,56.072889069149575,NA,45.11851653663258,2000,7054,2000,FALSE,ok,1999_2006,cluster,C182
C183,2853,230,81,45,3.8203320936325458,56.23538881442347,55.89541439781928,NA,44.57780309927967,2000,5706,2000,FALSE,ok,1999_2006,cluster,C183
C184,2844,242,91,37,3.831461292379063,56.39921091244122,56.041536470467534,NA,45.02251960670492,2000,5688,2000,FALSE,ok,1999_2006,cluster,C184
C185,2841,244,90,42,3.842026868068603,56.554736464248556,56.195216072517745,NA,45.49502466775951,2000,5682,2000,FALSE,ok,1999_2006,cluster,C185
C186,2839,231,85,40,3.7477507963021646,55.16699021032509,54.82809356039426,NA,41.459952742137475,2000,5678,2000,FALSE,ok,1999_2006,cluster,C186
C187,2829,256,118,34,3.869031443213987,56.952244520053476,56.567802800199864,NA,46.66127190281505,2000,5658,2000,FALSE,ok,1999_2006,cluster,C187
C188,2827,249,97,42,3.9001918087838345,57.410925920118295,57.045735672249144,NA,48.20114292803684,2000,5654,2000,FALSE,ok,1999_2006,cluster,C188
C189,2804,242,88,43,3.849028009807273,56.6577934546278,56.3115860655727,NA,45.85611355966154,2000,5608,2000,FALSE,ok,1999_2006,cluster,C189
C19,13667,407,94,61,3.899009321178753,57.39351967149639,56.14720036295369,NA,45.34686481290632,2000,27334,2000,FALSE,ok,1999_2006,cluster,C19
C190,2795,247,99,38,3.8386781226645263,56.50544284389743,56.15103930427938,NA,45.358692689588814,2000,5590,2000,FALSE,ok,1999_2006,cluster,C190
C191,2793,249,97,42,3.87176089241083,56.992422083959376,56.63739008216849,NA,46.882380080222624,2000,5586,2000,FALSE,ok,1999_2006,cluster,C191
C192,2785,230,90,27,3.8046268663179332,56.00420745562794,55.68110564147839,NA,43.93349679198134,2000,5570,2000,FALSE,ok,1999_2006,cluster,C192
C193,2764,240,110,32,3.803487761823221,55.98743980753077,55.647169415703964,NA,43.83232715271218,2000,5528,2000,FALSE,ok,1999_2006,cluster,C193
C194,2752,245,96,40,3.8533108501664914,56.720836977266096,56.383260080044465,NA,46.079938326324545,2000,5504,2000,FALSE,ok,1999_2006,cluster,C194
C195,2739,242,90,37,3.8447614718016436,56.594989903062746,56.26849730253169,NA,45.722078873142806,2000,5478,2000,FALSE,ok,1999_2006,cluster,C195
C196,2737,229,85,45,3.756198271909562,55.29133727326083,54.98157054108519,NA,41.89449247883104,2000,5474,2000,FALSE,ok,1999_2006,cluster,C196
C197,2723,244,92,49,3.874352277151755,57.0305673354459,56.703580689726856,NA,47.09366778804158,2000,5446,2000,FALSE,ok,1999_2006,cluster,C197
C198,2715,238,82,46,3.870403702571079,56.97244421385206,56.65991562897906,NA,46.954177484567104,2000,5430,2000,FALSE,ok,1999_2006,cluster,C198
C199,2679,241,99,37,3.8344682899840614,56.44347399620898,56.13156094886669,NA,45.29871124514563,2000,5358,2000,FALSE,ok,1999_2006,cluster,C199
C2,49622,544,94,57,3.903191913761324,57.455087544227986,55.9739909476234,NA,44.816398844565214,2000,99244,2000,FALSE,ok,1999_2006,cluster,C2
C20,13868,407,102,58,3.8817589031509314,57.1395930647957,55.90451277181097,NA,44.60536493155063,2000,27736,2000,FALSE,ok,1999_2006,cluster,C20
C200,2677,243,102,33,3.8482081389002443,56.6457249333306,56.33180588858152,NA,45.91914602911727,2000,5354,2000,FALSE,ok,1999_2006,cluster,C200
C201,2675,236,90,39,3.828052059899486,56.349026920749154,56.04826740899785,NA,45.04311149304247,2000,5350,2000,FALSE,ok,1999_2006,cluster,C201
C202,2670,241,107,37,3.7762695676007216,55.58678727329693,55.27356363662881,NA,42.73382776538909,2000,5340,2000,FALSE,ok,1999_2006,cluster,C202
C203,2629,232,91,35,3.826674900574998,56.32875509930172,56.047102373185645,NA,45.03954663790112,2000,5258,2000,FALSE,ok,1999_2006,cluster,C203
C204,2627,231,86,42,3.799829306929839,55.93358725535806,55.65488701496431,NA,43.85531413817062,2000,5254,2000,FALSE,ok,1999_2006,cluster,C204
C205,2625,227,99,30,3.7531706787797536,55.24677102282663,54.9680024570971,NA,41.85589430719996,2000,5250,2000,FALSE,ok,1999_2006,cluster,C205
C206,2570,244,95,44,3.870229236659229,56.96987607104476,56.69283341337867,NA,47.05929665772769,2000,5140,2000,FALSE,ok,1999_2006,cluster,C206
C207,2567,236,90,42,3.875049591807601,57.04083182550498,56.77521226766726,NA,47.323396656586695,2000,5134,2000,FALSE,ok,1999_2006,cluster,C207
C208,2536,250,101,39,3.9246832307898933,57.77144029566811,57.499185396685746,NA,49.70908367054374,2000,5072,2000,FALSE,ok,1999_2006,cluster,C208
C209,2526,235,99,39,3.797608665085227,55.90089934904818,55.646533639982344,NA,43.83043402242225,2000,5052,2000,FALSE,ok,1999_2006,cluster,C209
C21,13021,422,108,77,3.9188156297595844,57.68506905430475,56.41288499890046,NA,46.17277029662307,2000,26042,2000,FALSE,ok,1999_2006,cluster,C21
C210,2521,235,100,31,3.8426277555672472,56.56358154401958,56.31166338234289,NA,45.85635441900771,2000,5042,2000,FALSE,ok,1999_2006,cluster,C210
C211,2521,245,100,39,3.888065473528377,57.232425946484774,56.970724694448634,NA,47.95614213015842,2000,5042,2000,FALSE,ok,1999_2006,cluster,C211
C212,2503,218,85,37,3.789650851714707,55.78376012710732,55.55928193486553,NA,43.57140130433406,2000,5006,2000,FALSE,ok,1999_2006,cluster,C212
C213,2497,236,98,40,3.807495049298241,56.046427184472286,55.801971409922984,NA,44.2957187002274,2000,4994,2000,FALSE,ok,1999_2006,cluster,C213
C214,2476,233,97,35,3.843507394913663,56.57652985831525,56.34393119778935,NA,45.95698653401883,2000,4952,2000,FALSE,ok,1999_2006,cluster,C214
C215,2458,241,104,31,3.8780884626131065,57.08556408362182,56.85082511563019,NA,47.56710972882474,2000,4916,2000,FALSE,ok,1999_2006,cluster,C215
C216,2451,207,77,21,3.7853801767227093,55.720895678994204,55.528704152439246,NA,43.48098475503965,2000,4902,2000,FALSE,ok,1999_2006,cluster,C216
C217,2446,242,100,38,3.862804716573479,56.86058694027036,56.63055282332103,NA,46.86060888712104,2000,4892,2000,FALSE,ok,1999_2006,cluster,C217
C218,2443,230,99,34,3.8197676655970128,56.22708041890758,56.00846806478374,NA,44.9214904473149,2000,4886,2000,FALSE,ok,1999_2006,cluster,C218
C219,2431,233,82,50,3.875980866771122,57.0545402174414,56.843662426914115,NA,47.543969449479114,2000,4862,2000,FALSE,ok,1999_2006,cluster,C219
C22,12987,416,122,51,3.9242873762364074,57.76561330623796,56.51969747367208,NA,46.50903087539392,2000,25974,2000,FALSE,ok,1999_2006,cluster,C22
C220,2429,244,102,36,3.890819519389398,57.27296557393376,57.04762430430021,NA,48.20732770393065,2000,4858,2000,FALSE,ok,1999_2006,cluster,C220
C221,2428,238,98,35,3.8955018143499385,57.34188907880096,57.123452177639,NA,48.45630080462698,2000,4856,2000,FALSE,ok,1999_2006,cluster,C221
C222,2425,239,93,40,3.868983532987294,56.95153928025749,56.73482593218915,NA,47.193736621135,2000,4850,2000,FALSE,ok,1999_2006,cluster,C222
C223,2594,241,93,41,3.8409461342840117,56.538828034538305,56.257499404465484,NA,45.68793090683006,2000,5188,2000,FALSE,ok,1999_2006,cluster,C223
C224,2405,249,114,35,3.8364810414782156,56.473101751096884,56.24906046833013,NA,45.66174569319439,2000,4810,2000,FALSE,ok,1999_2006,cluster,C224
C225,2379,218,81,40,3.8239595368728305,56.28878487424761,56.11035761157481,NA,45.23350807180844,2000,4758,2000,FALSE,ok,1999_2006,cluster,C225
C226,2374,236,96,37,3.8323640504813086,56.412499535430236,56.217993732902734,NA,45.56547782956549,2000,4748,2000,FALSE,ok,1999_2006,cluster,C226
C227,2373,230,102,30,3.824649232277247,56.29893720872543,56.107192078150234,NA,45.22378167704333,2000,4746,2000,FALSE,ok,1999_2006,cluster,C227
C228,2339,227,92,43,3.799469928279782,55.928297192184964,55.75517168525402,NA,44.15511191888448,2000,4678,2000,FALSE,ok,1999_2006,cluster,C228
C229,2338,225,84,44,3.8443408796099416,56.588798774947975,56.4205948818935,NA,46.19696046403392,2000,4676,2000,FALSE,ok,1999_2006,cluster,C229
C23,12712,399,110,52,3.873098373744887,57.01210984434494,55.808795274576084,NA,44.31625793408777,2000,25424,2000,FALSE,ok,1999_2006,cluster,C23
C230,2326,230,96,39,3.8409416763615045,56.53876241380185,56.368393212110824,NA,46.033422205240846,2000,4652,2000,FALSE,ok,1999_2006,cluster,C230
C231,2320,227,85,38,3.859930242379768,56.81827460459939,56.656520945320295,NA,46.94335031633521,2000,4640,2000,FALSE,ok,1999_2006,cluster,C231
C232,2314,228,91,37,3.8157503706135696,56.167945731179074,56.006209820374664,NA,44.91459943219528,2000,4628,2000,FALSE,ok,1999_2006,cluster,C232
C233,2285,233,107,26,3.8034060335991104,55.98623676592408,55.82996914593979,NA,44.380050071978076,2000,4570,2000,FALSE,ok,1999_2006,cluster,C233
C234,2277,229,96,31,3.8660663839937275,56.90859877041118,56.761432628215076,NA,47.27911723708081,2000,4554,2000,FALSE,ok,1999_2006,cluster,C234
C235,2274,230,104,25,3.8559658420572958,56.759918527670415,56.61147238507148,NA,46.79990643337368,2000,4548,2000,FALSE,ok,1999_2006,cluster,C235
C236,2271,217,82,39,3.8837278591963083,57.168576149526686,57.034117907664054,NA,48.16311523751449,2000,4542,2000,FALSE,ok,1999_2006,cluster,C236
C237,2267,221,91,38,3.808105824013774,56.055417804335754,55.91775933512173,NA,44.64552340140032,2000,4534,2000,FALSE,ok,1999_2006,cluster,C237
C238,2238,228,97,38,3.83778257778856,56.4922603997888,56.362621359310936,NA,46.01537563064166,2000,4476,2000,FALSE,ok,1999_2006,cluster,C238
C239,2235,224,91,43,3.831917351069823,56.405924108354164,56.28088022208157,NA,45.760557814756375,2000,4470,2000,FALSE,ok,1999_2006,cluster,C239
C24,12670,417,116,53,3.93250019476845,57.886506210857824,56.62515567684959,NA,46.843430438864814,2000,25340,2000,FALSE,ok,1999_2006,cluster,C24
C240,2233,235,102,33,3.8489965871729064,56.657330912624154,56.52589462053053,NA,46.528615349550414,2000,4466,2000,FALSE,ok,1999_2006,cluster,C240
C241,2227,209,78,36,3.7779747071578447,55.61188697238787,55.501308351859024,NA,43.40013648956833,2000,4454,2000,FALSE,ok,1999_2006,cluster,C241
C242,2223,222,87,37,3.851475609629489,56.69382218833235,56.576915633170856,NA,46.69016777684693,2000,4446,2000,FALSE,ok,1999_2006,cluster,C242
C243,2222,218,95,28,3.826182287609825,56.32150382350879,56.20499052685832,NA,45.525244499418164,2000,4444,2000,FALSE,ok,1999_2006,cluster,C243
C244,2216,219,92,42,3.7955179103803367,55.87012338484835,55.755879455223784,NA,44.15723504101547,2000,4432,2000,FALSE,ok,1999_2006,cluster,C244
C245,2206,213,88,35,3.825598767315578,56.312914389442895,56.207292284110565,NA,45.532363797504466,2000,4412,2000,FALSE,ok,1999_2006,cluster,C245
C246,2172,216,81,40,3.833222643392913,56.42513804565239,56.335634927775104,NA,45.93109227682612,2000,4344,2000,FALSE,ok,1999_2006,cluster,C246
C247,2169,231,99,38,3.8113749166804425,56.10353893429901,56.00652344744719,NA,44.9155563995356,2000,4338,2000,FALSE,ok,1999_2006,cluster,C247
C248,2165,220,95,26,3.854749619353621,56.74201569751068,56.65213513059911,NA,46.92936568312577,2000,4330,2000,FALSE,ok,1999_2006,cluster,C248
C249,2103,234,108,44,3.81741184158492,56.19240262753986,56.128894584086986,NA,45.290506643647184,2000,4206,2000,FALSE,ok,1999_2006,cluster,C249
C25,12622,402,107,54,3.9101678429477524,57.55777340517566,56.338557534796124,NA,45.940212631463304,2000,25244,2000,FALSE,ok,1999_2006,cluster,C25
C250,2102,228,99,31,3.822634594601473,56.26928168919449,56.209259482361695,NA,45.53844919233921,2000,4204,2000,FALSE,ok,1999_2006,cluster,C250
C251,2094,229,102,40,3.8345089969386907,56.44407320365087,56.38773247029536,NA,46.093940935694995,2000,4188,2000,FALSE,ok,1999_2006,cluster,C251
C252,2092,215,90,32,3.8664646737068846,56.914461605455685,56.863608932174834,NA,47.608438006445105,2000,4184,2000,FALSE,ok,1999_2006,cluster,C252
C253,2090,233,114,26,3.862551838120287,56.856864562793874,56.80079512247824,NA,47.405714460919555,2000,4180,2000,FALSE,ok,1999_2006,cluster,C253
C254,2079,205,89,29,3.77439471476185,55.55918939023867,55.51691916466168,NA,43.44618741204037,2000,4158,2000,FALSE,ok,1999_2006,cluster,C254
C255,2069,201,79,31,3.729726935005298,54.9016784983784,54.86603119442222,NA,41.56694447699743,2000,4138,2000,FALSE,ok,1999_2006,cluster,C255
C256,2037,217,86,40,3.774248434788252,55.557036145183154,55.535911157500195,NA,43.50227849439966,2000,4074,2000,FALSE,ok,1999_2006,cluster,C256
C257,2026,210,82,32,3.798934728777501,55.92041904144666,55.90606151344996,NA,44.61005825335509,2000,4052,2000,FALSE,ok,1999_2006,cluster,C257
C258,2024,211,97,30,3.6895563010920567,54.3103657115141,54.296478325826726,NA,39.9893379066454,2000,4048,2000,FALSE,ok,1999_2006,cluster,C258
C259,2018,199,78,35,3.7975722990599023,55.90036404019972,55.89089636911692,NA,44.564122900296255,2000,4036,2000,FALSE,ok,1999_2006,cluster,C259
C26,12166,392,106,53,3.8635319469606473,56.87129179068068,55.684479887677405,NA,43.943568745911485,2000,24332,2000,FALSE,ok,1999_2006,cluster,C26
C260,2014,204,91,33,3.728414806702494,54.88236393527914,54.8745486930333,NA,41.591003458715065,2000,4028,2000,FALSE,ok,1999_2006,cluster,C260
C261,2002,214,91,33,3.7981898139674355,55.90945387586655,55.90828764662895,NA,44.61680521416458,2000,4004,2000,FALSE,ok,1999_2006,cluster,C261
C262,2002,206,75,37,3.8410120096915135,56.5397977222679,56.538714718951994,NA,46.56915612356146,2000,4004,2000,FALSE,ok,1999_2006,cluster,C262
C263,4523,300,112,46,3.8677243322879247,56.9330038128717,56.17768281412288,NA,45.44086707766533,2000,9046,2000,FALSE,ok,1999_2006,cluster,C263
C264,3213,252,89,41,3.8086061297182585,56.06278231745351,55.60224388728613,NA,43.69875480091433,2000,6426,2000,FALSE,ok,1999_2006,cluster,C264
C265,3966,290,112,45,3.8629608442713956,56.86288514408665,56.19427983414286,NA,45.492131138045615,2000,7932,2000,FALSE,ok,1999_2006,cluster,C265
C266,2999,255,100,38,3.8561521972288473,56.76266168069296,56.34283856411497,NA,45.95357537927544,2000,5998,2000,FALSE,ok,1999_2006,cluster,C266
C267,2695,245,110,38,3.808782853937651,56.06538370260718,55.738578739042445,NA,44.10536672170153,2000,5390,2000,FALSE,ok,1999_2006,cluster,C267
C268,2937,254,103,39,3.8305636608114426,56.38599775217659,55.98116745994451,NA,44.83825368685891,2000,5874,2000,FALSE,ok,1999_2006,cluster,C268
C269,3958,295,114,41,3.8702691437008343,56.970463503745925,56.29067355228448,NA,45.79101274435323,2000,7916,2000,FALSE,ok,1999_2006,cluster,C269
C27,11874,388,111,50,3.872774956943658,57.00734914053163,55.837566055534786,NA,44.40296023786778,2000,23748,2000,FALSE,ok,1999_2006,cluster,C27
C270,4872,308,112,38,3.8695202173304413,56.95943928789239,56.15729692920673,NA,45.37797920581332,2000,9744,2000,FALSE,ok,1999_2006,cluster,C270
C271,2934,247,101,33,3.831439307881354,56.3988873000572,56.00710972273579,NA,44.917345350499176,2000,5868,2000,FALSE,ok,1999_2006,cluster,C271
C272,3197,261,92,52,3.871232207070662,56.98463982185855,56.510358457204624,NA,46.47953290837789,2000,6394,2000,FALSE,ok,1999_2006,cluster,C272
C273,3379,261,91,51,3.8401766384814833,56.527501036103175,56.01658447161619,NA,44.94626632891963,2000,6758,2000,FALSE,ok,1999_2006,cluster,C273
C274,5876,318,113,49,3.897812619396464,57.37590418981246,56.49095865132947,NA,46.418316985284754,2000,11752,2000,FALSE,ok,1999_2006,cluster,C274
C275,3818,286,112,47,3.8629247234570108,56.86235344474966,56.222358460377144,NA,45.578990738973204,2000,7636,2000,FALSE,ok,1999_2006,cluster,C275
C276,2930,257,103,39,3.8781423062237543,57.08635666298554,56.67952741987498,NA,47.01677718397159,2000,5860,2000,FALSE,ok,1999_2006,cluster,C276
C277,2838,270,127,30,3.8980972997532426,57.38009469214548,56.971631163379854,NA,47.95909539196539,2000,5676,2000,FALSE,ok,1999_2006,cluster,C277
C278,2418,241,99,39,3.9139671937161267,57.61369994833091,57.396106474176165,NA,49.36220521444499,2000,4836,2000,FALSE,ok,1999_2006,cluster,C278
C279,4480,296,116,32,3.880124863362073,57.11553995616206,56.380109959417595,NA,46.07007816503484,2000,8960,2000,FALSE,ok,1999_2006,cluster,C279
C28,12130,391,104,50,3.8788765756491825,57.09716512822402,55.909643547385805,NA,44.620915176002754,2000,24260,2000,FALSE,ok,1999_2006,cluster,C28
C280,2779,231,87,23,3.85444480445185,56.73752881414625,56.41719227873746,NA,46.18628305393312,2000,5558,2000,FALSE,ok,1999_2006,cluster,C280
C281,4484,287,109,41,3.8304754478359193,56.38469925485871,55.67004873883397,NA,43.900508671471925,2000,8968,2000,FALSE,ok,1999_2006,cluster,C281
C282,3923,277,100,42,3.8593345576775406,56.80950611012835,56.17972418072724,NA,45.44716923359368,2000,7846,2000,FALSE,ok,1999_2006,cluster,C282
C283,2958,249,93,45,3.8573243766179464,56.77991619210471,56.38134446263603,NA,46.07394201986948,2000,5916,2000,FALSE,ok,1999_2006,cluster,C283
C284,4769,297,113,36,3.8809137252364185,57.127152023683266,56.36414133073493,NA,46.02012736585489,2000,9538,2000,FALSE,ok,1999_2006,cluster,C284
C285,2911,253,98,35,3.8713304802477055,56.986086405607196,56.59291531259655,NA,46.74094444219866,2000,5822,2000,FALSE,ok,1999_2006,cluster,C285
C286,5720,327,117,44,3.9021432415612525,57.439651061884426,56.535504528736645,NA,46.55900128100839,2000,11440,2000,FALSE,ok,1999_2006,cluster,C286
C287,3619,281,104,51,3.877717257177165,57.080099929849695,56.482378731718306,NA,46.391268841895524,2000,7238,2000,FALSE,ok,1999_2006,cluster,C287
C288,2112,225,91,40,3.8328189592501696,56.41919580446262,56.35539644830462,NA,45.99279581914491,2000,4224,2000,FALSE,ok,1999_2006,cluster,C288
C289,5554,307,98,53,3.817738071999801,56.19720474782007,55.352565773670044,NA,42.96379607669347,2000,11108,2000,FALSE,ok,1999_2006,cluster,C289
C29,11234,401,121,50,3.8734891708906627,57.01786238860068,55.80974581656354,NA,44.31911973767502,2000,22468,2000,FALSE,ok,1999_2006,cluster,C29
C290,3171,250,92,40,3.8549530666390814,56.74501044689914,56.29655127830506,NA,45.80930080746816,2000,6342,2000,FALSE,ok,1999_2006,cluster,C290
C291,8997,369,114,64,3.8852768307932193,57.19137705213931,56.089514275582005,NA,45.16950342966717,2000,17994,2000,FALSE,ok,1999_2006,cluster,C291
C292,3532,257,93,50,3.7786832059608266,55.62231609338671,55.09098778808987,NA,42.20706387715572,2000,7064,2000,FALSE,ok,1999_2006,cluster,C292
C293,3326,270,106,46,3.803183979949847,55.98296813037148,55.45817809514628,NA,43.2731584965441,2000,6652,2000,FALSE,ok,1999_2006,cluster,C293
C294,2996,247,95,34,3.8844399779528573,57.17905855633716,56.7748717413305,NA,47.32230191149552,2000,5992,2000,FALSE,ok,1999_2006,cluster,C294
C295,2839,228,82,35,3.7909868884022915,55.80342662225885,55.470878338590325,NA,43.31051011469182,2000,5678,2000,FALSE,ok,1999_2006,cluster,C295
C296,3562,280,114,47,3.8401952716695726,56.527775317121524,55.938066037151316,NA,44.7071556942964,2000,7124,2000,FALSE,ok,1999_2006,cluster,C296
C297,3267,257,94,45,3.835920284751395,56.46484739734172,55.98276326688131,NA,44.843114892512496,2000,6534,2000,FALSE,ok,1999_2006,cluster,C297
C298,2578,232,88,38,3.8467995567833246,56.62499056755281,56.360997701328266,NA,46.0103002924481,2000,5156,2000,FALSE,ok,1999_2006,cluster,C298
C299,2721,233,92,35,3.7900197702148635,55.78919061712459,55.47726019423259,NA,43.329291422793105,2000,5442,2000,FALSE,ok,1999_2006,cluster,C299
C3,26638,482,98,58,3.8971171947691743,57.36566752102339,55.966561201441124,NA,44.79378404458318,2000,53276,2000,FALSE,ok,1999_2006,cluster,C3
C30,12097,382,101,45,3.8754553194777106,57.04680414747129,55.88262101810643,NA,44.539076741418,2000,24194,2000,FALSE,ok,1999_2006,cluster,C30
C300,2929,232,88,36,3.786359689088394,55.73531412675811,55.37256346797662,NA,43.02220363112628,2000,5858,2000,FALSE,ok,1999_2006,cluster,C300
C301,2822,255,109,36,3.857491938142302,56.78238270214664,56.405586060362985,NA,46.149881161372576,2000,5644,2000,FALSE,ok,1999_2006,cluster,C301
C302,2463,226,79,52,3.8494347373763875,56.66378049513373,56.44742908038087,NA,46.281253046219106,2000,4926,2000,FALSE,ok,1999_2006,cluster,C302
C303,2804,265,116,37,3.9196708947216514,57.697658577022246,57.30970798557655,NA,49.073324731671605,2000,5608,2000,FALSE,ok,1999_2006,cluster,C303
C304,2695,247,104,33,3.8503666243937746,56.67749789651913,56.35219063432779,NA,45.9827803279774,2000,5390,2000,FALSE,ok,1999_2006,cluster,C304
C305,2924,242,95,38,3.819049683506456,56.21651170366643,55.83579804417473,NA,44.39762735175502,2000,5848,2000,FALSE,ok,1999_2006,cluster,C305
C306,5325,304,95,52,3.8990058056265475,57.39346792247554,56.56968848921621,NA,46.6672497646965,2000,10650,2000,FALSE,ok,1999_2006,cluster,C306
C307,2865,256,103,39,3.892472541244885,57.297298099087,56.91008838913965,NA,47.759002382976355,2000,5730,2000,FALSE,ok,1999_2006,cluster,C307
C308,2934,256,106,37,3.8730339076122986,57.0111609011791,56.60339664664909,NA,46.774237990934445,2000,5868,2000,FALSE,ok,1999_2006,cluster,C308
C309,2665,244,111,22,3.8183220339362824,56.20580068287125,55.89167034801337,NA,44.566466143223344,2000,5330,2000,FALSE,ok,1999_2006,cluster,C309
C31,12317,404,118,56,3.8998999135427193,57.40662921449824,56.19187780061968,NA,45.48470827705762,2000,24634,2000,FALSE,ok,1999_2006,cluster,C31
C310,2568,241,101,33,3.832750484627489,56.41818785621729,56.143102858190424,NA,45.33424369849351,2000,5136,2000,FALSE,ok,1999_2006,cluster,C310
C311,2995,260,104,41,3.8428712682934396,56.56716605774851,56.13734386152726,NA,45.31651080263735,2000,5990,2000,FALSE,ok,1999_2006,cluster,C311
C312,2812,227,83,32,3.7957900143106107,55.87412876185272,55.54968597947545,NA,43.54300645213776,2000,5624,2000,FALSE,ok,1999_2006,cluster,C312
C313,2874,234,90,32,3.78638456887692,55.73568035789904,55.38291275531911,NA,43.05246211691735,2000,5748,2000,FALSE,ok,1999_2006,cluster,C313
C314,4267,296,109,52,3.886352262452578,57.2072074344268,56.48696639267915,NA,46.40572945340653,2000,8534,2000,FALSE,ok,1999_2006,cluster,C314
C315,2575,240,99,34,3.842796725686461,56.56606878861485,56.29032934726508,NA,45.789942004950106,2000,5150,2000,FALSE,ok,1999_2006,cluster,C315
C316,2720,241,82,45,3.837202428572572,56.483720588083465,56.166037834348465,NA,45.40493312514725,2000,5440,2000,FALSE,ok,1999_2006,cluster,C316
C317,4135,290,101,55,3.8037787587709584,55.99172329024869,55.30011128459009,NA,42.81096799816367,2000,8270,2000,FALSE,ok,1999_2006,cluster,C317
C318,2597,246,99,40,3.8912706066380385,57.27960559008806,56.98949142364059,NA,48.017320952571396,2000,5194,2000,FALSE,ok,1999_2006,cluster,C318
C319,6711,337,107,48,3.8807295778803867,57.12444136976319,56.14917496258149,NA,45.35294821973549,2000,13422,2000,FALSE,ok,1999_2006,cluster,C319
