cluster,domain_code,n,p,contr_nats,contr_frac,H_cluster,rank,domain_label,period,family
C490,I21,277,0.07084398976982097,0.18754353341723892,0.04757026470341786,3.9424530131690476,3,NA,2007_2014,ucod_root3
C490,J44,273,0.06982097186700767,0.18585091922708064,0.047140934490856184,3.9424530131690476,4,NA,2007_2014,ucod_root3
C490,F03,247,0.06317135549872123,0.17447323942168907,0.04425499526282062,3.9424530131690476,5,NA,2007_2014,ucod_root3
C490,G30,168,0.04296675191815857,0.1352304903224536,0.03430110387384218,3.9424530131690476,6,NA,2007_2014,ucod_root3
C490,C25,88,0.022506393861892585,0.08538826439593505,0.021658663809235285,3.9424530131690476,7,NA,2007_2014,ucod_root3
C490,I11,87,0.022250639386189257,0.08467223899904347,0.02147704454972862,3.9424530131690476,8,NA,2007_2014,ucod_root3
C490,C18,87,0.022250639386189257,0.08467223899904347,0.02147704454972862,3.9424530131690476,9,NA,2007_2014,ucod_root3
C490,C50,85,0.021739130434782608,0.08323133470628467,0.021111560347901556,3.9424530131690476,10,NA,2007_2014,ucod_root3
C492,I25,393,0.14647782333209095,0.28136650270318697,0.07178509993095389,3.9195669153322603,1,NA,2007_2014,ucod_root3
C492,C34,242,0.09019754006708908,0.21699301381777222,0.05536147704710835,3.9195669153322603,2,NA,2007_2014,ucod_root3
C492,J44,203,0.07566157286619456,0.19531920569918704,0.04983183344444316,3.9195669153322603,3,NA,2007_2014,ucod_root3
C492,I21,194,0.07230711889675737,0.18993870373622268,0.048459104752934586,3.9195669153322603,4,NA,2007_2014,ucod_root3
C492,F03,155,0.05777115169586284,0.16472090521561256,0.04202528207166715,3.9195669153322603,5,NA,2007_2014,ucod_root3
C492,G30,106,0.03950801341781588,0.12766033774477714,0.03257001105030386,3.9195669153322603,6,NA,2007_2014,ucod_root3
C492,I11,59,0.021990309355199404,0.08394038426562593,0.021415729359607154,3.9195669153322603,7,NA,2007_2014,ucod_root3
C492,C50,55,0.020499440924338426,0.0796886588094012,0.02033098567540236,3.9195669153322603,8,NA,2007_2014,ucod_root3
C492,C25,51,0.01900857249347745,0.07532841077255543,0.019218554600481892,3.9195669153322603,9,NA,2007_2014,ucod_root3
C492,C18,51,0.01900857249347745,0.07532841077255543,0.019218554600481892,3.9195669153322603,10,NA,2007_2014,ucod_root3
C493,I25,341,0.14125932062966032,0.2764667987620217,0.0699641729947189,3.9515481556952046,1,NA,2007_2014,ucod_root3
C493,C34,200,0.08285004142502071,0.20635650663707045,0.05222168590800476,3.9515481556952046,2,NA,2007_2014,ucod_root3
C493,I21,188,0.07787903893951947,0.19879391321440562,0.050307855397862755,3.9515481556952046,3,NA,2007_2014,ucod_root3
C493,J44,174,0.07207953603976802,0.18956810597558946,0.04797312306630319,3.9515481556952046,4,NA,2007_2014,ucod_root3
C493,F03,126,0.05219552609776305,0.1541207830708185,0.03900263314485755,3.9515481556952046,5,NA,2007_2014,ucod_root3
C493,G30,111,0.045981772990886495,0.14160133895538973,0.03583439537521655,3.9515481556952046,6,NA,2007_2014,ucod_root3
C493,C25,60,0.024855012427506214,0.09183171100502177,0.023239426013996183,3.9515481556952046,7,NA,2007_2014,ucod_root3
C493,C18,53,0.021955260977630488,0.08384161966428492,0.02121741058462047,3.9515481556952046,8,NA,2007_2014,ucod_root3
C493,C50,50,0.020712510356255178,0.0803027629707815,0.020321848502603823,3.9515481556952046,9,NA,2007_2014,ucod_root3
C493,I11,43,0.017812758906379452,0.07174694792727768,0.01815666799451039,3.9515481556952046,10,NA,2007_2014,ucod_root3
C495,I25,335,0.13718263718263718,0.2725053690226333,0.06884451053440485,3.9582730257984693,1,NA,2007_2014,ucod_root3
C495,C34,210,0.085995085995086,0.21098594432029813,0.0533025243446257,3.9582730257984693,2,NA,2007_2014,ucod_root3
C495,F03,174,0.07125307125307126,0.18821622434453933,0.0475500863931871,3.9582730257984693,3,NA,2007_2014,ucod_root3
C495,I21,168,0.0687960687960688,0.18414015456385002,0.04652032675959864,3.9582730257984693,4,NA,2007_2014,ucod_root3
C495,J44,163,0.06674856674856675,0.18067651923825293,0.04564528976669227,3.9582730257984693,5,NA,2007_2014,ucod_root3
C495,G30,125,0.05118755118755119,0.15214265547544784,0.03843662488257928,3.9582730257984693,6,NA,2007_2014,ucod_root3
C495,C50,62,0.025389025389025387,0.09326501749254079,0.02356204761133859,3.9582730257984693,7,NA,2007_2014,ucod_root3
C495,C18,49,0.020065520065520065,0.07843114884170399,0.01981448685588906,3.9582730257984693,8,NA,2007_2014,ucod_root3
C495,C25,47,0.019246519246519246,0.07603193181373784,0.019208359635172097,3.9582730257984693,9,NA,2007_2014,ucod_root3
C495,C61,40,0.01638001638001638,0.06734960197472094,0.017014895520284398,3.9582730257984693,10,NA,2007_2014,ucod_root3
C496,I25,410,0.14595941616233535,0.28088819282179245,0.07158284363106403,3.923959688853412,1,NA,2007_2014,ucod_root3
C496,C34,235,0.08365966536133855,0.20755948862428616,0.052895418170041245,3.923959688853412,2,NA,2007_2014,ucod_root3
C496,J44,196,0.06977572089711641,0.18577570555473494,0.04734393833923888,3.923959688853412,3,NA,2007_2014,ucod_root3
C496,I21,195,0.06941972232111071,0.18518295919024452,0.04719288011961084,3.923959688853412,4,NA,2007_2014,ucod_root3
C496,F03,157,0.055891776432894266,0.16121077586887927,0.04108369826703937,3.923959688853412,5,NA,2007_2014,ucod_root3
C496,G30,138,0.049127803488786044,0.1480382910604099,0.03772676143461273,3.923959688853412,6,NA,2007_2014,ucod_root3
C496,I11,65,0.023139907440370238,0.08714943973604822,0.022209565501809077,3.923959688853412,7,NA,2007_2014,ucod_root3
C496,C25,64,0.022783908864364544,0.08616192509777593,0.021957902713050703,3.923959688853412,8,NA,2007_2014,ucod_root3
C496,C18,62,0.022071911712353152,0.084170119404652,0.021450301756093384,3.923959688853412,9,NA,2007_2014,ucod_root3
C496,C50,62,0.022071911712353152,0.084170119404652,0.021450301756093384,3.923959688853412,10,NA,2007_2014,ucod_root3
C497,I25,433,0.16007393715341958,0.2932745758223341,0.07589277159120193,3.864328178737021,1,NA,2007_2014,ucod_root3
C497,C34,242,0.08946395563770795,0.2159587839408439,0.055885207972016945,3.864328178737021,2,NA,2007_2014,ucod_root3
C497,J44,195,0.07208872458410351,0.18958308258032638,0.0490597780031943,3.864328178737021,3,NA,2007_2014,ucod_root3
C497,I21,173,0.06395563770794824,0.17585022116207943,0.04550602666969982,3.864328178737021,4,NA,2007_2014,ucod_root3
C497,F03,166,0.061367837338262475,0.17126961955097614,0.04432067144125223,3.864328178737021,5,NA,2007_2014,ucod_root3
C497,G30,128,0.04731977818853974,0.1443644534943451,0.037358228084429346,3.864328178737021,6,NA,2007_2014,ucod_root3
C497,C18,64,0.02365988909426987,0.08858201216522671,0.022923004483065924,3.864328178737021,7,NA,2007_2014,ucod_root3
C497,C50,62,0.022920517560073937,0.0865415208822922,0.02239497187595919,3.864328178737021,8,NA,2007_2014,ucod_root3
C497,C61,53,0.019593345656192238,0.07705211080207335,0.019939328969532887,3.864328178737021,9,NA,2007_2014,ucod_root3
C497,I11,52,0.01922365988909427,0.07596447341233126,0.01965787321851084,3.864328178737021,10,NA,2007_2014,ucod_root3
C498,I25,550,0.14341590612777053,0.2785146126639275,0.07022473307156094,3.966047295332735,1,NA,2007_2014,ucod_root3
C498,C34,319,0.08318122555410691,0.20684954939094324,0.052155088930574495,3.966047295332735,2,NA,2007_2014,ucod_root3
C498,J44,284,0.07405475880052151,0.1927608696432341,0.04860276625295823,3.966047295332735,3,NA,2007_2014,ucod_root3
C498,I21,259,0.06753585397653195,0.18201565394898855,0.04589346530566731,3.966047295332735,4,NA,2007_2014,ucod_root3
C498,F03,231,0.06023468057366362,0.16922975691201542,0.04266962653500524,3.966047295332735,5,NA,2007_2014,ucod_root3
C498,G30,175,0.04563233376792699,0.14087334536600324,0.035519834958040904,3.966047295332735,6,NA,2007_2014,ucod_root3
C498,C50,113,0.029465449804432855,0.10385206496611703,0.026185281524083358,3.966047295332735,7,NA,2007_2014,ucod_root3
C498,C18,97,0.02529335071707953,0.0930090566685537,0.023451323129204043,3.966047295332735,8,NA,2007_2014,ucod_root3
C498,C25,67,0.017470664928292048,0.07070783580847359,0.017828288606563755,3.966047295332735,9,NA,2007_2014,ucod_root3
C498,C61,61,0.015906127770534552,0.06586808391846435,0.01660799254612477,3.966047295332735,10,NA,2007_2014,ucod_root3
C499,I25,400,0.13458950201884254,0.2699227266123375,0.06913784493193255,3.9041240998772997,1,NA,2007_2014,ucod_root3
C499,C34,295,0.09925975773889636,0.22929153418635928,0.058730595729158695,3.9041240998772997,2,NA,2007_2014,ucod_root3
C499,J44,223,0.0750336473755047,0.19432353817839482,0.049773914252495735,3.9041240998772997,3,NA,2007_2014,ucod_root3
C499,I21,204,0.06864064602960969,0.18387939570883594,0.0470987578787813,3.9041240998772997,4,NA,2007_2014,ucod_root3
C499,F03,190,0.0639300134589502,0.17580538472364104,0.04503068555868046,3.9041240998772997,5,NA,2007_2014,ucod_root3
C499,G30,136,0.04576043068640646,0.1411405217812306,0.03615164840320174,3.9041240998772997,6,NA,2007_2014,ucod_root3
C499,C18,69,0.023216689098250337,0.08736170564790947,0.022376774767650216,3.9041240998772997,7,NA,2007_2014,ucod_root3
C499,I11,69,0.023216689098250337,0.08736170564790947,0.022376774767650216,3.9041240998772997,8,NA,2007_2014,ucod_root3
C499,C25,65,0.02187079407806191,0.08360336602834145,0.021414115916799103,3.9041240998772997,9,NA,2007_2014,ucod_root3
C499,C50,53,0.017833109017496636,0.07180855319351714,0.01839299964767359,3.9041240998772997,10,NA,2007_2014,ucod_root3
C5,I25,3159,0.14447747541733363,0.27951069853917,0.06995329014346953,3.9956762286078638,1,NA,2007_2014,ucod_root3
C5,C34,1933,0.08840612851589298,0.21445682288161846,0.0536722223252652,3.9956762286078638,2,NA,2007_2014,ucod_root3
C5,I21,1570,0.0718042533729705,0.1891188729861572,0.04733088022300752,3.9956762286078638,3,NA,2007_2014,ucod_root3
C5,J44,1547,0.0707523439286531,0.18739250819733858,0.04689882199555196,3.9956762286078638,4,NA,2007_2014,ucod_root3
C5,F03,1250,0.05716899153898925,0.16360299757321486,0.040945008607520705,3.9956762286078638,5,NA,2007_2014,ucod_root3
C5,G30,1055,0.04825062885890693,0.14626437095464812,0.03660566136651372,3.9956762286078638,6,NA,2007_2014,ucod_root3
C5,C50,497,0.022730391035902128,0.08601299161042511,0.021526516837024345,3.9956762286078638,7,NA,2007_2014,ucod_root3
C5,C18,480,0.021952892750971873,0.08383494410124127,0.02098141573659242,3.9956762286078638,8,NA,2007_2014,ucod_root3
C5,C25,445,0.020352160987880175,0.07926287861184302,0.01983716249188164,3.9956762286078638,9,NA,2007_2014,ucod_root3
C5,I11,428,0.01957466270294992,0.07699731291184615,0.019270158167613304,3.9956762286078638,10,NA,2007_2014,ucod_root3
C50,I25,1171,0.14541164783310567,0.280380792027773,0.07032836293325445,3.986738498290797,1,NA,2007_2014,ucod_root3
C50,C34,708,0.08791754625605365,0.21375884287794514,0.053617472771185844,3.986738498290797,2,NA,2007_2014,ucod_root3
C50,J44,587,0.07289208990438346,0.1908879938165767,0.047880741086583585,3.986738498290797,3,NA,2007_2014,ucod_root3
C50,I21,586,0.07276791257916304,0.1906868728151074,0.04783029358380518,3.986738498290797,4,NA,2007_2014,ucod_root3
C50,F03,437,0.054265491121321244,0.15812241169972435,0.039662097668937885,3.986738498290797,5,NA,2007_2014,ucod_root3
C50,G30,370,0.045945610331553456,0.14152612411252846,0.03549922428401157,3.986738498290797,6,NA,2007_2014,ucod_root3
C50,C50,194,0.024090401092760463,0.0897594327170061,0.022514502206625278,3.986738498290797,7,NA,2007_2014,ucod_root3
C50,I11,162,0.02011672668570719,0.07858003093545661,0.019710354960363115,3.986738498290797,8,NA,2007_2014,ucod_root3
C50,C18,161,0.019992549360486774,0.07821876228692216,0.01961973736688681,3.986738498290797,9,NA,2007_2014,ucod_root3
C50,C25,155,0.019247485409164287,0.07603478237996104,0.019071926190433318,3.986738498290797,10,NA,2007_2014,ucod_root3
C500,I25,401,0.13913948646773075,0.274421796686472,0.06924674633808875,3.96295582389736,1,NA,2007_2014,ucod_root3
C500,C34,229,0.0794587092297016,0.20123059334427382,0.0507779047474655,3.96295582389736,2,NA,2007_2014,ucod_root3
C500,J44,200,0.06939625260235947,0.1851438174886489,0.046718617546074384,3.96295582389736,3,NA,2007_2014,ucod_root3
C500,I21,187,0.0648854961832061,0.17747034242359913,0.04478231661161096,3.96295582389736,4,NA,2007_2014,ucod_root3
C500,F03,167,0.05794587092297016,0.1650440929950843,0.04164671531280711,3.96295582389736,5,NA,2007_2014,ucod_root3
C500,G30,146,0.05065926439972242,0.15109800159898165,0.038127601798595034,3.96295582389736,6,NA,2007_2014,ucod_root3
C500,C50,77,0.026717557251908396,0.09678259726313163,0.024421820874084586,3.96295582389736,7,NA,2007_2014,ucod_root3
C500,C25,76,0.0263705759888966,0.09587039873586341,0.024191639522637896,3.96295582389736,8,NA,2007_2014,ucod_root3
C500,I11,68,0.02359472588480222,0.08840311618808763,0.022307368569440118,3.96295582389736,9,NA,2007_2014,ucod_root3
C500,C18,67,0.023247744621790422,0.08744748769267509,0.022066228234327138,3.96295582389736,10,NA,2007_2014,ucod_root3
C502,I25,407,0.15035094200221646,0.2848824246020999,0.07339867879584457,3.8813018064601508,1,NA,2007_2014,ucod_root3
C502,C34,261,0.09641669745105283,0.2255259716579644,0.05810575495123632,3.8813018064601508,2,NA,2007_2014,ucod_root3
