period,cluster,mcod_age_0-44,mcod_age_45-64,mcod_age_65-79,mcod_age_80+
1999_2006,C1750,46.36255692732618,56.43787620555584,56.619260280287996,58.68355656254095
1999_2006,C1756,50.595892858283776,57.89074756992365,56.67536625002068,59.52656544382767
1999_2006,C176,55.50640444996258,60.190340735312084,57.50061449861594,60.54605785899762
1999_2006,C1760,51.79599917140546,53.241728463545485,54.98371407288494,58.964267484984276
1999_2006,C1764,45.813253165062775,51.70430960589358,53.889678514372925,58.61779223544339
1999_2006,C1766,55.915145077641725,57.93554444828681,57.37994263979306,60.73196301316978
1999_2006,C1767,53.17753182089181,57.87212150546985,59.10174718672466,62.507372673633135
1999_2006,C1769,54.5145969289442,56.19281573596478,57.43490678704652,56.313183209653836
1999_2006,C177,58.17826901592152,61.15520183754579,57.66975042323771,58.290933654715225
1999_2006,C1771,55.218012744487055,50.19179899721323,53.144046618920044,56.30528757346933
1999_2006,C1775,42.42575491337947,50.99212725626622,52.268255670777876,54.896929242529374
1999_2006,C1776,45.27139527538253,52.754021828741266,52.287599129207145,59.11122291188421
1999_2006,C1777,49.47687210981962,57.718025896836274,57.905487402391294,60.55078946026785
1999_2006,C1779,57.79038684027653,59.38530659438899,58.8419700397878,59.03342696051981
1999_2006,C178,51.435702510429365,60.20491330098977,59.097866309707975,58.097506110172674
1999_2006,C1780,53.43132919312949,57.474707504667116,52.53413192807765,57.87107505622947
1999_2006,C1782,47.83344242398919,54.19670465092556,53.838808492531705,58.134468608408184
1999_2006,C1783,46.60359603095671,53.879638390446566,53.46372067241384,59.50214186316544
1999_2006,C1784,54.09218596103217,59.78669762261397,54.44930173072493,60.29479095019217
1999_2006,C1787,45.289016202605424,53.33404255878728,55.090901745425384,57.83730324583057
1999_2006,C1788,44.841290344143424,56.77036181782547,56.83054377535538,60.652477541401005
1999_2006,C179,55.457510731378896,63.4011698058953,60.009067310990304,61.68634293731121
1999_2006,C1792,46.392905681007605,55.71875701536333,55.65836220811012,57.80703946830714
1999_2006,C1793,53.55001773670305,56.29272230239617,53.814946162835696,57.674636055947595
1999_2006,C1795,49.670743635080356,50.43596026559584,51.08885011701829,56.66939589858456
1999_2006,C1797,45.36561541999784,52.06103490317066,54.41118883250121,58.467797001632306
1999_2006,C1798,45.79119016208683,52.03611890840744,54.21880184559479,57.435116931426194
1999_2006,C18,61.60272183690237,64.45572849580927,58.88775984540373,60.82245876544767
1999_2006,C180,57.8194938870933,61.12188780889306,56.45865421659644,59.79136249070022
1999_2006,C1805,52.651317396172004,56.81207926479794,59.11087975123706,56.97945471282686
1999_2006,C1807,46.94541171796257,56.55495243383696,55.58887048958336,59.224763484061164
1999_2006,C1808,49.51361858100315,53.635623202613594,53.31577243780751,58.11012877699877
1999_2006,C181,53.30877006719978,61.105463950330986,56.063084476209525,57.15698109118254
1999_2006,C1810,50.36423680636749,53.724340154295454,54.09965337405238,57.02297305733702
1999_2006,C1812,52.259371245583786,59.083210877306776,54.90624496778708,60.546070672788616
1999_2006,C1814,46.09090299089499,52.966825651711915,52.46313939827659,58.095519710180646
1999_2006,C1816,50.42214495832769,56.720431769624334,54.25609097659022,60.27246705236685
1999_2006,C182,55.930927141169924,59.87418871206575,57.56566954473714,58.60106423196516
1999_2006,C1821,50.25422296031868,56.47689536553632,54.29579125513835,59.08437099271347
1999_2006,C1822,46.45352603706393,58.622424400221924,59.67322561908846,63.27855897688156
1999_2006,C1824,49.60802922891215,55.90330407926677,53.808308863040025,59.67652865940584
1999_2006,C1825,47.58925385620604,54.94109670266393,55.86512464083339,57.254209416485494
1999_2006,C1826,49.94784777095793,59.000264974380514,55.01699296218822,60.657712919085945
1999_2006,C1829,48.06462411462031,56.961328687847185,55.235533933874635,59.392343766833996
1999_2006,C183,58.01797063739612,61.25295244920183,57.52413640799825,59.18213012920963
1999_2006,C1830,47.40473143373969,58.22256444084181,54.02043793516025,61.371913384247556
1999_2006,C1832,46.82895101249485,50.35619161189168,55.33999032314459,57.789657222580985
1999_2006,C1839,53.45040037659333,60.576461405728004,57.23427509123177,62.236087578532754
1999_2006,C184,59.00150670418645,61.85588381645441,58.41119121257345,61.301166721072576
1999_2006,C1847,52.739771242833015,52.09525023178368,55.808823571363334,58.531940485456936
1999_2006,C1849,51.49040390677629,54.94224317325033,55.566986684562416,57.906233518839485
1999_2006,C185,56.68420550126031,61.39730914848929,57.41766810865421,59.002384736300385
1999_2006,C1853,47.57274564619237,53.463153884704276,53.56454253252739,56.53791840117728
1999_2006,C1858,49.089875220328324,53.1914745323094,54.98372604163076,57.998541553136555
1999_2006,C186,53.328481985710035,59.27054761364353,55.09284635836657,58.35032589337953
1999_2006,C1860,53.1085406025784,55.74647754520968,52.76879233077036,58.61014183727458
1999_2006,C1869,40.802191616084066,52.49830719674858,56.06513801435405,56.21351020797497
1999_2006,C187,53.48975066908628,62.80869710731819,60.51135078408633,64.54335358568031
1999_2006,C1871,47.031819311618676,59.92320055783841,57.20023753457363,61.194427478673454
1999_2006,C1873,45.676507578356905,52.572479621067515,53.08392083325061,58.635214265509866
1999_2006,C1879,48.447964694357566,51.013121623328686,53.759592393933076,58.307095045272746
1999_2006,C188,56.36469638956644,60.65497714358701,58.04173093101346,60.88172077354835
1999_2006,C1888,45.10645535876134,56.23118311534359,55.048294392786026,61.41608916713409
1999_2006,C189,58.834797515940835,60.66367387564713,57.55668721332144,57.61098237317988
1999_2006,C1890,44.97867264265589,55.827702099376836,54.23699944306798,59.16691497675693
1999_2006,C1895,49.42469356114661,49.102942039412355,52.396594304874895,57.3533773139432
1999_2006,C19,61.53017083477197,63.438387873356305,57.783622767119155,60.71771756668228
1999_2006,C190,59.577084654825086,65.13914535249346,58.5854434498807,62.38705175786013
1999_2006,C1907,52.176051494894466,56.70480566511497,56.42880900919705,58.54839742940761
1999_2006,C1909,50.62377520756408,57.27621454108522,52.67878082381139,58.42625481945492
1999_2006,C191,59.789107764264045,65.32457633752047,59.71223283105194,62.810739012001314
1999_2006,C1913,50.06420047018504,59.01908368971429,57.61705508424825,63.58023210327988
1999_2006,C1917,55.855948153155275,58.4373988133445,57.18562741993449,62.79701290205105
1999_2006,C1918,49.333056258567126,56.47002853086405,55.35968992808378,61.34938320808205
1999_2006,C1919,44.932045522868314,53.34906231580184,53.787984697767165,57.2617069776291
1999_2006,C192,55.70119717700709,64.36383746325254,59.0873458846178,61.1884433460348
1999_2006,C193,59.64011784456104,61.12549913209862,56.48042325741272,59.17971752739872
1999_2006,C1931,47.50031791117527,54.87808024987387,57.529492538812015,60.08629176534181
1999_2006,C194,57.25180192501145,61.14340916217707,59.24493010339373,60.21248293620544
1999_2006,C195,57.794815116158794,60.06291945980845,58.35925970015299,60.48399237650897
1999_2006,C196,54.84555626857801,62.38729080420488,57.95649687968984,60.22556908549766
1999_2006,C197,56.3076664526659,59.486997269271356,56.232881380943866,58.33663782350338
1999_2006,C198,52.22761020773172,60.36021968256138,55.74907451957865,58.001508048540224
1999_2006,C199,58.90201075323209,63.27113062428296,58.64392789256896,61.20171003950823
1999_2006,C2,56.621829740812196,63.48388091276331,59.25286094041233,60.26588587073497
1999_2006,C20,58.807950555059165,66.18329188479562,61.429544800740246,62.648254609835675
1999_2006,C200,55.27456471497669,60.23221229941667,58.833731041009536,61.121449270690505
1999_2006,C201,51.86255927792687,60.57054763617156,58.55999796957585,60.84880792171842
1999_2006,C202,57.48367963492218,59.26607543832604,57.02634560724782,60.72149318080845
1999_2006,C203,57.96044453412223,59.51367616445982,56.920286595661025,58.06020080511425
1999_2006,C204,57.23139077293874,57.86222555242631,55.941355286149324,54.8839718879474
1999_2006,C205,54.092553527733266,60.48671494005527,56.68909395153948,58.1207063570631
1999_2006,C206,51.4754525123515,60.45497390515045,56.20217402594637,56.81705427239525
1999_2006,C207,54.775500757133855,59.74502403360979,54.42973055408477,56.65967787713272
1999_2006,C208,58.800370458625466,61.610566345696505,57.663257969591584,61.34431590913067
1999_2006,C209,55.516612588592814,62.66779790609099,58.71108985396344,59.55879021701631
1999_2006,C21,59.839534899490104,63.39099193462707,58.664586043686285,58.900828498465074
1999_2006,C210,55.06478539595786,60.185172328617014,55.989133169272776,57.83276326499696
1999_2006,C211,55.03434024397116,60.30561177896586,55.128932039627934,61.45260252040143
1999_2006,C212,58.09594458654346,58.63203320881515,57.83618601747247,59.3221470922486
1999_2006,C213,53.899018707558795,61.7362309781467,56.84593537026149,57.668790604239575
1999_2006,C214,57.269263898651246,61.18114867620266,58.45537685263156,59.499815728632846
1999_2006,C215,50.829489089386215,52.413579211713,52.252284904557,56.7341048366635
1999_2006,C216,56.39432776413134,62.596855789057265,57.95451177192511,58.931658085600844
1999_2006,C217,53.06496406286966,61.30478705453679,56.62328160577752,60.474605294864375
1999_2006,C218,57.50162683722939,59.98473585535212,57.13677535691168,57.68532688468897
1999_2006,C219,55.801810813797914,62.19532464978116,58.07745702025321,61.016272546897376
1999_2006,C22,58.477972910286795,63.27682182462752,59.54861720585474,60.0665750848155
1999_2006,C220,55.92185482016227,61.97436647454439,58.057855413023624,59.40231420142154
1999_2006,C221,55.72407290204786,62.573158576349456,59.42061042294891,60.12052678089429
1999_2006,C222,57.60572797297362,59.04354776324572,56.452511580409976,57.30252880988223
1999_2006,C223,53.6084344147279,62.08967980504952,57.99323391260721,58.83665349887391
1999_2006,C224,51.070712851494505,60.39718394645395,53.79688004844529,54.81276697213646
1999_2006,C225,56.1394702295236,61.6526707640923,59.963533317889805,60.75387505062091
1999_2006,C226,52.16647306448985,61.113901946061745,58.58718444997653,61.173520085144354
1999_2006,C227,56.49612798658659,61.74513234732228,56.52530345691774,61.4021075045975
1999_2006,C228,55.99470833312415,59.070653378784634,54.5898173225009,56.70136931709814
1999_2006,C229,58.00426310567909,65.19394095928588,60.62329237789749,63.34353301775031
1999_2006,C23,58.0874765098379,61.527053703182915,58.362193801501945,58.01299485739142
1999_2006,C230,55.902612096887864,61.23532993086424,57.52999044687743,58.98639013819172
1999_2006,C231,58.27016339811585,62.67949517022718,58.76700041477924,62.46067273111426
1999_2006,C232,55.8594367129536,63.99184579417836,59.329547157150046,62.84175703474978
1999_2006,C233,56.02710470497062,61.51537192233529,59.170491175056156,60.51178353384855
1999_2006,C234,53.96514232021615,59.14199109066936,55.84871134608883,59.91014641363526
1999_2006,C235,55.3671866858612,60.06784751792647,54.20604242482221,61.220867090763896
1999_2006,C236,52.31694679403298,56.86505102758821,56.29477588609509,56.15191203321021
1999_2006,C237,56.51461553445725,62.53470139371122,58.0767258860665,58.10933124226014
1999_2006,C238,54.77909397247911,60.23243916674705,57.909136384824514,59.05510354817235
1999_2006,C239,56.452044659494995,62.07894119095198,57.28558794137949,59.81242887520767
1999_2006,C24,54.2052616659947,61.933277715688725,57.65704911254316,58.08637838807369
1999_2006,C240,58.74565060315229,62.44421460979111,58.1975603316974,62.866406624400895
1999_2006,C241,58.06847447723622,64.06462410835388,58.684969772228975,61.51326889268279
1999_2006,C242,54.634361261853655,60.68537056936315,58.24695461884029,59.91147793920181
1999_2006,C243,60.69754838835113,60.40387989707559,57.67650671977485,60.998909863413324
1999_2006,C244,54.88126599122282,61.43906265099515,57.58861855140266,59.39110789630956
1999_2006,C245,54.69295444553352,59.98999819228732,55.879160917173195,57.56376901720492
1999_2006,C246,56.64868988277093,62.57726858987039,58.742482403019345,61.54946252948138
1999_2006,C247,56.91344463940265,62.40289195970411,57.64484289833455,58.8049218504179
1999_2006,C248,56.78861437183799,62.13445640318226,57.91079606967892,61.870756105933566
1999_2006,C249,54.10388464098888,60.432949594884974,58.63476183216054,60.83567220294068
1999_2006,C25,56.58738889782538,61.5090192359972,59.84205124040206,62.72573904106381
1999_2006,C250,58.42628168696766,61.79208823617852,58.936511333170465,64.30274956329775
1999_2006,C251,55.487441785987976,62.320632001740655,59.74712303910466,62.071764690205185
1999_2006,C252,58.78559879677668,60.05568842091431,56.71864213091134,60.365167002847215
1999_2006,C253,56.907778349608414,62.788000797005,57.85821060122347,60.77837084874673
1999_2006,C254,56.66801439383317,61.83405208717977,58.494925045980956,60.1712296726228
1999_2006,C255,57.174015957610074,63.759366338685155,61.08938753171913,60.79634621875441
1999_2006,C256,57.50913338868409,59.93903374089282,58.51988035146767,59.61994641081622
1999_2006,C257,59.4407398328598,61.43203513875269,58.02292675685056,61.57393470735137
1999_2006,C258,56.88262475666793,60.200062185418666,56.804162101111835,57.499001730336616
1999_2006,C259,53.902627276085795,60.077079797762146,57.40169291345588,57.031958721512424
1999_2006,C26,60.17040181000725,61.07612827815885,58.0276086798888,59.753388601276235
1999_2006,C260,55.352393337222665,59.619194514509736,55.91728748543499,59.37753048892247
1999_2006,C261,57.60307948263652,60.98972350392169,57.6623315164876,59.760932365498036
1999_2006,C262,56.97715429647765,61.67986372286899,60.81472412929175,61.30116526780443
1999_2006,C263,57.860348489115864,60.21892093404465,57.62604609187565,59.933013121137655
1999_2006,C264,49.24988170974911,59.031916887692404,55.3108697906177,55.96438394783964
1999_2006,C265,57.93787715996687,61.075431031578475,55.95723761498723,61.346607471416256
1999_2006,C266,55.57216750548884,62.91628255410374,58.635491904794165,61.423138900356
1999_2006,C267,60.610295049237,60.25022174243392,57.73929829240418,59.61163729045835
1999_2006,C268,60.2983042789803,60.54120175755592,58.0606260452566,59.38839367219595
1999_2006,C269,54.341035435533755,61.20263105629129,55.861192390503945,59.4544070378824
1999_2006,C27,57.694533094175235,64.15418285950128,58.63130046346403,59.24882604172829
1999_2006,C270,58.79756677463694,60.082315066242714,57.10971697691464,61.04142795095708
1999_2006,C271,54.00488813114417,58.94494917683251,55.739404451944424,59.40596686482166
1999_2006,C272,59.43123153833116,61.25034276295915,59.64799524399962,61.95934491360788
1999_2006,C273,58.07246432357588,63.194724991842186,57.75935218947465,61.274459169403094
1999_2006,C274,52.76692290751994,60.25156665085806,57.81692972358868,60.1305564526014
1999_2006,C275,55.52653587320428,63.12190763253933,58.75954782166201,61.06708052608722
1999_2006,C276,57.663540304979996,60.17895159014573,57.801973822270966,59.85337926834564
1999_2006,C277,48.38091878801851,59.14505224997552,58.768656784731924,61.24875518956878
1999_2006,C278,50.03651894756636,61.272972928403384,58.40432367294233,59.0978980178554
1999_2006,C279,53.9106474558587,60.1950940314924,57.59791589764426,59.275120877101394
1999_2006,C28,61.16747162847408,66.09575595083193,60.61945240323645,62.16351850569813
1999_2006,C280,50.86663880244697,59.0615031846938,55.00033012833041,56.986080416453646
1999_2006,C281,56.46079539289032,61.16767685399428,58.467468488656394,61.17595774405172
1999_2006,C282,51.47758580999978,60.252672083804256,59.1916898692315,59.30018883210482
1999_2006,C283,60.095827996730996,66.41461005277581,60.709003038998546,62.283816137490916
1999_2006,C284,55.21129806339505,59.72230461703347,60.11475416024738,60.086028976026086
1999_2006,C285,54.07627477547072,62.26887698794511,56.24387571735216,57.7471766695002
1999_2006,C286,60.903404856375495,64.01331334415491,58.98190928026804,61.81205698234258
1999_2006,C287,53.06099562528278,62.12701970677962,57.15252747574955,60.414133526727305
1999_2006,C288,58.32665692092284,61.94001923770135,57.729227440183756,63.08019994142167
1999_2006,C289,50.858088324725415,60.70196134650042,55.652939381187586,59.185070981055105
1999_2006,C29,57.94820741088188,62.18707109103283,57.272972700602644,60.026982237413975
1999_2006,C290,59.00762418896833,58.17781360333006,55.23060739747395,57.98502073647247
1999_2006,C291,58.925600574162964,61.81434330081859,58.722261421508556,57.4430501535334
1999_2006,C292,57.47408893133181,59.92644146588311,57.611883484475975,61.13742665796573
1999_2006,C293,59.04469181230655,61.76365303741709,57.64320254414669,58.90094526146107
1999_2006,C294,58.0080239655507,61.36769169816918,59.66126223149805,60.92558833383121
1999_2006,C295,57.31061068307155,62.97731445151037,59.13233622805428,61.291111160865
1999_2006,C296,54.86931075570198,59.895514896929214,56.16501932193139,60.62614088694539
1999_2006,C297,56.0205139232683,61.745977352741335,56.819263869760704,58.47325527163923
1999_2006,C298,53.65335635408065,60.81831114148061,59.474859882144465,58.64236516220192
1999_2006,C299,56.12502648220375,64.35503185769551,58.73965364981053,61.27417798237486
1999_2006,C3,56.35278269857992,63.92376790375225,58.55284282219143,61.49707508094851
1999_2006,C30,58.655187305536444,64.02958417888897,58.94381561900572,60.70952865701376
1999_2006,C300,58.6257380253088,63.21156594584623,57.70394454994284,61.9448324627216
1999_2006,C301,54.912253897694775,56.16148361187078,56.86495402159527,58.65222464698515
1999_2006,C302,55.50525038469722,58.95992628108441,57.6219253288396,57.91586731722092
1999_2006,C303,53.71500204618943,60.380471204010384,56.099368802311616,56.97250234291406
1999_2006,C304,57.430905523648164,62.955448231630385,59.15480116272458,61.95455959604391
1999_2006,C305,54.15368501140597,58.91597571392776,57.68925001553911,56.639918071672255
1999_2006,C306,55.75662124641542,60.40260958120414,55.84754922666605,57.222161461801925
1999_2006,C307,55.82224150131437,63.05340919367435,59.868117742207055,64.06831628263049
1999_2006,C308,55.2321116323957,58.5680030977202,54.29348991165827,57.839557762497584
1999_2006,C309,57.15968808251119,59.66126387488106,54.182406525978855,58.72916467156924
1999_2006,C31,56.9243352818789,63.91402158230927,58.59211072954361,58.67237738964776
1999_2006,C310,54.435427882548304,55.686045043082494,52.3519938739029,53.54732463753299
1999_2006,C311,54.87029888674599,60.453436948091316,57.198558775572536,61.0759535219951
1999_2006,C312,57.022210492280365,64.27150395693185,60.880901365282895,63.62393079563759
1999_2006,C313,55.22797487410908,61.248369106019766,56.63398133489624,60.40538668646546
1999_2006,C314,55.09869557719893,60.468885887174316,57.48835482024951,60.0569158977612
1999_2006,C315,58.63638816038236,61.06477957018789,56.53957062686019,58.86924624708441
1999_2006,C316,60.807208232364545,60.20903253364892,58.25569250634459,61.693304002481995
1999_2006,C317,52.69587410488218,60.33304520574895,56.53846607207313,60.750877146539985
1999_2006,C318,50.62261953874282,58.59832799214367,57.1325400521578,56.70915977097276
1999_2006,C319,55.15048793063159,56.416859249391,57.510763189021354,57.25256810512099
1999_2006,C32,61.898332049163955,63.216173231001754,58.555685366561164,56.6843790765925
1999_2006,C320,52.52537058431647,60.36692166496906,57.05702745451055,59.09037638726492
1999_2006,C321,53.60481239399477,61.1952587231422,56.60569750706326,59.57021277027695
1999_2006,C322,56.833955545378736,57.41096898888601,54.42892109846722,57.76894856994389
1999_2006,C323,50.59158510471412,54.406763268435064,52.831286292148114,55.66462377454485
1999_2006,C324,58.11553840723754,62.6146720465449,59.54897688835719,62.79672984524798
1999_2006,C325,55.31329619967109,61.163879422293,59.09869506305609,59.343615335983266
1999_2006,C326,52.47920280638084,63.224194712296466,56.818465245743646,60.6557740577398
1999_2006,C327,53.97497351367004,61.725630928453,58.199068239760074,59.82386576531927
1999_2006,C328,59.439993574283534,62.50809327420196,58.04924357591399,61.976144401490565
1999_2006,C329,51.81610861164532,61.17955922519374,57.76471279545474,60.06795097083778
1999_2006,C33,61.77451846857428,65.2269485101112,59.57064437757332,60.778207430187955
1999_2006,C330,53.38032397770369,58.19596794828969,55.46096020153597,60.55707043682661
1999_2006,C331,57.8307517466665,60.51987749379461,56.54314021565117,61.90476643126742
1999_2006,C332,52.99000269394643,57.823220660908106,55.849336757774125,58.91782092284179
1999_2006,C333,52.55445422393979,58.50937070863952,55.37159534846747,59.863471488899165
1999_2006,C334,55.56874379262895,59.41634918321856,56.71117770568512,61.07861416004827
1999_2006,C335,52.469409955372825,61.32712799350417,57.09979059475321,62.12285816438437
1999_2006,C336,56.29697930870726,59.162005609687455,58.09957434631666,58.27127061909539
1999_2006,C337,54.393705997870015,61.53591445676321,57.77303505023657,59.8631888019614
1999_2006,C338,58.205564039711234,62.578738794185675,57.75204272506183,63.371779115396706
1999_2006,C339,55.27875802288024,60.7308283885616,56.10971387871951,59.44619679667874
1999_2006,C34,61.73687396508402,63.359851016206,59.839797828121355,61.33475846341491
1999_2006,C340,55.31824298571711,59.99978153627038,58.03517336878704,60.01216502256619
1999_2006,C341,56.033103734845206,58.424886823767494,56.484849844787064,56.794808992218286
1999_2006,C342,53.10566153779006,59.71481677083486,57.30886137166569,61.3921777815864
1999_2006,C343,56.78959899002303,62.71803892904234,60.25948207121226,62.1754268779089
1999_2006,C344,51.093957674238844,55.30084944018539,54.53718007326202,56.118664274799755
1999_2006,C345,55.5822955017391,59.39635094505181,55.01355002635385,57.11107026231283
1999_2006,C346,56.32736730432835,58.15414206852168,56.95955040716065,57.31292250085891
1999_2006,C347,57.18852411069812,60.9870702192675,56.63846843075961,58.953954030541134
1999_2006,C348,52.54862244852506,59.84546839872751,56.28587706073607,58.90132824783227
1999_2006,C349,54.443670235604515,59.426787052805615,58.080371681308456,59.82099212097529
1999_2006,C35,58.30261379096753,63.78655469520711,59.24434175860149,61.14225022722394
1999_2006,C350,57.717313551129884,59.92668000299522,58.06976319974402,57.11902705917269
1999_2006,C351,55.04359145500164,59.76847756119929,57.62273822028126,59.9235510679603
1999_2006,C352,58.809221531787664,58.88780193647545,56.552562853932635,59.67118238933822
1999_2006,C353,51.811599636561404,54.237273823837874,53.87905914660203,54.272096778915966
1999_2006,C354,53.34200034697897,58.69183224327803,56.53204514006001,56.51770584049993
1999_2006,C355,53.86469942830321,60.520412718347146,57.97958265017109,62.12755629283085
1999_2006,C356,56.935053390743114,62.42446788423878,57.45502173390719,63.87609739048579
1999_2006,C357,57.562659258560174,62.15866141559801,57.92766170199844,61.31214292074045
1999_2006,C358,54.94719045665832,62.33243662287538,57.96041821335841,60.297668246182624
1999_2006,C359,50.484820842627585,56.52074208176686,55.551621724219245,58.80564402268444
1999_2006,C36,60.2923128205747,64.08418821842625,59.02364300478669,59.477977004462815
1999_2006,C360,54.91365068332337,60.131526976659785,57.32542805516033,59.8380470081373
1999_2006,C361,56.07510945081713,58.9723008084416,55.040011171059255,59.60786785269585
1999_2006,C362,56.71011817611879,62.52750841782895,59.525071402685825,62.613082128007136
1999_2006,C363,56.73274786181966,59.195691513060595,55.713883765865894,59.767996053531334
1999_2006,C364,51.48730976442654,58.03951673898234,55.45148776802877,57.35040210095764
1999_2006,C365,52.18576109902442,59.47154371940757,55.597476915760794,59.23328959994957
1999_2006,C366,51.81930451595023,59.08437942832321,54.742755954584354,56.91170201047816
1999_2006,C367,52.521030353244576,54.40802710106192,53.38789397090224,58.68237639779482
1999_2006,C368,50.98319973849748,57.31769274098467,53.7612430564006,58.44436830042089
1999_2006,C369,54.93353934912163,57.34678579722009,56.54938897412776,57.457663806417344
1999_2006,C37,62.35147966795172,64.11362545807296,60.22734824680053,61.1862635997646
1999_2006,C370,57.370682980780956,61.479903725469086,58.18322144684574,61.87050477152865
1999_2006,C371,56.655993870492,59.6585417321306,55.441750017081205,59.16092112334613
1999_2006,C372,56.63130673221324,61.27577498494265,60.45397142318256,61.551865831550735
1999_2006,C373,51.19825287087634,59.343949662122036,56.767330430291715,58.062100968535056
1999_2006,C374,55.69301190002451,61.17289415171504,59.142460454046706,61.984997328251254
1999_2006,C375,59.00040398361959,60.64633927814043,55.7767755626836,58.632198696780385
1999_2006,C376,58.68361245235427,61.513621033530434,56.28792602651024,60.396589123552
1999_2006,C377,54.220291155969406,58.8794412204064,56.97858712225861,59.265723032655465
1999_2006,C378,56.78410773128629,60.85987810642454,61.801391195559766,62.118339646312016
1999_2006,C379,48.83584238851329,58.135925924071564,58.081231525761204,59.35504445097634
1999_2006,C38,60.77283624743304,64.84016642748279,60.64877442600724,62.170863778150036
1999_2006,C380,53.57917059825213,58.17198176532365,57.20784541105168,58.534507593949535
1999_2006,C381,52.5346818602055,58.800546629857706,57.11606189613163,59.03440805438474
1999_2006,C382,56.35417578004989,60.18230214701357,54.58073123541937,59.585412514296415
1999_2006,C383,54.37017611474196,61.21357639785998,58.41555969422579,60.092069773107795
1999_2006,C384,57.215079233976645,61.56915963767554,56.33898186534051,60.30288335474607
1999_2006,C385,56.23918879015459,61.886464426793445,55.71483716693685,58.94754757731256
1999_2006,C386,54.38472062022048,60.46663308595651,55.804312352521826,60.765132161085745
1999_2006,C387,52.29257105227731,58.59799501201609,57.55363032611496,58.93452349687121
1999_2006,C388,49.287090251742995,58.0097248057864,56.1020218128662,58.53784620613814
1999_2006,C389,53.20750914147289,59.09681890309994,58.974776024823726,61.58729795188407
1999_2006,C39,62.07142616661336,63.886972885547955,59.72754791872337,60.865654946627224
1999_2006,C390,53.525813493533484,62.447117121398264,57.97960022424048,61.589557197516434
1999_2006,C391,56.355443210893924,57.666276605441155,57.41452379310012,58.89318087220687
1999_2006,C392,52.93400347082913,51.89641131927105,54.04344264410694,56.841451526697874
1999_2006,C393,57.8759884290222,58.42269314630284,53.59104766215857,58.73922902383864
1999_2006,C394,54.16717930608197,58.83085339961947,56.685655422349484,58.14116154852696
1999_2006,C395,50.07588410357956,59.307226921178,55.5678128192909,60.02764159335238
1999_2006,C396,51.523662655010725,61.339290824435665,59.05714218456546,61.86871044423228
1999_2006,C397,54.90884445084433,59.00132596482557,55.97238600631949,57.226117935034885
1999_2006,C398,55.36831015862656,64.3326263303317,60.5409019297197,63.56683173419363
1999_2006,C399,57.749279953497506,63.37442393109938,57.854741858903616,62.752429770615784
1999_2006,C4,62.18391473179749,65.95329215171597,60.55695666324955,61.57976966867374
1999_2006,C40,61.81743257342105,64.11792655433862,58.593916872338646,61.07386433620791
1999_2006,C400,47.63008378435169,55.887225318796446,57.07968339923718,59.34013452089931
1999_2006,C401,51.92019958250183,60.172784014913866,57.21766691645865,58.11876607340505
1999_2006,C402,54.46054343999054,60.86691685420808,55.89758320865597,58.93350160578573
1999_2006,C403,57.69526776089562,57.15984240316432,59.136496058973314,58.58511572333206
1999_2006,C404,53.841269043184035,58.21612569796093,55.017818930992206,58.33474927436087
1999_2006,C405,53.060426240692685,58.66046745591281,56.47507795491628,59.83049456086554
1999_2006,C406,49.39601733444896,59.279870882364854,58.836127715446544,60.69327755138246
1999_2006,C407,53.5897913280254,57.9899937716031,53.54574022936372,57.760725708589455
1999_2006,C408,51.235197616057725,59.57009661741548,57.128194161470745,61.19983294309205
1999_2006,C409,48.83785049039723,58.05438089352527,55.71651160107661,55.75052073391523
1999_2006,C41,57.3885343565002,63.87770615811974,58.84525160635074,62.41678049772737
1999_2006,C410,55.53832433005715,57.61695186596197,56.85305770326882,59.032618774608174
1999_2006,C411,53.13833245174191,61.05122025022887,56.55497377334886,59.067709815030845
1999_2006,C412,51.49351801196959,57.672748902625905,54.588378072007885,58.20730297709343
1999_2006,C413,55.40163812422414,58.61678892109382,56.329335635455735,61.4477303264003
1999_2006,C414,55.12414726138429,58.86533825332667,56.44010923022167,59.413460711543344
1999_2006,C415,55.0966091845541,62.68762167085044,58.091828334687975,58.753049815002576
1999_2006,C416,52.15439058961725,61.61202186755514,57.99829570419012,59.80698858516266
1999_2006,C417,54.5376490244121,59.8840060409202,59.03266913529007,58.831530573559014
1999_2006,C418,56.38143501950623,57.32273855191582,56.144394724801494,56.65807912340663
1999_2006,C419,56.15141422585849,58.58180007948792,56.645884346020395,59.1683217484999
1999_2006,C42,56.591684661619496,62.04773455187608,58.37197238392639,60.5504915171053
1999_2006,C420,51.73183524178436,58.20257953942896,55.69881028196765,58.38911832118543
1999_2006,C421,53.19799612895517,57.84154880489252,58.09580981667708,57.94065403049186
1999_2006,C422,55.21984682535004,58.494561584481794,51.29709145087845,56.323940874669816
1999_2006,C423,58.06141598449906,61.985383165048695,59.64169554860192,61.15825157262808
1999_2006,C424,56.45725450218345,57.04665434519468,55.837803631665295,59.27637361908441
1999_2006,C425,51.634178362138606,59.47037854786131,57.291972540765364,61.333011715093065
1999_2006,C426,59.39636000520798,61.654226171757,59.96439418940892,61.38322419664607
1999_2006,C427,53.684230277863286,58.548768225864436,56.0856048488777,58.54449485588965
1999_2006,C428,53.49761630079775,59.43232009741745,57.307134262549276,59.5457199968886
