fips,cluster,period
01071,C777,1999_2004
48491,C370,1999_2004
21011,C2238,1999_2004
37031,C690,1999_2004
20161,C1360,1999_2004
37101,C463,1999_2004
17113,C461,1999_2004
06095,C186,1999_2004
13189,C1471,1999_2004
48485,C359,1999_2004
40133,C1249,1999_2004
18071,C1192,1999_2004
56021,C704,1999_2004
47149,C389,1999_2004
28133,C1365,1999_2004
29183,C261,1999_2004
45013,C469,1999_2004
05065,C1901,1999_2004
25015,C405,1999_2004
06087,C283,1999_2004
53049,C1453,1999_2004
26007,C1289,1999_2004
55003,C1943,1999_2004
53037,C1671,1999_2004
08081,C2431,1999_2004
48193,C2179,1999_2004
48325,C1301,1999_2004
48395,C1769,1999_2004
39023,C275,1999_2004
27021,C1391,1999_2004
47147,C893,1999_2004
29169,C1559,1999_2004
36045,C534,1999_2004
37019,C621,1999_2004
47105,C987,1999_2004
26147,C310,1999_2004
04005,C769,1999_2004
48157,C291,1999_2004
27011,C2300,1999_2004
22091,C143,1999_2004
17021,C1028,1999_2004
39143,C720,1999_2004
18057,C507,1999_2004
41031,C2021,1999_2004
55105,C336,1999_2004
35005,C714,1999_2004
22057,C604,1999_2004
36079,C799,1999_2004
29097,C446,1999_2004
28085,C1043,1999_2004
21137,C1561,1999_2004
48167,C215,1999_2004
17169,C557,1999_2004
55043,C873,1999_2004
19065,C1576,1999_2004
30023,C2320,1999_2004
32005,C1286,1999_2004
21143,C2050,1999_2004
18077,C1290,1999_2004
40009,C1525,1999_2004
40065,C1456,1999_2004
56007,C2232,1999_2004
20103,C854,1999_2004
29115,C1898,1999_2004
53059,C75,1999_2004
42035,C1095,1999_2004
32013,C2425,1999_2004
28029,C1415,1999_2004
19007,C1867,1999_2004
20045,C856,1999_2004
18065,C818,1999_2004
24041,C1091,1999_2004
51015,C429,1999_2004
39043,C521,1999_2004
48183,C401,1999_2004
17019,C402,1999_2004
20077,C2389,1999_2004
21065,C2119,1999_2004
40057,C2516,1999_2004
48121,C252,1999_2004
46065,C2230,1999_2004
20037,C1007,1999_2004
32033,C2420,1999_2004
53007,C776,1999_2004
18053,C600,1999_2004
23019,C327,1999_2004
39101,C691,1999_2004
05079,C491,1999_2004
41053,C870,1999_2004
39033,C874,1999_2004
16073,C2425,1999_2004
41063,C751,1999_2004
26001,C2064,1999_2004
47047,C1506,1999_2004
29027,C1311,1999_2004
17153,C2245,1999_2004
48189,C1250,1999_2004
35055,C1740,1999_2004
51165,C514,1999_2004
05057,C1528,1999_2004
48399,C2141,1999_2004
18081,C468,1999_2004
55071,C550,1999_2004
35043,C734,1999_2004
18113,C1152,1999_2004
35053,C2249,1999_2004
20169,C862,1999_2004
48347,C841,1999_2004
27097,C1402,1999_2004
47005,C1840,1999_2004
49017,C2240,1999_2004
01069,C556,1999_2004
13033,C1684,1999_2004
23031,C285,1999_2004
39121,C2220,1999_2004
18085,C755,1999_2004
17157,C1113,1999_2004
13077,C737,1999_2004
51073,C1442,1999_2004
39147,C845,1999_2004
21101,C956,1999_2004
55127,C537,1999_2004
19031,C2023,1999_2004
48467,C802,1999_2004
48251,C424,1999_2004
12063,C882,1999_2004
29107,C1132,1999_2004
20209,C295,1999_2004
28161,C2018,1999_2004
13063,C347,1999_2004
19069,C2049,1999_2004
16083,C729,1999_2004
13299,C1039,1999_2004
08043,C907,1999_2004
27009,C1285,1999_2004
39047,C1260,1999_2004
53027,C584,1999_2004
53039,C1928,1999_2004
28027,C1222,1999_2004
39103,C426,1999_2004
08011,C2227,1999_2004
13305,C1475,1999_2004
53011,C200,1999_2004
05105,C142,1999_2004
48477,C1242,1999_2004
35031,C914,1999_2004
27111,C659,1999_2004
13309,C2172,1999_2004
21103,C2040,1999_2004
04009,C1546,1999_2004
48345,C2323,1999_2004
29091,C958,1999_2004
48007,C1482,1999_2004
37015,C1557,1999_2004
01093,C1102,1999_2004
51191,C830,1999_2004
51117,C1096,1999_2004
55137,C1581,1999_2004
17111,C304,1999_2004
48077,C2368,1999_2004
13031,C1141,1999_2004
29125,C1073,1999_2004
40089,C1059,1999_2004
27115,C1520,1999_2004
48329,C506,1999_2004
50027,C829,1999_2004
13237,C1987,1999_2004
17015,C1651,1999_2004
19167,C1668,1999_2004
01075,C1870,1999_2004
48323,C1725,1999_2004
15001,C360,1999_2004
21027,C1875,1999_2004
41065,C1377,1999_2004
17105,C1004,1999_2004
13251,C1961,1999_2004
47095,C1009,1999_2004
48057,C2033,1999_2004
33001,C778,1999_2004
09013,C513,1999_2004
47019,C736,1999_2004
05055,C1097,1999_2004
48397,C1293,1999_2004
22117,C821,1999_2004
21097,C1944,1999_2004
05041,C1951,1999_2004
26035,C1223,1999_2004
40027,C362,1999_2004
28129,C588,1999_2004
31021,C1172,1999_2004
19015,C1461,1999_2004
29105,C1330,1999_2004
36121,C1169,1999_2004
48253,C1869,1999_2004
12013,C314,1999_2004
27075,C2269,1999_2004
06027,C1755,1999_2004
51810,C194,1999_2004
13247,C955,1999_2004
19145,C1743,1999_2004
28147,C2088,1999_2004
44001,C843,1999_2004
13205,C1532,1999_2004
01041,C1896,1999_2004
30013,C598,1999_2004
42061,C1093,1999_2004
31013,C2196,1999_2004
08069,C301,1999_2004
48123,C1513,1999_2004
01087,C1437,1999_2004
20175,C2162,1999_2004
21179,C1356,1999_2004
51510,C571,1999_2004
53009,C599,1999_2004
40023,C1753,1999_2004
12119,C642,1999_2004
05035,C831,1999_2004
37113,C1127,1999_2004
39145,C451,1999_2004
47107,C836,1999_2004
47043,C1079,1999_2004
18017,C1012,1999_2004
54065,C363,1999_2004
28009,C1190,1999_2004
06035,C1856,1999_2004
48097,C1195,1999_2004
24011,C1255,1999_2004
05015,C1628,1999_2004
29155,C1564,1999_2004
01133,C1404,1999_2004
54099,C929,1999_2004
27067,C1092,1999_2004
39055,C682,1999_2004
51063,C535,1999_2004
51775,C1424,1999_2004
18091,C444,1999_2004
12097,C354,1999_2004
06009,C1098,1999_2004
29031,C661,1999_2004
51730,C910,1999_2004
28003,C994,1999_2004
39003,C437,1999_2004
47017,C1001,1999_2004
13135,C180,1999_2004
21109,C2183,1999_2004
29077,C203,1999_2004
29223,C1849,1999_2004
22037,C1810,1999_2004
38103,C2497,1999_2004
51095,C871,1999_2004
50009,C662,1999_2004
26075,C313,1999_2004
38009,C2434,1999_2004
31119,C1219,1999_2004
40151,C2125,1999_2004
13119,C1582,1999_2004
13175,C993,1999_2004
18005,C685,1999_2004
22041,C1414,1999_2004
41059,C751,1999_2004
21071,C943,1999_2004
40153,C1916,1999_2004
36073,C1126,1999_2004
29201,C1050,1999_2004
01001,C1207,1999_2004
22079,C341,1999_2004
31121,C2473,1999_2004
26037,C923,1999_2004
18157,C447,1999_2004
40117,C1940,1999_2004
13255,C761,1999_2004
48109,C2231,1999_2004
19125,C1373,1999_2004
37061,C913,1999_2004
01017,C938,1999_2004
31027,C2312,1999_2004
21051,C1632,1999_2004
19061,C562,1999_2004
40091,C1526,1999_2004
37189,C1380,1999_2004
24037,C764,1999_2004
13039,C1824,1999_2004
27015,C1445,1999_2004
12035,C668,1999_2004
13113,C763,1999_2004
55131,C533,1999_2004
01043,C524,1999_2004
40135,C1044,1999_2004
36089,C427,1999_2004
51099,C2163,1999_2004
27117,C2277,1999_2004
15005,C551,1999_2004
13151,C592,1999_2004
46017,C2230,1999_2004
19057,C1040,1999_2004
45047,C663,1999_2004
27127,C1778,1999_2004
51750,C904,1999_2004
29221,C1579,1999_2004
55095,C1069,1999_2004
41003,C945,1999_2004
47049,C1822,1999_2004
29187,C696,1999_2004
19147,C2190,1999_2004
36017,C798,1999_2004
37165,C1214,1999_2004
22109,C559,1999_2004
13193,C2176,1999_2004
48185,C1496,1999_2004
05047,C1871,1999_2004
06031,C609,1999_2004
22067,C1147,1999_2004
29043,C1087,1999_2004
29161,C1073,1999_2004
54057,C1326,1999_2004
19089,C2210,1999_2004
41017,C482,1999_2004
16009,C135,1999_2004
05103,C1189,1999_2004
54035,C1351,1999_2004
13051,C207,1999_2004
37155,C380,1999_2004
20029,C1963,1999_2004
23009,C815,1999_2004
47099,C1011,1999_2004
46103,C646,1999_2004
42103,C1205,1999_2004
35045,C610,1999_2004
27055,C1956,1999_2004
36083,C303,1999_2004
42027,C563,1999_2004
23011,C417,1999_2004
17001,C557,1999_2004
29069,C902,1999_2004
45071,C1153,1999_2004
54019,C727,1999_2004
17051,C1602,1999_2004
21063,C2410,1999_2004
48499,C820,1999_2004
44005,C597,1999_2004
37125,C543,1999_2004
48031,C119,1999_2004
29127,C1227,1999_2004
39087,C607,1999_2004
18101,C892,1999_2004
49045,C1662,1999_2004
20149,C1964,1999_2004
20201,C2400,1999_2004
16039,C2048,1999_2004
12049,C1700,1999_2004
28145,C1600,1999_2004
28137,C1515,1999_2004
18035,C397,1999_2004
42055,C369,1999_2004
48217,C1068,1999_2004
55115,C1031,1999_2004
27101,C2098,1999_2004
28151,C765,1999_2004
22103,C312,1999_2004
26079,C728,1999_2004
45035,C624,1999_2004
37181,C949,1999_2004
51047,C1302,1999_2004
21169,C1022,1999_2004
13035,C1912,1999_2004
21187,C2356,1999_2004
02013,C1,1999_2004
51075,C2059,1999_2004
18023,C1185,1999_2004
21029,C1233,1999_2004
21087,C2062,1999_2004
18031,C1647,1999_2004
36043,C640,1999_2004
51840,C1608,1999_2004
42119,C1235,1999_2004
21107,C804,1999_2004
30041,C2111,1999_2004
13043,C1141,1999_2004
48297,C783,1999_2004
27141,C1150,1999_2004
39111,C1877,1999_2004
12039,C1014,1999_2004
19005,C2039,1999_2004
46011,C1926,1999_2004
35035,C1036,1999_2004
16079,C1952,1999_2004
36023,C1052,1999_2004
21195,C577,1999_2004
02090,C1201,1999_2004
19079,C2049,1999_2004
46105,C2472,1999_2004
18099,C1136,1999_2004
17123,C1978,1999_2004
26095,C2158,1999_2004
55103,C2036,1999_2004
17095,C666,1999_2004
47097,C1393,1999_2004
50023,C991,1999_2004
21023,C2293,1999_2004
20125,C894,1999_2004
51193,C1746,1999_2004
37041,C1876,1999_2004
45073,C713,1999_2004
50003,C1140,1999_2004
17165,C1116,1999_2004
19123,C1791,1999_2004
27133,C445,1999_2004
13069,C1161,1999_2004
39135,C1179,1999_2004
29029,C1191,1999_2004
13111,C1630,1999_2004
47035,C840,1999_2004
42031,C981,1999_2004
48493,C1590,1999_2004
37149,C1505,1999_2004
48351,C269,1999_2004
28045,C1019,1999_2004
29071,C532,1999_2004
39063,C735,1999_2004
21199,C733,1999_2004
26165,C1427,1999_2004
28033,C549,1999_2004
42039,C481,1999_2004
18161,C2060,1999_2004
21145,C608,1999_2004
40119,C855,1999_2004
31155,C2028,1999_2004
17073,C805,1999_2004
48449,C1469,1999_2004
51065,C2084,1999_2004
04007,C716,1999_2004
42065,C817,1999_2004
31159,C2009,1999_2004
21075,C2292,1999_2004
47009,C419,1999_2004
08045,C1367,1999_2004
48313,C631,1999_2004
13091,C1695,1999_2004
41027,C1971,1999_2004
27139,C1071,1999_2004
28119,C2122,1999_2004
54069,C700,1999_2004
47141,C748,1999_2004
05131,C422,1999_2004
37175,C1244,1999_2004
40121,C833,1999_2004
24039,C1485,1999_2004
39167,C629,1999_2004
37121,C1798,1999_2004
13153,C567,1999_2004
28159,C1788,1999_2004
27129,C1689,1999_2004
13269,C2331,1999_2004
39021,C1148,1999_2004
19133,C2080,1999_2004
05095,C2181,1999_2004
48321,C1154,1999_2004
01051,C772,1999_2004
38105,C1853,1999_2004
27113,C2121,1999_2004
26117,C860,1999_2004
45081,C1816,1999_2004
13129,C1062,1999_2004
20095,C2265,1999_2004
29143,C1619,1999_2004
05141,C1823,1999_2004
28103,C2358,1999_2004
31089,C2257,1999_2004
12089,C797,1999_2004
21017,C1724,1999_2004
32510,C718,1999_2004
16085,C1295,1999_2004
55123,C1386,1999_2004
36027,C212,1999_2004
47155,C706,1999_2004
21033,C2050,1999_2004
56001,C1983,1999_2004
18037,C1146,1999_2004
17077,C932,1999_2004
47121,C146,1999_2004
01045,C1061,1999_2004
29213,C970,1999_2004
35041,C2058,1999_2004
21219,C509,1999_2004
26015,C933,1999_2004
17177,C848,1999_2004
48241,C1134,1999_2004
19103,C889,1999_2004
55067,C1707,1999_2004
27157,C1981,1999_2004
47151,C1715,1999_2004
33005,C705,1999_2004
16013,C759,1999_2004
12109,C395,1999_2004
19027,C1501,1999_2004
37191,C432,1999_2004
13131,C1588,1999_2004
22127,C1804,1999_2004
06005,C1112,1999_2004
40005,C2072,1999_2004
40095,C1970,1999_2004
22083,C1562,1999_2004
08087,C1713,1999_2004
13103,C1459,1999_2004
05033,C953,1999_2004
28005,C2099,1999_2004
12027,C1435,1999_2004
01107,C1483,1999_2004
18047,C2060,1999_2004
55021,C903,1999_2004
45017,C187,1999_2004
13213,C1558,1999_2004
40127,C2015,1999_2004
12059,C1747,1999_2004
22047,C1361,1999_2004
13185,C591,1999_2004
36051,C905,1999_2004
30063,C674,1999_2004
24045,C572,1999_2004
31143,C2200,1999_2004
13155,C2403,1999_2004
21151,C812,1999_2004
18117,C1809,1999_2004
22021,C346,1999_2004
27031,C2269,1999_2004
04001,C915,1999_2004
37017,C1034,1999_2004
37179,C518,1999_2004
28051,C1648,1999_2004
48471,C1144,1999_2004
35017,C1344,1999_2004
51670,C1489,1999_2004
26141,C1976,1999_2004
36123,C1635,1999_2004
48225,C1433,1999_2004
45039,C1468,1999_2004
17081,C1089,1999_2004
55013,C2035,1999_2004
20151,C2247,1999_2004
48497,C988,1999_2004
35049,C544,1999_2004
19023,C1704,1999_2004
19139,C1155,1999_2004
13319,C2317,1999_2004
29101,C1307,1999_2004
28025,C1737,1999_2004
51163,C1408,1999_2004
51093,C1473,1999_2004
17109,C1514,1999_2004
22039,C1107,1999_2004
05005,C671,1999_2004
27069,C2259,1999_2004
42057,C363,1999_2004
20057,C1563,1999_2004
02105,C2243,1999_2004
37103,C570,1999_2004
18129,C1652,1999_2004
51069,C1000,1999_2004
36003,C884,1999_2004
13083,C146,1999_2004
28079,C1553,1999_2004
48131,C2271,1999_2004
28065,C1340,1999_2004
29007,C1495,1999_2004
47185,C1273,1999_2004
17093,C1328,1999_2004
49047,C1862,1999_2004
39005,C917,1999_2004
22113,C866,1999_2004
48063,C2203,1999_2004
26155,C702,1999_2004
17147,C381,1999_2004
49057,C340,1999_2004
47123,C1080,1999_2004
06045,C554,1999_2004
29229,C1766,1999_2004
48339,C219,1999_2004
29185,C2052,1999_2004
26105,C1368,1999_2004
02122,C1336,1999_2004
30093,C965,1999_2004
47119,C638,1999_2004
29203,C2460,1999_2004
29186,C308,1999_2004
51051,C1979,1999_2004
40101,C564,1999_2004
26023,C1108,1999_2004
48175,C2095,1999_2004
13029,C2087,1999_2004
41071,C650,1999_2004
29009,C1193,1999_2004
21093,C670,1999_2004
48071,C1927,1999_2004
28059,C421,1999_2004
29195,C1430,1999_2004
27163,C440,1999_2004
42111,C503,1999_2004
51135,C1802,1999_2004
22123,C2063,1999_2004
13293,C1252,1999_2004
39027,C1133,1999_2004
28083,C1077,1999_2004
47189,C601,1999_2004
55061,C1827,1999_2004
22029,C1857,1999_2004
17133,C1723,1999_2004
28087,C879,1999_2004
54061,C747,1999_2004
27091,C1593,1999_2004
13071,C989,1999_2004
50011,C1204,1999_2004
13273,C2173,1999_2004
13217,C807,1999_2004
13227,C1658,1999_2004
48259,C1607,1999_2004
08075,C1902,1999_2004
19111,C1065,1999_2004
12037,C2068,1999_2004
38089,C1693,1999_2004
17193,C1636,1999_2004
48117,C2216,1999_2004
39125,C2003,1999_2004
25003,C281,1999_2004
05067,C1623,1999_2004
37161,C648,1999_2004
51025,C1698,1999_2004
29217,C1609,1999_2004
48255,C2095,1999_2004
37011,C1982,1999_2004
20085,C2170,1999_2004
47169,C431,1999_2004
48023,C2360,1999_2004
18043,C689,1999_2004
13087,C1352,1999_2004
30107,C2113,1999_2004
54037,C1135,1999_2004
47087,C748,1999_2004
06033,C585,1999_2004
19197,C1815,1999_2004
19063,C2190,1999_2004
48041,C631,1999_2004
45061,C1745,1999_2004
32021,C79,1999_2004
28135,C2122,1999_2004
21173,C1744,1999_2004
40073,C2153,1999_2004
45037,C1768,1999_2004
40123,C1055,1999_2004
30043,C2467,1999_2004
29209,C1370,1999_2004
29207,C1121,1999_2004
17173,C1536,1999_2004
55099,C1855,1999_2004
18137,C1569,1999_2004
20081,C2162,1999_2004
54089,C1933,1999_2004
39123,C1016,1999_2004
42083,C835,1999_2004
18133,C1291,1999_2004
53025,C827,1999_2004
55121,C1425,1999_2004
17063,C1347,1999_2004
21083,C1035,1999_2004
55035,C657,1999_2004
46073,C2230,1999_2004
20123,C2291,1999_2004
47183,C1175,1999_2004
37007,C1428,1999_2004
54015,C192,1999_2004
27151,C2300,1999_2004
08051,C415,1999_2004
27027,C1109,1999_2004
36049,C1594,1999_2004
30049,C961,1999_2004
08115,C2350,1999_2004
48165,C962,1999_2004
17029,C885,1999_2004
27063,C2260,1999_2004
13169,C1903,1999_2004
22101,C912,1999_2004
28043,C1310,1999_2004
26153,C2333,1999_2004
19143,C2254,1999_2004
51149,C2130,1999_2004
48319,C2507,1999_2004
39041,C707,1999_2004
36033,C979,1999_2004
48035,C1549,1999_2004
08085,C1312,1999_2004
51570,C1726,1999_2004
55141,C694,1999_2004
51690,C1699,1999_2004
51195,C936,1999_2004
21025,C1904,1999_2004
05135,C1655,1999_2004
55039,C500,1999_2004
55073,C502,1999_2004
47041,C1799,1999_2004
34019,C583,1999_2004
51097,C2286,1999_2004
21013,C1094,1999_2004
47143,C1400,1999_2004
13147,C1405,1999_2004
37123,C1571,1999_2004
48349,C934,1999_2004
48503,C1615,1999_2004
37145,C1170,1999_2004
50001,C1572,1999_2004
12001,C305,1999_2004
04003,C413,1999_2004
51027,C1472,1999_2004
05139,C787,1999_2004
51179,C920,1999_2004
37077,C1070,1999_2004
55049,C1841,1999_2004
51155,C1081,1999_2004
51071,C1774,1999_2004
05133,C2055,1999_2004
22111,C1552,1999_2004
35027,C2100,1999_2004
28011,C1048,1999_2004
46107,C2501,1999_2004
28073,C1394,1999_2004
44009,C497,1999_2004
08027,C328,1999_2004
31127,C2461,1999_2004
51103,C1775,1999_2004
55051,C1543,1999_2004
47003,C1188,1999_2004
40011,C2136,1999_2004
19073,C940,1999_2004
48341,C2116,1999_2004
13099,C2217,1999_2004
02130,C1,1999_2004
18009,C397,1999_2004
26029,C1705,1999_2004
16011,C1343,1999_2004
12065,C292,1999_2004
55001,C1706,1999_2004
46102,C2202,1999_2004
51735,C267,1999_2004
55019,C1206,1999_2004
29151,C2123,1999_2004
19117,C2369,1999_2004
35015,C822,1999_2004
01099,C1478,1999_2004
21061,C2166,1999_2004
39015,C1164,1999_2004
17189,C2007,1999_2004
37005,C619,1999_2004
31003,C1219,1999_2004
17009,C2127,1999_2004
01111,C1586,1999_2004
13271,C2000,1999_2004
39091,C954,1999_2004
20203,C2525,1999_2004
55069,C1331,1999_2004
48015,C1412,1999_2004
54003,C634,1999_2004
40097,C1085,1999_2004
37003,C1396,1999_2004
46039,C2284,1999_2004
17137,C1129,1999_2004
17131,C1966,1999_2004
31107,C2114,1999_2004
21167,C1653,1999_2004
02110,C2243,1999_2004
05027,C1342,1999_2004
51107,C681,1999_2004
47021,C1465,1999_2004
21163,C2102,1999_2004
19083,C1599,1999_2004
26031,C1439,1999_2004
17101,C1631,1999_2004
47173,C129,1999_2004
28105,C1521,1999_2004
22009,C928,1999_2004
28153,C1839,1999_2004
38059,C1675,1999_2004
20035,C1051,1999_2004
55065,C848,1999_2004
18119,C1837,1999_2004
31145,C2235,1999_2004
22049,C1680,1999_2004
53051,C2329,1999_2004
37055,C1487,1999_2004
17121,C872,1999_2004
48003,C2439,1999_2004
19179,C1027,1999_2004
20181,C2525,1999_2004
29063,C2372,1999_2004
31031,C2442,1999_2004
47077,C1372,1999_2004
51145,C2171,1999_2004
40087,C1531,1999_2004
26009,C1687,1999_2004
31025,C1835,1999_2004
12003,C1830,1999_2004
27007,C1369,1999_2004
48335,C2323,1999_2004
01009,C906,1999_2004
51169,C1320,1999_2004
46045,C2521,1999_2004
17127,C1678,1999_2004
13049,C2197,1999_2004
48337,C1434,1999_2004
47171,C1596,1999_2004
27071,C2110,1999_2004
13073,C921,1999_2004
17085,C1708,1999_2004
28039,C1738,1999_2004
20041,C1625,1999_2004
46127,C552,1999_2004
48315,C173,1999_2004
21237,C2051,1999_2004
22005,C883,1999_2004
36101,C449,1999_2004
27051,C2468,1999_2004
26135,C2064,1999_2004
13075,C1919,1999_2004
40041,C899,1999_2004
42093,C1670,1999_2004
35006,C669,1999_2004
19181,C1306,1999_2004
19081,C2205,1999_2004
23007,C1507,1999_2004
13301,C2344,1999_2004
32023,C1049,1999_2004
01025,C1457,1999_2004
18049,C1730,1999_2004
13207,C1756,1999_2004
23029,C968,1999_2004
47159,C1947,1999_2004
55023,C1959,1999_2004
47083,C2184,1999_2004
28109,C984,1999_2004
31019,C1357,1999_2004
48427,C1522,1999_2004
48135,C438,1999_2004
05113,C1542,1999_2004
29147,C1908,1999_2004
19189,C2205,1999_2004
48379,C620,1999_2004
29065,C1848,1999_2004
51171,C1180,1999_2004
19173,C2182,1999_2004
42087,C891,1999_2004
19053,C2369,1999_2004
05031,C566,1999_2004
26055,C728,1999_2004
51167,C1266,1999_2004
18007,C2188,1999_2004
29133,C2025,1999_2004
12093,C1173,1999_2004
21123,C2062,1999_2004
48367,C637,1999_2004
48483,C2485,1999_2004
40045,C1418,1999_2004
06105,C259,1999_2004
46089,C2491,1999_2004
37087,C719,1999_2004
01047,C865,1999_2004
19137,C2069,1999_2004
19157,C1829,1999_2004
29067,C2256,1999_2004
55135,C692,1999_2004
16019,C780,1999_2004
29211,C1748,1999_2004
01037,C493,1999_2004
27143,C1071,1999_2004
16071,C2418,1999_2004
51175,C1283,1999_2004
41001,C1859,1999_2004
56015,C2155,1999_2004
47051,C1056,1999_2004
48489,C2457,1999_2004
56029,C1633,1999_2004
31035,C1395,1999_2004
29059,C2052,1999_2004
54063,C2185,1999_2004
26157,C876,1999_2004
54091,C1958,1999_2004
27013,C983,1999_2004
48287,C2083,1999_2004
22107,C2362,1999_2004
13053,C2331,1999_2004
47045,C1009,1999_2004
29011,C2218,1999_2004
05149,C1646,1999_2004
19129,C2177,1999_2004
08029,C1275,1999_2004
27043,C1777,1999_2004
40107,C667,1999_2004
22015,C582,1999_2004
08021,C2402,1999_2004
28115,C1502,1999_2004
51119,C2286,1999_2004
26083,C1100,1999_2004
01013,C1420,1999_2004
21133,C1334,1999_2004
39117,C1530,1999_2004
45069,C1335,1999_2004
53047,C1212,1999_2004
29039,C1690,1999_2004
22043,C1921,1999_2004
19021,C1718,1999_2004
26045,C589,1999_2004
29061,C2372,1999_2004
29057,C2218,1999_2004
28139,C1511,1999_2004
19171,C1803,1999_2004
13109,C2087,1999_2004
55015,C1597,1999_2004
21073,C951,1999_2004
54025,C937,1999_2004
29051,C813,1999_2004
22059,C2056,1999_2004
51800,C731,1999_2004
40085,C2315,1999_2004
18123,C1962,1999_2004
21161,C1915,1999_2004
26061,C1100,1999_2004
12129,C1934,1999_2004
37139,C1184,1999_2004
13137,C1277,1999_2004
31079,C880,1999_2004
39161,C1407,1999_2004
22119,C828,1999_2004
31001,C1395,1999_2004
19047,C1863,1999_2004
40063,C1889,1999_2004
48465,C1364,1999_2004
47073,C794,1999_2004
30027,C1994,1999_2004
18029,C1057,1999_2004
05069,C491,1999_2004
53075,C1846,1999_2004
13303,C1789,1999_2004
18173,C1021,1999_2004
22095,C1284,1999_2004
18041,C1298,1999_2004
54103,C1727,1999_2004
16059,C1295,1999_2004
48407,C1797,1999_2004
17145,C1539,1999_2004
17067,C1733,1999_2004
17083,C1790,1999_2004
40033,C2261,1999_2004
20105,C2441,1999_2004
40021,C1083,1999_2004
56019,C2406,1999_2004
29181,C1989,1999_2004
51061,C1074,1999_2004
51077,C1673,1999_2004
18079,C1603,1999_2004
22093,C1967,1999_2004
48373,C859,1999_2004
55125,C1650,1999_2004
27039,C622,1999_2004
21121,C1226,1999_2004
37141,C1130,1999_2004
26123,C1010,1999_2004
30073,C2408,1999_2004
48333,C2179,1999_2004
05043,C1891,1999_2004
55017,C895,1999_2004
21053,C2061,1999_2004
40147,C847,1999_2004
18025,C2102,1999_2004
06063,C1728,1999_2004
42113,C105,1999_2004
47069,C1545,1999_2004
17045,C1497,1999_2004
01085,C2077,1999_2004
19191,C1838,1999_2004
46115,C2521,1999_2004
29137,C2407,1999_2004
46061,C2295,1999_2004
20061,C1792,1999_2004
48387,C1716,1999_2004
20137,C2476,1999_2004
02220,C2243,1999_2004
17203,C1268,1999_2004
21115,C1498,1999_2004
28149,C852,1999_2004
51005,C1573,1999_2004
53001,C2342,1999_2004
46135,C1820,1999_2004
48221,C925,1999_2004
53041,C618,1999_2004
06043,C130,1999_2004
20009,C1346,1999_2004
27095,C1664,1999_2004
19149,C1583,1999_2004
39075,C1500,1999_2004
56009,C2406,1999_2004
42067,C1754,1999_2004
01029,C2037,1999_2004
20043,C2237,1999_2004
21131,C996,1999_2004
54085,C2206,1999_2004
30087,C2378,1999_2004
13229,C2030,1999_2004
19169,C976,1999_2004
35039,C1263,1999_2004
31175,C2257,1999_2004
19185,C2397,1999_2004
28163,C1366,1999_2004
41061,C1669,1999_2004
18149,C1617,1999_2004
51133,C2091,1999_2004
54033,C525,1999_2004
51011,C2054,1999_2004
48275,C2413,1999_2004
29141,C1584,1999_2004
22045,C711,1999_2004
27093,C1578,1999_2004
31177,C2019,1999_2004
29215,C1374,1999_2004
51007,C2171,1999_2004
27079,C1894,1999_2004
13179,C1448,1999_2004
42105,C1910,1999_2004
01007,C1762,1999_2004
18021,C1460,1999_2004
29049,C1794,1999_2004
26131,C1100,1999_2004
19141,C1993,1999_2004
40039,C1418,1999_2004
05117,C2181,1999_2004
17195,C724,1999_2004
28015,C1077,1999_2004
36115,C741,1999_2004
54109,C1345,1999_2004
21197,C2223,1999_2004
20049,C2299,1999_2004
51023,C1645,1999_2004
29117,C1811,1999_2004
29035,C2460,1999_2004
05021,C1616,1999_2004
30083,C2412,1999_2004
55053,C1761,1999_2004
28019,C2255,1999_2004
13143,C1452,1999_2004
37043,C2118,1999_2004
21229,C1356,1999_2004
31057,C2228,1999_2004
47091,C1749,1999_2004
29033,C2175,1999_2004
27025,C1349,1999_2004
55029,C1353,1999_2004
37187,C2194,1999_2004
47137,C2061,1999_2004
18165,C1763,1999_2004
24019,C1168,1999_2004
51057,C2163,1999_2004
48219,C1796,1999_2004
18125,C971,1999_2004
12125,C305,1999_2004
48437,C2456,1999_2004
31101,C1276,1999_2004
27019,C1313,1999_2004
41025,C2425,1999_2004
37099,C1363,1999_2004
13079,C274,1999_2004
40149,C1209,1999_2004
37171,C619,1999_2004
30089,C2429,1999_2004
26109,C1406,1999_2004
17129,C258,1999_2004
29163,C1899,1999_2004
54031,C2142,1999_2004
54043,C1601,1999_2004
37169,C1053,1999_2004
36019,C725,1999_2004
19131,C2189,1999_2004
17065,C2432,1999_2004
46005,C1819,1999_2004
18135,C1568,1999_2004
17107,C1279,1999_2004
05011,C1950,1999_2004
24023,C1339,1999_2004
48293,C1480,1999_2004
30101,C2111,1999_2004
13105,C1722,1999_2004
40145,C1082,1999_2004
08105,C2275,1999_2004
30047,C1565,1999_2004
13001,C1991,1999_2004
37197,C1259,1999_2004
48487,C1854,1999_2004
41041,C834,1999_2004
20191,C1555,1999_2004
20205,C2075,1999_2004
26063,C1005,1999_2004
26027,C930,1999_2004
51137,C1476,1999_2004
12051,C1443,1999_2004
56025,C801,1999_2004
51049,C2059,1999_2004
46023,C2380,1999_2004
13025,C2197,1999_2004
54041,C1674,1999_2004
